Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.44,     2.15,     2.72,     2.75,     2.15
        2.0,       4.87,     4.60,     5.14,     5.17,     4.60
        3.0,       7.41,     7.28,     7.51,     7.55,     7.29
        4.0,      10.17,    10.31,     9.98,    10.05,    10.33
        5.0,      13.26,    13.79,    12.66,    12.76,    13.84
        6.0,      16.76,    17.80,    15.62,    15.75,    17.86
        7.0,      20.65,    22.32,    18.88,    19.01,    22.38
        8.0,      24.83,    27.21,    22.36,    22.47,    27.27
        9.0,      29.14,    32.29,    25.94,    25.99,    32.32
       10.0,      33.35,    37.27,    29.44,    29.40,    37.27
       11.0,      37.23,    41.88,    32.68,    32.51,    41.85
       12.0,      40.57,    45.85,    35.47,    35.17,    45.78
       13.0,      43.20,    48.99,    37.68,    37.25,    48.90
       14.0,      45.04,    51.19,    39.22,    38.68,    51.08
       15.0,      46.08,    52.44,    40.09,    39.46,    52.32
       16.0,      46.39,    52.82,    40.34,    39.67,    52.71
       17.0,      46.08,    52.47,    40.06,    39.40,    52.40
       18.0,      45.34,    51.60,    39.40,    38.78,    51.57
       19.0,      44.32,    50.40,    38.50,    37.95,    50.43
       20.0,      43.18,    49.06,    37.47,    37.02,    49.15
       21.0,      42.01,    47.69,    36.43,    36.09,    47.85
       22.0,      40.90,    46.38,    35.42,    35.19,    46.60
       23.0,      39.84,    45.14,    34.47,    34.33,    45.42
       24.0,      38.83,    43.96,    33.56,    33.52,    44.29
       25.0,      37.87,    42.83,    32.70,    32.75,    43.22
       26.0,      36.95,    41.74,    31.87,    32.00,    42.18
       27.0,      36.06,    40.70,    31.07,    31.28,    41.19
       28.0,      35.20,    39.69,    30.30,    30.59,    40.23
       29.0,      34.38,    38.73,    29.57,    29.93,    39.31
       30.0,      33.59,    37.80,    28.86,    29.29,    38.43
       31.0,      32.83,    36.91,    28.17,    28.68,    37.58
       32.0,      32.10,    36.05,    27.52,    28.09,    36.76
       33.0,      31.40,    35.23,    26.89,    27.52,    35.97
       34.0,      30.73,    34.43,    26.28,    26.97,    35.21
       35.0,      30.08,    33.67,    25.70,    26.45,    34.49
       36.0,      29.45,    32.94,    25.14,    25.94,    33.79
       37.0,      28.85,    32.23,    24.60,    25.46,    33.11
       38.0,      28.27,    31.56,    24.08,    24.99,    32.47
       39.0,      27.72,    30.90,    23.58,    24.54,    31.84
       40.0,      27.18,    30.28,    23.10,    24.11,    31.25
