Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       9.93,    13.73,     8.53,     6.91,    10.55
        1.0,      17.17,    21.64,    15.67,    13.53,    17.85
        2.0,      24.98,    30.09,    23.64,    20.29,    25.88
        3.0,      32.56,    38.15,    31.60,    26.76,    33.76
        4.0,      39.44,    45.25,    38.96,    32.61,    40.93
        5.0,      45.23,    51.00,    45.30,    37.60,    47.00
        6.0,      49.70,    55.20,    50.31,    41.56,    51.73
        7.0,      52.78,    57.84,    53.85,    44.42,    55.03
        8.0,      54.56,    59.04,    55.94,    46.24,    56.99
        9.0,      55.21,    59.09,    56.75,    47.18,    57.81
       10.0,      55.01,    58.31,    56.55,    47.42,    57.76
       11.0,      54.26,    57.03,    55.66,    47.20,    57.16
       12.0,      53.22,    55.53,    54.38,    46.72,    56.27
       13.0,      52.09,    54.00,    52.95,    46.14,    55.29
       14.0,      50.99,    52.52,    51.54,    45.55,    54.33
       15.0,      49.94,    51.13,    50.21,    45.00,    53.42
       16.0,      48.95,    49.80,    48.97,    44.47,    52.55
       17.0,      47.99,    48.52,    47.78,    43.96,    51.71
       18.0,      47.07,    47.30,    46.64,    43.46,    50.88
       19.0,      46.17,    46.12,    45.53,    42.96,    50.08
       20.0,      45.31,    44.98,    44.47,    42.47,    49.30
       21.0,      44.47,    43.89,    43.44,    41.99,    48.54
       22.0,      43.66,    42.84,    42.45,    41.52,    47.80
       23.0,      42.87,    41.84,    41.50,    41.06,    47.08
       24.0,      42.10,    40.87,    40.58,    40.60,    46.37
       25.0,      41.37,    39.94,    39.69,    40.15,    45.69
       26.0,      40.65,    39.04,    38.83,    39.71,    45.02
       27.0,      39.96,    38.18,    38.00,    39.28,    44.37
       28.0,      39.28,    37.35,    37.20,    38.85,    43.73
       29.0,      38.63,    36.56,    36.43,    38.43,    43.11
       30.0,      38.00,    35.79,    35.68,    38.02,    42.51
       31.0,      37.39,    35.05,    34.97,    37.61,    41.92
       32.0,      36.79,    34.34,    34.27,    37.21,    41.35
       33.0,      36.22,    33.66,    33.60,    36.82,    40.79
       34.0,      35.66,    33.01,    32.96,    36.43,    40.24
       35.0,      35.12,    32.38,    32.33,    36.05,    39.71
       36.0,      34.59,    31.77,    31.73,    35.67,    39.19
       37.0,      34.08,    31.19,    31.15,    35.30,    38.69
       38.0,      33.59,    30.63,    30.59,    34.94,    38.19
       39.0,      33.11,    30.09,    30.05,    34.58,    37.71
       40.0,      32.64,    29.57,    29.52,    34.23,    37.24
       41.0,      32.19,    29.07,    29.02,    33.88,    36.79
       42.0,      31.75,    28.59,    28.53,    33.54,    36.34
       43.0,      31.33,    28.13,    28.06,    33.21,    35.91
       44.0,      30.91,    27.68,    27.60,    32.87,    35.48
       45.0,      30.51,    27.26,    27.16,    32.55,    35.07
       46.0,      30.12,    26.84,    26.74,    32.23,    34.67
       47.0,      29.74,    26.45,    26.33,    31.92,    34.27
       48.0,      29.37,    26.07,    25.93,    31.61,    33.89
       49.0,      29.02,    25.70,    25.54,    31.30,    33.52
       50.0,      28.67,    25.35,    25.17,    31.00,    33.15
       51.0,      28.33,    25.01,    24.81,    30.70,    32.79
       52.0,      28.00,    24.68,    24.47,    30.41,    32.45
       53.0,      27.68,    24.36,    24.13,    30.13,    32.11
       54.0,      27.37,    24.06,    23.81,    29.85,    31.78
       55.0,      27.07,    23.77,    23.49,    29.57,    31.45
       56.0,      26.78,    23.49,    23.19,    29.30,    31.14
       57.0,      26.49,    23.22,    22.90,    29.03,    30.83
       58.0,      26.21,    22.95,    22.61,    28.76,    30.53
       59.0,      25.94,    22.70,    22.34,    28.50,    30.24
       60.0,      25.68,    22.46,    22.07,    28.24,    29.95
       61.0,      25.43,    22.23,    21.81,    27.99,    29.67
       62.0,      25.18,    22.00,    21.56,    27.74,    29.40
       63.0,      24.93,    21.78,    21.32,    27.50,    29.13
       64.0,      24.70,    21.58,    21.09,    27.26,    28.87
       65.0,      24.47,    21.37,    20.86,    27.02,    28.62
       66.0,      24.24,    21.18,    20.64,    26.79,    28.37
       67.0,      24.03,    20.99,    20.43,    26.56,    28.12
       68.0,      23.81,    20.81,    20.23,    26.33,    27.89
       69.0,      23.61,    20.64,    20.03,    26.11,    27.66
       70.0,      23.41,    20.47,    19.83,    25.89,    27.43
       71.0,      23.21,    20.31,    19.64,    25.67,    27.21
       72.0,      23.02,    20.15,    19.46,    25.46,    26.99
       73.0,      22.83,    20.00,    19.29,    25.25,    26.78
       74.0,      22.65,    19.86,    19.12,    25.04,    26.58
       75.0,      22.47,    19.72,    18.95,    24.84,    26.37
       76.0,      22.30,    19.58,    18.79,    24.64,    26.18
       77.0,      22.13,    19.45,    18.63,    24.44,    25.98
       78.0,      21.96,    19.32,    18.48,    24.24,    25.80
       79.0,      21.80,    19.20,    18.33,    24.05,    25.61
       80.0,      21.64,    19.08,    18.19,    23.86,    25.43
       81.0,      21.49,    18.97,    18.05,    23.68,    25.25
       82.0,      21.34,    18.86,    17.92,    23.50,    25.08
       83.0,      21.19,    18.75,    17.78,    23.31,    24.91
       84.0,      21.05,    18.65,    17.66,    23.14,    24.75
       85.0,      20.91,    18.55,    17.53,    22.96,    24.59
       86.0,      20.77,    18.45,    17.41,    22.79,    24.43
       87.0,      20.64,    18.36,    17.29,    22.62,    24.27
       88.0,      20.51,    18.27,    17.18,    22.45,    24.12
       89.0,      20.38,    18.18,    17.07,    22.29,    23.98
       90.0,      20.25,    18.10,    16.96,    22.12,    23.83
       91.0,      20.13,    18.02,    16.85,    21.96,    23.69
       92.0,      20.01,    17.94,    16.75,    21.81,    23.55
       93.0,      19.89,    17.86,    16.65,    21.65,    23.41
       94.0,      19.78,    17.79,    16.55,    21.50,    23.28
       95.0,      19.67,    17.72,    16.46,    21.35,    23.15
       96.0,      19.56,    17.65,    16.37,    21.20,    23.02
       97.0,      19.45,    17.58,    16.27,    21.05,    22.90
       98.0,      19.34,    17.51,    16.19,    20.90,    22.77
       99.0,      19.24,    17.45,    16.10,    20.76,    22.65
      100.0,      19.14,    17.39,    16.02,    20.62,    22.53
      101.0,      19.04,    17.33,    15.93,    20.48,    22.42
      102.0,      18.94,    17.27,    15.85,    20.35,    22.30
      103.0,      18.85,    17.21,    15.77,    20.21,    22.19
      104.0,      18.75,    17.16,    15.70,    20.08,    22.08
      105.0,      18.66,    17.10,    15.62,    19.95,    21.98
      106.0,      18.57,    17.05,    15.55,    19.82,    21.87
      107.0,      18.48,    17.00,    15.48,    19.69,    21.77
      108.0,      18.40,    16.95,    15.41,    19.56,    21.67
      109.0,      18.31,    16.91,    15.34,    19.44,    21.57
      110.0,      18.23,    16.86,    15.27,    19.32,    21.47
      111.0,      18.15,    16.81,    15.21,    19.20,    21.38
      112.0,      18.07,    16.77,    15.14,    19.08,    21.28
      113.0,      17.99,    16.73,    15.08,    18.96,    21.19
      114.0,      17.91,    16.68,    15.02,    18.85,    21.10
      115.0,      17.84,    16.64,    14.95,    18.73,    21.01
      116.0,      17.76,    16.60,    14.90,    18.62,    20.92
      117.0,      17.69,    16.56,    14.84,    18.51,    20.84
      118.0,      17.61,    16.53,    14.78,    18.40,    20.75
      119.0,      17.54,    16.49,    14.72,    18.29,    20.67
      120.0,      17.47,    16.45,    14.67,    18.19,    20.59
      121.0,      17.40,    16.42,    14.61,    18.08,    20.51
      122.0,      17.34,    16.38,    14.56,    17.98,    20.43
      123.0,      17.27,    16.35,    14.51,    17.87,    20.35
      124.0,      17.20,    16.31,    14.45,    17.77,    20.28
      125.0,      17.14,    16.28,    14.40,    17.67,    20.20
      126.0,      17.08,    16.25,    14.35,    17.58,    20.13
      127.0,      17.01,    16.22,    14.30,    17.48,    20.05
      128.0,      16.95,    16.19,    14.26,    17.38,    19.98
      129.0,      16.89,    16.16,    14.21,    17.29,    19.91
      130.0,      16.83,    16.13,    14.16,    17.20,    19.84
      131.0,      16.77,    16.10,    14.11,    17.10,    19.78
      132.0,      16.71,    16.07,    14.07,    17.01,    19.71
      133.0,      16.66,    16.04,    14.02,    16.92,    19.64
      134.0,      16.60,    16.02,    13.98,    16.83,    19.58
      135.0,      16.55,    15.99,    13.93,    16.75,    19.51
      136.0,      16.49,    15.96,    13.89,    16.66,    19.45
      137.0,      16.44,    15.94,    13.85,    16.58,    19.39
      138.0,      16.38,    15.91,    13.81,    16.49,    19.33
      139.0,      16.33,    15.88,    13.76,    16.41,    19.26
      140.0,      16.28,    15.86,    13.72,    16.33,    19.20
      141.0,      16.23,    15.84,    13.68,    16.24,    19.15
      142.0,      16.18,    15.81,    13.64,    16.16,    19.09
      143.0,      16.13,    15.79,    13.60,    16.09,    19.03
      144.0,      16.08,    15.76,    13.56,    16.01,    18.97
      145.0,      16.03,    15.74,    13.52,    15.93,    18.92
      146.0,      15.98,    15.72,    13.49,    15.85,    18.86
      147.0,      15.93,    15.70,    13.45,    15.78,    18.81
      148.0,      15.89,    15.67,    13.41,    15.70,    18.75
      149.0,      15.84,    15.65,    13.37,    15.63,    18.70
      150.0,      15.79,    15.63,    13.34,    15.56,    18.65
      151.0,      15.75,    15.61,    13.30,    15.49,    18.60
      152.0,      15.70,    15.59,    13.26,    15.42,    18.55
      153.0,      15.66,    15.57,    13.23,    15.35,    18.49
      154.0,      15.61,    15.55,    13.19,    15.28,    18.44
      155.0,      15.57,    15.53,    13.16,    15.21,    18.40
      156.0,      15.53,    15.51,    13.12,    15.14,    18.35
      157.0,      15.49,    15.49,    13.09,    15.07,    18.30
      158.0,      15.44,    15.47,    13.05,    15.01,    18.25
      159.0,      15.40,    15.45,    13.02,    14.94,    18.20
      160.0,      15.36,    15.43,    12.98,    14.88,    18.16
      161.0,      15.32,    15.41,    12.95,    14.81,    18.11
      162.0,      15.28,    15.39,    12.92,    14.75,    18.06
      163.0,      15.24,    15.37,    12.88,    14.69,    18.02
      164.0,      15.20,    15.35,    12.85,    14.63,    17.97
      165.0,      15.16,    15.33,    12.82,    14.57,    17.93
      166.0,      15.12,    15.31,    12.79,    14.51,    17.88
      167.0,      15.08,    15.29,    12.75,    14.45,    17.84
      168.0,      15.05,    15.28,    12.72,    14.39,    17.80
      169.0,      15.01,    15.26,    12.69,    14.33,    17.76
      170.0,      14.97,    15.24,    12.66,    14.27,    17.71
      171.0,      14.93,    15.22,    12.63,    14.21,    17.67
      172.0,      14.90,    15.21,    12.60,    14.16,    17.63
      173.0,      14.86,    15.19,    12.57,    14.10,    17.59
      174.0,      14.82,    15.17,    12.53,    14.05,    17.55
      175.0,      14.79,    15.15,    12.50,    13.99,    17.51
      176.0,      14.75,    15.14,    12.47,    13.94,    17.47
      177.0,      14.72,    15.12,    12.44,    13.88,    17.43
      178.0,      14.68,    15.10,    12.41,    13.83,    17.39
      179.0,      14.65,    15.08,    12.38,    13.78,    17.35
      180.0,      14.61,    15.07,    12.35,    13.73,    17.31
      181.0,      14.58,    15.05,    12.32,    13.67,    17.27
      182.0,      14.55,    15.03,    12.30,    13.62,    17.23
      183.0,      14.51,    15.02,    12.27,    13.57,    17.19
      184.0,      14.48,    15.00,    12.24,    13.52,    17.16
      185.0,      14.45,    14.98,    12.21,    13.47,    17.12
      186.0,      14.41,    14.97,    12.18,    13.43,    17.08
      187.0,      14.38,    14.95,    12.15,    13.38,    17.05
      188.0,      14.35,    14.94,    12.12,    13.33,    17.01
      189.0,      14.32,    14.92,    12.09,    13.28,    16.97
      190.0,      14.28,    14.90,    12.07,    13.23,    16.94
      191.0,      14.25,    14.89,    12.04,    13.19,    16.90
      192.0,      14.22,    14.87,    12.01,    13.14,    16.87
      193.0,      14.19,    14.85,    11.98,    13.10,    16.83
      194.0,      14.16,    14.84,    11.95,    13.05,    16.79
      195.0,      14.13,    14.82,    11.93,    13.01,    16.76
      196.0,      14.10,    14.81,    11.90,    12.96,    16.73
      197.0,      14.07,    14.79,    11.87,    12.92,    16.69
      198.0,      14.04,    14.78,    11.84,    12.87,    16.66
      199.0,      14.01,    14.76,    11.82,    12.83,    16.62
      200.0,      13.98,    14.74,    11.79,    12.79,    16.59
      201.0,      13.95,    14.73,    11.76,    12.75,    16.56
      202.0,      13.92,    14.71,    11.74,    12.70,    16.52
      203.0,      13.89,    14.70,    11.71,    12.66,    16.49
      204.0,      13.86,    14.68,    11.68,    12.62,    16.46
      205.0,      13.83,    14.67,    11.65,    12.58,    16.42
      206.0,      13.80,    14.65,    11.63,    12.54,    16.39
      207.0,      13.77,    14.64,    11.60,    12.50,    16.36
      208.0,      13.75,    14.62,    11.58,    12.46,    16.32
      209.0,      13.72,    14.61,    11.55,    12.42,    16.29
      210.0,      13.69,    14.59,    11.52,    12.38,    16.26
      211.0,      13.66,    14.58,    11.50,    12.34,    16.23
      212.0,      13.63,    14.56,    11.47,    12.30,    16.20
      213.0,      13.61,    14.55,    11.45,    12.26,    16.17
      214.0,      13.58,    14.53,    11.42,    12.23,    16.13
      215.0,      13.55,    14.52,    11.39,    12.19,    16.10
      216.0,      13.52,    14.50,    11.37,    12.15,    16.07
      217.0,      13.50,    14.49,    11.34,    12.12,    16.04
      218.0,      13.47,    14.47,    11.32,    12.08,    16.01
      219.0,      13.44,    14.46,    11.29,    12.04,    15.98
      220.0,      13.42,    14.44,    11.27,    12.01,    15.95
      221.0,      13.39,    14.43,    11.24,    11.97,    15.92
      222.0,      13.36,    14.41,    11.22,    11.93,    15.89
      223.0,      13.34,    14.40,    11.19,    11.90,    15.86
      224.0,      13.31,    14.38,    11.17,    11.86,    15.83
      225.0,      13.28,    14.37,    11.14,    11.83,    15.80
      226.0,      13.26,    14.35,    11.12,    11.80,    15.77
      227.0,      13.23,    14.34,    11.09,    11.76,    15.74
      228.0,      13.21,    14.32,    11.07,    11.73,    15.71
      229.0,      13.18,    14.31,    11.04,    11.69,    15.68
      230.0,      13.16,    14.30,    11.02,    11.66,    15.65
      231.0,      13.13,    14.28,    10.99,    11.63,    15.62
      232.0,      13.10,    14.27,    10.97,    11.59,    15.59
      233.0,      13.08,    14.25,    10.94,    11.56,    15.56
      234.0,      13.05,    14.24,    10.92,    11.53,    15.53
      235.0,      13.03,    14.22,    10.89,    11.50,    15.51
      236.0,      13.00,    14.21,    10.87,    11.46,    15.48
      237.0,      12.98,    14.19,    10.85,    11.43,    15.45
      238.0,      12.96,    14.18,    10.82,    11.40,    15.42
      239.0,      12.93,    14.17,    10.80,    11.37,    15.39
      240.0,      12.91,    14.15,    10.77,    11.34,    15.36
      241.0,      12.88,    14.14,    10.75,    11.31,    15.34
      242.0,      12.86,    14.12,    10.73,    11.28,    15.31
      243.0,      12.83,    14.11,    10.70,    11.25,    15.28
      244.0,      12.81,    14.09,    10.68,    11.22,    15.25
      245.0,      12.79,    14.08,    10.65,    11.19,    15.22
      246.0,      12.76,    14.07,    10.63,    11.16,    15.20
      247.0,      12.74,    14.05,    10.61,    11.13,    15.17
      248.0,      12.71,    14.04,    10.58,    11.10,    15.14
      249.0,      12.69,    14.02,    10.56,    11.07,    15.11
      250.0,      12.67,    14.01,    10.54,    11.04,    15.09
      251.0,      12.64,    14.00,    10.51,    11.01,    15.06
      252.0,      12.62,    13.98,    10.49,    10.98,    15.03
      253.0,      12.60,    13.97,    10.47,    10.95,    15.00
      254.0,      12.57,    13.95,    10.44,    10.92,    14.98
      255.0,      12.55,    13.94,    10.42,    10.89,    14.95
      256.0,      12.53,    13.92,    10.40,    10.87,    14.92
      257.0,      12.51,    13.91,    10.37,    10.84,    14.90
      258.0,      12.48,    13.90,    10.35,    10.81,    14.87
      259.0,      12.46,    13.88,    10.33,    10.78,    14.84
      260.0,      12.44,    13.87,    10.31,    10.76,    14.82
      261.0,      12.41,    13.85,    10.28,    10.73,    14.79
      262.0,      12.39,    13.84,    10.26,    10.70,    14.76
      263.0,      12.37,    13.83,    10.24,    10.67,    14.74
      264.0,      12.35,    13.81,    10.22,    10.65,    14.71
      265.0,      12.32,    13.80,    10.19,    10.62,    14.69
      266.0,      12.30,    13.79,    10.17,    10.59,    14.66
      267.0,      12.28,    13.77,    10.15,    10.57,    14.63
      268.0,      12.26,    13.76,    10.13,    10.54,    14.61
      269.0,      12.24,    13.74,    10.10,    10.52,    14.58
      270.0,      12.21,    13.73,    10.08,    10.49,    14.56
      271.0,      12.19,    13.72,    10.06,    10.46,    14.53
      272.0,      12.17,    13.70,    10.04,    10.44,    14.50
      273.0,      12.15,    13.69,    10.01,    10.41,    14.48
      274.0,      12.13,    13.68,     9.99,    10.39,    14.45
      275.0,      12.11,    13.66,     9.97,    10.36,    14.43
      276.0,      12.08,    13.65,     9.95,    10.34,    14.40
      277.0,      12.06,    13.63,     9.93,    10.31,    14.38
      278.0,      12.04,    13.62,     9.90,    10.29,    14.35
      279.0,      12.02,    13.61,     9.88,    10.26,    14.33
      280.0,      12.00,    13.59,     9.86,    10.24,    14.30
      281.0,      11.98,    13.58,     9.84,    10.21,    14.27
      282.0,      11.96,    13.57,     9.82,    10.19,    14.25
      283.0,      11.93,    13.55,     9.80,    10.16,    14.22
      284.0,      11.91,    13.54,     9.77,    10.14,    14.20
      285.0,      11.89,    13.53,     9.75,    10.12,    14.17
      286.0,      11.87,    13.51,     9.73,    10.09,    14.15
      287.0,      11.85,    13.50,     9.71,    10.07,    14.13
      288.0,      11.83,    13.48,     9.69,    10.04,    14.10
      289.0,      11.81,    13.47,     9.67,    10.02,    14.08
      290.0,      11.79,    13.46,     9.65,    10.00,    14.05
      291.0,      11.77,    13.44,     9.62,     9.97,    14.03
      292.0,      11.75,    13.43,     9.60,     9.95,    14.00
      293.0,      11.73,    13.42,     9.58,     9.93,    13.98
      294.0,      11.71,    13.40,     9.56,     9.91,    13.95
      295.0,      11.69,    13.39,     9.54,     9.88,    13.93
      296.0,      11.66,    13.38,     9.52,     9.86,    13.90
      297.0,      11.64,    13.36,     9.50,     9.84,    13.88
      298.0,      11.62,    13.35,     9.48,     9.81,    13.86
      299.0,      11.60,    13.34,     9.46,     9.79,    13.83
      300.0,      11.58,    13.32,     9.44,     9.77,    13.81
      301.0,      11.56,    13.31,     9.41,     9.75,    13.78
      302.0,      11.54,    13.30,     9.39,     9.72,    13.76
      303.0,      11.52,    13.28,     9.37,     9.70,    13.74
      304.0,      11.50,    13.27,     9.35,     9.68,    13.71
      305.0,      11.48,    13.26,     9.33,     9.66,    13.69
      306.0,      11.46,    13.24,     9.31,     9.64,    13.66
      307.0,      11.44,    13.23,     9.29,     9.62,    13.64
      308.0,      11.42,    13.22,     9.27,     9.59,    13.62
      309.0,      11.40,    13.20,     9.25,     9.57,    13.59
      310.0,      11.38,    13.19,     9.23,     9.55,    13.57
      311.0,      11.37,    13.18,     9.21,     9.53,    13.54
      312.0,      11.35,    13.16,     9.19,     9.51,    13.52
      313.0,      11.33,    13.15,     9.17,     9.49,    13.50
      314.0,      11.31,    13.14,     9.15,     9.47,    13.47
      315.0,      11.29,    13.13,     9.13,     9.44,    13.45
      316.0,      11.27,    13.11,     9.11,     9.42,    13.43
      317.0,      11.25,    13.10,     9.09,     9.40,    13.40
      318.0,      11.23,    13.09,     9.07,     9.38,    13.38
      319.0,      11.21,    13.07,     9.05,     9.36,    13.36
      320.0,      11.19,    13.06,     9.03,     9.34,    13.33
      321.0,      11.17,    13.05,     9.01,     9.32,    13.31
      322.0,      11.15,    13.03,     8.99,     9.30,    13.29
      323.0,      11.13,    13.02,     8.97,     9.28,    13.27
      324.0,      11.11,    13.01,     8.95,     9.26,    13.24
      325.0,      11.10,    12.99,     8.93,     9.24,    13.22
      326.0,      11.08,    12.98,     8.91,     9.22,    13.20
      327.0,      11.06,    12.97,     8.89,     9.20,    13.17
      328.0,      11.04,    12.96,     8.87,     9.18,    13.15
      329.0,      11.02,    12.94,     8.85,     9.16,    13.13
      330.0,      11.00,    12.93,     8.83,     9.14,    13.11
      331.0,      10.98,    12.92,     8.81,     9.12,    13.08
      332.0,      10.96,    12.90,     8.79,     9.10,    13.06
      333.0,      10.95,    12.89,     8.77,     9.08,    13.04
      334.0,      10.93,    12.88,     8.75,     9.06,    13.01
      335.0,      10.91,    12.87,     8.74,     9.04,    12.99
      336.0,      10.89,    12.85,     8.72,     9.02,    12.97
      337.0,      10.87,    12.84,     8.70,     9.00,    12.95
      338.0,      10.85,    12.83,     8.68,     8.98,    12.92
      339.0,      10.83,    12.81,     8.66,     8.96,    12.90
      340.0,      10.82,    12.80,     8.64,     8.94,    12.88
      341.0,      10.80,    12.79,     8.62,     8.92,    12.86
      342.0,      10.78,    12.78,     8.60,     8.90,    12.84
      343.0,      10.76,    12.76,     8.58,     8.88,    12.81
      344.0,      10.74,    12.75,     8.56,     8.87,    12.79
      345.0,      10.72,    12.74,     8.55,     8.85,    12.77
      346.0,      10.71,    12.72,     8.53,     8.83,    12.75
      347.0,      10.69,    12.71,     8.51,     8.81,    12.73
      348.0,      10.67,    12.70,     8.49,     8.79,    12.70
      349.0,      10.65,    12.69,     8.47,     8.77,    12.68
      350.0,      10.63,    12.67,     8.45,     8.75,    12.66
      351.0,      10.62,    12.66,     8.43,     8.73,    12.64
      352.0,      10.60,    12.65,     8.41,     8.72,    12.62
      353.0,      10.58,    12.64,     8.40,     8.70,    12.59
      354.0,      10.56,    12.62,     8.38,     8.68,    12.57
      355.0,      10.55,    12.61,     8.36,     8.66,    12.55
      356.0,      10.53,    12.60,     8.34,     8.64,    12.53
      357.0,      10.51,    12.59,     8.32,     8.62,    12.51
      358.0,      10.49,    12.57,     8.30,     8.61,    12.49
      359.0,      10.47,    12.56,     8.29,     8.59,    12.46
      360.0,      10.46,    12.55,     8.27,     8.57,    12.44
      361.0,      10.44,    12.53,     8.25,     8.55,    12.42
      362.0,      10.42,    12.52,     8.23,     8.53,    12.40
      363.0,      10.40,    12.51,     8.21,     8.52,    12.38
      364.0,      10.39,    12.50,     8.20,     8.50,    12.36
      365.0,      10.37,    12.48,     8.18,     8.48,    12.34
      366.0,      10.35,    12.47,     8.16,     8.46,    12.31
