Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.64,     2.41,     2.89,     2.86,     2.41
        2.0,       5.05,     4.87,     5.24,     5.23,     4.87
        3.0,       7.48,     7.46,     7.49,     7.53,     7.45
        4.0,      10.06,    10.30,     9.78,     9.89,    10.25
        5.0,      12.88,    13.48,    12.22,    12.43,    13.39
        6.0,      16.03,    17.08,    14.89,    15.21,    16.93
        7.0,      19.49,    21.08,    17.79,    18.21,    20.86
        8.0,      23.17,    25.38,    20.86,    21.38,    25.08
        9.0,      26.95,    29.80,    23.99,    24.59,    29.42
       10.0,      30.62,    34.11,    27.03,    27.68,    33.66
       11.0,      33.99,    38.07,    29.82,    30.50,    37.59
       12.0,      36.88,    41.47,    32.20,    32.89,    40.97
       13.0,      39.16,    44.14,    34.08,    34.76,    43.66
       14.0,      40.75,    46.00,    35.38,    36.04,    45.57
       15.0,      41.64,    47.04,    36.09,    36.74,    46.68
       16.0,      41.90,    47.34,    36.28,    36.91,    47.06
       17.0,      41.64,    47.02,    36.03,    36.66,    46.85
       18.0,      41.00,    46.25,    35.45,    36.10,    46.19
       19.0,      40.12,    45.21,    34.67,    35.35,    45.26
       20.0,      39.14,    44.05,    33.79,    34.52,    44.21
       21.0,      38.15,    42.87,    32.90,    33.68,    43.13
       22.0,      37.19,    41.73,    32.05,    32.87,    42.09
       23.0,      36.28,    40.66,    31.23,    32.11,    41.11
       24.0,      35.42,    39.64,    30.46,    31.38,    40.19
       25.0,      34.59,    38.66,    29.73,    30.68,    39.29
       26.0,      33.80,    37.72,    29.02,    30.01,    38.44
       27.0,      33.04,    36.82,    28.34,    29.37,    37.61
       28.0,      32.30,    35.95,    27.68,    28.75,    36.82
       29.0,      31.60,    35.12,    27.05,    28.15,    36.06
       30.0,      30.92,    34.31,    26.45,    27.58,    35.33
       31.0,      30.27,    33.54,    25.87,    27.03,    34.62
       32.0,      29.64,    32.80,    25.31,    26.50,    33.95
       33.0,      29.03,    32.09,    24.77,    25.99,    33.29
       34.0,      28.45,    31.40,    24.25,    25.50,    32.67
       35.0,      27.90,    30.74,    23.76,    25.03,    32.06
       36.0,      27.36,    30.11,    23.28,    24.57,    31.48
       37.0,      26.84,    29.50,    22.82,    24.14,    30.92
       38.0,      26.35,    28.91,    22.37,    23.72,    30.38
       39.0,      25.87,    28.35,    21.95,    23.31,    29.87
       40.0,      25.41,    27.80,    21.54,    22.92,    29.37
       41.0,      24.97,    27.28,    21.14,    22.55,    28.89
       42.0,      24.54,    26.78,    20.77,    22.19,    28.43
       43.0,      24.13,    26.30,    20.40,    21.84,    27.98
       44.0,      23.74,    25.83,    20.05,    21.51,    27.55
       45.0,      23.36,    25.39,    19.71,    21.19,    27.14
       46.0,      22.99,    24.96,    19.39,    20.88,    26.75
       47.0,      22.64,    24.54,    19.08,    20.58,    26.36
       48.0,      22.30,    24.14,    18.78,    20.30,    26.00
       49.0,      21.98,    23.76,    18.49,    20.02,    25.64
       50.0,      21.67,    23.39,    18.21,    19.76,    25.30
       51.0,      21.36,    23.04,    17.94,    19.50,    24.97
       52.0,      21.07,    22.70,    17.68,    19.26,    24.66
       53.0,      20.79,    22.37,    17.44,    19.02,    24.35
       54.0,      20.53,    22.05,    17.20,    18.79,    24.06
       55.0,      20.27,    21.75,    16.97,    18.57,    23.78
       56.0,      20.02,    21.45,    16.75,    18.36,    23.50
       57.0,      19.78,    21.17,    16.53,    18.16,    23.24
       58.0,      19.54,    20.90,    16.33,    17.96,    22.99
       59.0,      19.32,    20.64,    16.13,    17.77,    22.74
       60.0,      19.11,    20.39,    15.94,    17.59,    22.51
       61.0,      18.90,    20.14,    15.76,    17.42,    22.28
       62.0,      18.70,    19.91,    15.58,    17.25,    22.06
       63.0,      18.51,    19.69,    15.41,    17.08,    21.85
       64.0,      18.32,    19.47,    15.25,    16.93,    21.65
       65.0,      18.14,    19.26,    15.09,    16.78,    21.45
       66.0,      17.97,    19.06,    14.94,    16.63,    21.26
       67.0,      17.81,    18.87,    14.79,    16.49,    21.08
       68.0,      17.65,    18.68,    14.65,    16.35,    20.90
       69.0,      17.49,    18.50,    14.51,    16.22,    20.73
       70.0,      17.34,    18.33,    14.38,    16.10,    20.57
       71.0,      17.20,    18.16,    14.25,    15.98,    20.41
       72.0,      17.06,    18.00,    14.13,    15.86,    20.26
