Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.54,     2.27,     2.82,     2.81,     2.27
        2.0,       4.97,     4.74,     5.20,     5.20,     4.73
        3.0,       7.45,     7.38,     7.50,     7.54,     7.37
        4.0,      10.12,    10.32,     9.87,     9.98,    10.30
        5.0,      13.08,    13.67,    12.42,    12.60,    13.62
        6.0,      16.40,    17.49,    15.22,    15.49,    17.39
        7.0,      20.07,    21.76,    18.27,    18.63,    21.61
        8.0,      24.00,    26.37,    21.52,    21.94,    26.17
        9.0,      28.04,    31.12,    24.85,    25.31,    30.87
       10.0,      31.98,    35.78,    28.10,    28.57,    35.47
       11.0,      35.61,    40.06,    31.09,    31.54,    39.73
       12.0,      38.72,    43.75,    33.67,    34.07,    43.40
       13.0,      41.18,    46.66,    35.69,    36.04,    46.32
       14.0,      42.89,    48.68,    37.11,    37.40,    48.37
       15.0,      43.86,    49.83,    37.89,    38.14,    49.56
       16.0,      44.14,    50.16,    38.11,    38.34,    49.96
       17.0,      43.86,    49.82,    37.84,    38.07,    49.70
       18.0,      43.17,    49.01,    37.22,    37.48,    48.96
       19.0,      42.22,    47.89,    36.38,    36.69,    47.93
       20.0,      41.16,    46.64,    35.43,    35.81,    46.76
       21.0,      40.08,    45.37,    34.47,    34.92,    45.57
       22.0,      39.04,    44.15,    33.54,    34.06,    44.42
       23.0,      38.06,    42.99,    32.66,    33.25,    43.34
       24.0,      37.12,    41.89,    31.82,    32.47,    42.31
       25.0,      36.23,    40.84,    31.02,    31.73,    41.32
       26.0,      35.37,    39.83,    30.25,    31.02,    40.38
       27.0,      34.54,    38.86,    29.51,    30.34,    39.46
       28.0,      33.75,    37.93,    28.80,    29.68,    38.59
       29.0,      32.99,    37.03,    28.12,    29.05,    37.75
       30.0,      32.25,    36.17,    27.46,    28.44,    36.94
       31.0,      31.55,    35.34,    26.83,    27.86,    36.16
       32.0,      30.87,    34.54,    26.23,    27.29,    35.41
       33.0,      30.21,    33.77,    25.64,    26.75,    34.69
       34.0,      29.59,    33.03,    25.08,    26.23,    33.99
       35.0,      28.98,    32.32,    24.54,    25.73,    33.33
       36.0,      28.40,    31.64,    24.02,    25.25,    32.69
       37.0,      27.84,    30.99,    23.53,    24.79,    32.07
