Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,      18.65,    23.29,    17.49,    13.76,    20.06
        1.0,      26.92,    31.88,    25.89,    21.55,    28.37
        2.0,      35.07,    40.19,    34.45,    29.04,    36.61
        3.0,      42.25,    47.31,    42.17,    35.66,    43.86
        4.0,      48.05,    52.84,    48.56,    41.08,    49.71
        5.0,      52.27,    56.62,    53.33,    45.15,    53.98
        6.0,      54.93,    58.74,    56.45,    47.85,    56.67
        7.0,      56.19,    59.42,    58.04,    49.32,    57.99
        8.0,      56.35,    59.02,    58.37,    49.77,    58.24
        9.0,      55.75,    57.92,    57.81,    49.50,    57.76
       10.0,      54.71,    56.45,    56.70,    48.79,    56.88
       11.0,      53.49,    54.87,    55.36,    47.87,    55.84
       12.0,      52.26,    53.33,    53.98,    46.92,    54.80
       13.0,      51.09,    51.86,    52.67,    46.01,    53.80
       14.0,      49.98,    50.47,    51.45,    45.15,    52.86
       15.0,      48.93,    49.14,    50.27,    44.34,    51.94
       16.0,      47.90,    47.86,    49.15,    43.56,    51.05
       17.0,      46.92,    46.63,    48.05,    42.80,    50.19
       18.0,      45.96,    45.44,    47.00,    42.06,    49.34
       19.0,      45.04,    44.31,    45.98,    41.34,    48.53
       20.0,      44.14,    43.21,    44.99,    40.64,    47.73
       21.0,      43.28,    42.16,    44.04,    39.97,    46.95
       22.0,      42.45,    41.15,    43.12,    39.31,    46.20
       23.0,      41.64,    40.18,    42.23,    38.68,    45.47
       24.0,      40.86,    39.24,    41.37,    38.06,    44.76
       25.0,      40.10,    38.34,    40.53,    37.46,    44.06
       26.0,      39.37,    37.48,    39.73,    36.88,    43.39
       27.0,      38.66,    36.65,    38.95,    36.32,    42.73
       28.0,      37.98,    35.85,    38.20,    35.77,    42.09
       29.0,      37.32,    35.08,    37.47,    35.24,    41.47
       30.0,      36.67,    34.34,    36.76,    34.72,    40.87
       31.0,      36.05,    33.63,    36.08,    34.22,    40.28
       32.0,      35.45,    32.95,    35.42,    33.74,    39.71
       33.0,      34.87,    32.29,    34.79,    33.27,    39.15
       34.0,      34.31,    31.66,    34.17,    32.81,    38.61
       35.0,      33.77,    31.05,    33.58,    32.36,    38.08
       36.0,      33.24,    30.46,    33.00,    31.93,    37.57
       37.0,      32.73,    29.90,    32.44,    31.51,    37.07
       38.0,      32.24,    29.36,    31.90,    31.10,    36.59
       39.0,      31.76,    28.84,    31.38,    30.70,    36.11
       40.0,      31.29,    28.34,    30.87,    30.31,    35.65
       41.0,      30.85,    27.86,    30.38,    29.94,    35.21
       42.0,      30.41,    27.39,    29.91,    29.57,    34.77
       43.0,      29.99,    26.95,    29.45,    29.22,    34.34
       44.0,      29.58,    26.52,    29.01,    28.87,    33.93
       45.0,      29.19,    26.11,    28.58,    28.54,    33.53
       46.0,      28.80,    25.71,    28.16,    28.21,    33.14
       47.0,      28.43,    25.33,    27.76,    27.89,    32.76
       48.0,      28.07,    24.96,    27.37,    27.59,    32.38
       49.0,      27.73,    24.60,    26.99,    27.28,    32.02
       50.0,      27.39,    24.26,    26.62,    26.99,    31.67
       51.0,      27.06,    23.94,    26.27,    26.71,    31.33
       52.0,      26.74,    23.62,    25.93,    26.43,    30.99
       53.0,      26.43,    23.32,    25.59,    26.16,    30.67
       54.0,      26.14,    23.02,    25.27,    25.90,    30.35
       55.0,      25.85,    22.74,    24.96,    25.64,    30.04
       56.0,      25.57,    22.47,    24.66,    25.39,    29.74
       57.0,      25.29,    22.21,    24.36,    25.15,    29.45
       58.0,      25.03,    21.96,    24.08,    24.91,    29.16
       59.0,      24.77,    21.71,    23.80,    24.68,    28.88
       60.0,      24.52,    21.48,    23.53,    24.46,    28.61
       61.0,      24.28,    21.25,    23.28,    24.24,    28.35
       62.0,      24.04,    21.04,    23.02,    24.03,    28.09
       63.0,      23.82,    20.83,    22.78,    23.82,    27.84
       64.0,      23.59,    20.63,    22.54,    23.61,    27.59
       65.0,      23.38,    20.43,    22.31,    23.42,    27.36
       66.0,      23.17,    20.25,    22.09,    23.22,    27.12
       67.0,      22.97,    20.07,    21.87,    23.03,    26.90
       68.0,      22.77,    19.89,    21.66,    22.85,    26.68
       69.0,      22.58,    19.72,    21.46,    22.67,    26.46
       70.0,      22.39,    19.56,    21.26,    22.50,    26.25
       71.0,      22.21,    19.41,    21.07,    22.32,    26.04
       72.0,      22.03,    19.26,    20.88,    22.16,    25.84
       73.0,      21.86,    19.11,    20.70,    21.99,    25.65
       74.0,      21.70,    18.97,    20.52,    21.83,    25.46
       75.0,      21.53,    18.83,    20.35,    21.68,    25.27
       76.0,      21.38,    18.70,    20.18,    21.53,    25.09
       77.0,      21.22,    18.58,    20.02,    21.38,    24.91
       78.0,      21.07,    18.46,    19.86,    21.23,    24.74
       79.0,      20.93,    18.34,    19.71,    21.09,    24.57
       80.0,      20.78,    18.22,    19.56,    20.95,    24.41
       81.0,      20.65,    18.12,    19.42,    20.81,    24.24
       82.0,      20.51,    18.01,    19.28,    20.68,    24.09
       83.0,      20.38,    17.91,    19.14,    20.55,    23.93
       84.0,      20.25,    17.81,    19.00,    20.42,    23.78
       85.0,      20.13,    17.71,    18.87,    20.29,    23.64
       86.0,      20.01,    17.62,    18.75,    20.17,    23.49
