Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.31,     2.15,     2.41,     2.51,     2.15
        2.0,       4.10,     3.99,     4.19,     4.21,     3.99
        3.0,       5.74,     5.74,     5.78,     5.70,     5.74
        4.0,       7.29,     7.42,     7.26,     7.06,     7.42
        5.0,       8.78,     9.05,     8.67,     8.34,     9.05
        6.0,      10.22,    10.66,    10.03,     9.56,    10.66
        7.0,      11.63,    12.23,    11.33,    10.72,    12.23
        8.0,      13.01,    13.79,    12.61,    11.84,    13.78
        9.0,      14.38,    15.38,    13.88,    12.93,    15.33
       10.0,      15.81,    17.07,    15.21,    14.02,    16.93
       11.0,      17.34,    18.93,    16.65,    15.14,    18.65
       12.0,      19.03,    21.01,    18.24,    16.33,    20.53
       13.0,      20.89,    23.32,    20.00,    17.62,    22.61
       14.0,      22.90,    25.80,    21.88,    19.02,    24.87
       15.0,      24.99,    28.38,    23.83,    20.50,    27.25
       16.0,      27.08,    30.92,    25.75,    22.00,    29.65
       17.0,      29.05,    33.27,    27.53,    23.46,    31.94
       18.0,      30.79,    35.31,    29.08,    24.79,    34.00
       19.0,      32.22,    36.92,    30.30,    25.92,    35.72
       20.0,      33.27,    38.06,    31.17,    26.81,    37.02
       21.0,      33.91,    38.71,    31.65,    27.41,    37.88
       22.0,      34.18,    38.89,    31.79,    27.73,    38.30
       23.0,      34.11,    38.69,    31.62,    27.80,    38.33
       24.0,      33.78,    38.20,    31.23,    27.64,    38.06
       25.0,      33.28,    37.52,    30.70,    27.33,    37.57
       26.0,      32.68,    36.75,    30.09,    26.92,    36.97
       27.0,      32.05,    35.96,    29.46,    26.48,    36.32
       28.0,      31.44,    35.19,    28.85,    26.03,    35.67
       29.0,      30.85,    34.47,    28.28,    25.60,    35.07
       30.0,      30.30,    33.78,    27.73,    25.20,    34.49
       31.0,      29.77,    33.12,    27.21,    24.82,    33.95
       32.0,      29.27,    32.48,    26.70,    24.45,    33.43
       33.0,      28.78,    31.87,    26.22,    24.10,    32.92
       34.0,      28.31,    31.29,    25.75,    23.77,    32.44
       35.0,      27.86,    30.72,    25.31,    23.44,    31.97
       36.0,      27.42,    30.18,    24.88,    23.13,    31.52
       37.0,      27.01,    29.66,    24.46,    22.82,    31.08
       38.0,      26.60,    29.16,    24.06,    22.53,    30.66
       39.0,      26.21,    28.67,    23.68,    22.25,    30.26
       40.0,      25.84,    28.21,    23.31,    21.98,    29.87
       41.0,      25.48,    27.76,    22.95,    21.71,    29.49
       42.0,      25.13,    27.33,    22.61,    21.46,    29.13
       43.0,      24.80,    26.92,    22.28,    21.21,    28.78
       44.0,      24.48,    26.52,    21.97,    20.98,    28.44
       45.0,      24.16,    26.13,    21.66,    20.75,    28.12
       46.0,      23.87,    25.76,    21.37,    20.53,    27.80
       47.0,      23.58,    25.41,    21.09,    20.31,    27.50
       48.0,      23.30,    25.07,    20.81,    20.11,    27.21
       49.0,      23.03,    24.74,    20.55,    19.91,    26.92
       50.0,      22.77,    24.42,    20.30,    19.71,    26.65
       51.0,      22.52,    24.11,    20.06,    19.53,    26.39
       52.0,      22.28,    23.82,    19.82,    19.35,    26.13
       53.0,      22.05,    23.54,    19.60,    19.17,    25.89
       54.0,      21.82,    23.26,    19.38,    19.00,    25.65
       55.0,      21.61,    23.00,    19.17,    18.84,    25.42
       56.0,      21.40,    22.75,    18.97,    18.68,    25.19
       57.0,      21.20,    22.51,    18.78,    18.53,    24.98
       58.0,      21.00,    22.27,    18.59,    18.38,    24.77
       59.0,      20.81,    22.04,    18.41,    18.23,    24.57
       60.0,      20.63,    21.83,    18.24,    18.09,    24.38
       61.0,      20.46,    21.62,    18.07,    17.96,    24.19
       62.0,      20.29,    21.41,    17.91,    17.83,    24.01
       63.0,      20.12,    21.22,    17.75,    17.70,    23.83
       64.0,      19.97,    21.03,    17.60,    17.57,    23.66
       65.0,      19.81,    20.85,    17.46,    17.45,    23.49
       66.0,      19.66,    20.67,    17.32,    17.34,    23.33
       67.0,      19.52,    20.50,    17.18,    17.22,    23.18
       68.0,      19.38,    20.34,    17.05,    17.11,    23.03
       69.0,      19.25,    20.18,    16.93,    17.01,    22.88
       70.0,      19.12,    20.03,    16.81,    16.90,    22.74
       71.0,      18.99,    19.89,    16.69,    16.80,    22.60
       72.0,      18.87,    19.75,    16.58,    16.70,    22.47
       73.0,      18.76,    19.61,    16.47,    16.61,    22.34
       74.0,      18.64,    19.48,    16.36,    16.52,    22.21
       75.0,      18.53,    19.35,    16.26,    16.42,    22.09
       76.0,      18.42,    19.23,    16.16,    16.34,    21.97
       77.0,      18.32,    19.11,    16.07,    16.25,    21.85
       78.0,      18.22,    18.99,    15.98,    16.17,    21.74
       79.0,      18.12,    18.88,    15.89,    16.09,    21.63
       80.0,      18.03,    18.78,    15.80,    16.01,    21.53
       81.0,      17.94,    18.67,    15.72,    15.93,    21.42
       82.0,      17.85,    18.57,    15.64,    15.85,    21.32
       83.0,      17.76,    18.48,    15.56,    15.78,    21.22
       84.0,      17.68,    18.38,    15.49,    15.71,    21.13
       85.0,      17.59,    18.29,    15.41,    15.64,    21.03
       86.0,      17.52,    18.21,    15.34,    15.57,    20.94
       87.0,      17.44,    18.12,    15.28,    15.50,    20.86
       88.0,      17.36,    18.04,    15.21,    15.43,    20.77
       89.0,      17.29,    17.96,    15.15,    15.37,    20.68
       90.0,      17.22,    17.88,    15.08,    15.31,    20.60
       91.0,      17.15,    17.81,    15.02,    15.24,    20.52
       92.0,      17.08,    17.74,    14.97,    15.18,    20.44
       93.0,      17.02,    17.67,    14.91,    15.13,    20.37
       94.0,      16.95,    17.60,    14.86,    15.07,    20.29
       95.0,      16.89,    17.53,    14.80,    15.01,    20.22
       96.0,      16.83,    17.47,    14.75,    14.95,    20.15
       97.0,      16.77,    17.41,    14.70,    14.90,    20.08
       98.0,      16.71,    17.35,    14.65,    14.85,    20.01
       99.0,      16.66,    17.29,    14.60,    14.79,    19.94
      100.0,      16.60,    17.23,    14.56,    14.74,    19.88
      101.0,      16.55,    17.17,    14.51,    14.69,    19.81
      102.0,      16.49,    17.12,    14.47,    14.64,    19.75
      103.0,      16.44,    17.07,    14.43,    14.59,    19.68
      104.0,      16.39,    17.02,    14.39,    14.54,    19.62
      105.0,      16.34,    16.97,    14.35,    14.50,    19.56
      106.0,      16.30,    16.92,    14.31,    14.45,    19.51
      107.0,      16.25,    16.87,    14.27,    14.40,    19.45
      108.0,      16.20,    16.83,    14.23,    14.36,    19.39
      109.0,      16.16,    16.78,    14.20,    14.31,    19.34
      110.0,      16.11,    16.74,    14.16,    14.27,    19.28
      111.0,      16.07,    16.70,    14.13,    14.23,    19.23
      112.0,      16.03,    16.66,    14.09,    14.18,    19.17
      113.0,      15.99,    16.62,    14.06,    14.14,    19.12
      114.0,      15.94,    16.58,    14.03,    14.10,    19.07
      115.0,      15.90,    16.54,    14.00,    14.06,    19.02
      116.0,      15.86,    16.50,    13.97,    14.02,    18.97
      117.0,      15.83,    16.47,    13.94,    13.98,    18.92
      118.0,      15.79,    16.43,    13.91,    13.94,    18.87
      119.0,      15.75,    16.39,    13.88,    13.90,    18.82
      120.0,      15.71,    16.36,    13.85,    13.86,    18.78
      121.0,      15.68,    16.33,    13.82,    13.82,    18.73
      122.0,      15.64,    16.29,    13.80,    13.78,    18.68
      123.0,      15.60,    16.26,    13.77,    13.75,    18.64
      124.0,      15.57,    16.23,    13.75,    13.71,    18.59
      125.0,      15.54,    16.20,    13.72,    13.67,    18.55
      126.0,      15.50,    16.17,    13.70,    13.64,    18.51
      127.0,      15.47,    16.14,    13.67,    13.60,    18.46
      128.0,      15.44,    16.11,    13.65,    13.57,    18.42
      129.0,      15.40,    16.08,    13.62,    13.53,    18.38
      130.0,      15.37,    16.05,    13.60,    13.50,    18.34
      131.0,      15.34,    16.03,    13.58,    13.46,    18.29
      132.0,      15.31,    16.00,    13.56,    13.43,    18.25
      133.0,      15.28,    15.97,    13.53,    13.39,    18.21
      134.0,      15.25,    15.95,    13.51,    13.36,    18.17
      135.0,      15.22,    15.92,    13.49,    13.33,    18.13
      136.0,      15.19,    15.90,    13.47,    13.29,    18.09
      137.0,      15.16,    15.87,    13.45,    13.26,    18.05
      138.0,      15.13,    15.85,    13.43,    13.23,    18.02
      139.0,      15.10,    15.82,    13.41,    13.20,    17.98
      140.0,      15.07,    15.80,    13.39,    13.16,    17.94
      141.0,      15.04,    15.78,    13.37,    13.13,    17.90
      142.0,      15.02,    15.75,    13.35,    13.10,    17.86
      143.0,      14.99,    15.73,    13.33,    13.07,    17.83
      144.0,      14.96,    15.71,    13.31,    13.04,    17.79
      145.0,      14.94,    15.68,    13.29,    13.01,    17.75
      146.0,      14.91,    15.66,    13.28,    12.98,    17.72
      147.0,      14.88,    15.64,    13.26,    12.95,    17.68
      148.0,      14.86,    15.62,    13.24,    12.92,    17.64
      149.0,      14.83,    15.60,    13.22,    12.89,    17.61
      150.0,      14.80,    15.58,    13.21,    12.86,    17.57
      151.0,      14.78,    15.56,    13.19,    12.83,    17.54
      152.0,      14.75,    15.54,    13.17,    12.80,    17.50
      153.0,      14.73,    15.52,    13.15,    12.77,    17.47
      154.0,      14.70,    15.50,    13.14,    12.74,    17.43
      155.0,      14.68,    15.48,    13.12,    12.71,    17.40
