Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.89,     1.76,     1.95,     2.11,     1.76
        2.0,       3.22,     3.15,     3.30,     3.28,     3.15
        3.0,       4.40,     4.43,     4.50,     4.25,     4.43
        4.0,       5.50,     5.64,     5.61,     5.10,     5.64
        5.0,       6.54,     6.81,     6.65,     5.88,     6.81
        6.0,       7.53,     7.93,     7.64,     6.61,     7.93
        7.0,       8.49,     9.03,     8.59,     7.29,     9.03
        8.0,       9.41,    10.10,     9.51,     7.94,    10.10
        9.0,      10.32,    11.16,    10.41,     8.56,    11.16
       10.0,      11.20,    12.19,    11.28,     9.15,    12.19
       11.0,      12.07,    13.20,    12.13,     9.72,    13.20
       12.0,      12.91,    14.21,    12.96,    10.28,    14.21
       13.0,      13.75,    15.20,    13.78,    10.82,    15.20
       14.0,      14.57,    16.17,    14.58,    11.34,    16.17
       15.0,      15.37,    17.14,    15.37,    11.85,    17.14
       16.0,      16.17,    18.09,    16.14,    12.35,    18.09
       17.0,      16.95,    19.04,    16.91,    12.83,    19.04
       18.0,      17.73,    19.98,    17.66,    13.31,    19.98
       19.0,      18.52,    20.92,    18.43,    13.79,    20.92
       20.0,      19.34,    21.90,    19.23,    14.30,    21.92
       21.0,      20.24,    22.98,    20.12,    14.85,    23.00
       22.0,      21.25,    24.18,    21.13,    15.47,    24.22
       23.0,      22.38,    25.52,    22.27,    16.15,    25.58
       24.0,      23.62,    27.00,    23.51,    16.89,    27.06
       25.0,      24.91,    28.55,    24.81,    17.65,    28.62
       26.0,      26.19,    30.09,    26.09,    18.40,    30.17
       27.0,      27.37,    31.54,    27.27,    19.08,    31.61
       28.0,      28.39,    32.80,    28.26,    19.65,    32.85
       29.0,      29.18,    33.79,    29.01,    20.08,    33.83
       30.0,      29.69,    34.46,    29.47,    20.35,    34.48
       31.0,      29.92,    34.79,    29.63,    20.44,    34.80
       32.0,      29.87,    34.79,    29.51,    20.39,    34.79
       33.0,      29.60,    34.52,    29.16,    20.21,    34.51
       34.0,      29.15,    34.02,    28.63,    19.93,    34.03
       35.0,      28.60,    33.39,    28.00,    19.59,    33.40
       36.0,      27.99,    32.69,    27.31,    19.23,    32.72
       37.0,      27.37,    31.98,    26.62,    18.87,    32.02
       38.0,      26.78,    31.29,    25.96,    18.52,    31.35
       39.0,      26.22,    30.64,    25.33,    18.19,    30.72
       40.0,      25.69,    30.03,    24.74,    17.87,    30.13
       41.0,      25.19,    29.45,    24.17,    17.57,    29.56
       42.0,      24.71,    28.89,    23.63,    17.28,    29.01
       43.0,      24.24,    28.36,    23.11,    17.00,    28.49
       44.0,      23.79,    27.84,    22.61,    16.73,    27.99
       45.0,      23.36,    27.34,    22.12,    16.47,    27.50
       46.0,      22.94,    26.86,    21.66,    16.22,    27.03
       47.0,      22.54,    26.40,    21.21,    15.98,    26.58
       48.0,      22.16,    25.96,    20.79,    15.74,    26.15
       49.0,      21.79,    25.53,    20.37,    15.52,    25.73
       50.0,      21.43,    25.12,    19.98,    15.30,    25.33
       51.0,      21.09,    24.73,    19.60,    15.09,    24.94
       52.0,      20.76,    24.34,    19.23,    14.88,    24.57
       53.0,      20.44,    23.98,    18.88,    14.69,    24.21
       54.0,      20.13,    23.62,    18.54,    14.50,    23.87
       55.0,      19.83,    23.28,    18.21,    14.32,    23.53
       56.0,      19.55,    22.95,    17.90,    14.14,    23.21
       57.0,      19.28,    22.64,    17.59,    13.97,    22.90
       58.0,      19.01,    22.33,    17.30,    13.80,    22.60
       59.0,      18.76,    22.04,    17.02,    13.64,    22.32
       60.0,      18.51,    21.76,    16.75,    13.49,    22.04
       61.0,      18.27,    21.48,    16.49,    13.34,    21.77
       62.0,      18.04,    21.22,    16.24,    13.20,    21.52
       63.0,      17.82,    20.96,    16.00,    13.06,    21.27
       64.0,      17.61,    20.72,    15.77,    12.93,    21.03
       65.0,      17.41,    20.48,    15.55,    12.80,    20.80
       66.0,      17.21,    20.26,    15.34,    12.67,    20.57
       67.0,      17.02,    20.04,    15.13,    12.55,    20.36
       68.0,      16.84,    19.82,    14.93,    12.44,    20.15
       69.0,      16.66,    19.62,    14.74,    12.32,    19.95
       70.0,      16.49,    19.42,    14.56,    12.21,    19.76
       71.0,      16.32,    19.23,    14.38,    12.11,    19.57
       72.0,      16.17,    19.05,    14.21,    12.01,    19.39
       73.0,      16.01,    18.87,    14.05,    11.91,    19.22
       74.0,      15.86,    18.70,    13.89,    11.81,    19.05
       75.0,      15.72,    18.53,    13.74,    11.72,    18.89
       76.0,      15.58,    18.37,    13.59,    11.63,    18.73
       77.0,      15.45,    18.22,    13.45,    11.55,    18.58
       78.0,      15.32,    18.07,    13.31,    11.46,    18.44
       79.0,      15.20,    17.93,    13.18,    11.38,    18.29
       80.0,      15.08,    17.79,    13.05,    11.31,    18.16
       81.0,      14.96,    17.65,    12.93,    11.23,    18.02
       82.0,      14.85,    17.52,    12.81,    11.16,    17.90
       83.0,      14.74,    17.39,    12.70,    11.09,    17.77
       84.0,      14.63,    17.27,    12.59,    11.02,    17.65
       85.0,      14.53,    17.15,    12.49,    10.95,    17.54
       86.0,      14.43,    17.04,    12.39,    10.89,    17.42
       87.0,      14.34,    16.93,    12.29,    10.82,    17.32
       88.0,      14.25,    16.82,    12.19,    10.76,    17.21
       89.0,      14.16,    16.72,    12.10,    10.71,    17.11
       90.0,      14.07,    16.62,    12.01,    10.65,    17.01
       91.0,      13.99,    16.52,    11.93,    10.59,    16.91
       92.0,      13.91,    16.42,    11.85,    10.54,    16.82
       93.0,      13.83,    16.33,    11.77,    10.49,    16.73
       94.0,      13.75,    16.24,    11.69,    10.44,    16.64
       95.0,      13.68,    16.16,    11.62,    10.39,    16.56
       96.0,      13.61,    16.07,    11.55,    10.34,    16.48
       97.0,      13.54,    15.99,    11.48,    10.30,    16.40
       98.0,      13.47,    15.91,    11.41,    10.25,    16.32
       99.0,      13.41,    15.83,    11.35,    10.21,    16.24
      100.0,      13.34,    15.76,    11.28,    10.17,    16.17
      101.0,      13.28,    15.69,    11.22,    10.13,    16.10
      102.0,      13.22,    15.62,    11.16,    10.09,    16.03
      103.0,      13.17,    15.55,    11.11,    10.05,    15.96
      104.0,      13.11,    15.48,    11.05,    10.01,    15.89
      105.0,      13.06,    15.41,    11.00,     9.97,    15.83
      106.0,      13.00,    15.35,    10.95,     9.94,    15.77
      107.0,      12.95,    15.29,    10.90,     9.90,    15.71
      108.0,      12.90,    15.23,    10.85,     9.87,    15.65
      109.0,      12.85,    15.17,    10.81,     9.84,    15.59
      110.0,      12.80,    15.11,    10.76,     9.81,    15.53
      111.0,      12.76,    15.06,    10.72,     9.78,    15.48
      112.0,      12.71,    15.00,    10.68,     9.75,    15.43
      113.0,      12.67,    14.95,    10.63,     9.72,    15.37
      114.0,      12.63,    14.90,    10.60,     9.69,    15.32
      115.0,      12.58,    14.85,    10.56,     9.66,    15.27
      116.0,      12.54,    14.80,    10.52,     9.63,    15.22
      117.0,      12.50,    14.75,    10.48,     9.61,    15.18
      118.0,      12.47,    14.70,    10.45,     9.58,    15.13
      119.0,      12.43,    14.66,    10.41,     9.56,    15.08
      120.0,      12.39,    14.61,    10.38,     9.53,    15.04
      121.0,      12.35,    14.57,    10.35,     9.51,    15.00
      122.0,      12.32,    14.52,    10.32,     9.48,    14.95
      123.0,      12.28,    14.48,    10.29,     9.46,    14.91
      124.0,      12.25,    14.44,    10.26,     9.44,    14.87
      125.0,      12.22,    14.40,    10.23,     9.42,    14.83
      126.0,      12.19,    14.36,    10.20,     9.39,    14.79
      127.0,      12.15,    14.32,    10.17,     9.37,    14.75
      128.0,      12.12,    14.28,    10.14,     9.35,    14.71
      129.0,      12.09,    14.24,    10.12,     9.33,    14.68
      130.0,      12.06,    14.21,    10.09,     9.31,    14.64
      131.0,      12.03,    14.17,    10.07,     9.29,    14.60
      132.0,      12.01,    14.13,    10.04,     9.27,    14.57
      133.0,      11.98,    14.10,    10.02,     9.26,    14.53
      134.0,      11.95,    14.07,    10.00,     9.24,    14.50
      135.0,      11.92,    14.03,     9.97,     9.22,    14.46
      136.0,      11.90,    14.00,     9.95,     9.20,    14.43
      137.0,      11.87,    13.96,     9.93,     9.18,    14.40
      138.0,      11.84,    13.93,     9.91,     9.17,    14.37
      139.0,      11.82,    13.90,     9.89,     9.15,    14.33
      140.0,      11.79,    13.87,     9.87,     9.13,    14.30
      141.0,      11.77,    13.84,     9.85,     9.12,    14.27
      142.0,      11.75,    13.81,     9.83,     9.10,    14.24
      143.0,      11.72,    13.78,     9.81,     9.09,    14.21
      144.0,      11.70,    13.75,     9.79,     9.07,    14.18
      145.0,      11.68,    13.72,     9.77,     9.06,    14.15
      146.0,      11.65,    13.69,     9.76,     9.04,    14.12
      147.0,      11.63,    13.66,     9.74,     9.03,    14.09
      148.0,      11.61,    13.63,     9.72,     9.01,    14.07
      149.0,      11.59,    13.60,     9.70,     9.00,    14.04
      150.0,      11.56,    13.57,     9.69,     8.98,    14.01
      151.0,      11.54,    13.55,     9.67,     8.97,    13.98
      152.0,      11.52,    13.52,     9.66,     8.96,    13.96
      153.0,      11.50,    13.49,     9.64,     8.94,    13.93
      154.0,      11.48,    13.47,     9.62,     8.93,    13.90
      155.0,      11.46,    13.44,     9.61,     8.92,    13.88
      156.0,      11.44,    13.41,     9.59,     8.90,    13.85
      157.0,      11.42,    13.39,     9.58,     8.89,    13.83
      158.0,      11.40,    13.36,     9.56,     8.88,    13.80
      159.0,      11.38,    13.34,     9.55,     8.87,    13.77
      160.0,      11.36,    13.31,     9.54,     8.85,    13.75
      161.0,      11.34,    13.29,     9.52,     8.84,    13.72
      162.0,      11.33,    13.26,     9.51,     8.83,    13.70
      163.0,      11.31,    13.24,     9.50,     8.82,    13.68
      164.0,      11.29,    13.21,     9.48,     8.81,    13.65
      165.0,      11.27,    13.19,     9.47,     8.80,    13.63
      166.0,      11.25,    13.17,     9.46,     8.78,    13.60
      167.0,      11.23,    13.14,     9.44,     8.77,    13.58
      168.0,      11.22,    13.12,     9.43,     8.76,    13.56
      169.0,      11.20,    13.09,     9.42,     8.75,    13.53
      170.0,      11.18,    13.07,     9.40,     8.74,    13.51
      171.0,      11.16,    13.05,     9.39,     8.73,    13.49
      172.0,      11.15,    13.03,     9.38,     8.72,    13.46
      173.0,      11.13,    13.00,     9.37,     8.71,    13.44
      174.0,      11.11,    12.98,     9.36,     8.70,    13.42
      175.0,      11.10,    12.96,     9.34,     8.68,    13.40
      176.0,      11.08,    12.94,     9.33,     8.67,    13.37
      177.0,      11.06,    12.91,     9.32,     8.66,    13.35
      178.0,      11.05,    12.89,     9.31,     8.65,    13.33
      179.0,      11.03,    12.87,     9.30,     8.64,    13.31
      180.0,      11.01,    12.85,     9.29,     8.63,    13.29
      181.0,      11.00,    12.83,     9.27,     8.62,    13.26
      182.0,      10.98,    12.80,     9.26,     8.61,    13.24
      183.0,      10.96,    12.78,     9.25,     8.60,    13.22
      184.0,      10.95,    12.76,     9.24,     8.59,    13.20
      185.0,      10.93,    12.74,     9.23,     8.58,    13.18
      186.0,      10.92,    12.72,     9.22,     8.57,    13.16
      187.0,      10.90,    12.70,     9.21,     8.56,    13.14
      188.0,      10.89,    12.68,     9.20,     8.55,    13.11
      189.0,      10.87,    12.65,     9.19,     8.54,    13.09
      190.0,      10.85,    12.63,     9.18,     8.53,    13.07
      191.0,      10.84,    12.61,     9.17,     8.52,    13.05
      192.0,      10.82,    12.59,     9.16,     8.51,    13.03
      193.0,      10.81,    12.57,     9.15,     8.50,    13.01
      194.0,      10.79,    12.55,     9.14,     8.50,    12.99
      195.0,      10.78,    12.53,     9.12,     8.49,    12.97
      196.0,      10.76,    12.51,     9.11,     8.48,    12.95
      197.0,      10.75,    12.49,     9.10,     8.47,    12.93
      198.0,      10.73,    12.47,     9.09,     8.46,    12.91
      199.0,      10.72,    12.45,     9.08,     8.45,    12.89
      200.0,      10.70,    12.43,     9.07,     8.44,    12.87
      201.0,      10.69,    12.41,     9.06,     8.43,    12.85
      202.0,      10.67,    12.39,     9.05,     8.42,    12.83
      203.0,      10.66,    12.37,     9.04,     8.41,    12.81
      204.0,      10.64,    12.35,     9.03,     8.40,    12.79
      205.0,      10.63,    12.33,     9.02,     8.39,    12.77
      206.0,      10.61,    12.31,     9.02,     8.38,    12.75
      207.0,      10.60,    12.29,     9.01,     8.38,    12.73
      208.0,      10.59,    12.27,     9.00,     8.37,    12.71
      209.0,      10.57,    12.25,     8.99,     8.36,    12.69
      210.0,      10.56,    12.23,     8.98,     8.35,    12.67
      211.0,      10.54,    12.21,     8.97,     8.34,    12.65
      212.0,      10.53,    12.19,     8.96,     8.33,    12.63
      213.0,      10.51,    12.17,     8.95,     8.32,    12.61
      214.0,      10.50,    12.15,     8.94,     8.31,    12.59
      215.0,      10.49,    12.14,     8.93,     8.30,    12.57
      216.0,      10.47,    12.12,     8.92,     8.30,    12.55
      217.0,      10.46,    12.10,     8.91,     8.29,    12.53
      218.0,      10.44,    12.08,     8.90,     8.28,    12.51
      219.0,      10.43,    12.06,     8.89,     8.27,    12.50
      220.0,      10.41,    12.04,     8.88,     8.26,    12.48
      221.0,      10.40,    12.02,     8.87,     8.25,    12.46
      222.0,      10.39,    12.00,     8.86,     8.24,    12.44
      223.0,      10.37,    11.98,     8.85,     8.24,    12.42
      224.0,      10.36,    11.96,     8.85,     8.23,    12.40
      225.0,      10.35,    11.95,     8.84,     8.22,    12.38
      226.0,      10.33,    11.93,     8.83,     8.21,    12.36
      227.0,      10.32,    11.91,     8.82,     8.20,    12.34
      228.0,      10.30,    11.89,     8.81,     8.19,    12.33
      229.0,      10.29,    11.87,     8.80,     8.18,    12.31
      230.0,      10.28,    11.85,     8.79,     8.18,    12.29
      231.0,      10.26,    11.83,     8.78,     8.17,    12.27
      232.0,      10.25,    11.82,     8.77,     8.16,    12.25
      233.0,      10.24,    11.80,     8.76,     8.15,    12.23
      234.0,      10.22,    11.78,     8.75,     8.14,    12.21
      235.0,      10.21,    11.76,     8.75,     8.13,    12.20
      236.0,      10.20,    11.74,     8.74,     8.13,    12.18
      237.0,      10.18,    11.72,     8.73,     8.12,    12.16
      238.0,      10.17,    11.71,     8.72,     8.11,    12.14
      239.0,      10.15,    11.69,     8.71,     8.10,    12.12
      240.0,      10.14,    11.67,     8.70,     8.09,    12.10
      241.0,      10.13,    11.65,     8.69,     8.08,    12.09
      242.0,      10.11,    11.63,     8.68,     8.08,    12.07
      243.0,      10.10,    11.61,     8.67,     8.07,    12.05
      244.0,      10.09,    11.60,     8.67,     8.06,    12.03
      245.0,      10.07,    11.58,     8.66,     8.05,    12.01
      246.0,      10.06,    11.56,     8.65,     8.04,    11.99
      247.0,      10.05,    11.54,     8.64,     8.04,    11.98
      248.0,      10.03,    11.52,     8.63,     8.03,    11.96
      249.0,      10.02,    11.51,     8.62,     8.02,    11.94
      250.0,      10.01,    11.49,     8.61,     8.01,    11.92
      251.0,      10.00,    11.47,     8.60,     8.00,    11.90
      252.0,       9.98,    11.45,     8.60,     7.99,    11.89
      253.0,       9.97,    11.44,     8.59,     7.99,    11.87
      254.0,       9.96,    11.42,     8.58,     7.98,    11.85
      255.0,       9.94,    11.40,     8.57,     7.97,    11.83
      256.0,       9.93,    11.38,     8.56,     7.96,    11.82
      257.0,       9.92,    11.36,     8.55,     7.95,    11.80
      258.0,       9.90,    11.35,     8.54,     7.95,    11.78
      259.0,       9.89,    11.33,     8.53,     7.94,    11.76
      260.0,       9.88,    11.31,     8.53,     7.93,    11.74
      261.0,       9.87,    11.29,     8.52,     7.92,    11.73
      262.0,       9.85,    11.28,     8.51,     7.91,    11.71
      263.0,       9.84,    11.26,     8.50,     7.91,    11.69
      264.0,       9.83,    11.24,     8.49,     7.90,    11.67
      265.0,       9.81,    11.22,     8.48,     7.89,    11.66
      266.0,       9.80,    11.21,     8.47,     7.88,    11.64
      267.0,       9.79,    11.19,     8.47,     7.87,    11.62
      268.0,       9.78,    11.17,     8.46,     7.87,    11.60
      269.0,       9.76,    11.16,     8.45,     7.86,    11.59
      270.0,       9.75,    11.14,     8.44,     7.85,    11.57
      271.0,       9.74,    11.12,     8.43,     7.84,    11.55
      272.0,       9.72,    11.10,     8.42,     7.83,    11.53
      273.0,       9.71,    11.09,     8.41,     7.83,    11.52
      274.0,       9.70,    11.07,     8.41,     7.82,    11.50
      275.0,       9.69,    11.05,     8.40,     7.81,    11.48
      276.0,       9.67,    11.03,     8.39,     7.80,    11.47
      277.0,       9.66,    11.02,     8.38,     7.80,    11.45
      278.0,       9.65,    11.00,     8.37,     7.79,    11.43
      279.0,       9.64,    10.98,     8.36,     7.78,    11.41
      280.0,       9.62,    10.97,     8.36,     7.77,    11.40
      281.0,       9.61,    10.95,     8.35,     7.76,    11.38
      282.0,       9.60,    10.93,     8.34,     7.76,    11.36
      283.0,       9.59,    10.92,     8.33,     7.75,    11.35
      284.0,       9.57,    10.90,     8.32,     7.74,    11.33
      285.0,       9.56,    10.88,     8.31,     7.73,    11.31
      286.0,       9.55,    10.87,     8.31,     7.73,    11.30
      287.0,       9.54,    10.85,     8.30,     7.72,    11.28
      288.0,       9.52,    10.83,     8.29,     7.71,    11.26
      289.0,       9.51,    10.82,     8.28,     7.70,    11.24
      290.0,       9.50,    10.80,     8.27,     7.69,    11.23
      291.0,       9.49,    10.78,     8.26,     7.69,    11.21
      292.0,       9.47,    10.77,     8.26,     7.68,    11.19
      293.0,       9.46,    10.75,     8.25,     7.67,    11.18
      294.0,       9.45,    10.73,     8.24,     7.66,    11.16
      295.0,       9.44,    10.72,     8.23,     7.66,    11.14
      296.0,       9.42,    10.70,     8.22,     7.65,    11.13
      297.0,       9.41,    10.68,     8.21,     7.64,    11.11
      298.0,       9.40,    10.67,     8.21,     7.63,    11.09
      299.0,       9.39,    10.65,     8.20,     7.63,    11.08
      300.0,       9.38,    10.63,     8.19,     7.62,    11.06
      301.0,       9.36,    10.62,     8.18,     7.61,    11.04
      302.0,       9.35,    10.60,     8.17,     7.60,    11.03
      303.0,       9.34,    10.58,     8.17,     7.59,    11.01
      304.0,       9.33,    10.57,     8.16,     7.59,    10.99
      305.0,       9.31,    10.55,     8.15,     7.58,    10.98
      306.0,       9.30,    10.54,     8.14,     7.57,    10.96
      307.0,       9.29,    10.52,     8.13,     7.56,    10.95
      308.0,       9.28,    10.50,     8.12,     7.56,    10.93
      309.0,       9.27,    10.49,     8.12,     7.55,    10.91
      310.0,       9.25,    10.47,     8.11,     7.54,    10.90
      311.0,       9.24,    10.45,     8.10,     7.53,    10.88
      312.0,       9.23,    10.44,     8.09,     7.53,    10.86
      313.0,       9.22,    10.42,     8.08,     7.52,    10.85
      314.0,       9.21,    10.41,     8.08,     7.51,    10.83
      315.0,       9.19,    10.39,     8.07,     7.50,    10.82
      316.0,       9.18,    10.37,     8.06,     7.50,    10.80
      317.0,       9.17,    10.36,     8.05,     7.49,    10.78
      318.0,       9.16,    10.34,     8.04,     7.48,    10.77
      319.0,       9.15,    10.33,     8.04,     7.47,    10.75
      320.0,       9.13,    10.31,     8.03,     7.47,    10.73
      321.0,       9.12,    10.29,     8.02,     7.46,    10.72
      322.0,       9.11,    10.28,     8.01,     7.45,    10.70
      323.0,       9.10,    10.26,     8.00,     7.44,    10.69
      324.0,       9.09,    10.25,     8.00,     7.44,    10.67
      325.0,       9.08,    10.23,     7.99,     7.43,    10.65
      326.0,       9.06,    10.22,     7.98,     7.42,    10.64
      327.0,       9.05,    10.20,     7.97,     7.41,    10.62
      328.0,       9.04,    10.18,     7.96,     7.41,    10.61
      329.0,       9.03,    10.17,     7.96,     7.40,    10.59
      330.0,       9.02,    10.15,     7.95,     7.39,    10.58
      331.0,       9.01,    10.14,     7.94,     7.38,    10.56
      332.0,       8.99,    10.12,     7.93,     7.38,    10.54
      333.0,       8.98,    10.11,     7.92,     7.37,    10.53
      334.0,       8.97,    10.09,     7.92,     7.36,    10.51
      335.0,       8.96,    10.07,     7.91,     7.36,    10.50
      336.0,       8.95,    10.06,     7.90,     7.35,    10.48
      337.0,       8.94,    10.04,     7.89,     7.34,    10.47
      338.0,       8.92,    10.03,     7.88,     7.33,    10.45
      339.0,       8.91,    10.01,     7.88,     7.33,    10.43
      340.0,       8.90,    10.00,     7.87,     7.32,    10.42
      341.0,       8.89,     9.98,     7.86,     7.31,    10.40
      342.0,       8.88,     9.97,     7.85,     7.30,    10.39
      343.0,       8.87,     9.95,     7.84,     7.30,    10.37
      344.0,       8.85,     9.94,     7.84,     7.29,    10.36
      345.0,       8.84,     9.92,     7.83,     7.28,    10.34
      346.0,       8.83,     9.90,     7.82,     7.27,    10.33
      347.0,       8.82,     9.89,     7.81,     7.27,    10.31
      348.0,       8.81,     9.87,     7.81,     7.26,    10.29
      349.0,       8.80,     9.86,     7.80,     7.25,    10.28
      350.0,       8.79,     9.84,     7.79,     7.25,    10.26
      351.0,       8.77,     9.83,     7.78,     7.24,    10.25
      352.0,       8.76,     9.81,     7.77,     7.23,    10.23
      353.0,       8.75,     9.80,     7.77,     7.22,    10.22
      354.0,       8.74,     9.78,     7.76,     7.22,    10.20
      355.0,       8.73,     9.77,     7.75,     7.21,    10.19
      356.0,       8.72,     9.75,     7.74,     7.20,    10.17
      357.0,       8.71,     9.74,     7.74,     7.19,    10.16
      358.0,       8.70,     9.72,     7.73,     7.19,    10.14
      359.0,       8.68,     9.71,     7.72,     7.18,    10.13
      360.0,       8.67,     9.69,     7.71,     7.17,    10.11
      361.0,       8.66,     9.68,     7.71,     7.17,    10.10
      362.0,       8.65,     9.66,     7.70,     7.16,    10.08
      363.0,       8.64,     9.65,     7.69,     7.15,    10.07
      364.0,       8.63,     9.63,     7.68,     7.14,    10.05
      365.0,       8.62,     9.62,     7.67,     7.14,    10.04
      366.0,       8.61,     9.60,     7.67,     7.13,    10.02
      367.0,       8.59,     9.59,     7.66,     7.12,    10.01
      368.0,       8.58,     9.57,     7.65,     7.12,     9.99
      369.0,       8.57,     9.56,     7.64,     7.11,     9.98
      370.0,       8.56,     9.54,     7.64,     7.10,     9.96
      371.0,       8.55,     9.53,     7.63,     7.09,     9.95
      372.0,       8.54,     9.52,     7.62,     7.09,     9.93
      373.0,       8.53,     9.50,     7.61,     7.08,     9.92
      374.0,       8.52,     9.49,     7.61,     7.07,     9.90
      375.0,       8.51,     9.47,     7.60,     7.07,     9.89
      376.0,       8.49,     9.46,     7.59,     7.06,     9.87
      377.0,       8.48,     9.44,     7.58,     7.05,     9.86
      378.0,       8.47,     9.43,     7.58,     7.05,     9.84
      379.0,       8.46,     9.41,     7.57,     7.04,     9.83
      380.0,       8.45,     9.40,     7.56,     7.03,     9.81
      381.0,       8.44,     9.38,     7.55,     7.02,     9.80
      382.0,       8.43,     9.37,     7.54,     7.02,     9.78
      383.0,       8.42,     9.36,     7.54,     7.01,     9.77
      384.0,       8.41,     9.34,     7.53,     7.00,     9.76
      385.0,       8.40,     9.33,     7.52,     7.00,     9.74
      386.0,       8.39,     9.31,     7.51,     6.99,     9.73
      387.0,       8.37,     9.30,     7.51,     6.98,     9.71
      388.0,       8.36,     9.28,     7.50,     6.98,     9.70
      389.0,       8.35,     9.27,     7.49,     6.97,     9.68
      390.0,       8.34,     9.25,     7.48,     6.96,     9.67
      391.0,       8.33,     9.24,     7.48,     6.95,     9.65
      392.0,       8.32,     9.23,     7.47,     6.95,     9.64
      393.0,       8.31,     9.21,     7.46,     6.94,     9.62
      394.0,       8.30,     9.20,     7.45,     6.93,     9.61
      395.0,       8.29,     9.18,     7.45,     6.93,     9.60
      396.0,       8.28,     9.17,     7.44,     6.92,     9.58
      397.0,       8.27,     9.16,     7.43,     6.91,     9.57
      398.0,       8.26,     9.14,     7.43,     6.91,     9.55
      399.0,       8.25,     9.13,     7.42,     6.90,     9.54
      400.0,       8.23,     9.11,     7.41,     6.89,     9.52
