Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.99,     1.83,     2.07,     2.24,     1.83
        2.0,       3.44,     3.34,     3.54,     3.52,     3.34
        3.0,       4.73,     4.75,     4.84,     4.58,     4.75
        4.0,       5.95,     6.10,     6.06,     5.53,     6.10
        5.0,       7.10,     7.41,     7.20,     6.39,     7.41
        6.0,       8.21,     8.68,     8.29,     7.20,     8.68
        7.0,       9.29,     9.92,     9.35,     7.96,     9.92
        8.0,      10.33,    11.14,    10.37,     8.68,    11.14
        9.0,      11.35,    12.34,    11.36,     9.37,    12.34
       10.0,      12.35,    13.52,    12.33,    10.04,    13.52
       11.0,      13.33,    14.69,    13.28,    10.68,    14.69
       12.0,      14.29,    15.84,    14.20,    11.30,    15.84
       13.0,      15.24,    16.98,    15.11,    11.91,    16.98
       14.0,      16.18,    18.11,    16.01,    12.50,    18.11
       15.0,      17.10,    19.23,    16.89,    13.07,    19.23
       16.0,      18.04,    20.36,    17.79,    13.66,    20.37
       17.0,      19.04,    21.56,    18.74,    14.27,    21.57
       18.0,      20.13,    22.88,    19.79,    14.95,    22.89
       19.0,      21.35,    24.35,    20.98,    15.71,    24.38
       20.0,      22.72,    26.00,    22.31,    16.54,    26.03
       21.0,      24.19,    27.78,    23.75,    17.43,    27.82
       22.0,      25.72,    29.64,    25.23,    18.34,    29.67
       23.0,      27.22,    31.47,    26.68,    19.22,    31.49
       24.0,      28.59,    33.16,    28.01,    20.01,    33.17
       25.0,      29.75,    34.61,    29.11,    20.67,    34.60
       26.0,      30.63,    35.73,    29.93,    21.14,    35.70
       27.0,      31.19,    36.47,    30.42,    21.43,    36.43
       28.0,      31.42,    36.81,    30.59,    21.52,    36.77
       29.0,      31.35,    36.78,    30.44,    21.43,    36.75
       30.0,      31.03,    36.45,    30.05,    21.20,    36.43
       31.0,      30.52,    35.88,    29.48,    20.86,    35.88
       32.0,      29.90,    35.16,    28.79,    20.47,    35.20
       33.0,      29.23,    34.38,    28.06,    20.05,    34.45
       34.0,      28.56,    33.60,    27.33,    19.63,    33.70
