Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.29,     1.34,     1.24,     1.29,     1.29
        2.0,       2.21,     2.27,     2.15,     2.21,     2.21
        3.0,       3.02,     3.09,     2.96,     3.02,     3.02
        4.0,       3.78,     3.84,     3.72,     3.78,     3.78
        5.0,       4.49,     4.55,     4.43,     4.49,     4.49
        6.0,       5.17,     5.22,     5.12,     5.17,     5.17
        7.0,       5.83,     5.87,     5.79,     5.83,     5.83
        8.0,       6.46,     6.50,     6.43,     6.47,     6.47
        9.0,       7.08,     7.10,     7.06,     7.08,     7.08
       10.0,       7.69,     7.69,     7.67,     7.69,     7.69
       11.0,       8.27,     8.27,     8.27,     8.28,     8.28
       12.0,       8.85,     8.84,     8.86,     8.85,     8.85
       13.0,       9.42,     9.39,     9.44,     9.42,     9.42
       14.0,       9.98,     9.93,    10.01,     9.98,     9.98
       15.0,      10.52,    10.47,    10.57,    10.53,    10.53
       16.0,      11.06,    10.99,    11.13,    11.07,    11.07
       17.0,      11.60,    11.51,    11.68,    11.60,    11.60
       18.0,      12.12,    12.02,    12.22,    12.12,    12.12
       19.0,      12.64,    12.52,    12.75,    12.64,    12.64
       20.0,      13.15,    13.02,    13.28,    13.15,    13.15
       21.0,      13.66,    13.51,    13.80,    13.66,    13.66
       22.0,      14.16,    14.00,    14.32,    14.16,    14.16
       23.0,      14.66,    14.48,    14.83,    14.66,    14.66
       24.0,      15.15,    14.95,    15.34,    15.15,    15.15
       25.0,      15.64,    15.42,    15.84,    15.64,    15.64
       26.0,      16.12,    15.89,    16.34,    16.12,    16.12
       27.0,      16.60,    16.35,    16.84,    16.60,    16.60
       28.0,      17.07,    16.81,    17.33,    17.07,    17.07
       29.0,      17.54,    17.26,    17.82,    17.54,    17.54
       30.0,      18.01,    17.71,    18.30,    18.01,    18.01
       31.0,      18.47,    18.16,    18.78,    18.48,    18.48
       32.0,      18.93,    18.60,    19.26,    18.94,    18.94
       33.0,      19.39,    19.04,    19.73,    19.39,    19.39
       34.0,      19.84,    19.48,    20.20,    19.85,    19.85
       35.0,      20.29,    19.91,    20.67,    20.30,    20.30
       36.0,      20.74,    20.34,    21.14,    20.75,    20.75
       37.0,      21.19,    20.77,    21.60,    21.19,    21.19
       38.0,      21.63,    21.19,    22.06,    21.63,    21.63
       39.0,      22.07,    21.61,    22.52,    22.07,    22.07
       40.0,      22.51,    22.03,    22.98,    22.51,    22.51
       41.0,      22.94,    22.45,    23.43,    22.95,    22.95
       42.0,      23.38,    22.86,    23.88,    23.38,    23.38
       43.0,      23.81,    23.28,    24.33,    23.81,    23.81
       44.0,      24.23,    23.69,    24.78,    24.24,    24.24
       45.0,      24.66,    24.09,    25.22,    24.66,    24.66
       46.0,      25.08,    24.50,    25.66,    25.09,    25.09
       47.0,      25.51,    24.90,    26.10,    25.51,    25.51
       48.0,      25.93,    25.30,    26.54,    25.93,    25.93
       49.0,      26.34,    25.70,    26.98,    26.35,    26.35
       50.0,      26.76,    26.10,    27.41,    26.76,    26.76
       51.0,      27.17,    26.49,    27.85,    27.18,    27.18
       52.0,      27.59,    26.89,    28.28,    27.59,    27.59
       53.0,      28.00,    27.28,    28.71,    28.00,    28.00
       54.0,      28.40,    27.67,    29.14,    28.41,    28.41
       55.0,      28.81,    28.06,    29.56,    28.81,    28.81
       56.0,      29.22,    28.44,    29.99,    29.22,    29.22
       57.0,      29.62,    28.83,    30.41,    29.62,    29.62
       58.0,      30.02,    29.21,    30.83,    30.02,    30.02
       59.0,      30.42,    29.59,    31.25,    30.43,    30.43
       60.0,      30.83,    29.97,    31.67,    30.84,    30.83
       61.0,      31.25,    30.37,    32.11,    31.27,    31.26
       62.0,      31.71,    30.80,    32.58,    31.73,    31.74
       63.0,      32.23,    31.29,    33.10,    32.24,    32.27
       64.0,      32.80,    31.83,    33.68,    32.80,    32.87
       65.0,      33.42,    32.44,    34.32,    33.40,    33.51
       66.0,      34.06,    33.08,    34.99,    34.00,    34.18
       67.0,      34.70,    33.71,    35.65,    34.60,    34.84
       68.0,      35.29,    34.31,    36.28,    35.14,    35.44
       69.0,      35.80,    34.82,    36.82,    35.61,    35.94
       70.0,      36.18,    35.20,    37.24,    35.97,    36.31
       71.0,      36.42,    35.44,    37.51,    36.22,    36.52
       72.0,      36.52,    35.51,    37.63,    36.35,    36.59
       73.0,      36.47,    35.42,    37.60,    36.37,    36.51
       74.0,      36.31,    35.19,    37.43,    36.30,    36.31
       75.0,      36.06,    34.86,    37.17,    36.17,    36.03
       76.0,      35.75,    34.47,    36.85,    35.99,    35.69
       77.0,      35.41,    34.04,    36.49,    35.79,    35.34
       78.0,      35.08,    33.60,    36.13,    35.59,    34.98
       79.0,      34.75,    33.18,    35.79,    35.39,    34.64
       80.0,      34.45,    32.79,    35.47,    35.21,    34.32
       81.0,      34.16,    32.42,    35.17,    35.03,    34.02
       82.0,      33.88,    32.06,    34.88,    34.85,    33.73
       83.0,      33.61,    31.72,    34.60,    34.68,    33.45
       84.0,      33.35,    31.38,    34.34,    34.51,    33.18
       85.0,      33.10,    31.06,    34.08,    34.34,    32.92
       86.0,      32.85,    30.74,    33.83,    34.17,    32.67
       87.0,      32.61,    30.43,    33.58,    34.00,    32.42
       88.0,      32.38,    30.14,    33.35,    33.84,    32.19
       89.0,      32.15,    29.85,    33.12,    33.67,    31.95
       90.0,      31.93,    29.56,    32.90,    33.51,    31.73
       91.0,      31.71,    29.29,    32.68,    33.35,    31.51
       92.0,      31.50,    29.02,    32.48,    33.19,    31.30
       93.0,      31.29,    28.77,    32.27,    33.03,    31.10
       94.0,      31.09,    28.51,    32.08,    32.88,    30.90
       95.0,      30.90,    28.27,    31.89,    32.72,    30.71
       96.0,      30.71,    28.03,    31.70,    32.57,    30.52
       97.0,      30.52,    27.80,    31.52,    32.42,    30.34
       98.0,      30.34,    27.57,    31.35,    32.27,    30.16
       99.0,      30.16,    27.35,    31.18,    32.12,    29.99
      100.0,      29.99,    27.14,    31.01,    31.97,    29.83
      101.0,      29.82,    26.93,    30.85,    31.83,    29.67
      102.0,      29.65,    26.73,    30.69,    31.69,    29.51
