Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.14,     2.01,     2.24,     2.27,     2.04
        2.0,       3.57,     3.46,     3.66,     3.67,     3.49
        3.0,       4.81,     4.75,     4.86,     4.87,     4.78
        4.0,       5.95,     5.95,     5.96,     5.94,     5.97
        5.0,       7.02,     7.09,     6.97,     6.94,     7.09
        6.0,       8.03,     8.18,     7.92,     7.87,     8.16
        7.0,       9.00,     9.24,     8.83,     8.76,     9.19
        8.0,       9.94,    10.26,     9.70,     9.61,    10.19
        9.0,      10.85,    11.25,    10.54,    10.43,    11.17
       10.0,      11.72,    12.22,    11.35,    11.22,    12.11
       11.0,      12.58,    13.17,    12.14,    11.99,    13.04
       12.0,      13.42,    14.10,    12.90,    12.73,    13.95
       13.0,      14.24,    15.01,    13.65,    13.46,    14.84
       14.0,      15.04,    15.91,    14.38,    14.17,    15.71
       15.0,      15.83,    16.80,    15.10,    14.86,    16.57
       16.0,      16.61,    17.67,    15.80,    15.54,    17.42
       17.0,      17.37,    18.53,    16.49,    16.21,    18.25
       18.0,      18.12,    19.38,    17.17,    16.87,    19.08
       19.0,      18.86,    20.22,    17.83,    17.51,    19.89
       20.0,      19.60,    21.05,    18.49,    18.15,    20.70
       21.0,      20.32,    21.87,    19.13,    18.77,    21.49
       22.0,      21.04,    22.69,    19.77,    19.39,    22.29
       23.0,      21.77,    23.53,    20.42,    20.01,    23.11
       24.0,      22.54,    24.43,    21.10,    20.66,    24.00
       25.0,      23.39,    25.41,    21.83,    21.36,    24.97
       26.0,      24.32,    26.49,    22.62,    22.12,    26.05
       27.0,      25.33,    27.67,    23.48,    22.96,    27.23
       28.0,      26.40,    28.91,    24.38,    23.84,    28.46
       29.0,      27.48,    30.16,    25.29,    24.74,    29.70
       30.0,      28.50,    31.36,    26.17,    25.62,    30.87
       31.0,      29.43,    32.42,    26.97,    26.41,    31.91
       32.0,      30.19,    33.30,    27.64,    27.08,    32.74
       33.0,      30.75,    33.94,    28.15,    27.58,    33.34
       34.0,      31.10,    34.33,    28.49,    27.90,    33.68
       35.0,      31.23,    34.48,    28.65,    28.04,    33.77
       36.0,      31.18,    34.40,    28.66,    28.00,    33.64
       37.0,      30.97,    34.15,    28.54,    27.84,    33.34
       38.0,      30.65,    33.79,    28.32,    27.57,    32.93
       39.0,      30.28,    33.36,    28.06,    27.24,    32.47
       40.0,      29.89,    32.90,    27.77,    26.89,    31.98
       41.0,      29.50,    32.46,    27.49,    26.55,    31.51
       42.0,      29.14,    32.05,    27.23,    26.22,    31.06
       43.0,      28.80,    31.66,    26.98,    25.92,    30.64
       44.0,      28.48,    31.29,    26.75,    25.63,    30.24
       45.0,      28.17,    30.93,    26.52,    25.36,    29.86
       46.0,      27.87,    30.59,    26.30,    25.09,    29.49
       47.0,      27.58,    30.25,    26.09,    24.84,    29.13
       48.0,      27.30,    29.93,    25.89,    24.59,    28.79
       49.0,      27.03,    29.62,    25.69,    24.35,    28.46
       50.0,      26.77,    29.32,    25.50,    24.12,    28.13
       51.0,      26.51,    29.03,    25.31,    23.89,    27.82
       52.0,      26.27,    28.75,    25.13,    23.67,    27.52
       53.0,      26.03,    28.48,    24.95,    23.46,    27.23
       54.0,      25.80,    28.22,    24.78,    23.26,    26.95
       55.0,      25.58,    27.97,    24.61,    23.06,    26.68
       56.0,      25.37,    27.72,    24.45,    22.87,    26.42
       57.0,      25.16,    27.49,    24.29,    22.68,    26.17
       58.0,      24.96,    27.26,    24.14,    22.50,    25.93
       59.0,      24.76,    27.03,    23.99,    22.32,    25.69
       60.0,      24.57,    26.82,    23.85,    22.16,    25.46
       61.0,      24.39,    26.61,    23.71,    21.99,    25.24
       62.0,      24.21,    26.41,    23.57,    21.83,    25.03
       63.0,      24.04,    26.21,    23.43,    21.68,    24.82
       64.0,      23.87,    26.02,    23.30,    21.52,    24.62
       65.0,      23.70,    25.84,    23.18,    21.38,    24.43
       66.0,      23.55,    25.66,    23.05,    21.24,    24.24
       67.0,      23.39,    25.49,    22.93,    21.10,    24.06
       68.0,      23.24,    25.32,    22.81,    20.96,    23.88
       69.0,      23.10,    25.15,    22.70,    20.83,    23.71
       70.0,      22.96,    24.99,    22.59,    20.70,    23.54
       71.0,      22.82,    24.84,    22.48,    20.58,    23.38
       72.0,      22.69,    24.69,    22.37,    20.46,    23.23
       73.0,      22.56,    24.54,    22.26,    20.34,    23.08
       74.0,      22.43,    24.40,    22.16,    20.23,    22.93
       75.0,      22.31,    24.27,    22.06,    20.12,    22.79
       76.0,      22.19,    24.13,    21.96,    20.01,    22.65
       77.0,      22.07,    24.00,    21.87,    19.90,    22.52
       78.0,      21.96,    23.87,    21.77,    19.80,    22.39
       79.0,      21.85,    23.75,    21.68,    19.70,    22.26
       80.0,      21.74,    23.63,    21.59,    19.60,    22.14
       81.0,      21.63,    23.51,    21.50,    19.50,    22.02
       82.0,      21.53,    23.40,    21.42,    19.41,    21.90
       83.0,      21.43,    23.29,    21.33,    19.31,    21.79
       84.0,      21.33,    23.18,    21.25,    19.22,    21.68
       85.0,      21.24,    23.07,    21.16,    19.14,    21.57
       86.0,      21.14,    22.97,    21.08,    19.05,    21.47
       87.0,      21.05,    22.87,    21.00,    18.97,    21.37
       88.0,      20.96,    22.77,    20.93,    18.88,    21.27
       89.0,      20.87,    22.67,    20.85,    18.80,    21.17
       90.0,      20.79,    22.57,    20.78,    18.72,    21.08
       91.0,      20.70,    22.48,    20.70,    18.65,    20.99
       92.0,      20.62,    22.39,    20.63,    18.57,    20.90
       93.0,      20.54,    22.30,    20.56,    18.50,    20.81
       94.0,      20.46,    22.22,    20.49,    18.42,    20.73
       95.0,      20.39,    22.13,    20.42,    18.35,    20.64
       96.0,      20.31,    22.05,    20.35,    18.28,    20.56
       97.0,      20.24,    21.97,    20.28,    18.21,    20.48
       98.0,      20.16,    21.89,    20.21,    18.14,    20.41
       99.0,      20.09,    21.81,    20.15,    18.08,    20.33
      100.0,      20.02,    21.73,    20.08,    18.01,    20.26
      101.0,      19.95,    21.66,    20.02,    17.95,    20.19
      102.0,      19.88,    21.58,    19.96,    17.88,    20.12
      103.0,      19.82,    21.51,    19.90,    17.82,    20.05
      104.0,      19.75,    21.44,    19.83,    17.76,    19.98
      105.0,      19.69,    21.37,    19.77,    17.70,    19.91
      106.0,      19.62,    21.30,    19.71,    17.64,    19.85
      107.0,      19.56,    21.23,    19.65,    17.58,    19.78
      108.0,      19.50,    21.16,    19.60,    17.52,    19.72
      109.0,      19.44,    21.10,    19.54,    17.46,    19.66
      110.0,      19.38,    21.03,    19.48,    17.41,    19.60
      111.0,      19.32,    20.97,    19.42,    17.35,    19.54
      112.0,      19.26,    20.90,    19.37,    17.30,    19.48
      113.0,      19.21,    20.84,    19.31,    17.24,    19.42
      114.0,      19.15,    20.78,    19.26,    17.19,    19.37
      115.0,      19.09,    20.72,    19.20,    17.13,    19.31
      116.0,      19.04,    20.66,    19.15,    17.08,    19.26
      117.0,      18.98,    20.60,    19.10,    17.03,    19.21
      118.0,      18.93,    20.54,    19.04,    16.98,    19.15
      119.0,      18.88,    20.49,    18.99,    16.93,    19.10
      120.0,      18.82,    20.43,    18.94,    16.88,    19.05
      121.0,      18.77,    20.38,    18.89,    16.83,    19.00
      122.0,      18.72,    20.32,    18.84,    16.78,    18.95
      123.0,      18.67,    20.27,    18.78,    16.73,    18.90
      124.0,      18.62,    20.21,    18.73,    16.68,    18.86
      125.0,      18.57,    20.16,    18.68,    16.64,    18.81
      126.0,      18.52,    20.11,    18.63,    16.59,    18.76
      127.0,      18.47,    20.05,    18.59,    16.54,    18.71
      128.0,      18.43,    20.00,    18.54,    16.50,    18.67
      129.0,      18.38,    19.95,    18.49,    16.45,    18.62
      130.0,      18.33,    19.90,    18.44,    16.41,    18.58
      131.0,      18.28,    19.85,    18.39,    16.36,    18.54
      132.0,      18.24,    19.80,    18.34,    16.32,    18.49
      133.0,      18.19,    19.75,    18.30,    16.27,    18.45
      134.0,      18.15,    19.70,    18.25,    16.23,    18.41
      135.0,      18.10,    19.65,    18.20,    16.19,    18.37
      136.0,      18.06,    19.61,    18.16,    16.14,    18.32
      137.0,      18.01,    19.56,    18.11,    16.10,    18.28
      138.0,      17.97,    19.51,    18.07,    16.06,    18.24
      139.0,      17.93,    19.46,    18.02,    16.01,    18.20
      140.0,      17.88,    19.42,    17.97,    15.97,    18.16
      141.0,      17.84,    19.37,    17.93,    15.93,    18.12
      142.0,      17.80,    19.33,    17.88,    15.89,    18.08
      143.0,      17.75,    19.28,    17.84,    15.85,    18.05
      144.0,      17.71,    19.24,    17.80,    15.81,    18.01
      145.0,      17.67,    19.19,    17.75,    15.77,    17.97
      146.0,      17.63,    19.15,    17.71,    15.73,    17.93
      147.0,      17.59,    19.10,    17.66,    15.69,    17.89
