Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.96,     1.85,     1.93,     2.18,     1.89
        2.0,       3.47,     3.34,     3.44,     3.69,     3.39
        3.0,       4.84,     4.73,     4.82,     5.03,     4.78
        4.0,       6.13,     6.05,     6.12,     6.26,     6.09
        5.0,       7.37,     7.32,     7.37,     7.42,     7.35
        6.0,       8.56,     8.56,     8.58,     8.53,     8.57
        7.0,       9.72,     9.77,     9.75,     9.59,     9.76
        8.0,      10.85,    10.96,    10.90,    10.62,    10.93
        9.0,      11.96,    12.12,    12.02,    11.62,    12.07
       10.0,      13.04,    13.26,    13.12,    12.59,    13.19
       11.0,      14.11,    14.39,    14.20,    13.54,    14.30
       12.0,      15.16,    15.51,    15.27,    14.47,    15.39
       13.0,      16.19,    16.61,    16.32,    15.38,    16.47
       14.0,      17.21,    17.69,    17.36,    16.27,    17.53
       15.0,      18.22,    18.77,    18.38,    17.15,    18.58
       16.0,      19.22,    19.84,    19.40,    18.02,    19.62
       17.0,      20.20,    20.90,    20.40,    18.87,    20.65
       18.0,      21.18,    21.94,    21.39,    19.71,    21.67
       19.0,      22.15,    22.98,    22.38,    20.54,    22.68
       20.0,      23.10,    24.02,    23.35,    21.36,    23.69
       21.0,      24.05,    25.05,    24.32,    22.17,    24.68
       22.0,      25.01,    26.09,    25.29,    22.97,    25.69
       23.0,      26.00,    27.19,    26.29,    23.79,    26.72
       24.0,      27.05,    28.38,    27.36,    24.64,    27.84
       25.0,      28.20,    29.68,    28.53,    25.55,    29.06
       26.0,      29.47,    31.11,    29.82,    26.53,    30.40
       27.0,      30.83,    32.63,    31.23,    27.59,    31.86
       28.0,      32.25,    34.20,    32.71,    28.70,    33.38
       29.0,      33.66,    35.75,    34.19,    29.82,    34.90
       30.0,      35.01,    37.19,    35.61,    30.90,    36.34
       31.0,      36.21,    38.46,    36.86,    31.88,    37.63
       32.0,      37.20,    39.50,    37.90,    32.73,    38.69
       33.0,      37.95,    40.25,    38.67,    33.39,    39.47
       34.0,      38.42,    40.73,    39.14,    33.86,    39.96
       35.0,      38.64,    40.94,    39.32,    34.13,    40.16
       36.0,      38.63,    40.92,    39.26,    34.22,    40.11
       37.0,      38.44,    40.73,    39.00,    34.17,    39.86
       38.0,      38.13,    40.42,    38.60,    34.01,    39.49
       39.0,      37.75,    40.06,    38.14,    33.79,    39.03
       40.0,      37.36,    39.68,    37.65,    33.54,    38.56
       41.0,      36.97,    39.31,    37.17,    33.29,    38.09
       42.0,      36.59,    38.96,    36.72,    33.05,    37.64
       43.0,      36.24,    38.62,    36.30,    32.83,    37.22
       44.0,      35.90,    38.28,    35.90,    32.61,    36.81
       45.0,      35.57,    37.95,    35.52,    32.40,    36.41
       46.0,      35.25,    37.63,    35.15,    32.19,    36.02
       47.0,      34.93,    37.31,    34.79,    31.99,    35.64
       48.0,      34.62,    37.00,    34.44,    31.78,    35.26
       49.0,      34.32,    36.69,    34.11,    31.58,    34.90
       50.0,      34.02,    36.39,    33.78,    31.39,    34.54
       51.0,      33.73,    36.09,    33.47,    31.19,    34.19
       52.0,      33.45,    35.80,    33.16,    31.00,    33.85
       53.0,      33.17,    35.51,    32.87,    30.81,    33.51
       54.0,      32.90,    35.22,    32.58,    30.62,    33.18
       55.0,      32.64,    34.94,    32.31,    30.44,    32.86
       56.0,      32.38,    34.67,    32.04,    30.26,    32.55
       57.0,      32.12,    34.40,    31.78,    30.08,    32.24
       58.0,      31.87,    34.13,    31.53,    29.90,    31.94
       59.0,      31.63,    33.87,    31.29,    29.72,    31.64
       60.0,      31.39,    33.61,    31.05,    29.55,    31.35
       61.0,      31.16,    33.35,    30.82,    29.38,    31.07
       62.0,      30.93,    33.10,    30.60,    29.21,    30.79
       63.0,      30.70,    32.86,    30.39,    29.05,    30.52
       64.0,      30.48,    32.61,    30.18,    28.88,    30.26
       65.0,      30.27,    32.37,    29.98,    28.72,    30.00
       66.0,      30.06,    32.14,    29.78,    28.56,    29.75
       67.0,      29.85,    31.91,    29.59,    28.40,    29.50
       68.0,      29.65,    31.68,    29.41,    28.25,    29.25
       69.0,      29.45,    31.45,    29.23,    28.09,    29.01
       70.0,      29.25,    31.23,    29.05,    27.94,    28.78
       71.0,      29.06,    31.01,    28.88,    27.79,    28.55
       72.0,      28.87,    30.80,    28.71,    27.64,    28.33
       73.0,      28.69,    30.59,    28.55,    27.50,    28.11
       74.0,      28.50,    30.38,    28.40,    27.35,    27.89
       75.0,      28.33,    30.17,    28.24,    27.21,    27.68
       76.0,      28.15,    29.97,    28.09,    27.07,    27.48
       77.0,      27.98,    29.77,    27.95,    26.93,    27.27
       78.0,      27.81,    29.58,    27.81,    26.79,    27.07
       79.0,      27.65,    29.38,    27.67,    26.65,    26.88
       80.0,      27.48,    29.19,    27.54,    26.52,    26.69
       81.0,      27.33,    29.01,    27.40,    26.39,    26.50
       82.0,      27.17,    28.82,    27.28,    26.26,    26.32
       83.0,      27.02,    28.64,    27.15,    26.13,    26.14
       84.0,      26.86,    28.46,    27.03,    26.00,    25.97
       85.0,      26.72,    28.28,    26.91,    25.87,    25.79
       86.0,      26.57,    28.11,    26.79,    25.75,    25.63
       87.0,      26.43,    27.94,    26.68,    25.62,    25.46
       88.0,      26.28,    27.77,    26.57,    25.50,    25.30
       89.0,      26.15,    27.61,    26.46,    25.38,    25.14
       90.0,      26.01,    27.44,    26.35,    25.26,    24.98
       91.0,      25.88,    27.28,    26.25,    25.14,    24.83
       92.0,      25.74,    27.12,    26.15,    25.03,    24.68
       93.0,      25.61,    26.97,    26.05,    24.91,    24.53
       94.0,      25.49,    26.81,    25.95,    24.80,    24.39
       95.0,      25.36,    26.66,    25.85,    24.68,    24.25
       96.0,      25.24,    26.51,    25.76,    24.57,    24.11
       97.0,      25.12,    26.36,    25.66,    24.46,    23.97
       98.0,      25.00,    26.22,    25.57,    24.35,    23.84
       99.0,      24.88,    26.08,    25.48,    24.25,    23.71
      100.0,      24.76,    25.94,    25.40,    24.14,    23.58
      101.0,      24.65,    25.80,    25.31,    24.03,    23.45
      102.0,      24.54,    25.66,    25.23,    23.93,    23.33
      103.0,      24.42,    25.53,    25.14,    23.83,    23.21
      104.0,      24.32,    25.39,    25.06,    23.72,    23.09
      105.0,      24.21,    25.26,    24.98,    23.62,    22.97
      106.0,      24.10,    25.13,    24.90,    23.52,    22.85
      107.0,      24.00,    25.01,    24.82,    23.42,    22.74
      108.0,      23.89,    24.88,    24.74,    23.33,    22.63
      109.0,      23.79,    24.76,    24.67,    23.23,    22.52
      110.0,      23.69,    24.63,    24.59,    23.13,    22.41
      111.0,      23.59,    24.51,    24.52,    23.04,    22.31
      112.0,      23.50,    24.40,    24.45,    22.94,    22.20
      113.0,      23.40,    24.28,    24.38,    22.85,    22.10
      114.0,      23.31,    24.16,    24.31,    22.76,    22.00
      115.0,      23.21,    24.05,    24.24,    22.67,    21.90
      116.0,      23.12,    23.94,    24.17,    22.58,    21.81
      117.0,      23.03,    23.83,    24.10,    22.49,    21.71
      118.0,      22.94,    23.72,    24.03,    22.40,    21.62
      119.0,      22.85,    23.61,    23.96,    22.31,    21.53
      120.0,      22.77,    23.51,    23.90,    22.23,    21.44
      121.0,      22.68,    23.40,    23.83,    22.14,    21.35
      122.0,      22.60,    23.30,    23.77,    22.06,    21.26
      123.0,      22.51,    23.20,    23.71,    21.97,    21.17
      124.0,      22.43,    23.10,    23.64,    21.89,    21.09
      125.0,      22.35,    23.00,    23.58,    21.81,    21.01
      126.0,      22.27,    22.90,    23.52,    21.73,    20.92
      127.0,      22.19,    22.80,    23.46,    21.65,    20.84
      128.0,      22.11,    22.71,    23.40,    21.57,    20.76
      129.0,      22.03,    22.62,    23.34,    21.49,    20.69
      130.0,      21.96,    22.52,    23.28,    21.41,    20.61
      131.0,      21.88,    22.43,    23.22,    21.33,    20.53
      132.0,      21.80,    22.34,    23.16,    21.25,    20.46
      133.0,      21.73,    22.25,    23.10,    21.18,    20.39
      134.0,      21.66,    22.17,    23.05,    21.10,    20.31
      135.0,      21.59,    22.08,    22.99,    21.03,    20.24
      136.0,      21.51,    22.00,    22.93,    20.95,    20.17
      137.0,      21.44,    21.91,    22.88,    20.88,    20.10
      138.0,      21.37,    21.83,    22.82,    20.81,    20.04
      139.0,      21.30,    21.75,    22.77,    20.73,    19.97
      140.0,      21.24,    21.67,    22.71,    20.66,    19.90
      141.0,      21.17,    21.59,    22.66,    20.59,    19.84
      142.0,      21.10,    21.51,    22.60,    20.52,    19.77
      143.0,      21.04,    21.43,    22.55,    20.45,    19.71
      144.0,      20.97,    21.35,    22.50,    20.38,    19.65
      145.0,      20.91,    21.28,    22.44,    20.31,    19.59
      146.0,      20.84,    21.20,    22.39,    20.25,    19.53
      147.0,      20.78,    21.13,    22.34,    20.18,    19.47
      148.0,      20.72,    21.06,    22.29,    20.11,    19.41
      149.0,      20.65,    20.98,    22.24,    20.04,    19.35
      150.0,      20.59,    20.91,    22.18,    19.98,    19.29
      151.0,      20.53,    20.84,    22.13,    19.91,    19.23
      152.0,      20.47,    20.77,    22.08,    19.85,    19.18
      153.0,      20.41,    20.71,    22.03,    19.78,    19.12
      154.0,      20.35,    20.64,    21.98,    19.72,    19.07
      155.0,      20.29,    20.57,    21.93,    19.66,    19.02
      156.0,      20.24,    20.51,    21.88,    19.60,    18.96
      157.0,      20.18,    20.44,    21.83,    19.53,    18.91
      158.0,      20.12,    20.38,    21.78,    19.47,    18.86
      159.0,      20.07,    20.31,    21.73,    19.41,    18.81
      160.0,      20.01,    20.25,    21.69,    19.35,    18.76
      161.0,      19.95,    20.19,    21.64,    19.29,    18.71
      162.0,      19.90,    20.13,    21.59,    19.23,    18.66
      163.0,      19.85,    20.07,    21.54,    19.17,    18.61
      164.0,      19.79,    20.01,    21.49,    19.11,    18.56
      165.0,      19.74,    19.95,    21.45,    19.05,    18.51
