Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.87,     1.65,     1.93,     2.10,     1.78
        2.0,       3.15,     2.93,     3.23,     3.37,     3.08
        3.0,       4.29,     4.11,     4.36,     4.44,     4.24
        4.0,       5.33,     5.22,     5.39,     5.39,     5.32
        5.0,       6.32,     6.28,     6.36,     6.28,     6.34
        6.0,       7.25,     7.31,     7.28,     7.10,     7.33
        7.0,       8.16,     8.31,     8.16,     7.89,     8.27
        8.0,       9.03,     9.28,     9.00,     8.63,     9.19
        9.0,       9.87,    10.23,     9.82,     9.35,    10.09
       10.0,      10.70,    11.17,    10.62,    10.05,    10.96
       11.0,      11.51,    12.09,    11.39,    10.72,    11.82
       12.0,      12.29,    13.00,    12.15,    11.37,    12.66
       13.0,      13.07,    13.89,    12.89,    12.00,    13.49
       14.0,      13.83,    14.77,    13.62,    12.62,    14.30
       15.0,      14.58,    15.64,    14.33,    13.23,    15.10
       16.0,      15.31,    16.50,    15.03,    13.82,    15.89
       17.0,      16.04,    17.35,    15.72,    14.40,    16.67
       18.0,      16.75,    18.20,    16.40,    14.97,    17.44
       19.0,      17.46,    19.03,    17.07,    15.53,    18.20
       20.0,      18.16,    19.86,    17.73,    16.08,    18.95
       21.0,      18.85,    20.68,    18.38,    16.62,    19.70
       22.0,      19.53,    21.50,    19.02,    17.15,    20.43
       23.0,      20.20,    22.31,    19.66,    17.68,    21.16
       24.0,      20.87,    23.11,    20.29,    18.20,    21.89
       25.0,      21.53,    23.91,    20.91,    18.71,    22.60
       26.0,      22.19,    24.70,    21.52,    19.21,    23.31
       27.0,      22.84,    25.48,    22.13,    19.71,    24.02
       28.0,      23.48,    26.27,    22.74,    20.21,    24.72
       29.0,      24.14,    27.07,    23.35,    20.70,    25.42
       30.0,      24.82,    27.94,    23.98,    21.22,    26.15
       31.0,      25.57,    28.89,    24.66,    21.79,    26.93
       32.0,      26.40,    29.96,    25.41,    22.42,    27.79
       33.0,      27.31,    31.15,    26.24,    23.11,    28.73
       34.0,      28.29,    32.43,    27.13,    23.86,    29.75
       35.0,      29.30,    33.73,    28.05,    24.64,    30.80
       36.0,      30.29,    34.98,    28.96,    25.40,    31.84
       37.0,      31.20,    36.11,    29.79,    26.09,    32.81
       38.0,      31.97,    37.04,    30.50,    26.67,    33.65
       39.0,      32.55,    37.72,    31.05,    27.11,    34.31
       40.0,      32.92,    38.12,    31.41,    27.37,    34.77
       41.0,      33.07,    38.23,    31.58,    27.46,    35.00
       42.0,      33.02,    38.10,    31.56,    27.39,    35.02
       43.0,      32.80,    37.75,    31.39,    27.18,    34.87
       44.0,      32.46,    37.27,    31.11,    26.88,    34.58
       45.0,      32.04,    36.70,    30.76,    26.52,    34.20
       46.0,      31.60,    36.10,    30.37,    26.13,    33.79
       47.0,      31.15,    35.51,    29.99,    25.74,    33.36
       48.0,      30.73,    34.95,    29.62,    25.38,    32.95
       49.0,      30.33,    34.43,    29.28,    25.03,    32.57
       50.0,      29.95,    33.93,    28.96,    24.71,    32.20
       51.0,      29.59,    33.46,    28.65,    24.40,    31.85
       52.0,      29.24,    33.00,    28.36,    24.10,    31.51
       53.0,      28.90,    32.56,    28.07,    23.81,    31.17
       54.0,      28.58,    32.14,    27.79,    23.53,    30.84
