Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.02,     1.71,     2.10,     2.33,     1.92
        2.0,       3.47,     3.16,     3.57,     3.76,     3.40
        3.0,       4.78,     4.52,     4.88,     4.98,     4.74
        4.0,       6.00,     5.83,     6.09,     6.08,     6.00
        5.0,       7.16,     7.10,     7.22,     7.09,     7.21
        6.0,       8.27,     8.34,     8.31,     8.05,     8.37
        7.0,       9.34,     9.56,     9.36,     8.95,     9.50
        8.0,      10.38,    10.75,    10.37,     9.82,    10.60
        9.0,      11.40,    11.93,    11.35,    10.65,    11.67
       10.0,      12.40,    13.09,    12.31,    11.46,    12.73
       11.0,      13.37,    14.24,    13.24,    12.24,    13.76
       12.0,      14.33,    15.38,    14.16,    13.00,    14.78
       13.0,      15.27,    16.51,    15.06,    13.74,    15.79
       14.0,      16.20,    17.62,    15.94,    14.47,    16.77
       15.0,      17.12,    18.73,    16.81,    15.17,    17.75
       16.0,      18.02,    19.83,    17.66,    15.87,    18.72
       17.0,      18.91,    20.92,    18.50,    16.55,    19.67
       18.0,      19.79,    22.00,    19.33,    17.21,    20.62
       19.0,      20.66,    23.08,    20.15,    17.87,    21.55
       20.0,      21.53,    24.15,    20.96,    18.52,    22.48
       21.0,      22.38,    25.21,    21.77,    19.15,    23.39
       22.0,      23.24,    26.29,    22.56,    19.78,    24.31
       23.0,      24.11,    27.41,    23.38,    20.42,    25.23
       24.0,      25.03,    28.61,    24.24,    21.08,    26.19
       25.0,      26.02,    29.91,    25.17,    21.78,    27.21
       26.0,      27.09,    31.34,    26.18,    22.54,    28.32
       27.0,      28.25,    32.86,    27.27,    23.34,    29.52
       28.0,      29.45,    34.44,    28.41,    24.18,    30.79
       29.0,      30.67,    36.00,    29.56,    25.02,    32.08
       30.0,      31.83,    37.49,    30.65,    25.83,    33.34
       31.0,      32.88,    38.82,    31.64,    26.57,    34.51
       32.0,      33.78,    39.92,    32.48,    27.21,    35.52
       33.0,      34.48,    40.77,    33.12,    27.71,    36.32
       34.0,      34.96,    41.33,    33.54,    28.08,    36.89
       35.0,      35.23,    41.64,    33.76,    28.29,    37.22
       36.0,      35.31,    41.72,    33.79,    28.39,    37.34
       37.0,      35.23,    41.61,    33.67,    28.37,    37.27
       38.0,      35.05,    41.39,    33.45,    28.28,    37.07
       39.0,      34.80,    41.10,    33.17,    28.15,    36.78
       40.0,      34.53,    40.79,    32.86,    28.00,    36.46
       41.0,      34.25,    40.48,    32.56,    27.84,    36.13
       42.0,      33.99,    40.19,    32.27,    27.70,    35.82
       43.0,      33.75,    39.91,    32.00,    27.56,    35.52
       44.0,      33.51,    39.63,    31.74,    27.43,    35.24
       45.0,      33.28,    39.36,    31.48,    27.29,    34.97
       46.0,      33.05,    39.09,    31.23,    27.16,    34.70
       47.0,      32.82,    38.82,    30.98,    27.04,    34.43
       48.0,      32.60,    38.56,    30.74,    26.91,    34.17
       49.0,      32.37,    38.30,    30.51,    26.78,    33.91
       50.0,      32.16,    38.04,    30.27,    26.66,    33.66
       51.0,      31.94,    37.78,    30.05,    26.53,    33.41
       52.0,      31.73,    37.53,    29.82,    26.41,    33.17
       53.0,      31.52,    37.27,    29.60,    26.29,    32.93
       54.0,      31.32,    37.03,    29.39,    26.16,    32.69
       55.0,      31.11,    36.78,    29.17,    26.04,    32.45
       56.0,      30.91,    36.53,    28.97,    25.93,    32.22
       57.0,      30.71,    36.29,    28.76,    25.81,    31.99
       58.0,      30.52,    36.05,    28.56,    25.69,    31.77
       59.0,      30.33,    35.81,    28.37,    25.57,    31.55
       60.0,      30.14,    35.58,    28.17,    25.46,    31.33
       61.0,      29.95,    35.35,    27.98,    25.34,    31.12
       62.0,      29.76,    35.12,    27.80,    25.23,    30.90
       63.0,      29.58,    34.89,    27.62,    25.12,    30.70
       64.0,      29.40,    34.66,    27.44,    25.01,    30.49
       65.0,      29.22,    34.44,    27.26,    24.90,    30.29
       66.0,      29.04,    34.22,    27.09,    24.79,    30.09
       67.0,      28.87,    34.00,    26.92,    24.68,    29.89
       68.0,      28.70,    33.78,    26.75,    24.57,    29.70
       69.0,      28.53,    33.56,    26.59,    24.46,    29.51
       70.0,      28.36,    33.35,    26.43,    24.36,    29.32
       71.0,      28.20,    33.14,    26.27,    24.25,    29.13
       72.0,      28.04,    32.93,    26.11,    24.15,    28.95
       73.0,      27.87,    32.72,    25.96,    24.05,    28.77
       74.0,      27.72,    32.52,    25.81,    23.94,    28.59
       75.0,      27.56,    32.32,    25.66,    23.84,    28.41
       76.0,      27.40,    32.12,    25.52,    23.74,    28.24
       77.0,      27.25,    31.92,    25.37,    23.64,    28.07
       78.0,      27.10,    31.72,    25.23,    23.54,    27.90
       79.0,      26.95,    31.52,    25.09,    23.44,    27.73
       80.0,      26.80,    31.33,    24.96,    23.35,    27.57
       81.0,      26.66,    31.14,    24.83,    23.25,    27.41
       82.0,      26.51,    30.95,    24.69,    23.15,    27.25
       83.0,      26.37,    30.76,    24.57,    23.06,    27.09
       84.0,      26.23,    30.58,    24.44,    22.96,    26.94
