Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.11,     1.97,     2.18,     2.24,     2.04
        2.0,       3.55,     3.42,     3.61,     3.66,     3.49
        3.0,       4.81,     4.73,     4.86,     4.88,     4.78
        4.0,       5.97,     5.95,     5.99,     5.98,     5.98
        5.0,       7.07,     7.11,     7.05,     7.00,     7.11
        6.0,       8.11,     8.22,     8.06,     7.96,     8.19
        7.0,       9.11,     9.30,     9.02,     8.88,     9.23
        8.0,      10.07,    10.34,     9.94,     9.76,    10.24
        9.0,      11.01,    11.36,    10.83,    10.61,    11.22
       10.0,      11.92,    12.36,    11.70,    11.43,    12.18
       11.0,      12.80,    13.34,    12.54,    12.22,    13.11
       12.0,      13.67,    14.30,    13.36,    13.00,    14.03
       13.0,      14.52,    15.24,    14.17,    13.76,    14.93
       14.0,      15.36,    16.17,    14.96,    14.50,    15.81
       15.0,      16.18,    17.08,    15.73,    15.22,    16.68
       16.0,      16.99,    17.98,    16.49,    15.94,    17.54
       17.0,      17.78,    18.88,    17.23,    16.63,    18.38
       18.0,      18.57,    19.76,    17.97,    17.32,    19.22
       19.0,      19.34,    20.63,    18.69,    18.00,    20.04
       20.0,      20.10,    21.49,    19.40,    18.66,    20.86
       21.0,      20.86,    22.34,    20.11,    19.32,    21.66
       22.0,      21.61,    23.19,    20.81,    19.96,    22.47
       23.0,      22.37,    24.05,    21.52,    20.61,    23.29
       24.0,      23.17,    24.96,    22.27,    21.29,    24.15
       25.0,      24.03,    25.95,    23.09,    22.00,    25.10
       26.0,      24.98,    27.03,    23.98,    22.79,    26.13
       27.0,      26.01,    28.20,    24.94,    23.63,    27.26
       28.0,      27.10,    29.45,    25.95,    24.54,    28.45
       29.0,      28.20,    30.71,    26.96,    25.46,    29.66
       30.0,      29.26,    31.94,    27.93,    26.36,    30.81
       31.0,      30.22,    33.05,    28.81,    27.19,    31.85
       32.0,      31.03,    33.98,    29.53,    27.90,    32.71
       33.0,      31.64,    34.69,    30.08,    28.45,    33.35
       34.0,      32.04,    35.15,    30.43,    28.81,    33.76
       35.0,      32.22,    35.36,    30.59,    28.99,    33.93
       36.0,      32.21,    35.35,    30.59,    29.00,    33.89
       37.0,      32.03,    35.15,    30.44,    28.87,    33.67
       38.0,      31.75,    34.82,    30.20,    28.63,    33.34
       39.0,      31.40,    34.42,    29.90,    28.32,    32.95
       40.0,      31.02,    33.99,    29.58,    27.99,    32.52
       41.0,      30.65,    33.56,    29.27,    27.66,    32.11
       42.0,      30.30,    33.16,    28.97,    27.34,    31.71
       43.0,      29.96,    32.78,    28.69,    27.05,    31.34
       44.0,      29.65,    32.42,    28.42,    26.76,    30.98
       45.0,      29.34,    32.08,    28.15,    26.50,    30.64
       46.0,      29.04,    31.75,    27.89,    26.23,    30.30
       47.0,      28.75,    31.42,    27.64,    25.98,    29.98
       48.0,      28.47,    31.11,    27.39,    25.73,    29.66
       49.0,      28.20,    30.81,    27.15,    25.49,    29.35
       50.0,      27.93,    30.51,    26.91,    25.25,    29.05
       51.0,      27.67,    30.22,    26.68,    25.03,    28.76
       52.0,      27.42,    29.94,    26.45,    24.80,    28.47
       53.0,      27.17,    29.67,    26.23,    24.59,    28.20
       54.0,      26.93,    29.41,    26.01,    24.37,    27.93
       55.0,      26.70,    29.16,    25.79,    24.17,    27.66
       56.0,      26.47,    28.91,    25.59,    23.97,    27.41
       57.0,      26.24,    28.67,    25.38,    23.77,    27.16
       58.0,      26.03,    28.43,    25.18,    23.58,    26.92
       59.0,      25.82,    28.21,    24.98,    23.40,    26.68
       60.0,      25.61,    27.99,    24.79,    23.21,    26.45
       61.0,      25.41,    27.77,    24.60,    23.04,    26.22
       62.0,      25.21,    27.56,    24.42,    22.87,    26.00
       63.0,      25.02,    27.36,    24.24,    22.70,    25.79
       64.0,      24.83,    27.16,    24.06,    22.53,    25.58
       65.0,      24.65,    26.97,    23.89,    22.37,    25.38
       66.0,      24.47,    26.78,    23.72,    22.22,    25.18
       67.0,      24.30,    26.60,    23.55,    22.06,    24.99
       68.0,      24.13,    26.42,    23.39,    21.91,    24.80
       69.0,      23.97,    26.24,    23.23,    21.77,    24.62
       70.0,      23.80,    26.07,    23.07,    21.63,    24.44
       71.0,      23.65,    25.91,    22.92,    21.49,    24.27
       72.0,      23.49,    25.75,    22.77,    21.35,    24.10
       73.0,      23.34,    25.59,    22.62,    21.22,    23.93
       74.0,      23.19,    25.44,    22.48,    21.09,    23.77
       75.0,      23.05,    25.29,    22.33,    20.96,    23.61
       76.0,      22.91,    25.14,    22.20,    20.84,    23.45
       77.0,      22.77,    25.00,    22.06,    20.71,    23.30
       78.0,      22.63,    24.86,    21.93,    20.60,    23.15
       79.0,      22.50,    24.72,    21.79,    20.48,    23.01
       80.0,      22.37,    24.59,    21.67,    20.36,    22.87
       81.0,      22.25,    24.46,    21.54,    20.25,    22.73
       82.0,      22.12,    24.33,    21.42,    20.14,    22.60
       83.0,      22.00,    24.21,    21.29,    20.04,    22.47
       84.0,      21.88,    24.09,    21.18,    19.93,    22.34
       85.0,      21.77,    23.97,    21.06,    19.83,    22.21
       86.0,      21.65,    23.85,    20.94,    19.73,    22.09
       87.0,      21.54,    23.74,    20.83,    19.63,    21.97
       88.0,      21.43,    23.63,    20.72,    19.53,    21.85
       89.0,      21.32,    23.52,    20.61,    19.43,    21.74
       90.0,      21.22,    23.41,    20.50,    19.34,    21.62
       91.0,      21.12,    23.30,    20.40,    19.25,    21.51
       92.0,      21.01,    23.20,    20.30,    19.16,    21.40
       93.0,      20.92,    23.10,    20.20,    19.07,    21.30
       94.0,      20.82,    23.00,    20.10,    18.98,    21.19
       95.0,      20.72,    22.90,    20.00,    18.90,    21.09
       96.0,      20.63,    22.81,    19.90,    18.81,    20.99
       97.0,      20.54,    22.71,    19.81,    18.73,    20.90
       98.0,      20.45,    22.62,    19.72,    18.65,    20.80
       99.0,      20.36,    22.53,    19.63,    18.57,    20.71
      100.0,      20.27,    22.44,    19.54,    18.49,    20.61
      101.0,      20.18,    22.35,    19.45,    18.41,    20.52
      102.0,      20.10,    22.26,    19.36,    18.34,    20.44
      103.0,      20.02,    22.18,    19.28,    18.26,    20.35
      104.0,      19.93,    22.09,    19.19,    18.19,    20.26
      105.0,      19.85,    22.01,    19.11,    18.11,    20.18
      106.0,      19.78,    21.93,    19.03,    18.04,    20.10
      107.0,      19.70,    21.85,    18.95,    17.97,    20.02
      108.0,      19.62,    21.77,    18.87,    17.90,    19.94
      109.0,      19.55,    21.69,    18.80,    17.83,    19.86
      110.0,      19.47,    21.62,    18.72,    17.77,    19.78
      111.0,      19.40,    21.54,    18.65,    17.70,    19.71
      112.0,      19.33,    21.47,    18.57,    17.63,    19.64
      113.0,      19.26,    21.39,    18.50,    17.57,    19.56
      114.0,      19.19,    21.32,    18.43,    17.50,    19.49
      115.0,      19.12,    21.25,    18.36,    17.44,    19.42
      116.0,      19.05,    21.18,    18.29,    17.38,    19.35
      117.0,      18.98,    21.11,    18.22,    17.32,    19.28
      118.0,      18.92,    21.04,    18.15,    17.26,    19.22
      119.0,      18.85,    20.97,    18.09,    17.20,    19.15
      120.0,      18.79,    20.90,    18.02,    17.14,    19.09
      121.0,      18.72,    20.84,    17.96,    17.08,    19.02
      122.0,      18.66,    20.77,    17.90,    17.02,    18.96
      123.0,      18.60,    20.71,    17.83,    16.96,    18.90
      124.0,      18.54,    20.64,    17.77,    16.91,    18.84
      125.0,      18.48,    20.58,    17.71,    16.85,    18.77
      126.0,      18.42,    20.52,    17.65,    16.79,    18.72
      127.0,      18.36,    20.45,    17.59,    16.74,    18.66
