Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.91,     1.73,     2.03,     2.00,     1.88
        2.0,       3.39,     3.19,     3.52,     3.49,     3.36
        3.0,       4.75,     4.56,     4.87,     4.84,     4.73
        4.0,       6.03,     5.89,     6.12,     6.10,     6.02
        5.0,       7.26,     7.17,     7.31,     7.30,     7.26
        6.0,       8.45,     8.42,     8.45,     8.46,     8.46
        7.0,       9.60,     9.65,     9.55,     9.57,     9.63
        8.0,      10.73,    10.86,    10.62,    10.66,    10.77
        9.0,      11.83,    12.05,    11.67,    11.72,    11.89
       10.0,      12.92,    13.23,    12.69,    12.76,    12.99
       11.0,      13.98,    14.39,    13.69,    13.78,    14.08
       12.0,      15.03,    15.54,    14.67,    14.78,    15.14
       13.0,      16.07,    16.68,    15.63,    15.76,    16.20
       14.0,      17.09,    17.81,    16.58,    16.73,    17.24
       15.0,      18.10,    18.93,    17.52,    17.69,    18.27
       16.0,      19.10,    20.04,    18.44,    18.63,    19.28
       17.0,      20.09,    21.14,    19.36,    19.56,    20.29
       18.0,      21.07,    22.24,    20.26,    20.48,    21.29
       19.0,      22.04,    23.33,    21.15,    21.40,    22.28
       20.0,      23.00,    24.41,    22.03,    22.30,    23.26
       21.0,      23.95,    25.48,    22.90,    23.19,    24.23
       22.0,      24.90,    26.56,    23.77,    24.09,    25.20
       23.0,      25.88,    27.66,    24.65,    25.01,    26.17
       24.0,      26.90,    28.84,    25.58,    26.00,    27.17
       25.0,      28.01,    30.15,    26.57,    27.09,    28.23
       26.0,      29.23,    31.60,    27.65,    28.30,    29.38
       27.0,      30.56,    33.21,    28.80,    29.60,    30.64
       28.0,      31.97,    34.92,    30.00,    30.97,    31.98
       29.0,      33.40,    36.67,    31.22,    32.35,    33.37
       30.0,      34.78,    38.35,    32.39,    33.65,    34.74
       31.0,      36.04,    39.86,    33.46,    34.80,    36.02
       32.0,      37.09,    41.10,    34.37,    35.74,    37.14
       33.0,      37.90,    42.01,    35.09,    36.43,    38.04
       34.0,      38.42,    42.54,    35.61,    36.84,    38.68
       35.0,      38.66,    42.71,    35.91,    36.99,    39.05
       36.0,      38.66,    42.54,    36.02,    36.91,    39.15
       37.0,      38.44,    42.10,    35.98,    36.64,    39.04
       38.0,      38.08,    41.48,    35.83,    36.25,    38.75
       39.0,      37.63,    40.75,    35.62,    35.80,    38.36
       40.0,      37.15,    39.99,    35.37,    35.33,    37.92
       41.0,      36.68,    39.25,    35.13,    34.87,    37.48
       42.0,      36.23,    38.54,    34.90,    34.44,    37.05
       43.0,      35.81,    37.88,    34.68,    34.03,    36.65
       44.0,      35.42,    37.26,    34.47,    33.65,    36.29
       45.0,      35.03,    36.66,    34.27,    33.27,    35.93
       46.0,      34.66,    36.09,    34.06,    32.92,    35.59
       47.0,      34.31,    35.53,    33.86,    32.57,    35.26
       48.0,      33.96,    35.00,    33.66,    32.24,    34.94
       49.0,      33.62,    34.48,    33.47,    31.91,    34.62
       50.0,      33.29,    33.99,    33.27,    31.60,    34.32
       51.0,      32.98,    33.51,    33.08,    31.30,    34.02
       52.0,      32.67,    33.05,    32.89,    31.01,    33.73
       53.0,      32.37,    32.60,    32.70,    30.72,    33.45
       54.0,      32.08,    32.17,    32.52,    30.45,    33.18
       55.0,      31.80,    31.76,    32.34,    30.19,    32.91
       56.0,      31.52,    31.36,    32.16,    29.93,    32.65
       57.0,      31.26,    30.97,    31.98,    29.68,    32.39
       58.0,      31.00,    30.60,    31.80,    29.44,    32.14
       59.0,      30.74,    30.24,    31.63,    29.21,    31.90
       60.0,      30.50,    29.89,    31.45,    28.99,    31.67
       61.0,      30.26,    29.55,    31.28,    28.77,    31.43
       62.0,      30.03,    29.23,    31.12,    28.56,    31.21
       63.0,      29.80,    28.91,    30.95,    28.35,    30.99
       64.0,      29.58,    28.61,    30.78,    28.15,    30.77
       65.0,      29.37,    28.32,    30.62,    27.96,    30.56
       66.0,      29.16,    28.03,    30.46,    27.78,    30.35
       67.0,      28.95,    27.76,    30.30,    27.59,    30.15
       68.0,      28.75,    27.49,    30.14,    27.42,    29.95
       69.0,      28.56,    27.24,    29.99,    27.25,    29.76
       70.0,      28.37,    26.99,    29.83,    27.08,    29.57
       71.0,      28.19,    26.75,    29.68,    26.92,    29.39
       72.0,      28.00,    26.52,    29.53,    26.77,    29.20
       73.0,      27.83,    26.29,    29.38,    26.61,    29.03
       74.0,      27.66,    26.07,    29.24,    26.47,    28.85
       75.0,      27.49,    25.86,    29.09,    26.32,    28.68
       76.0,      27.32,    25.66,    28.95,    26.18,    28.51
       77.0,      27.16,    25.46,    28.80,    26.05,    28.34
       78.0,      27.01,    25.27,    28.66,    25.91,    28.18
       79.0,      26.85,    25.08,    28.52,    25.78,    28.02
       80.0,      26.70,    24.90,    28.39,    25.66,    27.86
       81.0,      26.56,    24.73,    28.25,    25.54,    27.71
       82.0,      26.41,    24.56,    28.12,    25.42,    27.56
       83.0,      26.27,    24.39,    27.98,    25.30,    27.41
       84.0,      26.13,    24.23,    27.85,    25.19,    27.26
       85.0,      26.00,    24.07,    27.72,    25.08,    27.12
       86.0,      25.86,    23.92,    27.59,    24.97,    26.98
       87.0,      25.73,    23.78,    27.46,    24.86,    26.84
       88.0,      25.61,    23.63,    27.34,    24.76,    26.70
       89.0,      25.48,    23.49,    27.21,    24.66,    26.56
       90.0,      25.36,    23.36,    27.09,    24.56,    26.43
       91.0,      25.24,    23.23,    26.96,    24.46,    26.30
       92.0,      25.12,    23.10,    26.84,    24.37,    26.17
       93.0,      25.00,    22.97,    26.72,    24.28,    26.04
       94.0,      24.89,    22.85,    26.60,    24.19,    25.91
       95.0,      24.78,    22.73,    26.49,    24.10,    25.79
       96.0,      24.67,    22.62,    26.37,    24.01,    25.66
       97.0,      24.56,    22.51,    26.25,    23.93,    25.54
       98.0,      24.45,    22.40,    26.14,    23.84,    25.42
       99.0,      24.34,    22.29,    26.03,    23.76,    25.30
      100.0,      24.24,    22.18,    25.92,    23.68,    25.18
      101.0,      24.14,    22.08,    25.80,    23.60,    25.07
      102.0,      24.04,    21.98,    25.70,    23.53,    24.95
      103.0,      23.94,    21.89,    25.59,    23.45,    24.84
      104.0,      23.84,    21.79,    25.48,    23.37,    24.73
      105.0,      23.75,    21.70,    25.37,    23.30,    24.62
      106.0,      23.65,    21.61,    25.27,    23.23,    24.51
      107.0,      23.56,    21.52,    25.16,    23.16,    24.40
      108.0,      23.47,    21.43,    25.06,    23.09,    24.29
      109.0,      23.38,    21.34,    24.96,    23.02,    24.18
      110.0,      23.29,    21.26,    24.86,    22.95,    24.08
      111.0,      23.20,    21.18,    24.75,    22.89,    23.97
      112.0,      23.11,    21.10,    24.66,    22.82,    23.87
