Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.93,     1.70,     2.05,     2.11,     1.88
        2.0,       3.41,     3.15,     3.54,     3.60,     3.36
        3.0,       4.76,     4.52,     4.88,     4.92,     4.72
        4.0,       6.03,     5.85,     6.12,     6.14,     6.01
        5.0,       7.24,     7.13,     7.29,     7.29,     7.24
        6.0,       8.41,     8.39,     8.42,     8.39,     8.44
        7.0,       9.55,     9.63,     9.51,     9.45,     9.61
        8.0,      10.66,    10.85,    10.56,    10.48,    10.75
        9.0,      11.74,    12.05,    11.59,    11.47,    11.87
       10.0,      12.81,    13.23,    12.59,    12.44,    12.96
       11.0,      13.85,    14.41,    13.57,    13.39,    14.04
       12.0,      14.88,    15.57,    14.54,    14.32,    15.11
       13.0,      15.90,    16.72,    15.48,    15.23,    16.16
       14.0,      16.90,    17.86,    16.41,    16.12,    17.19
       15.0,      17.89,    18.99,    17.33,    17.00,    18.22
       16.0,      18.86,    20.12,    18.23,    17.87,    19.23
       17.0,      19.83,    21.23,    19.12,    18.72,    20.24
       18.0,      20.79,    22.34,    20.01,    19.57,    21.23
       19.0,      21.74,    23.45,    20.88,    20.40,    22.22
       20.0,      22.68,    24.54,    21.74,    21.22,    23.20
       21.0,      23.61,    25.64,    22.59,    22.03,    24.17
       22.0,      24.54,    26.73,    23.44,    22.84,    25.13
       23.0,      25.48,    27.84,    24.32,    23.66,    26.11
       24.0,      26.49,    29.04,    25.26,    24.52,    27.13
       25.0,      27.58,    30.35,    26.29,    25.46,    28.23
       26.0,      28.80,    31.83,    27.43,    26.49,    29.45
       27.0,      30.13,    33.46,    28.66,    27.61,    30.80
       28.0,      31.55,    35.20,    29.95,    28.81,    32.25
       29.0,      33.00,    36.98,    31.24,    30.02,    33.74
       30.0,      34.39,    38.70,    32.46,    31.20,    35.21
       31.0,      35.65,    40.25,    33.55,    32.26,    36.54
       32.0,      36.70,    41.53,    34.44,    33.15,    37.68
       33.0,      37.48,    42.46,    35.09,    33.82,    38.54
       34.0,      37.96,    43.01,    35.49,    34.24,    39.09
       35.0,      38.14,    43.18,    35.64,    34.41,    39.32
       36.0,      38.04,    43.00,    35.57,    34.36,    39.25
       37.0,      37.73,    42.54,    35.33,    34.13,    38.93
       38.0,      37.27,    41.88,    34.98,    33.77,    38.44
       39.0,      36.71,    41.11,    34.57,    33.33,    37.84
       40.0,      36.13,    40.31,    34.14,    32.86,    37.19
       41.0,      35.55,    39.52,    33.72,    32.40,    36.55
       42.0,      35.00,    38.77,    33.33,    31.97,    35.94
       43.0,      34.49,    38.07,    32.96,    31.56,    35.37
       44.0,      34.01,    37.41,    32.61,    31.18,    34.84
       45.0,      33.55,    36.78,    32.27,    30.81,    34.33
       46.0,      33.11,    36.17,    31.94,    30.46,    33.84
       47.0,      32.68,    35.59,    31.63,    30.12,    33.37
       48.0,      32.26,    35.03,    31.32,    29.79,    32.92
       49.0,      31.86,    34.48,    31.03,    29.47,    32.48
       50.0,      31.48,    33.96,    30.74,    29.16,    32.05
       51.0,      31.10,    33.45,    30.46,    28.86,    31.64
       52.0,      30.74,    32.97,    30.20,    28.57,    31.24
       53.0,      30.40,    32.50,    29.94,    28.29,    30.86
       54.0,      30.06,    32.04,    29.69,    28.02,    30.49
       55.0,      29.73,    31.61,    29.45,    27.76,    30.13
       56.0,      29.42,    31.18,    29.21,    27.50,    29.78
       57.0,      29.12,    30.78,    28.98,    27.26,    29.45
       58.0,      28.82,    30.38,    28.76,    27.02,    29.12
       59.0,      28.54,    30.01,    28.55,    26.79,    28.81
       60.0,      28.26,    29.64,    28.34,    26.56,    28.50
       61.0,      28.00,    29.29,    28.14,    26.35,    28.21
       62.0,      27.74,    28.95,    27.95,    26.14,    27.92
       63.0,      27.49,    28.62,    27.76,    25.93,    27.65
       64.0,      27.25,    28.30,    27.58,    25.73,    27.38
       65.0,      27.01,    27.99,    27.40,    25.54,    27.12
       66.0,      26.79,    27.69,    27.23,    25.35,    26.87
       67.0,      26.57,    27.41,    27.06,    25.17,    26.63
       68.0,      26.35,    27.13,    26.90,    25.00,    26.39
       69.0,      26.15,    26.86,    26.74,    24.83,    26.16
       70.0,      25.95,    26.60,    26.59,    24.66,    25.94
       71.0,      25.75,    26.35,    26.44,    24.50,    25.73
       72.0,      25.56,    26.11,    26.29,    24.34,    25.52
       73.0,      25.38,    25.87,    26.15,    24.19,    25.31
       74.0,      25.20,    25.64,    26.02,    24.04,    25.12
       75.0,      25.03,    25.42,    25.88,    23.89,    24.93
       76.0,      24.86,    25.21,    25.75,    23.75,    24.74
       77.0,      24.70,    25.00,    25.63,    23.62,    24.56
       78.0,      24.54,    24.80,    25.50,    23.48,    24.38
       79.0,      24.39,    24.61,    25.38,    23.35,    24.21
       80.0,      24.24,    24.42,    25.26,    23.22,    24.04
       81.0,      24.09,    24.24,    25.15,    23.10,    23.88
       82.0,      23.95,    24.06,    25.04,    22.98,    23.72
       83.0,      23.81,    23.89,    24.93,    22.86,    23.57
       84.0,      23.68,    23.72,    24.82,    22.75,    23.42
       85.0,      23.55,    23.56,    24.72,    22.63,    23.28
       86.0,      23.42,    23.40,    24.62,    22.52,    23.13
       87.0,      23.29,    23.25,    24.52,    22.42,    22.99
       88.0,      23.17,    23.10,    24.42,    22.31,    22.86
       89.0,      23.06,    22.96,    24.33,    22.21,    22.73
       90.0,      22.94,    22.82,    24.23,    22.11,    22.60
       91.0,      22.83,    22.68,    24.14,    22.01,    22.47
       92.0,      22.72,    22.55,    24.05,    21.91,    22.35
       93.0,      22.61,    22.42,    23.97,    21.82,    22.23
       94.0,      22.50,    22.30,    23.88,    21.72,    22.11
       95.0,      22.40,    22.18,    23.80,    21.63,    22.00
       96.0,      22.30,    22.06,    23.71,    21.54,    21.88
       97.0,      22.20,    21.94,    23.63,    21.46,    21.77
       98.0,      22.11,    21.83,    23.55,    21.37,    21.67
       99.0,      22.01,    21.72,    23.48,    21.29,    21.56
      100.0,      21.92,    21.61,    23.40,    21.20,    21.46
      101.0,      21.83,    21.51,    23.33,    21.12,    21.36
      102.0,      21.74,    21.40,    23.25,    21.04,    21.26
      103.0,      21.65,    21.31,    23.18,    20.97,    21.16
      104.0,      21.57,    21.21,    23.11,    20.89,    21.07
      105.0,      21.48,    21.11,    23.04,    20.81,    20.97
      106.0,      21.40,    21.02,    22.97,    20.74,    20.88
      107.0,      21.32,    20.93,    22.90,    20.67,    20.79
      108.0,      21.24,    20.84,    22.83,    20.59,    20.70
      109.0,      21.16,    20.75,    22.77,    20.52,    20.61
      110.0,      21.09,    20.67,    22.70,    20.45,    20.53
      111.0,      21.01,    20.58,    22.64,    20.38,    20.44
      112.0,      20.94,    20.50,    22.58,    20.31,    20.36
      113.0,      20.87,    20.42,    22.51,    20.25,    20.28
      114.0,      20.79,    20.34,    22.45,    20.18,    20.20
      115.0,      20.72,    20.27,    22.39,    20.12,    20.12
      116.0,      20.65,    20.19,    22.33,    20.05,    20.04
      117.0,      20.59,    20.12,    22.27,    19.99,    19.97
      118.0,      20.52,    20.05,    22.21,    19.93,    19.89
      119.0,      20.45,    19.98,    22.16,    19.86,    19.82
      120.0,      20.39,    19.91,    22.10,    19.80,    19.74
      121.0,      20.32,    19.84,    22.04,    19.74,    19.67
      122.0,      20.26,    19.77,    21.99,    19.68,    19.60
