Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.27,     1.28,     1.30,     1.44,     1.07
        2.0,       2.53,     2.54,     2.57,     2.75,     2.25
        3.0,       3.77,     3.80,     3.83,     4.00,     3.47
        4.0,       5.02,     5.05,     5.08,     5.23,     4.72
        5.0,       6.26,     6.29,     6.32,     6.44,     6.00
        6.0,       7.51,     7.54,     7.55,     7.64,     7.30
        7.0,       8.75,     8.78,     8.79,     8.81,     8.61
        8.0,       9.99,    10.02,    10.02,     9.98,     9.93
        9.0,      11.23,    11.25,    11.24,    11.14,    11.27
       10.0,      12.47,    12.49,    12.47,    12.29,    12.62
       11.0,      13.70,    13.73,    13.69,    13.43,    13.98
       12.0,      14.94,    14.96,    14.91,    14.56,    15.34
       13.0,      16.18,    16.19,    16.13,    15.68,    16.72
       14.0,      17.42,    17.42,    17.34,    16.80,    18.10
       15.0,      18.66,    18.65,    18.56,    17.92,    19.49
       16.0,      19.89,    19.88,    19.77,    19.03,    20.89
       17.0,      21.13,    21.11,    20.98,    20.13,    22.29
       18.0,      22.37,    22.34,    22.19,    21.23,    23.70
       19.0,      23.60,    23.57,    23.40,    22.33,    25.12
       20.0,      24.84,    24.79,    24.61,    23.42,    26.54
       21.0,      26.08,    26.03,    25.82,    24.51,    27.97
       22.0,      27.35,    27.29,    27.05,    25.61,    29.45
       23.0,      28.69,    28.63,    28.35,    26.75,    31.02
       24.0,      30.14,    30.08,    29.77,    27.97,    32.76
       25.0,      31.76,    31.68,    31.34,    29.30,    34.70
       26.0,      33.53,    33.41,    33.08,    30.77,    36.84
       27.0,      35.44,    35.26,    34.96,    32.37,    39.16
       28.0,      37.42,    37.16,    36.92,    34.04,    41.56
       29.0,      39.39,    39.03,    38.87,    35.72,    43.93
       30.0,      41.24,    40.79,    40.70,    37.33,    46.16
       31.0,      42.88,    42.33,    42.32,    38.77,    48.11
       32.0,      44.23,    43.61,    43.64,    39.98,    49.69
       33.0,      45.23,    44.59,    44.60,    40.89,    50.84
       34.0,      45.86,    45.24,    45.19,    41.49,    51.54
       35.0,      46.15,    45.60,    45.43,    41.78,    51.82
       36.0,      46.15,    45.70,    45.36,    41.79,    51.74
       37.0,      45.91,    45.62,    45.05,    41.59,    51.40
       38.0,      45.53,    45.41,    44.59,    41.23,    50.88
       39.0,      45.06,    45.15,    44.05,    40.79,    50.27
       40.0,      44.57,    44.86,    43.49,    40.32,    49.63
       41.0,      44.09,    44.58,    42.93,    39.85,    49.01
       42.0,      43.63,    44.31,    42.40,    39.40,    48.42
       43.0,      43.19,    44.05,    41.89,    38.98,    47.85
       44.0,      42.76,    43.80,    41.40,    38.56,    47.29
       45.0,      42.34,    43.54,    40.92,    38.15,    46.74
       46.0,      41.92,    43.29,    40.44,    37.75,    46.21
       47.0,      41.51,    43.05,    39.98,    37.35,    45.68
       48.0,      41.11,    42.80,    39.52,    36.96,    45.16
       49.0,      40.71,    42.56,    39.07,    36.57,    44.65
       50.0,      40.32,    42.31,    38.63,    36.19,    44.15
       51.0,      39.94,    42.07,    38.20,    35.82,    43.66
       52.0,      39.56,    41.84,    37.78,    35.45,    43.18
       53.0,      39.19,    41.60,    37.37,    35.09,    42.70
       54.0,      38.82,    41.37,    36.96,    34.73,    42.24
       55.0,      38.46,    41.14,    36.56,    34.37,    41.78
       56.0,      38.11,    40.91,    36.17,    34.03,    41.33
       57.0,      37.76,    40.68,    35.78,    33.68,    40.89
       58.0,      37.42,    40.45,    35.41,    33.34,    40.46
       59.0,      37.08,    40.23,    35.04,    33.01,    40.03
       60.0,      36.74,    40.01,    34.67,    32.68,    39.61
       61.0,      36.42,    39.79,    34.32,    32.36,    39.20
       62.0,      36.09,    39.57,    33.97,    32.04,    38.80
       63.0,      35.78,    39.36,    33.63,    31.72,    38.40
       64.0,      35.46,    39.14,    33.29,    31.41,    38.01
       65.0,      35.16,    38.93,    32.96,    31.11,    37.63
       66.0,      34.85,    38.72,    32.64,    30.81,    37.25
       67.0,      34.55,    38.51,    32.32,    30.51,    36.88
       68.0,      34.26,    38.30,    32.01,    30.22,    36.52
       69.0,      33.97,    38.10,    31.70,    29.93,    36.16
       70.0,      33.69,    37.89,    31.40,    29.64,    35.81
       71.0,      33.41,    37.69,    31.10,    29.36,    35.47
       72.0,      33.13,    37.49,    30.81,    29.08,    35.13
       73.0,      32.86,    37.29,    30.53,    28.81,    34.80
       74.0,      32.59,    37.10,    30.25,    28.54,    34.47
       75.0,      32.33,    36.90,    29.98,    28.28,    34.15
       76.0,      32.07,    36.71,    29.71,    28.02,    33.83
       77.0,      31.81,    36.52,    29.45,    27.76,    33.52
