Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.06,     1.06,     1.11,     1.25,     0.83
        2.0,       2.21,     2.21,     2.28,     2.47,     1.86
        3.0,       3.39,     3.40,     3.48,     3.68,     2.98
        4.0,       4.59,     4.61,     4.69,     4.89,     4.17
        5.0,       5.81,     5.83,     5.91,     6.09,     5.40
        6.0,       7.04,     7.08,     7.14,     7.29,     6.67
        7.0,       8.29,     8.33,     8.38,     8.49,     7.97
        8.0,       9.55,     9.59,     9.63,     9.68,     9.31
        9.0,      10.83,    10.87,    10.88,    10.88,    10.68
       10.0,      12.11,    12.15,    12.14,    12.07,    12.06
       11.0,      13.39,    13.44,    13.40,    13.26,    13.47
       12.0,      14.69,    14.73,    14.67,    14.45,    14.91
       13.0,      15.99,    16.04,    15.94,    15.63,    16.36
       14.0,      17.30,    17.34,    17.21,    16.82,    17.83
       15.0,      18.62,    18.66,    18.49,    18.01,    19.31
       16.0,      19.94,    19.98,    19.77,    19.19,    20.82
       17.0,      21.26,    21.30,    21.05,    20.37,    22.33
       18.0,      22.60,    22.63,    22.34,    21.55,    23.86
       19.0,      23.93,    23.96,    23.63,    22.73,    25.41
       20.0,      25.28,    25.30,    24.92,    23.91,    26.97
       21.0,      26.62,    26.64,    26.21,    25.09,    28.54
       22.0,      27.97,    27.98,    27.51,    26.27,    30.12
       23.0,      29.33,    29.34,    28.81,    27.45,    31.72
       24.0,      30.72,    30.75,    30.14,    28.63,    33.36
       25.0,      32.19,    32.25,    31.54,    29.84,    35.11
       26.0,      33.79,    33.91,    33.08,    31.12,    37.06
       27.0,      35.59,    35.75,    34.81,    32.52,    39.28
       28.0,      37.59,    37.76,    36.75,    34.08,    41.79
       29.0,      39.78,    39.91,    38.86,    35.79,    44.55
       30.0,      42.06,    42.12,    41.08,    37.62,    47.45
       31.0,      44.34,    44.27,    43.28,    39.49,    50.33
       32.0,      46.48,    46.25,    45.34,    41.29,    53.03
       33.0,      48.34,    47.96,    47.12,    42.92,    55.36
       34.0,      49.82,    49.31,    48.52,    44.28,    57.17
       35.0,      50.85,    50.27,    49.47,    45.28,    58.38
       36.0,      51.40,    50.82,    49.95,    45.89,    58.94
       37.0,      51.49,    51.01,    49.98,    46.10,    58.89
       38.0,      51.20,    50.88,    49.63,    45.95,    58.33
       39.0,      50.61,    50.54,    48.99,    45.51,    57.38
       40.0,      49.82,    50.06,    48.16,    44.87,    56.19
