Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.19,     1.06,     1.12,     1.43,     1.15
        2.0,       2.17,     2.00,     2.09,     2.47,     2.13
        3.0,       3.09,     2.92,     3.01,     3.39,     3.06
        4.0,       3.98,     3.80,     3.90,     4.26,     3.94
        5.0,       4.83,     4.67,     4.77,     5.07,     4.81
        6.0,       5.66,     5.53,     5.61,     5.86,     5.65
        7.0,       6.48,     6.38,     6.45,     6.61,     6.48
        8.0,       7.28,     7.22,     7.27,     7.35,     7.30
        9.0,       8.07,     8.05,     8.09,     8.06,     8.10
       10.0,       8.85,     8.87,     8.89,     8.76,     8.89
       11.0,       9.62,     9.69,     9.69,     9.44,     9.68
       12.0,      10.39,    10.50,    10.48,    10.11,    10.45
       13.0,      11.14,    11.31,    11.26,    10.77,    11.22
       14.0,      11.89,    12.11,    12.03,    11.41,    11.99
       15.0,      12.63,    12.91,    12.80,    12.05,    12.74
       16.0,      13.36,    13.70,    13.57,    12.68,    13.49
       17.0,      14.09,    14.49,    14.33,    13.30,    14.24
       18.0,      14.81,    15.28,    15.09,    13.91,    14.98
       19.0,      15.53,    16.06,    15.84,    14.52,    15.72
       20.0,      16.25,    16.84,    16.59,    15.11,    16.45
       21.0,      16.96,    17.62,    17.33,    15.71,    17.18
       22.0,      17.66,    18.39,    18.07,    16.29,    17.90
       23.0,      18.37,    19.17,    18.81,    16.87,    18.62
       24.0,      19.07,    19.93,    19.54,    17.45,    19.34
       25.0,      19.76,    20.70,    20.27,    18.02,    20.05
       26.0,      20.45,    21.47,    21.00,    18.58,    20.76
       27.0,      21.14,    22.23,    21.73,    19.14,    21.47
       28.0,      21.83,    22.99,    22.45,    19.70,    22.17
       29.0,      22.51,    23.75,    23.17,    20.25,    22.87
       30.0,      23.19,    24.50,    23.89,    20.80,    23.57
       31.0,      23.87,    25.26,    24.60,    21.34,    24.27
       32.0,      24.54,    26.01,    25.31,    21.88,    24.96
       33.0,      25.21,    26.76,    26.02,    22.42,    25.65
       34.0,      25.88,    27.51,    26.73,    22.95,    26.34
       35.0,      26.55,    28.25,    27.44,    23.48,    27.02
