Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.04,     0.91,     1.17,     1.17,     0.91
        2.0,       2.07,     1.88,     2.25,     2.25,     1.88
        3.0,       3.09,     2.88,     3.30,     3.30,     2.88
        4.0,       4.12,     3.90,     4.34,     4.34,     3.90
        5.0,       5.15,     4.94,     5.36,     5.36,     4.94
        6.0,       6.17,     5.98,     6.37,     6.37,     5.98
        7.0,       7.20,     7.04,     7.36,     7.36,     7.04
        8.0,       8.23,     8.10,     8.36,     8.36,     8.10
        9.0,       9.25,     9.17,     9.34,     9.34,     9.17
       10.0,      10.28,    10.24,    10.32,    10.32,    10.24
       11.0,      11.31,    11.32,    11.29,    11.29,    11.32
       12.0,      12.33,    12.41,    12.26,    12.26,    12.41
       13.0,      13.36,    13.50,    13.23,    13.23,    13.50
       14.0,      14.39,    14.59,    14.19,    14.19,    14.59
       15.0,      15.42,    15.69,    15.15,    15.15,    15.69
       16.0,      16.45,    16.79,    16.10,    16.10,    16.79
       17.0,      17.47,    17.90,    17.05,    17.05,    17.90
       18.0,      18.50,    19.01,    18.00,    18.00,    19.01
       19.0,      19.53,    20.12,    18.94,    18.94,    20.12
       20.0,      20.56,    21.24,    19.88,    19.88,    21.24
       21.0,      21.59,    22.36,    20.82,    20.82,    22.36
       22.0,      22.62,    23.48,    21.76,    21.76,    23.48
       23.0,      23.65,    24.60,    22.69,    22.69,    24.60
       24.0,      24.68,    25.73,    23.63,    23.63,    25.73
       25.0,      25.71,    26.86,    24.56,    24.56,    26.86
       26.0,      26.74,    27.99,    25.48,    25.48,    27.99
       27.0,      27.77,    29.12,    26.41,    26.41,    29.12
       28.0,      28.80,    30.26,    27.34,    27.34,    30.26
       29.0,      29.83,    31.40,    28.26,    28.26,    31.40
       30.0,      30.86,    32.54,    29.18,    29.18,    32.54
       31.0,      31.89,    33.68,    30.10,    30.10,    33.68
       32.0,      32.93,    34.85,    31.03,    31.02,    34.84
       33.0,      34.02,    36.07,    32.00,    31.97,    36.04
       34.0,      35.18,    37.38,    33.04,    32.97,    37.34
       35.0,      36.46,    38.84,    34.17,    34.07,    38.76
       36.0,      37.86,    40.43,    35.42,    35.27,    40.34
       37.0,      39.38,    42.15,    36.76,    36.57,    42.05
       38.0,      40.96,    43.93,    38.15,    37.95,    43.83
       39.0,      42.54,    45.69,    39.53,    39.34,    45.62
       40.0,      44.04,    47.35,    40.83,    40.66,    47.32
       41.0,      45.36,    48.80,    41.97,    41.85,    48.81
       42.0,      46.43,    49.98,    42.90,    42.82,    50.03
       43.0,      47.21,    50.83,    43.57,    43.55,    50.91
       44.0,      47.68,    51.34,    43.97,    43.98,    51.43
       45.0,      47.85,    51.53,    44.12,    44.14,    51.60
       46.0,      47.75,    51.44,    44.05,    44.06,    51.46
       47.0,      47.45,    51.14,    43.81,    43.78,    51.09
       48.0,      47.02,    50.71,    43.46,    43.36,    50.56
       49.0,      46.52,    50.21,    43.05,    42.87,    49.95
       50.0,      46.00,    49.69,    42.64,    42.36,    49.33
       51.0,      45.50,    49.20,    42.24,    41.86,    48.72
       52.0,      45.03,    48.74,    41.86,    41.39,    48.15
       53.0,      44.59,    48.30,    41.50,    40.95,    47.62
       54.0,      44.17,    47.87,    41.16,    40.53,    47.10
       55.0,      43.76,    47.46,    40.83,    40.13,    46.60
       56.0,      43.35,    47.06,    40.50,    39.73,    46.12
       57.0,      42.96,    46.66,    40.18,    39.34,    45.64
       58.0,      42.57,    46.27,    39.87,    38.96,    45.17
       59.0,      42.19,    45.89,    39.56,    38.59,    44.72
       60.0,      41.82,    45.52,    39.26,    38.23,    44.28
       61.0,      41.46,    45.16,    38.97,    37.88,    43.84
       62.0,      41.11,    44.80,    38.68,    37.53,    43.42
       63.0,      40.76,    44.45,    38.40,    37.19,    43.00
       64.0,      40.42,    44.11,    38.12,    36.86,    42.60
       65.0,      40.09,    43.77,    37.85,    36.54,    42.20
       66.0,      39.77,    43.45,    37.58,    36.22,    41.81
       67.0,      39.45,    43.12,    37.32,    35.91,    41.43
       68.0,      39.14,    42.81,    37.07,    35.61,    41.06
       69.0,      38.83,    42.50,    36.82,    35.31,    40.70
       70.0,      38.53,    42.19,    36.57,    35.02,    40.34
       71.0,      38.24,    41.89,    36.33,    34.73,    40.00
       72.0,      37.95,    41.60,    36.10,    34.45,    39.66
       73.0,      37.67,    41.31,    35.86,    34.18,    39.32
       74.0,      37.39,    41.03,    35.64,    33.91,    39.00
       75.0,      37.12,    40.76,    35.41,    33.65,    38.68
       76.0,      36.86,    40.49,    35.19,    33.39,    38.37
       77.0,      36.60,    40.22,    34.98,    33.14,    38.06
       78.0,      36.35,    39.96,    34.77,    32.89,    37.76
       79.0,      36.10,    39.70,    34.56,    32.65,    37.47
       80.0,      35.85,    39.45,    34.36,    32.41,    37.18
       81.0,      35.61,    39.20,    34.16,    32.18,    36.90
       82.0,      35.38,    38.96,    33.96,    31.95,    36.63
       83.0,      35.14,    38.72,    33.77,    31.73,    36.36
       84.0,      34.92,    38.49,    33.58,    31.51,    36.09
       85.0,      34.69,    38.26,    33.39,    31.29,    35.83
       86.0,      34.48,    38.03,    33.21,    31.08,    35.58
       87.0,      34.26,    37.81,    33.03,    30.87,    35.33
       88.0,      34.05,    37.59,    32.85,    30.67,    35.09
       89.0,      33.84,    37.38,    32.68,    30.47,    34.85
       90.0,      33.64,    37.17,    32.51,    30.27,    34.61
       91.0,      33.44,    36.96,    32.34,    30.08,    34.38
       92.0,      33.24,    36.75,    32.17,    29.89,    34.16
       93.0,      33.05,    36.55,    32.01,    29.70,    33.93
       94.0,      32.86,    36.35,    31.85,    29.52,    33.72
       95.0,      32.67,    36.16,    31.69,    29.34,    33.50
       96.0,      32.49,    35.97,    31.54,    29.16,    33.29
       97.0,      32.31,    35.78,    31.38,    28.99,    33.09
       98.0,      32.13,    35.60,    31.23,    28.82,    32.88
       99.0,      31.96,    35.41,    31.08,    28.65,    32.69
      100.0,      31.79,    35.23,    30.94,    28.48,    32.49
      101.0,      31.62,    35.06,    30.79,    28.32,    32.30
      102.0,      31.45,    34.88,    30.65,    28.16,    32.11
      103.0,      31.29,    34.71,    30.51,    28.00,    31.92
      104.0,      31.13,    34.54,    30.37,    27.85,    31.74
      105.0,      30.97,    34.37,    30.24,    27.69,    31.56
      106.0,      30.81,    34.21,    30.10,    27.54,    31.39
      107.0,      30.66,    34.05,    29.97,    27.40,    31.21
      108.0,      30.51,    33.89,    29.84,    27.25,    31.04
      109.0,      30.36,    33.73,    29.71,    27.11,    30.88
      110.0,      30.21,    33.58,    29.59,    26.97,    30.71
      111.0,      30.07,    33.42,    29.46,    26.83,    30.55
      112.0,      29.92,    33.27,    29.34,    26.69,    30.39
      113.0,      29.78,    33.12,    29.22,    26.55,    30.23
      114.0,      29.64,    32.98,    29.10,    26.42,    30.08
      115.0,      29.51,    32.83,    28.98,    26.29,    29.93
      116.0,      29.37,    32.69,    28.86,    26.16,    29.78
      117.0,      29.24,    32.55,    28.74,    26.03,    29.63
      118.0,      29.11,    32.41,    28.63,    25.91,    29.48
      119.0,      28.98,    32.27,    28.51,    25.78,    29.34
      120.0,      28.85,    32.14,    28.40,    25.66,    29.20
      121.0,      28.72,    32.00,    28.29,    25.54,    29.06
      122.0,      28.60,    31.87,    28.18,    25.42,    28.92
      123.0,      28.47,    31.74,    28.08,    25.30,    28.79
      124.0,      28.35,    31.61,    27.97,    25.18,    28.65
      125.0,      28.23,    31.48,    27.86,    25.07,    28.52
      126.0,      28.11,    31.35,    27.76,    24.95,    28.39
      127.0,      28.00,    31.23,    27.65,    24.84,    28.26
      128.0,      27.88,    31.11,    27.55,    24.73,    28.14
      129.0,      27.77,    30.98,    27.45,    24.62,    28.01
      130.0,      27.65,    30.86,    27.35,    24.51,    27.89
      131.0,      27.54,    30.74,    27.25,    24.41,    27.77
      132.0,      27.43,    30.63,    27.15,    24.30,    27.65
      133.0,      27.32,    30.51,    27.06,    24.20,    27.53
      134.0,      27.22,    30.39,    26.96,    24.09,    27.41
      135.0,      27.11,    30.28,    26.87,    23.99,    27.30
      136.0,      27.00,    30.17,    26.77,    23.89,    27.18
      137.0,      26.90,    30.05,    26.68,    23.79,    27.07
      138.0,      26.79,    29.94,    26.59,    23.69,    26.96
      139.0,      26.69,    29.83,    26.49,    23.59,    26.85
      140.0,      26.59,    29.73,    26.40,    23.50,    26.74
      141.0,      26.49,    29.62,    26.31,    23.40,    26.63
      142.0,      26.39,    29.51,    26.23,    23.30,    26.53
      143.0,      26.29,    29.41,    26.14,    23.21,    26.42
      144.0,      26.20,    29.30,    26.05,    23.12,    26.32
      145.0,      26.10,    29.20,    25.96,    23.03,    26.21
      146.0,      26.00,    29.10,    25.88,    22.93,    26.11
      147.0,      25.91,    28.99,    25.79,    22.84,    26.01
      148.0,      25.82,    28.89,    25.71,    22.75,    25.91
      149.0,      25.72,    28.79,    25.62,    22.67,    25.81
      150.0,      25.63,    28.69,    25.54,    22.58,    25.72
      151.0,      25.54,    28.60,    25.46,    22.49,    25.62
      152.0,      25.45,    28.50,    25.37,    22.40,    25.52
      153.0,      25.36,    28.40,    25.29,    22.32,    25.43
      154.0,      25.27,    28.31,    25.21,    22.23,    25.33
      155.0,      25.18,    28.21,    25.13,    22.15,    25.24
      156.0,      25.10,    28.12,    25.05,    22.07,    25.15
      157.0,      25.01,    28.02,    24.97,    21.98,    25.06
      158.0,      24.92,    27.93,    24.90,    21.90,    24.97
      159.0,      24.84,    27.84,    24.82,    21.82,    24.88
      160.0,      24.75,    27.75,    24.74,    21.74,    24.79
      161.0,      24.67,    27.66,    24.66,    21.66,    24.70
      162.0,      24.59,    27.57,    24.59,    21.58,    24.61
      163.0,      24.50,    27.48,    24.51,    21.50,    24.53
      164.0,      24.42,    27.39,    24.44,    21.42,    24.44
      165.0,      24.34,    27.30,    24.36,    21.34,    24.36
      166.0,      24.26,    27.22,    24.29,    21.27,    24.27
      167.0,      24.18,    27.13,    24.21,    21.19,    24.19
      168.0,      24.10,    27.04,    24.14,    21.11,    24.11
      169.0,      24.02,    26.96,    24.07,    21.04,    24.02
      170.0,      23.94,    26.87,    24.00,    20.96,    23.94
      171.0,      23.87,    26.79,    23.92,    20.89,    23.86
      172.0,      23.79,    26.71,    23.85,    20.82,    23.78
      173.0,      23.71,    26.62,    23.78,    20.74,    23.70
      174.0,      23.64,    26.54,    23.71,    20.67,    23.62
      175.0,      23.56,    26.46,    23.64,    20.60,    23.54
      176.0,      23.48,    26.38,    23.57,    20.53,    23.46
      177.0,      23.41,    26.30,    23.50,    20.45,    23.39
      178.0,      23.34,    26.22,    23.43,    20.38,    23.31
      179.0,      23.26,    26.14,    23.37,    20.31,    23.23
      180.0,      23.19,    26.06,    23.30,    20.24,    23.16
      181.0,      23.12,    25.98,    23.23,    20.17,    23.08
      182.0,      23.04,    25.90,    23.16,    20.10,    23.01
      183.0,      22.97,    25.82,    23.09,    20.04,    22.93
      184.0,      22.90,    25.74,    23.03,    19.97,    22.86
      185.0,      22.83,    25.67,    22.96,    19.90,    22.78
      186.0,      22.76,    25.59,    22.90,    19.83,    22.71
      187.0,      22.69,    25.51,    22.83,    19.76,    22.64
      188.0,      22.62,    25.44,    22.76,    19.70,    22.57
      189.0,      22.55,    25.36,    22.70,    19.63,    22.50
      190.0,      22.48,    25.29,    22.63,    19.56,    22.42
      191.0,      22.41,    25.21,    22.57,    19.50,    22.35
      192.0,      22.34,    25.14,    22.51,    19.43,    22.28
      193.0,      22.27,    25.06,    22.44,    19.37,    22.21
      194.0,      22.20,    24.99,    22.38,    19.30,    22.14
      195.0,      22.14,    24.92,    22.32,    19.24,    22.08
      196.0,      22.07,    24.84,    22.25,    19.18,    22.01
      197.0,      22.00,    24.77,    22.19,    19.11,    21.94
      198.0,      21.94,    24.70,    22.13,    19.05,    21.87
      199.0,      21.87,    24.63,    22.07,    18.99,    21.80
      200.0,      21.80,    24.56,    22.00,    18.92,    21.74
      201.0,      21.74,    24.48,    21.94,    18.86,    21.67
      202.0,      21.67,    24.41,    21.88,    18.80,    21.60
      203.0,      21.61,    24.34,    21.82,    18.74,    21.54
      204.0,      21.55,    24.27,    21.76,    18.68,    21.47
      205.0,      21.48,    24.20,    21.70,    18.62,    21.40
      206.0,      21.42,    24.13,    21.64,    18.56,    21.34
      207.0,      21.35,    24.07,    21.58,    18.49,    21.27
      208.0,      21.29,    24.00,    21.52,    18.43,    21.21
      209.0,      21.23,    23.93,    21.46,    18.37,    21.15
      210.0,      21.16,    23.86,    21.40,    18.32,    21.08
      211.0,      21.10,    23.79,    21.34,    18.26,    21.02
      212.0,      21.04,    23.73,    21.28,    18.20,    20.96
      213.0,      20.98,    23.66,    21.22,    18.14,    20.89
      214.0,      20.92,    23.59,    21.17,    18.08,    20.83
      215.0,      20.86,    23.52,    21.11,    18.02,    20.77
      216.0,      20.79,    23.46,    21.05,    17.96,    20.71
      217.0,      20.73,    23.39,    20.99,    17.91,    20.64
      218.0,      20.67,    23.33,    20.94,    17.85,    20.58
      219.0,      20.61,    23.26,    20.88,    17.79,    20.52
      220.0,      20.55,    23.20,    20.82,    17.73,    20.46
      221.0,      20.49,    23.13,    20.76,    17.68,    20.40
      222.0,      20.43,    23.07,    20.71,    17.62,    20.34
      223.0,      20.37,    23.00,    20.65,    17.56,    20.28
      224.0,      20.32,    22.94,    20.60,    17.51,    20.22
      225.0,      20.26,    22.87,    20.54,    17.45,    20.16
      226.0,      20.20,    22.81,    20.48,    17.40,    20.10
      227.0,      20.14,    22.75,    20.43,    17.34,    20.04
      228.0,      20.08,    22.68,    20.37,    17.29,    19.98
      229.0,      20.02,    22.62,    20.32,    17.23,    19.92
      230.0,      19.97,    22.56,    20.26,    17.18,    19.87
      231.0,      19.91,    22.49,    20.21,    17.12,    19.81
      232.0,      19.85,    22.43,    20.15,    17.07,    19.75
      233.0,      19.79,    22.37,    20.10,    17.01,    19.69
      234.0,      19.74,    22.31,    20.05,    16.96,    19.63
      235.0,      19.68,    22.25,    19.99,    16.91,    19.58
      236.0,      19.62,    22.19,    19.94,    16.85,    19.52
      237.0,      19.57,    22.12,    19.88,    16.80,    19.46
      238.0,      19.51,    22.06,    19.83,    16.75,    19.41
      239.0,      19.46,    22.00,    19.78,    16.70,    19.35
      240.0,      19.40,    21.94,    19.72,    16.64,    19.29
      241.0,      19.35,    21.88,    19.67,    16.59,    19.24
      242.0,      19.29,    21.82,    19.62,    16.54,    19.18
      243.0,      19.24,    21.76,    19.57,    16.49,    19.13
      244.0,      19.18,    21.70,    19.51,    16.43,    19.07
      245.0,      19.13,    21.64,    19.46,    16.38,    19.02
      246.0,      19.07,    21.58,    19.41,    16.33,    18.96
      247.0,      19.02,    21.52,    19.36,    16.28,    18.91
      248.0,      18.96,    21.47,    19.31,    16.23,    18.85
      249.0,      18.91,    21.41,    19.25,    16.18,    18.80
      250.0,      18.86,    21.35,    19.20,    16.13,    18.74
      251.0,      18.80,    21.29,    19.15,    16.08,    18.69
      252.0,      18.75,    21.23,    19.10,    16.03,    18.64
      253.0,      18.70,    21.17,    19.05,    15.98,    18.58
      254.0,      18.64,    21.12,    19.00,    15.93,    18.53
      255.0,      18.59,    21.06,    18.95,    15.88,    18.48
      256.0,      18.54,    21.00,    18.90,    15.83,    18.42
      257.0,      18.49,    20.94,    18.85,    15.78,    18.37
      258.0,      18.43,    20.89,    18.80,    15.73,    18.32
      259.0,      18.38,    20.83,    18.75,    15.68,    18.27
      260.0,      18.33,    20.77,    18.70,    15.63,    18.21
