Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.27,     1.13,     1.22,     1.49,     1.22
        2.0,       2.27,     2.11,     2.22,     2.54,     2.22
        3.0,       3.21,     3.04,     3.16,     3.48,     3.16
        4.0,       4.09,     3.93,     4.05,     4.34,     4.05
        5.0,       4.95,     4.81,     4.91,     5.15,     4.91
        6.0,       5.77,     5.66,     5.75,     5.93,     5.75
        7.0,       6.58,     6.50,     6.58,     6.67,     6.58
        8.0,       7.37,     7.33,     7.38,     7.39,     7.38
        9.0,       8.15,     8.15,     8.18,     8.09,     8.18
       10.0,       8.91,     8.96,     8.96,     8.78,     8.96
       11.0,       9.66,     9.76,     9.73,     9.45,     9.73
       12.0,      10.41,    10.55,    10.49,    10.10,    10.49
       13.0,      11.14,    11.33,    11.24,    10.74,    11.24
       14.0,      11.87,    12.11,    11.99,    11.37,    11.99
       15.0,      12.58,    12.89,    12.73,    11.99,    12.73
       16.0,      13.29,    13.66,    13.46,    12.60,    13.46
       17.0,      14.00,    14.42,    14.18,    13.21,    14.18
       18.0,      14.70,    15.18,    14.90,    13.80,    14.90
       19.0,      15.39,    15.94,    15.62,    14.39,    15.62
       20.0,      16.08,    16.69,    16.33,    14.96,    16.33
       21.0,      16.76,    17.43,    17.03,    15.54,    17.03
       22.0,      17.44,    18.18,    17.73,    16.10,    17.73
       23.0,      18.11,    18.92,    18.43,    16.66,    18.43
       24.0,      18.78,    19.65,    19.12,    17.22,    19.12
       25.0,      19.44,    20.39,    19.81,    17.77,    19.81
       26.0,      20.10,    21.12,    20.49,    18.31,    20.49
       27.0,      20.76,    21.85,    21.17,    18.85,    21.17
       28.0,      21.41,    22.57,    21.85,    19.39,    21.85
       29.0,      22.06,    23.29,    22.52,    19.92,    22.52
       30.0,      22.71,    24.01,    23.19,    20.44,    23.19
       31.0,      23.36,    24.73,    23.86,    20.97,    23.86
       32.0,      24.00,    25.45,    24.53,    21.49,    24.53
       33.0,      24.63,    26.16,    25.19,    22.00,    25.19
       34.0,      25.27,    26.87,    25.85,    22.51,    25.85
       35.0,      25.90,    27.58,    26.51,    23.02,    26.51
       36.0,      26.53,    28.29,    27.16,    23.52,    27.16
       37.0,      27.16,    28.99,    27.81,    24.03,    27.81
       38.0,      27.79,    29.69,    28.46,    24.52,    28.46
