Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.25,     1.13,     1.22,     1.43,     1.22
        2.0,       2.25,     2.11,     2.21,     2.47,     2.21
        3.0,       3.18,     3.03,     3.14,     3.40,     3.14
        4.0,       4.06,     3.92,     4.03,     4.27,     4.03
        5.0,       4.92,     4.79,     4.89,     5.09,     4.89
        6.0,       5.74,     5.64,     5.73,     5.87,     5.73
        7.0,       6.55,     6.48,     6.54,     6.63,     6.54
        8.0,       7.34,     7.30,     7.35,     7.36,     7.35
        9.0,       8.11,     8.11,     8.13,     8.08,     8.13
       10.0,       8.88,     8.91,     8.91,     8.78,     8.91
       11.0,       9.63,     9.70,     9.67,     9.46,     9.67
       12.0,      10.37,    10.49,    10.43,    10.13,    10.43
       13.0,      11.10,    11.27,    11.18,    10.79,    11.18
       14.0,      11.83,    12.04,    11.92,    11.44,    11.92
       15.0,      12.55,    12.81,    12.65,    12.08,    12.65
       16.0,      13.26,    13.57,    13.38,    12.71,    13.38
       17.0,      13.96,    14.33,    14.10,    13.33,    14.10
       18.0,      14.66,    15.08,    14.81,    13.94,    14.81
       19.0,      15.35,    15.83,    15.52,    14.55,    15.52
       20.0,      16.04,    16.57,    16.22,    15.14,    16.22
       21.0,      16.72,    17.31,    16.92,    15.74,    16.92
       22.0,      17.40,    18.05,    17.62,    16.32,    17.62
       23.0,      18.08,    18.78,    18.31,    16.90,    18.31
       24.0,      18.75,    19.51,    18.99,    17.48,    18.99
       25.0,      19.41,    20.24,    19.68,    18.05,    19.68
       26.0,      20.07,    20.96,    20.36,    18.62,    20.36
       27.0,      20.73,    21.68,    21.03,    19.18,    21.03
       28.0,      21.39,    22.40,    21.70,    19.73,    21.70
       29.0,      22.04,    23.11,    22.37,    20.29,    22.37
       30.0,      22.68,    23.83,    23.04,    20.83,    23.04
       31.0,      23.33,    24.54,    23.70,    21.38,    23.70
       32.0,      23.97,    25.24,    24.36,    21.92,    24.36
       33.0,      24.61,    25.95,    25.02,    22.46,    25.02
       34.0,      25.25,    26.65,    25.67,    22.99,    25.67
       35.0,      25.88,    27.35,    26.32,    23.52,    26.32
       36.0,      26.51,    28.05,    26.97,    24.05,    26.97
       37.0,      27.14,    28.75,    27.62,    24.57,    27.62
       38.0,      27.77,    29.44,    28.26,    25.09,    28.26
       39.0,      28.39,    30.13,    28.91,    25.61,    28.91
       40.0,      29.01,    30.83,    29.55,    26.13,    29.55
       41.0,      29.64,    31.53,    30.21,    26.65,    30.19
       42.0,      30.31,    32.26,    30.93,    27.19,    30.85
       43.0,      31.04,    33.06,    31.75,    27.78,    31.56
       44.0,      31.86,    33.97,    32.69,    28.45,    32.35
       45.0,      32.80,    35.00,    33.76,    29.21,    33.23
       46.0,      33.82,    36.12,    34.92,    30.05,    34.21
       47.0,      34.91,    37.31,    36.12,    30.93,    35.26
       48.0,      35.98,    38.50,    37.29,    31.82,    36.32
       49.0,      36.98,    39.61,    38.34,    32.64,    37.33
       50.0,      37.84,    40.57,    39.20,    33.35,    38.22
       51.0,      38.49,    41.30,    39.82,    33.90,    38.93
       52.0,      38.90,    41.78,    40.15,    34.24,    39.42
       53.0,      39.05,    41.98,    40.20,    34.37,    39.66
       54.0,      38.96,    41.91,    39.99,    34.29,    39.66
       55.0,      38.67,    41.61,    39.56,    34.04,    39.45
       56.0,      38.21,    41.14,    38.99,    33.65,    39.07
       57.0,      37.66,    40.56,    38.33,    33.18,    38.58
       58.0,      37.06,    39.93,    37.63,    32.66,    38.02
       59.0,      36.46,    39.29,    36.94,    32.14,    37.45
       60.0,      35.87,    38.67,    36.28,    31.64,    36.90
