Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.16,     1.05,     1.27,     1.27,     1.05
        2.0,       2.24,     2.09,     2.39,     2.39,     2.09
        3.0,       3.29,     3.13,     3.46,     3.46,     3.13
        4.0,       4.33,     4.16,     4.50,     4.50,     4.16
        5.0,       5.36,     5.20,     5.51,     5.51,     5.20
        6.0,       6.37,     6.24,     6.51,     6.51,     6.24
        7.0,       7.38,     7.27,     7.49,     7.49,     7.27
        8.0,       8.38,     8.31,     8.46,     8.46,     8.31
        9.0,       9.38,     9.34,     9.41,     9.41,     9.34
       10.0,      10.37,    10.38,    10.36,    10.36,    10.38
       11.0,      11.36,    11.41,    11.30,    11.30,    11.41
       12.0,      12.34,    12.45,    12.23,    12.23,    12.45
       13.0,      13.32,    13.48,    13.16,    13.16,    13.48
       14.0,      14.30,    14.51,    14.08,    14.08,    14.51
       15.0,      15.27,    15.55,    14.99,    14.99,    15.55
       16.0,      16.24,    16.58,    15.90,    15.90,    16.58
       17.0,      17.21,    17.61,    16.80,    16.80,    17.61
       18.0,      18.17,    18.64,    17.70,    17.70,    18.64
       19.0,      19.14,    19.68,    18.59,    18.59,    19.68
       20.0,      20.10,    20.71,    19.48,    19.48,    20.71
       21.0,      21.05,    21.74,    20.37,    20.37,    21.74
       22.0,      22.01,    22.77,    21.25,    21.25,    22.77
       23.0,      22.97,    23.80,    22.13,    22.13,    23.80
       24.0,      23.92,    24.84,    23.00,    23.00,    24.84
       25.0,      24.87,    25.87,    23.87,    23.87,    25.87
       26.0,      25.82,    26.90,    24.74,    24.74,    26.90
       27.0,      26.77,    27.93,    25.61,    25.61,    27.93
       28.0,      27.72,    28.96,    26.47,    26.47,    28.96
       29.0,      28.66,    29.99,    27.33,    27.33,    29.99
       30.0,      29.61,    31.03,    28.19,    28.19,    31.02
       31.0,      30.56,    32.09,    29.05,    29.04,    32.06
       32.0,      31.55,    33.22,    29.95,    29.90,    33.14
       33.0,      32.63,    34.49,    30.94,    30.78,    34.29
       34.0,      33.82,    35.94,    32.05,    31.72,    35.56
       35.0,      35.15,    37.58,    33.30,    32.74,    36.96
       36.0,      36.61,    39.40,    34.70,    33.86,    38.48
