Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.97,     0.84,     1.11,     1.11,     0.84
        2.0,       1.97,     1.77,     2.17,     2.17,     1.77
        3.0,       2.98,     2.75,     3.21,     3.21,     2.75
        4.0,       3.99,     3.75,     4.23,     4.23,     3.75
        5.0,       5.02,     4.78,     5.25,     5.25,     4.78
        6.0,       6.04,     5.82,     6.26,     6.26,     5.82
        7.0,       7.07,     6.88,     7.27,     7.27,     6.88
        8.0,       8.11,     7.95,     8.27,     8.27,     7.95
        9.0,       9.15,     9.03,     9.27,     9.27,     9.03
       10.0,      10.19,    10.12,    10.26,    10.26,    10.12
       11.0,      11.23,    11.22,    11.25,    11.25,    11.22
       12.0,      12.28,    12.33,    12.23,    12.23,    12.33
       13.0,      13.33,    13.44,    13.22,    13.22,    13.44
       14.0,      14.38,    14.57,    14.20,    14.20,    14.57
       15.0,      15.43,    15.70,    15.17,    15.17,    15.70
       16.0,      16.49,    16.83,    16.15,    16.15,    16.83
       17.0,      17.55,    17.97,    17.12,    17.12,    17.97
       18.0,      18.61,    19.12,    18.09,    18.09,    19.12
       19.0,      19.67,    20.27,    19.06,    19.06,    20.27
       20.0,      20.73,    21.43,    20.03,    20.03,    21.43
       21.0,      21.79,    22.59,    21.00,    21.00,    22.59
       22.0,      22.86,    23.76,    21.96,    21.96,    23.76
       23.0,      23.93,    24.93,    22.93,    22.93,    24.93
       24.0,      25.00,    26.10,    23.89,    23.89,    26.10
       25.0,      26.07,    27.28,    24.85,    24.85,    27.28
       26.0,      27.14,    28.46,    25.81,    25.81,    28.46
       27.0,      28.21,    29.65,    26.77,    26.77,    29.65
       28.0,      29.28,    30.84,    27.72,    27.72,    30.84
       29.0,      30.36,    32.03,    28.68,    28.68,    32.03
       30.0,      31.43,    33.23,    29.63,    29.63,    33.23
       31.0,      32.51,    34.45,    30.59,    30.59,    34.43
       32.0,      33.63,    35.72,    31.57,    31.55,    35.66
       33.0,      34.81,    37.13,    32.61,    32.54,    36.97
       34.0,      36.13,    38.73,    33.77,    33.62,    38.43
       35.0,      37.63,    40.56,    35.07,    34.81,    40.08
       36.0,      39.30,    42.61,    36.52,    36.13,    41.94
       37.0,      41.12,    44.81,    38.10,    37.59,    43.98
       38.0,      43.01,    47.05,    39.74,    39.12,    46.11
       39.0,      44.86,    49.20,    41.34,    40.66,    48.22
       40.0,      46.55,    51.11,    42.80,    42.12,    50.17
       41.0,      47.98,    52.66,    44.04,    43.39,    51.82
       42.0,      49.05,    53.75,    44.96,    44.40,    53.07
       43.0,      49.70,    54.34,    45.53,    45.09,    53.84
       44.0,      49.94,    54.43,    45.75,    45.44,    54.12
       45.0,      49.78,    54.09,    45.62,    45.46,    53.94
