Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.84,     1.44,     1.83,     2.25,     1.83
        2.0,       3.57,     3.07,     3.59,     4.04,     3.59
        3.0,       5.28,     4.79,     5.31,     5.69,     5.31
        4.0,       6.96,     6.56,     7.02,     7.26,     7.02
        5.0,       8.64,     8.37,     8.72,     8.76,     8.72
        6.0,      10.31,    10.21,    10.40,    10.22,    10.40
        7.0,      11.97,    12.09,    12.08,    11.64,    12.08
        8.0,      13.63,    13.99,    13.74,    13.02,    13.74
        9.0,      15.28,    15.91,    15.40,    14.39,    15.40
       10.0,      16.92,    17.85,    17.06,    15.72,    17.06
       11.0,      18.57,    19.81,    18.71,    17.04,    18.71
       12.0,      20.23,    21.80,    20.38,    18.35,    20.38
       13.0,      21.94,    23.85,    22.12,    19.69,    22.12
       14.0,      23.79,    26.04,    24.00,    21.10,    24.00
       15.0,      25.82,    28.48,    26.10,    22.64,    26.08
       16.0,      28.09,    31.22,    28.46,    24.32,    28.39
       17.0,      30.59,    34.27,    31.05,    26.14,    30.90
       18.0,      33.26,    37.59,    33.81,    28.06,    33.56
       19.0,      35.98,    41.04,    36.62,    30.01,    36.25
       20.0,      38.63,    44.46,    39.32,    31.90,    38.83
       21.0,      41.06,    47.66,    41.77,    33.62,    41.18
       22.0,      43.13,    50.44,    43.82,    35.09,    43.17
       23.0,      44.74,    52.65,    45.37,    36.24,    44.71
       24.0,      45.85,    54.21,    46.38,    37.04,    45.76
       25.0,      46.44,    55.10,    46.84,    37.49,    46.32
       26.0,      46.56,    55.35,    46.83,    37.62,    46.46
       27.0,      46.30,    55.06,    46.42,    37.49,    46.24
       28.0,      45.76,    54.37,    45.73,    37.17,    45.78
       29.0,      45.06,    53.44,    44.89,    36.73,    45.18
       30.0,      44.28,    52.38,    43.98,    36.25,    44.52
       31.0,      43.50,    51.31,    43.07,    35.76,    43.85
       32.0,      42.74,    50.28,    42.20,    35.28,    43.21
       33.0,      42.03,    49.32,    41.37,    34.83,    42.59
       34.0,      41.35,    48.42,    40.58,    34.39,    42.00
       35.0,      40.69,    47.56,    39.82,    33.96,    41.42
       36.0,      40.05,    46.73,    39.08,    33.54,    40.85
       37.0,      39.43,    45.93,    38.36,    33.13,    40.29
       38.0,      38.82,    45.16,    37.66,    32.72,    39.75
       39.0,      38.24,    44.42,    36.98,    32.32,    39.22
       40.0,      37.66,    43.71,    36.32,    31.93,    38.69
       41.0,      37.11,    43.01,    35.69,    31.55,    38.18
       42.0,      36.57,    42.35,    35.07,    31.17,    37.69
       43.0,      36.04,    41.71,    34.47,    30.81,    37.20
       44.0,      35.53,    41.09,    33.89,    30.45,    36.72
       45.0,      35.04,    40.49,    33.32,    30.09,    36.25
       46.0,      34.56,    39.91,    32.77,    29.74,    35.79
       47.0,      34.09,    39.36,    32.24,    29.40,    35.34
       48.0,      33.63,    38.82,    31.73,    29.07,    34.90
       49.0,      33.18,    38.30,    31.22,    28.74,    34.47
       50.0,      32.75,    37.80,    30.74,    28.41,    34.05
       51.0,      32.33,    37.32,    30.27,    28.10,    33.64
       52.0,      31.92,    36.85,    29.81,    27.79,    33.24
       53.0,      31.52,    36.40,    29.37,    27.48,    32.84
       54.0,      31.13,    35.97,    28.94,    27.18,    32.45
       55.0,      30.76,    35.54,    28.52,    26.89,    32.08
       56.0,      30.39,    35.14,    28.11,    26.60,    31.71
       57.0,      30.03,    34.74,    27.72,    26.32,    31.34
       58.0,      29.68,    34.36,    27.34,    26.04,    30.99
       59.0,      29.34,    34.00,    26.96,    25.77,    30.64
       60.0,      29.01,    33.64,    26.60,    25.50,    30.30
       61.0,      28.69,    33.30,    26.25,    25.24,    29.97
       62.0,      28.37,    32.96,    25.91,    24.98,    29.64
       63.0,      28.07,    32.64,    25.58,    24.73,    29.32
       64.0,      27.77,    32.33,    25.26,    24.48,    29.01
       65.0,      27.48,    32.03,    24.95,    24.24,    28.70
       66.0,      27.20,    31.73,    24.65,    24.00,    28.40
       67.0,      26.92,    31.45,    24.36,    23.76,    28.11
       68.0,      26.65,    31.18,    24.08,    23.53,    27.82
       69.0,      26.39,    30.91,    23.80,    23.31,    27.54
       70.0,      26.13,    30.65,    23.53,    23.09,    27.26
       71.0,      25.88,    30.40,    23.27,    22.87,    26.99
       72.0,      25.64,    30.16,    23.02,    22.66,    26.72
       73.0,      25.40,    29.92,    22.77,    22.45,    26.46
       74.0,      25.17,    29.69,    22.53,    22.24,    26.21
       75.0,      24.94,    29.47,    22.30,    22.04,    25.96
       76.0,      24.72,    29.26,    22.08,    21.84,    25.72
       77.0,      24.51,    29.05,    21.86,    21.65,    25.48
       78.0,      24.30,    28.84,    21.64,    21.45,    25.25
       79.0,      24.09,    28.64,    21.44,    21.27,    25.02
       80.0,      23.89,    28.45,    21.24,    21.08,    24.79
       81.0,      23.69,    28.26,    21.04,    20.90,    24.57
       82.0,      23.50,    28.08,    20.85,    20.72,    24.36
       83.0,      23.32,    27.91,    20.67,    20.55,    24.15
       84.0,      23.13,    27.73,    20.49,    20.38,    23.94
       85.0,      22.96,    27.57,    20.31,    20.21,    23.74
       86.0,      22.78,    27.40,    20.14,    20.04,    23.54
       87.0,      22.61,    27.24,    19.98,    19.88,    23.34
       88.0,      22.45,    27.09,    19.82,    19.72,    23.15
       89.0,      22.28,    26.94,    19.66,    19.57,    22.97
       90.0,      22.12,    26.79,    19.51,    19.41,    22.79
       91.0,      21.97,    26.64,    19.36,    19.26,    22.61
       92.0,      21.82,    26.50,    19.22,    19.11,    22.43
       93.0,      21.67,    26.37,    19.08,    18.97,    22.26
       94.0,      21.52,    26.23,    18.95,    18.83,    22.09
       95.0,      21.38,    26.10,    18.81,    18.69,    21.92
       96.0,      21.24,    25.97,    18.69,    18.55,    21.76
       97.0,      21.11,    25.85,    18.56,    18.41,    21.60
       98.0,      20.97,    25.72,    18.44,    18.28,    21.45
       99.0,      20.84,    25.60,    18.32,    18.15,    21.30
      100.0,      20.72,    25.49,    18.21,    18.02,    21.15
      101.0,      20.59,    25.37,    18.09,    17.90,    21.00
      102.0,      20.47,    25.26,    17.99,    17.77,    20.86
      103.0,      20.35,    25.15,    17.88,    17.65,    20.72
      104.0,      20.23,    25.04,    17.78,    17.53,    20.58
      105.0,      20.12,    24.93,    17.67,    17.41,    20.44
      106.0,      20.00,    24.83,    17.58,    17.30,    20.31
      107.0,      19.89,    24.73,    17.48,    17.19,    20.18
      108.0,      19.79,    24.63,    17.39,    17.07,    20.05
      109.0,      19.68,    24.53,    17.30,    16.97,    19.93
      110.0,      19.58,    24.43,    17.21,    16.86,    19.80
      111.0,      19.47,    24.34,    17.12,    16.75,    19.68
      112.0,      19.37,    24.24,    17.04,    16.65,    19.57
      113.0,      19.28,    24.15,    16.96,    16.55,    19.45
      114.0,      19.18,    24.06,    16.88,    16.45,    19.34
      115.0,      19.09,    23.97,    16.80,    16.35,    19.22
      116.0,      18.99,    23.89,    16.72,    16.25,    19.12
      117.0,      18.90,    23.80,    16.65,    16.16,    19.01
      118.0,      18.81,    23.72,    16.58,    16.06,    18.90
      119.0,      18.73,    23.63,    16.50,    15.97,    18.80
      120.0,      18.64,    23.55,    16.44,    15.88,    18.70
      121.0,      18.56,    23.47,    16.37,    15.79,    18.60
      122.0,      18.47,    23.39,    16.30,    15.71,    18.50
      123.0,      18.39,    23.31,    16.24,    15.62,    18.41
      124.0,      18.31,    23.23,    16.18,    15.54,    18.31
