Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.65,     1.56,     1.63,     1.78,     1.63
        2.0,       2.78,     2.70,     2.77,     2.89,     2.77
        3.0,       3.78,     3.72,     3.78,     3.84,     3.78
        4.0,       4.69,     4.67,     4.70,     4.70,     4.70
        5.0,       5.56,     5.57,     5.58,     5.50,     5.58
        6.0,       6.38,     6.44,     6.41,     6.24,     6.41
        7.0,       7.16,     7.27,     7.21,     6.96,     7.21
        8.0,       7.92,     8.08,     7.98,     7.64,     7.98
        9.0,       8.66,     8.87,     8.73,     8.30,     8.73
       10.0,       9.38,     9.64,     9.47,     8.93,     9.47
       11.0,      10.08,    10.40,    10.18,     9.55,    10.18
       12.0,      10.76,    11.14,    10.88,    10.15,    10.88
       13.0,      11.43,    11.87,    11.57,    10.73,    11.57
       14.0,      12.09,    12.59,    12.24,    11.31,    12.24
       15.0,      12.74,    13.29,    12.90,    11.86,    12.90
       16.0,      13.38,    13.99,    13.55,    12.41,    13.55
       17.0,      14.00,    14.67,    14.19,    12.95,    14.19
       18.0,      14.62,    15.35,    14.83,    13.48,    14.83
       19.0,      15.23,    16.02,    15.45,    14.00,    15.45
       20.0,      15.84,    16.69,    16.07,    14.51,    16.07
       21.0,      16.43,    17.34,    16.68,    15.02,    16.68
       22.0,      17.02,    17.99,    17.28,    15.52,    17.28
       23.0,      17.60,    18.64,    17.88,    16.01,    17.88
       24.0,      18.18,    19.28,    18.47,    16.49,    18.47
       25.0,      18.75,    19.91,    19.06,    16.97,    19.06
       26.0,      19.31,    20.54,    19.63,    17.44,    19.63
       27.0,      19.87,    21.16,    20.21,    17.91,    20.21
       28.0,      20.43,    21.78,    20.78,    18.37,    20.78
       29.0,      20.98,    22.39,    21.34,    18.83,    21.34
       30.0,      21.52,    23.00,    21.90,    19.28,    21.90
       31.0,      22.07,    23.61,    22.47,    19.73,    22.46
       32.0,      22.62,    24.26,    23.05,    20.18,    23.01
       33.0,      23.21,    24.96,    23.68,    20.63,    23.56
       34.0,      23.84,    25.73,    24.37,    21.11,    24.14
       35.0,      24.53,    26.60,    25.14,    21.62,    24.75
       36.0,      25.28,    27.55,    25.98,    22.18,    25.43
       37.0,      26.09,    28.55,    26.85,    22.79,    26.16
       38.0,      26.91,    29.55,    27.73,    23.42,    26.94
       39.0,      27.71,    30.49,    28.56,    24.05,    27.75
       40.0,      28.45,    31.32,    29.30,    24.65,    28.53
       41.0,      29.08,    32.00,    29.91,    25.19,    29.24
       42.0,      29.57,    32.48,    30.36,    25.63,    29.83
       43.0,      29.90,    32.75,    30.64,    25.95,    30.27
       44.0,      30.07,    32.83,    30.75,    26.14,    30.54
       45.0,      30.07,    32.74,    30.72,    26.21,    30.63
       46.0,      29.95,    32.51,    30.57,    26.16,    30.55
       47.0,      29.72,    32.18,    30.34,    26.03,    30.34
       48.0,      29.43,    31.81,    30.06,    25.84,    30.03
       49.0,      29.12,    31.42,    29.77,    25.61,    29.66
       50.0,      28.79,    31.04,    29.48,    25.37,    29.27
       51.0,      28.47,    30.68,    29.21,    25.13,    28.88
       52.0,      28.17,    30.33,    28.94,    24.91,    28.51
       53.0,      27.89,    29.99,    28.68,    24.70,    28.17
       54.0,      27.61,    29.66,    28.43,    24.50,    27.84
       55.0,      27.34,    29.35,    28.19,    24.30,    27.53
       56.0,      27.08,    29.04,    27.95,    24.10,    27.23
       57.0,      26.82,    28.73,    27.71,    23.91,    26.93
       58.0,      26.57,    28.44,    27.48,    23.72,    26.64
       59.0,      26.32,    28.15,    27.25,    23.54,    26.36
       60.0,      26.08,    27.87,    27.03,    23.35,    26.08
       61.0,      25.85,    27.60,    26.81,    23.17,    25.81
       62.0,      25.62,    27.33,    26.60,    22.99,    25.54
       63.0,      25.39,    27.07,    26.39,    22.81,    25.28
       64.0,      25.17,    26.82,    26.19,    22.64,    25.03
       65.0,      24.95,    26.58,    25.99,    22.47,    24.78
       66.0,      24.74,    26.34,    25.79,    22.30,    24.54
       67.0,      24.53,    26.10,    25.60,    22.13,    24.30
       68.0,      24.33,    25.87,    25.41,    21.97,    24.07
       69.0,      24.13,    25.65,    25.22,    21.81,    23.84
       70.0,      23.94,    25.44,    25.04,    21.65,    23.62
       71.0,      23.75,    25.22,    24.86,    21.49,    23.41
       72.0,      23.56,    25.02,    24.69,    21.34,    23.19
       73.0,      23.38,    24.82,    24.52,    21.19,    22.99
       74.0,      23.20,    24.62,    24.35,    21.04,    22.78
       75.0,      23.02,    24.43,    24.18,    20.89,    22.58
       76.0,      22.85,    24.24,    24.02,    20.74,    22.39
       77.0,      22.68,    24.06,    23.86,    20.60,    22.20
       78.0,      22.52,    23.88,    23.71,    20.46,    22.01
       79.0,      22.35,    23.71,    23.56,    20.32,    21.83
       80.0,      22.19,    23.54,    23.41,    20.18,    21.65
       81.0,      22.04,    23.38,    23.26,    20.05,    21.47
       82.0,      21.89,    23.22,    23.12,    19.91,    21.30
       83.0,      21.74,    23.06,    22.98,    19.78,    21.13
       84.0,      21.59,    22.91,    22.84,    19.65,    20.97
       85.0,      21.45,    22.76,    22.70,    19.52,    20.81
       86.0,      21.31,    22.61,    22.57,    19.39,    20.65
       87.0,      21.17,    22.47,    22.44,    19.27,    20.49
       88.0,      21.03,    22.33,    22.31,    19.15,    20.34
       89.0,      20.90,    22.20,    22.18,    19.03,    20.19
       90.0,      20.77,    22.06,    22.06,    18.91,    20.04
       91.0,      20.64,    21.94,    21.94,    18.79,    19.90
       92.0,      20.51,    21.81,    21.82,    18.67,    19.76
       93.0,      20.39,    21.69,    21.71,    18.56,    19.62
       94.0,      20.27,    21.57,    21.59,    18.44,    19.48
       95.0,      20.15,    21.45,    21.48,    18.33,    19.35
       96.0,      20.04,    21.33,    21.37,    18.22,    19.22
       97.0,      19.92,    21.22,    21.26,    18.11,    19.09
       98.0,      19.81,    21.11,    21.15,    18.01,    18.97
       99.0,      19.70,    21.00,    21.05,    17.90,    18.84
      100.0,      19.59,    20.90,    20.95,    17.80,    18.72
      101.0,      19.48,    20.80,    20.85,    17.69,    18.60
      102.0,      19.38,    20.70,    20.75,    17.59,    18.48
      103.0,      19.28,    20.60,    20.65,    17.49,    18.37
      104.0,      19.18,    20.50,    20.56,    17.39,    18.25
      105.0,      19.08,    20.41,    20.46,    17.29,    18.14
      106.0,      18.98,    20.32,    20.37,    17.20,    18.03
      107.0,      18.89,    20.23,    20.28,    17.10,    17.93
      108.0,      18.79,    20.14,    20.19,    17.01,    17.82
      109.0,      18.70,    20.06,    20.11,    16.92,    17.72
      110.0,      18.61,    19.97,    20.02,    16.82,    17.61
      111.0,      18.52,    19.89,    19.94,    16.73,    17.51
      112.0,      18.43,    19.81,    19.85,    16.65,    17.41
      113.0,      18.35,    19.73,    19.77,    16.56,    17.32
      114.0,      18.26,    19.66,    19.69,    16.47,    17.22
      115.0,      18.18,    19.58,    19.62,    16.38,    17.13
      116.0,      18.10,    19.51,    19.54,    16.30,    17.03
      117.0,      18.01,    19.44,    19.46,    16.22,    16.94
      118.0,      17.94,    19.37,    19.39,    16.13,    16.85
      119.0,      17.86,    19.30,    19.32,    16.05,    16.76
      120.0,      17.78,    19.23,    19.24,    15.97,    16.68
      121.0,      17.71,    19.17,    19.17,    15.89,    16.59
      122.0,      17.63,    19.10,    19.10,    15.81,    16.50
      123.0,      17.56,    19.04,    19.04,    15.74,    16.42
      124.0,      17.49,    18.97,    18.97,    15.66,    16.34
      125.0,      17.41,    18.91,    18.90,    15.58,    16.26
      126.0,      17.34,    18.85,    18.84,    15.51,    16.18
      127.0,      17.28,    18.80,    18.77,    15.44,    16.10
      128.0,      17.21,    18.74,    18.71,    15.36,    16.02
      129.0,      17.14,    18.68,    18.65,    15.29,    15.94
      130.0,      17.08,    18.63,    18.59,    15.22,    15.87
      131.0,      17.01,    18.57,    18.53,    15.15,    15.79
      132.0,      16.95,    18.52,    18.47,    15.08,    15.72
      133.0,      16.88,    18.47,    18.41,    15.01,    15.65
      134.0,      16.82,    18.42,    18.35,    14.94,    15.57
      135.0,      16.76,    18.37,    18.30,    14.88,    15.50
      136.0,      16.70,    18.32,    18.24,    14.81,    15.43
      137.0,      16.64,    18.27,    18.19,    14.75,    15.36
      138.0,      16.58,    18.22,    18.14,    14.68,    15.29
      139.0,      16.52,    18.17,    18.08,    14.62,    15.23
      140.0,      16.47,    18.13,    18.03,    14.55,    15.16
      141.0,      16.41,    18.08,    17.98,    14.49,    15.09
      142.0,      16.36,    18.04,    17.93,    14.43,    15.03
      143.0,      16.30,    17.99,    17.88,    14.37,    14.96
      144.0,      16.25,    17.95,    17.83,    14.31,    14.90
      145.0,      16.19,    17.91,    17.78,    14.25,    14.84
      146.0,      16.14,    17.87,    17.73,    14.19,    14.77
      147.0,      16.09,    17.83,    17.69,    14.13,    14.71
      148.0,      16.04,    17.79,    17.64,    14.07,    14.65
      149.0,      15.99,    17.75,    17.60,    14.02,    14.59
      150.0,      15.94,    17.71,    17.55,    13.96,    14.53
      151.0,      15.89,    17.67,    17.51,    13.90,    14.47
      152.0,      15.84,    17.63,    17.46,    13.85,    14.41
      153.0,      15.79,    17.60,    17.42,    13.79,    14.36
      154.0,      15.74,    17.56,    17.38,    13.74,    14.30
      155.0,      15.70,    17.52,    17.34,    13.69,    14.24
      156.0,      15.65,    17.49,    17.30,    13.63,    14.19
      157.0,      15.60,    17.45,    17.25,    13.58,    14.13
      158.0,      15.56,    17.42,    17.21,    13.53,    14.08
      159.0,      15.51,    17.38,    17.18,    13.48,    14.02
      160.0,      15.47,    17.35,    17.14,    13.43,    13.97
      161.0,      15.43,    17.32,    17.10,    13.38,    13.91
      162.0,      15.38,    17.29,    17.06,    13.33,    13.86
      163.0,      15.34,    17.25,    17.02,    13.28,    13.81
      164.0,      15.30,    17.22,    16.98,    13.23,    13.76
      165.0,      15.26,    17.19,    16.95,    13.18,    13.70
      166.0,      15.21,    17.16,    16.91,    13.13,    13.65
      167.0,      15.17,    17.13,    16.88,    13.09,    13.60
      168.0,      15.13,    17.10,    16.84,    13.04,    13.55
      169.0,      15.09,    17.07,    16.81,    12.99,    13.50
      170.0,      15.05,    17.04,    16.77,    12.95,    13.45
      171.0,      15.01,    17.01,    16.74,    12.90,    13.40
      172.0,      14.97,    16.98,    16.70,    12.86,    13.36
      173.0,      14.94,    16.96,    16.67,    12.81,    13.31
      174.0,      14.90,    16.93,    16.64,    12.77,    13.26
      175.0,      14.86,    16.90,    16.61,    12.72,    13.21
      176.0,      14.82,    16.87,    16.57,    12.68,    13.16
      177.0,      14.79,    16.85,    16.54,    12.64,    13.12
      178.0,      14.75,    16.82,    16.51,    12.60,    13.07
      179.0,      14.71,    16.79,    16.48,    12.55,    13.03
      180.0,      14.68,    16.77,    16.45,    12.51,    12.98
      181.0,      14.64,    16.74,    16.42,    12.47,    12.93
      182.0,      14.61,    16.72,    16.39,    12.43,    12.89
      183.0,      14.57,    16.69,    16.36,    12.39,    12.84
      184.0,      14.54,    16.67,    16.33,    12.35,    12.80
      185.0,      14.50,    16.64,    16.30,    12.31,    12.76
      186.0,      14.47,    16.62,    16.27,    12.27,    12.71
      187.0,      14.43,    16.59,    16.24,    12.23,    12.67
      188.0,      14.40,    16.57,    16.22,    12.19,    12.62
      189.0,      14.37,    16.54,    16.19,    12.15,    12.58
      190.0,      14.33,    16.52,    16.16,    12.11,    12.54
      191.0,      14.30,    16.50,    16.13,    12.08,    12.50
      192.0,      14.27,    16.47,    16.11,    12.04,    12.45
      193.0,      14.24,    16.45,    16.08,    12.00,    12.41
      194.0,      14.20,    16.43,    16.05,    11.97,    12.37
      195.0,      14.17,    16.41,    16.03,    11.93,    12.33
      196.0,      14.14,    16.38,    16.00,    11.89,    12.29
      197.0,      14.11,    16.36,    15.98,    11.86,    12.25
      198.0,      14.08,    16.34,    15.95,    11.82,    12.21
      199.0,      14.05,    16.32,    15.92,    11.79,    12.17
      200.0,      14.02,    16.30,    15.90,    11.75,    12.13
      201.0,      13.99,    16.28,    15.87,    11.72,    12.09
      202.0,      13.96,    16.25,    15.85,    11.68,    12.05
      203.0,      13.93,    16.23,    15.83,    11.65,    12.01
      204.0,      13.90,    16.21,    15.80,    11.61,    11.97
      205.0,      13.87,    16.19,    15.78,    11.58,    11.93
      206.0,      13.84,    16.17,    15.75,    11.55,    11.89
      207.0,      13.81,    16.15,    15.73,    11.51,    11.85
      208.0,      13.78,    16.13,    15.71,    11.48,    11.81
      209.0,      13.75,    16.11,    15.68,    11.45,    11.77
      210.0,      13.73,    16.09,    15.66,    11.42,    11.74
      211.0,      13.70,    16.07,    15.64,    11.38,    11.70
      212.0,      13.67,    16.05,    15.62,    11.35,    11.66
      213.0,      13.64,    16.03,    15.59,    11.32,    11.62
      214.0,      13.61,    16.01,    15.57,    11.29,    11.59
      215.0,      13.59,    15.99,    15.55,    11.26,    11.55
      216.0,      13.56,    15.97,    15.53,    11.23,    11.51
      217.0,      13.53,    15.95,    15.50,    11.20,    11.48
      218.0,      13.51,    15.93,    15.48,    11.17,    11.44
      219.0,      13.48,    15.91,    15.46,    11.14,    11.40
      220.0,      13.45,    15.89,    15.44,    11.11,    11.37
      221.0,      13.43,    15.88,    15.42,    11.08,    11.33
      222.0,      13.40,    15.86,    15.40,    11.05,    11.30
      223.0,      13.37,    15.84,    15.38,    11.02,    11.26
      224.0,      13.35,    15.82,    15.36,    10.99,    11.22
      225.0,      13.32,    15.80,    15.34,    10.96,    11.19
      226.0,      13.29,    15.78,    15.31,    10.93,    11.15
      227.0,      13.27,    15.76,    15.29,    10.90,    11.12
      228.0,      13.24,    15.75,    15.27,    10.87,    11.08
      229.0,      13.22,    15.73,    15.25,    10.84,    11.05
      230.0,      13.19,    15.71,    15.23,    10.82,    11.01
