Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.92,     1.86,     1.90,     2.02,     1.90
        2.0,       3.41,     3.35,     3.39,     3.50,     3.39
        3.0,       4.77,     4.72,     4.76,     4.83,     4.76
        4.0,       6.05,     6.03,     6.05,     6.08,     6.05
        5.0,       7.28,     7.28,     7.28,     7.26,     7.28
        6.0,       8.46,     8.50,     8.48,     8.39,     8.48
        7.0,       9.62,     9.69,     9.65,     9.49,     9.65
        8.0,      10.74,    10.85,    10.78,    10.55,    10.78
        9.0,      11.84,    11.98,    11.90,    11.59,    11.90
       10.0,      12.92,    13.10,    12.99,    12.61,    12.99
       11.0,      13.98,    14.20,    14.06,    13.60,    14.06
       12.0,      15.03,    15.29,    15.12,    14.58,    15.12
       13.0,      16.06,    16.36,    16.17,    15.54,    16.17
       14.0,      17.08,    17.42,    17.20,    16.48,    17.20
       15.0,      18.08,    18.47,    18.22,    17.41,    18.22
       16.0,      19.07,    19.51,    19.23,    18.33,    19.23
       17.0,      20.06,    20.54,    20.23,    19.24,    20.23
       18.0,      21.03,    21.56,    21.21,    20.13,    21.21
       19.0,      22.00,    22.59,    22.21,    21.02,    22.20
       20.0,      23.01,    23.66,    23.24,    21.91,    23.22
       21.0,      24.08,    24.80,    24.34,    22.85,    24.32
       22.0,      25.25,    26.04,    25.56,    23.87,    25.52
       23.0,      26.54,    27.40,    26.91,    24.99,    26.86
       24.0,      27.95,    28.86,    28.37,    26.23,    28.32
       25.0,      29.42,    30.36,    29.89,    27.56,    29.87
       26.0,      30.90,    31.86,    31.41,    28.92,    31.41
       27.0,      32.31,    33.27,    32.85,    30.25,    32.88
       28.0,      33.56,    34.52,    34.11,    31.45,    34.18
       29.0,      34.59,    35.55,    35.13,    32.45,    35.24
       30.0,      35.34,    36.32,    35.87,    33.20,    35.99
       31.0,      35.80,    36.81,    36.30,    33.65,    36.42
       32.0,      35.96,    37.05,    36.43,    33.80,    36.54
       33.0,      35.86,    37.06,    36.32,    33.69,    36.38
       34.0,      35.56,    36.90,    36.01,    33.35,    36.00
       35.0,      35.13,    36.62,    35.57,    32.85,    35.48
       36.0,      34.62,    36.29,    35.06,    32.25,    34.89
       37.0,      34.09,    35.93,    34.54,    31.62,    34.27
       38.0,      33.57,    35.59,    34.03,    31.00,    33.67
       39.0,      33.08,    35.26,    33.55,    30.41,    33.10
       40.0,      32.62,    34.95,    33.11,    29.86,    32.57
       41.0,      32.19,    34.65,    32.68,    29.34,    32.07
       42.0,      31.77,    34.36,    32.27,    28.85,    31.59
       43.0,      31.36,    34.07,    31.87,    28.38,    31.12
       44.0,      30.97,    33.79,    31.49,    27.92,    30.67
       45.0,      30.59,    33.52,    31.12,    27.48,    30.24
       46.0,      30.22,    33.25,    30.77,    27.05,    29.82
       47.0,      29.87,    32.99,    30.42,    26.64,    29.42
       48.0,      29.53,    32.73,    30.09,    26.25,    29.03
       49.0,      29.19,    32.48,    29.77,    25.87,    28.66
       50.0,      28.87,    32.23,    29.46,    25.50,    28.30
       51.0,      28.56,    31.99,    29.16,    25.14,    27.95
       52.0,      28.26,    31.76,    28.87,    24.80,    27.61
       53.0,      27.97,    31.53,    28.59,    24.47,    27.29
       54.0,      27.69,    31.30,    28.32,    24.15,    26.97
       55.0,      27.41,    31.08,    28.06,    23.84,    26.67
       56.0,      27.15,    30.87,    27.80,    23.54,    26.38
       57.0,      26.89,    30.65,    27.56,    23.25,    26.09
       58.0,      26.64,    30.45,    27.32,    22.98,    25.82
       59.0,      26.40,    30.25,    27.09,    22.71,    25.56
       60.0,      26.17,    30.05,    26.87,    22.45,    25.30
       61.0,      25.94,    29.85,    26.65,    22.19,    25.05
       62.0,      25.72,    29.66,    26.44,    21.95,    24.82
       63.0,      25.50,    29.47,    26.24,    21.72,    24.58
       64.0,      25.30,    29.29,    26.04,    21.49,    24.36
       65.0,      25.09,    29.11,    25.85,    21.27,    24.14
       66.0,      24.90,    28.94,    25.67,    21.05,    23.94
       67.0,      24.71,    28.76,    25.49,    20.85,    23.73
       68.0,      24.52,    28.60,    25.32,    20.65,    23.54
       69.0,      24.34,    28.43,    25.15,    20.45,    23.35
       70.0,      24.17,    28.27,    24.98,    20.27,    23.16
       71.0,      24.00,    28.11,    24.83,    20.08,    22.98
       72.0,      23.84,    27.95,    24.67,    19.91,    22.81
       73.0,      23.68,    27.80,    24.52,    19.74,    22.64
       74.0,      23.52,    27.65,    24.38,    19.57,    22.48
       75.0,      23.37,    27.50,    24.23,    19.41,    22.32
       76.0,      23.22,    27.36,    24.10,    19.26,    22.17
       77.0,      23.08,    27.21,    23.96,    19.10,    22.02
       78.0,      22.93,    27.07,    23.83,    18.96,    21.88
       79.0,      22.80,    26.94,    23.70,    18.81,    21.74
       80.0,      22.66,    26.80,    23.58,    18.68,    21.60
       81.0,      22.53,    26.67,    23.46,    18.54,    21.47
       82.0,      22.41,    26.54,    23.34,    18.41,    21.34
       83.0,      22.28,    26.41,    23.23,    18.28,    21.22
       84.0,      22.16,    26.29,    23.11,    18.16,    21.09
       85.0,      22.05,    26.16,    23.00,    18.04,    20.98
       86.0,      21.93,    26.04,    22.90,    17.92,    20.86
       87.0,      21.82,    25.92,    22.79,    17.81,    20.75
       88.0,      21.71,    25.81,    22.69,    17.70,    20.64
       89.0,      21.60,    25.69,    22.59,    17.59,    20.53
       90.0,      21.50,    25.58,    22.50,    17.48,    20.43
       91.0,      21.40,    25.47,    22.40,    17.38,    20.33
       92.0,      21.29,    25.36,    22.31,    17.28,    20.23
       93.0,      21.20,    25.25,    22.22,    17.18,    20.14
       94.0,      21.10,    25.15,    22.13,    17.09,    20.04
       95.0,      21.01,    25.04,    22.04,    16.99,    19.95
       96.0,      20.92,    24.94,    21.96,    16.90,    19.86
       97.0,      20.83,    24.84,    21.87,    16.81,    19.77
       98.0,      20.74,    24.74,    21.79,    16.73,    19.69
       99.0,      20.65,    24.64,    21.71,    16.64,    19.61
      100.0,      20.57,    24.54,    21.63,    16.56,    19.52
      101.0,      20.48,    24.45,    21.56,    16.48,    19.44
      102.0,      20.40,    24.36,    21.48,    16.40,    19.37
      103.0,      20.32,    24.26,    21.41,    16.32,    19.29
      104.0,      20.24,    24.17,    21.33,    16.25,    19.21
      105.0,      20.16,    24.08,    21.26,    16.17,    19.14
      106.0,      20.09,    24.00,    21.19,    16.10,    19.07
      107.0,      20.01,    23.91,    21.12,    16.03,    19.00
      108.0,      19.94,    23.82,    21.05,    15.96,    18.93
      109.0,      19.87,    23.74,    20.99,    15.89,    18.86
      110.0,      19.80,    23.65,    20.92,    15.82,    18.80
      111.0,      19.73,    23.57,    20.86,    15.76,    18.73
      112.0,      19.66,    23.49,    20.79,    15.69,    18.67
