Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.54,     1.16,     1.36,     1.94,     1.69
        2.0,       3.20,     2.67,     2.98,     3.74,     3.42
        3.0,       4.93,     4.34,     4.70,     5.49,     5.18
        4.0,       6.70,     6.13,     6.50,     7.21,     6.96
        5.0,       8.51,     8.02,     8.36,     8.91,     8.74
        6.0,      10.34,     9.98,    10.26,    10.59,    10.53
        7.0,      12.20,    12.01,    12.21,    12.26,    12.33
        8.0,      14.08,    14.10,    14.19,    13.92,    14.13
        9.0,      15.99,    16.24,    16.21,    15.56,    15.94
       10.0,      17.91,    18.43,    18.25,    17.20,    17.75
       11.0,      19.84,    20.66,    20.32,    18.82,    19.57
       12.0,      21.80,    22.95,    22.43,    20.44,    21.39
       13.0,      23.82,    25.34,    24.64,    22.07,    23.23
       14.0,      25.95,    27.91,    27.04,    23.74,    25.13
       15.0,      28.30,    30.79,    29.73,    25.52,    27.16
       16.0,      30.92,    34.03,    32.78,    27.48,    29.40
       17.0,      33.84,    37.65,    36.18,    29.65,    31.89
       18.0,      37.02,    41.59,    39.86,    32.03,    34.62
       19.0,      40.35,    45.70,    43.65,    34.54,    37.51
       20.0,      43.68,    49.79,    47.38,    37.09,    40.44
       21.0,      46.81,    53.63,    50.82,    39.52,    43.27
       22.0,      49.58,    57.01,    53.77,    41.70,    45.82
       23.0,      51.82,    59.76,    56.09,    43.50,    47.94
       24.0,      53.44,    61.75,    57.67,    44.82,    49.53
       25.0,      54.41,    62.97,    58.52,    45.61,    50.53
       26.0,      54.74,    63.45,    58.69,    45.89,    50.95
       27.0,      54.54,    63.30,    58.30,    45.71,    50.85
       28.0,      53.92,    62.69,    57.49,    45.17,    50.33
       29.0,      53.03,    61.78,    56.44,    44.38,    49.52
       30.0,      52.00,    60.72,    55.28,    43.45,    48.55
       31.0,      50.94,    59.63,    54.11,    42.49,    47.54
       32.0,      49.92,    58.58,    53.00,    41.55,    46.54
       33.0,      48.95,    57.59,    51.95,    40.67,    45.60
       34.0,      48.05,    56.65,    50.96,    39.85,    44.73
       35.0,      47.19,    55.75,    50.00,    39.08,    43.90
       36.0,      46.35,    54.88,    49.08,    38.34,    43.11
       37.0,      45.55,    54.02,    48.19,    37.63,    42.34
       38.0,      44.77,    53.19,    47.33,    36.95,    41.60
       39.0,      44.01,    52.39,    46.50,    36.28,    40.88
       40.0,      43.28,    51.60,    45.70,    35.65,    40.18
       41.0,      42.57,    50.84,    44.92,    35.03,    39.50
       42.0,      41.89,    50.09,    44.17,    34.44,    38.85
       43.0,      41.22,    49.37,    43.44,    33.86,    38.21
       44.0,      40.58,    48.66,    42.74,    33.31,    37.60
       45.0,      39.96,    47.98,    42.07,    32.78,    37.00
       46.0,      39.35,    47.31,    41.41,    32.26,    36.42
       47.0,      38.77,    46.66,    40.78,    31.76,    35.86
       48.0,      38.20,    46.03,    40.17,    31.28,    35.32
       49.0,      37.65,    45.41,    39.58,    30.82,    34.79
       50.0,      37.12,    44.81,    39.01,    30.37,    34.28
       51.0,      36.60,    44.23,    38.45,    29.94,    33.79
       52.0,      36.10,    43.66,    37.92,    29.53,    33.31
       53.0,      35.62,    43.11,    37.40,    29.12,    32.84
       54.0,      35.15,    42.57,    36.90,    28.73,    32.39
       55.0,      34.69,    42.05,    36.42,    28.36,    31.95
       56.0,      34.25,    41.54,    35.95,    27.99,    31.53
       57.0,      33.82,    41.04,    35.49,    27.64,    31.12
       58.0,      33.41,    40.55,    35.05,    27.30,    30.72
       59.0,      33.00,    40.08,    34.63,    26.97,    30.33
       60.0,      32.61,    39.62,    34.22,    26.65,    29.95
       61.0,      32.23,    39.17,    33.82,    26.34,    29.59
       62.0,      31.86,    38.74,    33.44,    26.04,    29.23
       63.0,      31.50,    38.31,    33.06,    25.76,    28.89
       64.0,      31.16,    37.90,    32.70,    25.48,    28.55
       65.0,      30.82,    37.49,    32.35,    25.20,    28.22
       66.0,      30.49,    37.10,    32.01,    24.94,    27.91
       67.0,      30.17,    36.71,    31.69,    24.69,    27.60
       68.0,      29.86,    36.34,    31.37,    24.44,    27.30
       69.0,      29.56,    35.97,    31.06,    24.20,    27.01
       70.0,      29.27,    35.62,    30.76,    23.97,    26.73
       71.0,      28.99,    35.27,    30.47,    23.75,    26.45
       72.0,      28.71,    34.93,    30.19,    23.53,    26.19
       73.0,      28.44,    34.60,    29.92,    23.32,    25.93
       74.0,      28.18,    34.28,    29.66,    23.11,    25.67
       75.0,      27.92,    33.96,    29.40,    22.91,    25.43
       76.0,      27.68,    33.66,    29.15,    22.72,    25.19
       77.0,      27.44,    33.36,    28.91,    22.53,    24.95
       78.0,      27.20,    33.06,    28.68,    22.35,    24.73
       79.0,      26.97,    32.78,    28.45,    22.17,    24.50
       80.0,      26.75,    32.50,    28.23,    21.99,    24.29
       81.0,      26.54,    32.23,    28.01,    21.83,    24.08
       82.0,      26.33,    31.96,    27.81,    21.66,    23.87
       83.0,      26.12,    31.70,    27.60,    21.50,    23.67
       84.0,      25.92,    31.45,    27.41,    21.35,    23.48
       85.0,      25.73,    31.20,    27.22,    21.20,    23.29
       86.0,      25.54,    30.96,    27.03,    21.05,    23.10
       87.0,      25.35,    30.72,    26.85,    20.91,    22.92
       88.0,      25.17,    30.49,    26.68,    20.77,    22.75
       89.0,      24.99,    30.27,    26.51,    20.63,    22.57
       90.0,      24.82,    30.05,    26.34,    20.50,    22.41
       91.0,      24.65,    29.83,    26.18,    20.37,    22.24
       92.0,      24.49,    29.62,    26.02,    20.24,    22.08
       93.0,      24.33,    29.41,    25.87,    20.12,    21.92
       94.0,      24.18,    29.21,    25.72,    19.99,    21.77
       95.0,      24.02,    29.02,    25.58,    19.88,    21.62
       96.0,      23.87,    28.82,    25.44,    19.76,    21.48
       97.0,      23.73,    28.63,    25.30,    19.65,    21.33
       98.0,      23.59,    28.45,    25.16,    19.54,    21.19
       99.0,      23.45,    28.27,    25.03,    19.43,    21.05
      100.0,      23.31,    28.09,    24.91,    19.32,    20.92
      101.0,      23.18,    27.92,    24.78,    19.22,    20.79
      102.0,      23.05,    27.75,    24.66,    19.12,    20.66
      103.0,      22.92,    27.58,    24.54,    19.02,    20.53
      104.0,      22.79,    27.42,    24.43,    18.92,    20.41
      105.0,      22.67,    27.26,    24.31,    18.83,    20.29
      106.0,      22.55,    27.10,    24.20,    18.73,    20.17
      107.0,      22.43,    26.95,    24.10,    18.64,    20.05
      108.0,      22.32,    26.80,    23.99,    18.55,    19.94
      109.0,      22.21,    26.65,    23.89,    18.46,    19.83
      110.0,      22.10,    26.51,    23.79,    18.37,    19.72
      111.0,      21.99,    26.36,    23.69,    18.29,    19.61
      112.0,      21.88,    26.23,    23.59,    18.20,    19.51
      113.0,      21.78,    26.09,    23.50,    18.12,    19.40
      114.0,      21.68,    25.96,    23.41,    18.04,    19.30
      115.0,      21.57,    25.82,    23.32,    17.96,    19.20
      116.0,      21.48,    25.69,    23.23,    17.88,    19.10
      117.0,      21.38,    25.57,    23.14,    17.80,    19.00
      118.0,      21.28,    25.44,    23.06,    17.73,    18.91
      119.0,      21.19,    25.32,    22.97,    17.65,    18.82
      120.0,      21.10,    25.20,    22.89,    17.58,    18.72
      121.0,      21.01,    25.08,    22.81,    17.51,    18.63
      122.0,      20.92,    24.97,    22.73,    17.43,    18.54
      123.0,      20.83,    24.85,    22.65,    17.36,    18.46
      124.0,      20.75,    24.74,    22.58,    17.29,    18.37
      125.0,      20.66,    24.63,    22.50,    17.22,    18.28
      126.0,      20.58,    24.52,    22.43,    17.16,    18.20
      127.0,      20.50,    24.42,    22.36,    17.09,    18.12
      128.0,      20.41,    24.31,    22.29,    17.02,    18.03
      129.0,      20.34,    24.21,    22.22,    16.96,    17.95
      130.0,      20.26,    24.11,    22.15,    16.89,    17.88
      131.0,      20.18,    24.01,    22.08,    16.83,    17.80
      132.0,      20.10,    23.91,    22.02,    16.76,    17.72
      133.0,      20.03,    23.81,    21.95,    16.70,    17.64
      134.0,      19.95,    23.72,    21.89,    16.64,    17.57
      135.0,      19.88,    23.63,    21.82,    16.58,    17.49
      136.0,      19.81,    23.53,    21.76,    16.52,    17.42
      137.0,      19.74,    23.44,    21.70,    16.46,    17.35
      138.0,      19.67,    23.35,    21.64,    16.40,    17.28
      139.0,      19.60,    23.26,    21.58,    16.34,    17.21
      140.0,      19.53,    23.18,    21.52,    16.28,    17.14
      141.0,      19.46,    23.09,    21.46,    16.22,    17.07
      142.0,      19.39,    23.01,    21.41,    16.17,    17.00
      143.0,      19.33,    22.92,    21.35,    16.11,    16.93
      144.0,      19.26,    22.84,    21.29,    16.05,    16.87
      145.0,      19.20,    22.76,    21.24,    16.00,    16.80
      146.0,      19.13,    22.68,    21.18,    15.94,    16.73
      147.0,      19.07,    22.60,    21.13,    15.89,    16.67
      148.0,      19.01,    22.52,    21.08,    15.83,    16.61
