Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.76,     1.69,     1.76,     1.90,     1.69
        2.0,       3.00,     2.93,     3.00,     3.11,     2.93
        3.0,       4.09,     4.05,     4.10,     4.16,     4.05
        4.0,       5.10,     5.09,     5.12,     5.10,     5.09
        5.0,       6.06,     6.08,     6.07,     5.98,     6.08
        6.0,       6.97,     7.03,     6.99,     6.81,     7.03
        7.0,       7.84,     7.95,     7.86,     7.61,     7.95
        8.0,       8.69,     8.84,     8.71,     8.37,     8.84
        9.0,       9.51,     9.71,     9.54,     9.10,     9.71
       10.0,      10.32,    10.56,    10.34,     9.81,    10.56
       11.0,      11.10,    11.39,    11.13,    10.50,    11.39
       12.0,      11.87,    12.20,    11.90,    11.17,    12.21
       13.0,      12.62,    13.01,    12.65,    11.83,    13.01
       14.0,      13.37,    13.80,    13.39,    12.47,    13.80
       15.0,      14.09,    14.58,    14.12,    13.10,    14.58
       16.0,      14.81,    15.34,    14.84,    13.72,    15.35
       17.0,      15.52,    16.10,    15.55,    14.32,    16.11
       18.0,      16.22,    16.85,    16.24,    14.92,    16.86
       19.0,      16.91,    17.59,    16.93,    15.50,    17.60
       20.0,      17.59,    18.32,    17.61,    16.08,    18.33
       21.0,      18.26,    19.05,    18.29,    16.65,    19.06
       22.0,      18.93,    19.77,    18.95,    17.21,    19.78
       23.0,      19.59,    20.48,    19.61,    17.77,    20.49
       24.0,      20.24,    21.18,    20.26,    18.32,    21.19
       25.0,      20.88,    21.88,    20.91,    18.86,    21.89
       26.0,      21.53,    22.58,    21.55,    19.39,    22.59
       27.0,      22.18,    23.31,    22.22,    19.93,    23.28
       28.0,      22.87,    24.09,    22.93,    20.48,    23.97
       29.0,      23.60,    24.95,    23.71,    21.07,    24.67
       30.0,      24.40,    25.91,    24.58,    21.70,    25.43
       31.0,      25.28,    26.96,    25.52,    22.39,    26.24
       32.0,      26.22,    28.08,    26.52,    23.12,    27.14
       33.0,      27.18,    29.22,    27.53,    23.88,    28.10
       34.0,      28.13,    30.30,    28.51,    24.63,    29.09
       35.0,      29.02,    31.29,    29.39,    25.34,    30.07
       36.0,      29.80,    32.10,    30.13,    25.96,    30.99
       37.0,      30.42,    32.72,    30.69,    26.48,    31.78
       38.0,      30.85,    33.11,    31.06,    26.86,    32.39
       39.0,      31.10,    33.27,    31.23,    27.10,    32.80
       40.0,      31.17,    33.24,    31.24,    27.21,    32.99
       41.0,      31.08,    33.05,    31.10,    27.20,    32.98
       42.0,      30.88,    32.74,    30.86,    27.11,    32.80
       43.0,      30.59,    32.37,    30.57,    26.95,    32.48
       44.0,      30.26,    31.97,    30.25,    26.77,    32.08
       45.0,      29.92,    31.57,    29.93,    26.57,    31.63
       46.0,      29.59,    31.18,    29.62,    26.38,    31.19
       47.0,      29.27,    30.82,    29.32,    26.19,    30.77
       48.0,      28.97,    30.47,    29.04,    26.01,    30.37
       49.0,      28.68,    30.12,    28.76,    25.84,    30.00
       50.0,      28.40,    29.79,    28.49,    25.67,    29.65
       51.0,      28.12,    29.47,    28.22,    25.50,    29.31
       52.0,      27.85,    29.15,    27.96,    25.33,    28.97
       53.0,      27.59,    28.84,    27.71,    25.16,    28.64
       54.0,      27.33,    28.54,    27.46,    25.00,    28.33
       55.0,      27.08,    28.25,    27.21,    24.84,    28.02
       56.0,      26.83,    27.96,    26.98,    24.68,    27.71
       57.0,      26.59,    27.68,    26.74,    24.52,    27.42
       58.0,      26.35,    27.41,    26.52,    24.36,    27.13
       59.0,      26.12,    27.15,    26.29,    24.20,    26.85
       60.0,      25.90,    26.89,    26.08,    24.05,    26.58
       61.0,      25.68,    26.64,    25.86,    23.89,    26.31
       62.0,      25.46,    26.39,    25.66,    23.74,    26.05
       63.0,      25.25,    26.15,    25.45,    23.59,    25.79
       64.0,      25.04,    25.92,    25.25,    23.44,    25.54
       65.0,      24.84,    25.69,    25.06,    23.29,    25.30
