Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.76,     1.29,     1.75,     2.25,     1.75
        2.0,       3.48,     2.86,     3.49,     4.06,     3.49
        3.0,       5.19,     4.56,     5.23,     5.73,     5.23
        4.0,       6.90,     6.35,     6.98,     7.32,     6.98
        5.0,       8.62,     8.20,     8.72,     8.85,     8.72
        6.0,      10.34,    10.11,    10.46,    10.34,    10.46
        7.0,      12.06,    12.06,    12.20,    11.78,    12.20
        8.0,      13.79,    14.06,    13.95,    13.20,    13.95
        9.0,      15.52,    16.10,    15.69,    14.59,    15.69
       10.0,      17.25,    18.17,    17.43,    15.96,    17.43
       11.0,      18.98,    20.27,    19.17,    17.31,    19.17
       12.0,      20.73,    22.42,    20.92,    18.65,    20.92
       13.0,      22.52,    24.67,    22.71,    20.01,    22.68
       14.0,      24.42,    27.13,    24.59,    21.43,    24.52
       15.0,      26.51,    29.90,    26.64,    22.98,    26.50
       16.0,      28.82,    33.04,    28.90,    24.69,    28.66
       17.0,      31.38,    36.56,    31.37,    26.55,    31.05
       18.0,      34.13,    40.35,    34.02,    28.53,    33.61
       19.0,      36.97,    44.27,    36.76,    30.56,    36.30
       20.0,      39.77,    48.12,    39.46,    32.53,    38.99
       21.0,      42.38,    51.66,    41.99,    34.35,    41.54
       22.0,      44.66,    54.70,    44.21,    35.91,    43.83
       23.0,      46.49,    57.08,    46.03,    37.14,    45.73
       24.0,      47.81,    58.71,    47.37,    37.98,    47.16
       25.0,      48.58,    59.57,    48.22,    38.45,    48.10
       26.0,      48.86,    59.73,    48.61,    38.56,    48.56
       27.0,      48.72,    59.32,    48.60,    38.38,    48.60
       28.0,      48.27,    58.49,    48.31,    37.98,    48.30
       29.0,      47.62,    57.41,    47.82,    37.44,    47.79
       30.0,      46.86,    56.22,    47.24,    36.85,    47.15
       31.0,      46.10,    55.03,    46.63,    36.24,    46.48
       32.0,      45.35,    53.89,    46.04,    35.66,    45.82
       33.0,      44.65,    52.83,    45.49,    35.10,    45.20
       34.0,      43.99,    51.82,    44.96,    34.56,    44.60
       35.0,      43.34,    50.85,    44.45,    34.04,    44.03
       36.0,      42.72,    49.92,    43.95,    33.54,    43.47
       37.0,      42.11,    49.03,    43.45,    33.04,    42.92
       38.0,      41.52,    48.16,    42.97,    32.56,    42.38
       39.0,      40.94,    47.33,    42.50,    32.08,    41.85
       40.0,      40.38,    46.53,    42.04,    31.62,    41.32
       41.0,      39.83,    45.76,    41.58,    31.17,    40.81
       42.0,      39.30,    45.01,    41.14,    30.73,    40.31
       43.0,      38.78,    44.29,    40.70,    30.30,    39.81
       44.0,      38.27,    43.60,    40.28,    29.88,    39.32
       45.0,      37.77,    42.93,    39.86,    29.46,    38.85
       46.0,      37.29,    42.28,    39.45,    29.06,    38.38
       47.0,      36.82,    41.66,    39.04,    28.67,    37.92
       48.0,      36.37,    41.06,    38.65,    28.29,    37.46
       49.0,      35.92,    40.48,    38.26,    27.91,    37.02
       50.0,      35.48,    39.93,    37.88,    27.54,    36.58
       51.0,      35.06,    39.39,    37.51,    27.19,    36.15
       52.0,      34.65,    38.87,    37.15,    26.84,    35.73
       53.0,      34.24,    38.37,    36.79,    26.50,    35.31
       54.0,      33.85,    37.88,    36.44,    26.16,    34.90
       55.0,      33.46,    37.41,    36.10,    25.83,    34.50
       56.0,      33.09,    36.96,    35.76,    25.52,    34.11
       57.0,      32.72,    36.52,    35.43,    25.20,    33.72
       58.0,      32.36,    36.10,    35.11,    24.90,    33.34
       59.0,      32.01,    35.70,    34.79,    24.60,    32.97
       60.0,      31.67,    35.30,    34.48,    24.31,    32.60
       61.0,      31.34,    34.92,    34.17,    24.03,    32.24
       62.0,      31.02,    34.55,    33.87,    23.75,    31.89
       63.0,      30.70,    34.20,    33.58,    23.48,    31.54
       64.0,      30.39,    33.86,    33.29,    23.21,    31.20
       65.0,      30.08,    33.52,    33.00,    22.95,    30.86
       66.0,      29.79,    33.20,    32.73,    22.70,    30.53
       67.0,      29.50,    32.89,    32.45,    22.45,    30.21
       68.0,      29.22,    32.59,    32.18,    22.21,    29.89
       69.0,      28.94,    32.30,    31.92,    21.97,    29.57
       70.0,      28.67,    32.02,    31.66,    21.74,    29.26
       71.0,      28.41,    31.74,    31.41,    21.51,    28.96
       72.0,      28.15,    31.48,    31.16,    21.29,    28.66
       73.0,      27.90,    31.22,    30.92,    21.07,    28.37
       74.0,      27.65,    30.98,    30.68,    20.86,    28.08
       75.0,      27.41,    30.73,    30.44,    20.65,    27.80
       76.0,      27.17,    30.50,    30.21,    20.45,    27.52
       77.0,      26.94,    30.28,    29.99,    20.25,    27.25
       78.0,      26.71,    30.06,    29.76,    20.06,    26.98
       79.0,      26.49,    29.84,    29.55,    19.87,    26.72
       80.0,      26.28,    29.64,    29.33,    19.68,    26.46
       81.0,      26.07,    29.44,    29.12,    19.50,    26.20
       82.0,      25.86,    29.24,    28.91,    19.33,    25.95
       83.0,      25.65,    29.05,    28.71,    19.15,    25.70
       84.0,      25.46,    28.87,    28.51,    18.98,    25.46
       85.0,      25.26,    28.69,    28.31,    18.82,    25.22
       86.0,      25.07,    28.52,    28.12,    18.65,    24.99
       87.0,      24.88,    28.35,    27.93,    18.50,    24.76
       88.0,      24.70,    28.19,    27.75,    18.34,    24.53
       89.0,      24.52,    28.03,    27.56,    18.19,    24.31
       90.0,      24.35,    27.87,    27.38,    18.04,    24.09
       91.0,      24.17,    27.72,    27.21,    17.89,    23.87
       92.0,      24.00,    27.57,    27.03,    17.75,    23.66
       93.0,      23.84,    27.43,    26.86,    17.61,    23.45
       94.0,      23.68,    27.29,    26.69,    17.48,    23.24
       95.0,      23.52,    27.15,    26.53,    17.34,    23.04
       96.0,      23.36,    27.02,    26.37,    17.21,    22.84
       97.0,      23.21,    26.89,    26.21,    17.09,    22.65
       98.0,      23.06,    26.77,    26.05,    16.96,    22.46
       99.0,      22.91,    26.64,    25.89,    16.84,    22.27
      100.0,      22.77,    26.52,    25.74,    16.72,    22.08
      101.0,      22.63,    26.41,    25.59,    16.60,    21.90
      102.0,      22.49,    26.29,    25.45,    16.49,    21.72
      103.0,      22.35,    26.18,    25.30,    16.37,    21.54
      104.0,      22.22,    26.07,    25.16,    16.26,    21.37
      105.0,      22.08,    25.96,    25.02,    16.16,    21.20
      106.0,      21.95,    25.86,    24.88,    16.05,    21.03
      107.0,      21.83,    25.76,    24.75,    15.95,    20.86
      108.0,      21.70,    25.65,    24.61,    15.85,    20.70
      109.0,      21.58,    25.56,    24.48,    15.75,    20.54
      110.0,      21.46,    25.46,    24.35,    15.65,    20.38
      111.0,      21.34,    25.37,    24.23,    15.55,    20.23
      112.0,      21.23,    25.27,    24.10,    15.46,    20.07
      113.0,      21.11,    25.18,    23.98,    15.37,    19.92
      114.0,      21.00,    25.09,    23.85,    15.28,    19.78
      115.0,      20.89,    25.01,    23.74,    15.19,    19.63
      116.0,      20.78,    24.92,    23.62,    15.11,    19.49
      117.0,      20.68,    24.84,    23.50,    15.02,    19.35
      118.0,      20.57,    24.75,    23.39,    14.94,    19.21
      119.0,      20.47,    24.67,    23.27,    14.86,    19.07
      120.0,      20.37,    24.59,    23.16,    14.78,    18.94
      121.0,      20.27,    24.51,    23.05,    14.70,    18.80
      122.0,      20.17,    24.44,    22.95,    14.63,    18.67
      123.0,      20.07,    24.36,    22.84,    14.55,    18.54
      124.0,      19.98,    24.28,    22.73,    14.48,    18.42
      125.0,      19.89,    24.21,    22.63,    14.41,    18.29
      126.0,      19.79,    24.14,    22.53,    14.34,    18.17
      127.0,      19.70,    24.07,    22.43,    14.27,    18.05
      128.0,      19.61,    24.00,    22.33,    14.20,    17.93
      129.0,      19.53,    23.93,    22.23,    14.13,    17.81
      130.0,      19.44,    23.86,    22.14,    14.07,    17.70
      131.0,      19.36,    23.79,    22.04,    14.00,    17.59
      132.0,      19.27,    23.72,    21.95,    13.94,    17.47
      133.0,      19.19,    23.66,    21.85,    13.88,    17.36
      134.0,      19.11,    23.59,    21.76,    13.82,    17.26
      135.0,      19.03,    23.53,    21.67,    13.76,    17.15
      136.0,      18.95,    23.46,    21.58,    13.70,    17.04
      137.0,      18.87,    23.40,    21.50,    13.65,    16.94
      138.0,      18.79,    23.34,    21.41,    13.59,    16.84
      139.0,      18.72,    23.28,    21.32,    13.53,    16.74
      140.0,      18.64,    23.22,    21.24,    13.48,    16.64
      141.0,      18.57,    23.16,    21.16,    13.43,    16.54
      142.0,      18.50,    23.10,    21.07,    13.38,    16.44
      143.0,      18.43,    23.04,    20.99,    13.32,    16.35
      144.0,      18.36,    22.98,    20.91,    13.27,    16.26
      145.0,      18.29,    22.92,    20.83,    13.22,    16.16
      146.0,      18.22,    22.87,    20.75,    13.18,    16.07
      147.0,      18.15,    22.81,    20.68,    13.13,    15.98
      148.0,      18.08,    22.75,    20.60,    13.08,    15.90
      149.0,      18.02,    22.70,    20.52,    13.04,    15.81
      150.0,      17.95,    22.64,    20.45,    12.99,    15.72
      151.0,      17.89,    22.59,    20.38,    12.95,    15.64
      152.0,      17.82,    22.53,    20.30,    12.90,    15.56
      153.0,      17.76,    22.48,    20.23,    12.86,    15.47
      154.0,      17.70,    22.43,    20.16,    12.82,    15.39
      155.0,      17.64,    22.38,    20.09,    12.78,    15.31
      156.0,      17.58,    22.32,    20.02,    12.73,    15.23
      157.0,      17.52,    22.27,    19.95,    12.69,    15.16
      158.0,      17.46,    22.22,    19.88,    12.65,    15.08
      159.0,      17.40,    22.17,    19.81,    12.62,    15.00
      160.0,      17.34,    22.12,    19.75,    12.58,    14.93
      161.0,      17.29,    22.07,    19.68,    12.54,    14.86
      162.0,      17.23,    22.02,    19.62,    12.50,    14.78
      163.0,      17.17,    21.97,    19.55,    12.47,    14.71
      164.0,      17.12,    21.92,    19.49,    12.43,    14.64
      165.0,      17.06,    21.87,    19.42,    12.39,    14.57
      166.0,      17.01,    21.82,    19.36,    12.36,    14.50
      167.0,      16.96,    21.77,    19.30,    12.32,    14.44
      168.0,      16.90,    21.72,    19.24,    12.29,    14.37
      169.0,      16.85,    21.67,    19.18,    12.26,    14.30
      170.0,      16.80,    21.63,    19.11,    12.22,    14.24
      171.0,      16.75,    21.58,    19.05,    12.19,    14.17
      172.0,      16.70,    21.53,    19.00,    12.16,    14.11
      173.0,      16.65,    21.48,    18.94,    12.13,    14.05
      174.0,      16.60,    21.44,    18.88,    12.10,    13.99
      175.0,      16.55,    21.39,    18.82,    12.07,    13.93
      176.0,      16.50,    21.34,    18.76,    12.04,    13.87
      177.0,      16.45,    21.30,    18.71,    12.01,    13.81
      178.0,      16.41,    21.25,    18.65,    11.98,    13.75
      179.0,      16.36,    21.21,    18.60,    11.95,    13.69
      180.0,      16.31,    21.16,    18.54,    11.92,    13.63
      181.0,      16.27,    21.11,    18.49,    11.89,    13.58
      182.0,      16.22,    21.07,    18.43,    11.86,    13.52
      183.0,      16.18,    21.02,    18.38,    11.84,    13.46
      184.0,      16.13,    20.98,    18.32,    11.81,    13.41
      185.0,      16.09,    20.93,    18.27,    11.78,    13.36
      186.0,      16.04,    20.89,    18.22,    11.76,    13.30
      187.0,      16.00,    20.85,    18.17,    11.73,    13.25
      188.0,      15.96,    20.80,    18.12,    11.70,    13.20
      189.0,      15.91,    20.76,    18.06,    11.68,    13.15
      190.0,      15.87,    20.71,    18.01,    11.65,    13.10
      191.0,      15.83,    20.67,    17.96,    11.63,    13.05
      192.0,      15.79,    20.63,    17.91,    11.60,    13.00
      193.0,      15.74,    20.58,    17.86,    11.58,    12.95
      194.0,      15.70,    20.54,    17.82,    11.56,    12.90
      195.0,      15.66,    20.50,    17.77,    11.53,    12.85
      196.0,      15.62,    20.46,    17.72,    11.51,    12.80
      197.0,      15.58,    20.41,    17.67,    11.49,    12.76
      198.0,      15.54,    20.37,    17.62,    11.46,    12.71
      199.0,      15.50,    20.33,    17.57,    11.44,    12.67
      200.0,      15.46,    20.29,    17.53,    11.42,    12.62
      201.0,      15.42,    20.24,    17.48,    11.40,    12.58
      202.0,      15.39,    20.20,    17.43,    11.37,    12.53
      203.0,      15.35,    20.16,    17.39,    11.35,    12.49
      204.0,      15.31,    20.12,    17.34,    11.33,    12.44
      205.0,      15.27,    20.08,    17.30,    11.31,    12.40
      206.0,      15.23,    20.03,    17.25,    11.29,    12.36
      207.0,      15.20,    19.99,    17.21,    11.27,    12.32
      208.0,      15.16,    19.95,    17.16,    11.25,    12.28
      209.0,      15.12,    19.91,    17.12,    11.23,    12.23
      210.0,      15.09,    19.87,    17.07,    11.21,    12.19
      211.0,      15.05,    19.83,    17.03,    11.19,    12.15
      212.0,      15.01,    19.79,    16.99,    11.17,    12.11
      213.0,      14.98,    19.75,    16.94,    11.15,    12.07
      214.0,      14.94,    19.71,    16.90,    11.13,    12.04
      215.0,      14.91,    19.67,    16.86,    11.11,    12.00
      216.0,      14.87,    19.63,    16.82,    11.09,    11.96
      217.0,      14.84,    19.59,    16.77,    11.07,    11.92
      218.0,      14.80,    19.55,    16.73,    11.05,    11.88
      219.0,      14.77,    19.51,    16.69,    11.03,    11.85
      220.0,      14.73,    19.47,    16.65,    11.01,    11.81
      221.0,      14.70,    19.43,    16.61,    11.00,    11.77
      222.0,      14.67,    19.39,    16.57,    10.98,    11.74
      223.0,      14.63,    19.35,    16.53,    10.96,    11.70
      224.0,      14.60,    19.31,    16.48,    10.94,    11.67
      225.0,      14.57,    19.27,    16.44,    10.92,    11.63
      226.0,      14.53,    19.23,    16.40,    10.91,    11.60
      227.0,      14.50,    19.19,    16.36,    10.89,    11.56
      228.0,      14.47,    19.15,    16.32,    10.87,    11.53
      229.0,      14.44,    19.11,    16.29,    10.86,    11.49
      230.0,      14.40,    19.07,    16.25,    10.84,    11.46
      231.0,      14.37,    19.03,    16.21,    10.82,    11.43
      232.0,      14.34,    19.00,    16.17,    10.80,    11.39
      233.0,      14.31,    18.96,    16.13,    10.79,    11.36
      234.0,      14.28,    18.92,    16.09,    10.77,    11.33
      235.0,      14.25,    18.88,    16.05,    10.75,    11.30
      236.0,      14.21,    18.84,    16.01,    10.74,    11.27
      237.0,      14.18,    18.80,    15.98,    10.72,    11.23
