Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.85,     1.83,     1.84,     1.88,     1.84
        2.0,       3.23,     3.21,     3.23,     3.26,     3.23
        3.0,       4.48,     4.46,     4.47,     4.50,     4.47
        4.0,       5.64,     5.63,     5.64,     5.65,     5.64
        5.0,       6.75,     6.75,     6.75,     6.75,     6.75
        6.0,       7.82,     7.83,     7.82,     7.79,     7.82
        7.0,       8.85,     8.88,     8.86,     8.81,     8.86
        8.0,       9.85,     9.89,     9.86,     9.79,     9.86
        9.0,      10.83,    10.89,    10.85,    10.75,    10.85
       10.0,      11.79,    11.86,    11.81,    11.69,    11.81
       11.0,      12.73,    12.81,    12.75,    12.60,    12.75
       12.0,      13.65,    13.75,    13.68,    13.51,    13.68
       13.0,      14.56,    14.67,    14.59,    14.39,    14.59
       14.0,      15.45,    15.58,    15.49,    15.26,    15.49
       15.0,      16.34,    16.48,    16.37,    16.12,    16.37
       16.0,      17.21,    17.37,    17.25,    16.97,    17.25
       17.0,      18.07,    18.25,    18.11,    17.80,    18.11
       18.0,      18.92,    19.11,    18.96,    18.63,    18.96
       19.0,      19.76,    19.97,    19.81,    19.44,    19.81
       20.0,      20.59,    20.82,    20.64,    20.25,    20.64
       21.0,      21.42,    21.67,    21.47,    21.05,    21.47
       22.0,      22.25,    22.54,    22.31,    21.84,    22.31
       23.0,      23.11,    23.45,    23.17,    22.62,    23.19
       24.0,      24.02,    24.45,    24.08,    23.41,    24.15
       25.0,      25.01,    25.53,    25.07,    24.21,    25.22
       26.0,      26.08,    26.70,    26.15,    25.07,    26.42
       27.0,      27.24,    27.93,    27.30,    26.00,    27.71
       28.0,      28.44,    29.19,    28.50,    27.02,    29.06
       29.0,      29.65,    30.40,    29.69,    28.11,    30.39
       30.0,      30.81,    31.53,    30.83,    29.23,    31.64
       31.0,      31.85,    32.51,    31.84,    30.32,    32.72
       32.0,      32.72,    33.30,    32.69,    31.31,    33.57
       33.0,      33.38,    33.88,    33.33,    32.14,    34.15
       34.0,      33.80,    34.25,    33.76,    32.74,    34.45
       35.0,      34.00,    34.43,    33.99,    33.09,    34.49
       36.0,      33.99,    34.45,    34.03,    33.18,    34.30
