Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.89,     1.77,     1.77,     2.09,     1.94
        2.0,       3.20,     3.11,     3.11,     3.33,     3.26
        3.0,       4.36,     4.33,     4.33,     4.36,     4.41
        4.0,       5.43,     5.47,     5.47,     5.28,     5.48
        5.0,       6.43,     6.57,     6.57,     6.13,     6.47
        6.0,       7.39,     7.62,     7.62,     6.92,     7.42
        7.0,       8.32,     8.64,     8.64,     7.67,     8.33
        8.0,       9.21,     9.63,     9.63,     8.39,     9.21
        9.0,      10.08,    10.60,    10.60,     9.07,    10.06
       10.0,      10.93,    11.55,    11.55,     9.73,    10.89
       11.0,      11.76,    12.48,    12.48,    10.37,    11.70
       12.0,      12.57,    13.40,    13.40,    10.99,    12.49
       13.0,      13.37,    14.30,    14.30,    11.59,    13.26
       14.0,      14.15,    15.19,    15.19,    12.18,    14.02
       15.0,      14.92,    16.07,    16.07,    12.76,    14.76
       16.0,      15.67,    16.94,    16.94,    13.32,    15.49
       17.0,      16.42,    17.80,    17.80,    13.87,    16.22
       18.0,      17.16,    18.65,    18.65,    14.41,    16.93
       19.0,      17.88,    19.49,    19.49,    14.93,    17.63
       20.0,      18.60,    20.32,    20.32,    15.45,    18.32
       21.0,      19.32,    21.15,    21.14,    15.97,    19.00
       22.0,      20.03,    21.98,    21.97,    16.47,    19.68
       23.0,      20.75,    22.86,    22.82,    16.97,    20.35
       24.0,      21.50,    23.80,    23.72,    17.46,    21.02
       25.0,      22.31,    24.83,    24.69,    17.97,    21.73
       26.0,      23.17,    25.95,    25.75,    18.51,    22.47
       27.0,      24.09,    27.14,    26.89,    19.09,    23.26
       28.0,      25.06,    28.37,    28.06,    19.70,    24.09
       29.0,      26.03,    29.59,    29.24,    20.35,    24.96
       30.0,      26.98,    30.72,    30.37,    21.00,    25.82
       31.0,      27.84,    31.72,    31.38,    21.62,    26.64
       32.0,      28.59,    32.53,    32.24,    22.19,    27.38
       33.0,      29.18,    33.14,    32.90,    22.66,    28.01
       34.0,      29.60,    33.53,    33.34,    23.02,    28.50
       35.0,      29.84,    33.71,    33.59,    23.25,    28.84
       36.0,      29.93,    33.71,    33.66,    23.34,    29.03
       37.0,      29.89,    33.58,    33.58,    23.32,    29.09
       38.0,      29.76,    33.37,    33.41,    23.20,    29.05
       39.0,      29.56,    33.11,    33.18,    23.01,    28.93
       40.0,      29.33,    32.83,    32.92,    22.79,    28.78
       41.0,      29.10,    32.56,    32.67,    22.55,    28.61
       42.0,      28.88,    32.30,    32.43,    22.32,    28.45
       43.0,      28.66,    32.05,    32.20,    22.10,    28.30
       44.0,      28.46,    31.80,    31.98,    21.90,    28.17
       45.0,      28.27,    31.56,    31.76,    21.71,    28.03
       46.0,      28.07,    31.32,    31.54,    21.53,    27.90
       47.0,      27.88,    31.08,    31.32,    21.36,    27.77
       48.0,      27.70,    30.85,    31.11,    21.18,    27.65
       49.0,      27.51,    30.62,    30.90,    21.01,    27.52
       50.0,      27.33,    30.39,    30.68,    20.85,    27.39
       51.0,      27.15,    30.17,    30.48,    20.69,    27.26
       52.0,      26.97,    29.95,    30.27,    20.53,    27.14
       53.0,      26.80,    29.73,    30.06,    20.37,    27.01
       54.0,      26.62,    29.52,    29.86,    20.22,    26.89
       55.0,      26.45,    29.30,    29.66,    20.07,    26.76
       56.0,      26.28,    29.09,    29.46,    19.93,    26.64
       57.0,      26.11,    28.89,    29.27,    19.78,    26.52
       58.0,      25.95,    28.68,    29.07,    19.64,    26.39
       59.0,      25.78,    28.48,    28.88,    19.50,    26.27
       60.0,      25.62,    28.28,    28.69,    19.37,    26.15
       61.0,      25.46,    28.09,    28.50,    19.24,    26.03
       62.0,      25.30,    27.89,    28.31,    19.11,    25.91
       63.0,      25.15,    27.70,    28.12,    18.98,    25.79
       64.0,      24.99,    27.51,    27.94,    18.85,    25.67
       65.0,      24.84,    27.32,    27.75,    18.73,    25.55
       66.0,      24.69,    27.14,    27.57,    18.61,    25.43
       67.0,      24.54,    26.96,    27.39,    18.49,    25.31
       68.0,      24.39,    26.78,    27.22,    18.37,    25.20
       69.0,      24.24,    26.60,    27.04,    18.25,    25.08
       70.0,      24.10,    26.43,    26.87,    18.14,    24.96
       71.0,      23.96,    26.25,    26.69,    18.03,    24.85
       72.0,      23.81,    26.08,    26.52,    17.92,    24.73
       73.0,      23.67,    25.91,    26.35,    17.81,    24.62
       74.0,      23.53,    25.75,    26.19,    17.70,    24.50
       75.0,      23.40,    25.58,    26.02,    17.60,    24.39
       76.0,      23.26,    25.42,    25.86,    17.49,    24.28
       77.0,      23.13,    25.26,    25.69,    17.39,    24.17
       78.0,      22.99,    25.10,    25.53,    17.29,    24.05
       79.0,      22.86,    24.95,    25.37,    17.19,    23.94
       80.0,      22.73,    24.79,    25.21,    17.09,    23.83
       81.0,      22.60,    24.64,    25.06,    16.99,    23.72
       82.0,      22.47,    24.49,    24.90,    16.89,    23.61
       83.0,      22.35,    24.34,    24.75,    16.80,    23.50
       84.0,      22.22,    24.19,    24.59,    16.71,    23.39
       85.0,      22.10,    24.05,    24.44,    16.61,    23.28
       86.0,      21.97,    23.91,    24.29,    16.52,    23.18
       87.0,      21.85,    23.76,    24.14,    16.43,    23.07
       88.0,      21.73,    23.63,    24.00,    16.34,    22.96
       89.0,      21.61,    23.49,    23.85,    16.25,    22.86
       90.0,      21.49,    23.35,    23.71,    16.17,    22.75
