Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.93,     1.82,     1.82,     2.10,     1.97
        2.0,       3.24,     3.17,     3.17,     3.34,     3.28
        3.0,       4.39,     4.37,     4.37,     4.38,     4.43
        4.0,       5.45,     5.50,     5.50,     5.30,     5.48
        5.0,       6.44,     6.57,     6.57,     6.16,     6.46
        6.0,       7.39,     7.60,     7.60,     6.95,     7.40
        7.0,       8.30,     8.59,     8.59,     7.71,     8.29
        8.0,       9.17,     9.56,     9.56,     8.43,     9.15
        9.0,      10.02,    10.50,    10.50,     9.12,     9.98
       10.0,      10.85,    11.42,    11.42,     9.78,    10.79
       11.0,      11.66,    12.32,    12.32,    10.43,    11.58
       12.0,      12.45,    13.20,    13.20,    11.05,    12.35
       13.0,      13.23,    14.07,    14.07,    11.66,    13.10
       14.0,      13.99,    14.93,    14.93,    12.25,    13.84
       15.0,      14.73,    15.77,    15.77,    12.83,    14.56
       16.0,      15.47,    16.61,    16.61,    13.39,    15.27
       17.0,      16.19,    17.43,    17.43,    13.95,    15.97
       18.0,      16.91,    18.24,    18.24,    14.49,    16.66
       19.0,      17.61,    19.04,    19.04,    15.02,    17.34
       20.0,      18.31,    19.84,    19.84,    15.54,    18.01
       21.0,      19.00,    20.63,    20.63,    16.06,    18.67
       22.0,      19.68,    21.43,    21.41,    16.57,    19.33
       23.0,      20.38,    22.26,    22.21,    17.07,    20.00
       24.0,      21.12,    23.15,    23.06,    17.57,    20.71
       25.0,      21.92,    24.13,    23.99,    18.08,    21.47
       26.0,      22.78,    25.20,    25.01,    18.62,    22.30
       27.0,      23.72,    26.34,    26.14,    19.19,    23.19
       28.0,      24.70,    27.52,    27.34,    19.80,    24.12
       29.0,      25.68,    28.67,    28.56,    20.44,    25.06
       30.0,      26.63,    29.76,    29.73,    21.08,    25.96
       31.0,      27.49,    30.71,    30.78,    21.70,    26.78
       32.0,      28.21,    31.48,    31.65,    22.27,    27.46
       33.0,      28.77,    32.06,    32.28,    22.74,    27.98
       34.0,      29.13,    32.42,    32.67,    23.11,    28.33
       35.0,      29.31,    32.58,    32.80,    23.35,    28.50
       36.0,      29.31,    32.57,    32.71,    23.46,    28.52
       37.0,      29.18,    32.43,    32.44,    23.47,    28.41
       38.0,      28.96,    32.21,    32.04,    23.38,    28.21
       39.0,      28.67,    31.94,    31.56,    23.22,    27.97
       40.0,      28.36,    31.66,    31.07,    23.03,    27.70
       41.0,      28.05,    31.38,    30.58,    22.82,    27.43
       42.0,      27.76,    31.11,    30.12,    22.62,    27.18
       43.0,      27.48,    30.86,    29.70,    22.43,    26.94
       44.0,      27.21,    30.61,    29.29,    22.25,    26.70
       45.0,      26.96,    30.36,    28.90,    22.09,    26.48
       46.0,      26.71,    30.12,    28.52,    21.92,    26.25
       47.0,      26.46,    29.89,    28.16,    21.77,    26.03
       48.0,      26.22,    29.65,    27.81,    21.61,    25.81
       49.0,      25.99,    29.42,    27.48,    21.46,    25.60
       50.0,      25.76,    29.19,    27.15,    21.30,    25.39
       51.0,      25.54,    28.97,    26.83,    21.16,    25.18
       52.0,      25.32,    28.75,    26.53,    21.01,    24.98
       53.0,      25.10,    28.53,    26.24,    20.86,    24.78
       54.0,      24.89,    28.32,    25.95,    20.72,    24.58
       55.0,      24.69,    28.11,    25.68,    20.58,    24.39
