Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.94,     1.84,     1.84,     2.11,     1.98
        2.0,       3.25,     3.19,     3.19,     3.34,     3.29
        3.0,       4.40,     4.39,     4.39,     4.38,     4.44
        4.0,       5.45,     5.51,     5.51,     5.30,     5.48
        5.0,       6.44,     6.57,     6.57,     6.15,     6.46
        6.0,       7.37,     7.59,     7.59,     6.94,     7.39
        7.0,       8.27,     8.57,     8.57,     7.69,     8.28
        8.0,       9.14,     9.52,     9.52,     8.40,     9.13
        9.0,       9.98,    10.45,    10.45,     9.08,     9.96
       10.0,      10.80,    11.35,    11.35,     9.74,    10.76
       11.0,      11.60,    12.24,    12.24,    10.38,    11.54
       12.0,      12.38,    13.11,    13.11,    11.00,    12.30
       13.0,      13.14,    13.97,    13.97,    11.60,    13.05
       14.0,      13.89,    14.81,    14.81,    12.18,    13.78
       15.0,      14.63,    15.64,    15.64,    12.75,    14.50
       16.0,      15.36,    16.45,    16.45,    13.31,    15.21
       17.0,      16.07,    17.26,    17.26,    13.86,    15.90
       18.0,      16.77,    18.06,    18.06,    14.40,    16.58
       19.0,      17.47,    18.84,    18.84,    14.92,    17.25
       20.0,      18.15,    19.62,    19.62,    15.44,    17.92
       21.0,      18.83,    20.39,    20.39,    15.95,    18.57
       22.0,      19.50,    21.17,    21.16,    16.45,    19.23
       23.0,      20.19,    21.97,    21.94,    16.95,    19.90
       24.0,      20.92,    22.83,    22.77,    17.44,    20.62
       25.0,      21.70,    23.76,    23.67,    17.94,    21.41
       26.0,      22.55,    24.78,    24.68,    18.47,    22.26
       27.0,      23.47,    25.87,    25.77,    19.04,    23.18
       28.0,      24.43,    26.99,    26.94,    19.64,    24.14
       29.0,      25.40,    28.11,    28.12,    20.27,    25.10
       30.0,      26.33,    29.16,    29.26,    20.90,    26.00
       31.0,      27.17,    30.10,    30.28,    21.50,    26.81
       32.0,      27.88,    30.87,    31.13,    22.06,    27.47
       33.0,      28.42,    31.45,    31.75,    22.52,    27.95
       34.0,      28.78,    31.83,    32.13,    22.89,    28.26
       35.0,      28.95,    32.02,    32.27,    23.13,    28.38
       36.0,      28.96,    32.03,    32.19,    23.25,    28.36
       37.0,      28.83,    31.92,    31.93,    23.26,    28.21
       38.0,      28.61,    31.72,    31.55,    23.19,    27.97
       39.0,      28.33,    31.47,    31.09,    23.05,    27.70
       40.0,      28.03,    31.21,    30.62,    22.87,    27.40
       41.0,      27.72,    30.95,    30.15,    22.68,    27.12
       42.0,      27.44,    30.70,    29.71,    22.49,    26.84
       43.0,      27.16,    30.46,    29.30,    22.32,    26.57
       44.0,      26.90,    30.23,    28.91,    22.15,    26.32
