Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.89,     1.76,     1.76,     2.10,     1.92
        2.0,       3.19,     3.10,     3.10,     3.32,     3.24
        3.0,       4.35,     4.32,     4.32,     4.34,     4.41
        4.0,       5.41,     5.47,     5.47,     5.24,     5.47
        5.0,       6.42,     6.56,     6.56,     6.07,     6.48
        6.0,       7.38,     7.62,     7.62,     6.84,     7.44
        7.0,       8.30,     8.64,     8.64,     7.58,     8.36
        8.0,       9.20,     9.63,     9.63,     8.27,     9.24
        9.0,      10.06,    10.61,    10.61,     8.94,    10.10
       10.0,      10.91,    11.56,    11.56,     9.58,    10.94
       11.0,      11.74,    12.50,    12.50,    10.20,    11.76
       12.0,      12.55,    13.42,    13.42,    10.81,    12.55
       13.0,      13.35,    14.33,    14.33,    11.39,    13.34
       14.0,      14.13,    15.22,    15.22,    11.96,    14.10
       15.0,      14.90,    16.11,    16.11,    12.52,    14.86
       16.0,      15.65,    16.98,    16.98,    13.06,    15.60
       17.0,      16.40,    17.84,    17.84,    13.59,    16.33
       18.0,      17.14,    18.69,    18.69,    14.12,    17.05
       19.0,      17.87,    19.54,    19.54,    14.63,    17.76
       20.0,      18.59,    20.38,    20.38,    15.13,    18.47
       21.0,      19.30,    21.21,    21.20,    15.62,    19.16
       22.0,      20.01,    22.05,    22.04,    16.11,    19.84
       23.0,      20.73,    22.92,    22.89,    16.59,    20.52
       24.0,      21.49,    23.86,    23.79,    17.07,    21.21
       25.0,      22.29,    24.89,    24.77,    17.56,    21.92
       26.0,      23.15,    26.00,    25.84,    18.08,    22.68
       27.0,      24.07,    27.18,    26.97,    18.64,    23.48
       28.0,      25.03,    28.40,    28.16,    19.23,    24.33
       29.0,      26.00,    29.60,    29.34,    19.85,    25.21
       30.0,      26.94,    30.72,    30.47,    20.48,    26.08
       31.0,      27.80,    31.72,    31.49,    21.08,    26.92
       32.0,      28.55,    32.54,    32.35,    21.62,    27.68
       33.0,      29.14,    33.16,    33.01,    22.08,    28.32
       34.0,      29.57,    33.57,    33.47,    22.42,    28.81
       35.0,      29.82,    33.78,    33.72,    22.64,    29.16
       36.0,      29.92,    33.81,    33.79,    22.73,    29.35
       37.0,      29.89,    33.72,    33.72,    22.71,    29.41
       38.0,      29.77,    33.55,    33.55,    22.60,    29.37
       39.0,      29.58,    33.33,    33.33,    22.42,    29.25
       40.0,      29.37,    33.09,    33.08,    22.21,    29.09
       41.0,      29.15,    32.86,    32.84,    21.98,    28.92
       42.0,      28.94,    32.63,    32.60,    21.76,    28.75
       43.0,      28.74,    32.42,    32.38,    21.56,    28.60
       44.0,      28.55,    32.21,    32.16,    21.37,    28.45
       45.0,      28.36,    32.00,    31.94,    21.19,    28.32
       46.0,      28.18,    31.79,    31.73,    21.02,    28.18
       47.0,      28.00,    31.59,    31.52,    20.85,    28.05
       48.0,      27.82,    31.39,    31.31,    20.68,    27.91
       49.0,      27.65,    31.19,    31.10,    20.52,    27.78
       50.0,      27.47,    30.99,    30.89,    20.37,    27.65
       51.0,      27.30,    30.79,    30.69,    20.21,    27.52
       52.0,      27.13,    30.60,    30.49,    20.06,    27.38
       53.0,      26.97,    30.41,    30.29,    19.91,    27.25
       54.0,      26.80,    30.22,    30.09,    19.77,    27.12
       55.0,      26.64,    30.03,    29.89,    19.63,    27.00
       56.0,      26.47,    29.85,    29.70,    19.49,    26.87
