Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.10,     1.95,     2.12,     2.37,     1.95
        2.0,       3.68,     3.60,     3.74,     3.77,     3.60
        3.0,       5.12,     5.15,     5.22,     4.94,     5.15
        4.0,       6.47,     6.64,     6.61,     6.00,     6.64
        5.0,       7.77,     8.09,     7.94,     6.96,     8.09
        6.0,       9.02,     9.50,     9.22,     7.87,     9.50
        7.0,      10.24,    10.89,    10.46,     8.72,    10.89
        8.0,      11.43,    12.26,    11.67,     9.54,    12.26
        9.0,      12.60,    13.60,    12.86,    10.32,    13.60
       10.0,      13.74,    14.93,    14.02,    11.08,    14.93
       11.0,      14.86,    16.25,    15.16,    11.81,    16.25
       12.0,      15.98,    17.56,    16.29,    12.52,    17.55
       13.0,      17.10,    18.89,    17.43,    13.24,    18.86
       14.0,      18.28,    20.29,    18.63,    13.97,    20.21
       15.0,      19.53,    21.80,    19.91,    14.75,    21.65
       16.0,      20.88,    23.44,    21.31,    15.58,    23.22
       17.0,      22.34,    25.19,    22.80,    16.45,    24.93
       18.0,      23.88,    27.04,    24.37,    17.36,    26.76
       19.0,      25.45,    28.91,    25.96,    18.26,    28.65
       20.0,      26.97,    30.73,    27.50,    19.13,    30.54
       21.0,      28.39,    32.41,    28.91,    19.92,    32.31
       22.0,      29.62,    33.87,    30.13,    20.60,    33.88
       23.0,      30.62,    35.06,    31.11,    21.15,    35.17
       24.0,      31.37,    35.95,    31.83,    21.56,    36.13
       25.0,      31.85,    36.54,    32.28,    21.82,    36.74
       26.0,      32.08,    36.84,    32.49,    21.96,    37.02
       27.0,      32.11,    36.92,    32.50,    21.99,    37.02
       28.0,      31.99,    36.83,    32.37,    21.95,    36.80
       29.0,      31.77,    36.64,    32.15,    21.86,    36.43
       30.0,      31.51,    36.40,    31.89,    21.75,    35.99
       31.0,      31.23,    36.14,    31.62,    21.64,    35.53
       32.0,      30.97,    35.89,    31.36,    21.53,    35.08
       33.0,      30.71,    35.66,    31.12,    21.42,    34.65
       34.0,      30.48,    35.43,    30.89,    21.32,    34.25
       35.0,      30.24,    35.21,    30.66,    21.23,    33.87
       36.0,      30.01,    34.99,    30.44,    21.13,    33.50
       37.0,      29.79,    34.77,    30.23,    21.03,    33.13
