Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.18,     2.16,     2.19,     2.22,     2.16
        2.0,       3.87,     3.85,     3.88,     3.90,     3.85
        3.0,       5.41,     5.41,     5.42,     5.43,     5.41
        4.0,       6.87,     6.88,     6.87,     6.86,     6.88
        5.0,       8.26,     8.29,     8.26,     8.22,     8.29
        6.0,       9.61,     9.65,     9.60,     9.53,     9.65
        7.0,      10.92,    10.98,    10.90,    10.80,    10.98
        8.0,      12.19,    12.27,    12.17,    12.04,    12.27
        9.0,      13.44,    13.54,    13.42,    13.25,    13.54
       10.0,      14.66,    14.79,    14.64,    14.44,    14.79
       11.0,      15.87,    16.02,    15.83,    15.60,    16.02
       12.0,      17.06,    17.24,    17.02,    16.75,    17.25
       13.0,      18.28,    18.49,    18.19,    17.91,    18.51
       14.0,      19.54,    19.80,    19.39,    19.11,    19.85
       15.0,      20.89,    21.21,    20.66,    20.39,    21.29
       16.0,      22.33,    22.72,    22.01,    21.77,    22.85
       17.0,      23.88,    24.33,    23.46,    23.23,    24.50
       18.0,      25.50,    26.00,    25.00,    24.77,    26.22
       19.0,      27.13,    27.67,    26.58,    26.32,    27.93
       20.0,      28.71,    29.28,    28.15,    27.83,    29.56
       21.0,      30.16,    30.75,    29.63,    29.23,    31.04
       22.0,      31.44,    32.03,    30.96,    30.45,    32.31
       23.0,      32.48,    33.07,    32.08,    31.46,    33.32
       24.0,      33.27,    33.84,    32.95,    32.22,    34.05
       25.0,      33.79,    34.36,    33.55,    32.73,    34.52
       26.0,      34.08,    34.65,    33.91,    33.02,    34.76
       27.0,      34.18,    34.76,    34.04,    33.13,    34.81
       28.0,      34.14,    34.74,    34.00,    33.09,    34.73
       29.0,      34.01,    34.64,    33.85,    32.98,    34.57
       30.0,      33.83,    34.50,    33.64,    32.81,    34.38
       31.0,      33.65,    34.35,    33.40,    32.64,    34.19
       32.0,      33.47,    34.22,    33.17,    32.47,    34.00
       33.0,      33.30,    34.08,    32.96,    32.32,    33.82
       34.0,      33.13,    33.96,    32.76,    32.17,    33.64
       35.0,      32.97,    33.83,    32.57,    32.02,    33.47
       36.0,      32.82,    33.71,    32.39,    31.87,    33.30
       37.0,      32.66,    33.58,    32.20,    31.73,    33.13
       38.0,      32.51,    33.46,    32.02,    31.58,    32.96
       39.0,      32.35,    33.34,    31.84,    31.44,    32.80
       40.0,      32.20,    33.21,    31.67,    31.29,    32.63
       41.0,      32.05,    33.09,    31.50,    31.15,    32.47
       42.0,      31.90,    32.97,    31.33,    31.01,    32.30
       43.0,      31.75,    32.85,    31.16,    30.87,    32.14
       44.0,      31.61,    32.73,    31.00,    30.73,    31.98
       45.0,      31.46,    32.61,    30.83,    30.59,    31.82
       46.0,      31.32,    32.49,    30.67,    30.45,    31.66
       47.0,      31.18,    32.38,    30.52,    30.31,    31.51
       48.0,      31.04,    32.26,    30.36,    30.18,    31.35
       49.0,      30.90,    32.14,    30.21,    30.04,    31.20
       50.0,      30.76,    32.02,    30.06,    29.91,    31.04
       51.0,      30.62,    31.91,    29.91,    29.77,    30.89
       52.0,      30.48,    31.79,    29.76,    29.64,    30.74
       53.0,      30.35,    31.68,    29.62,    29.51,    30.59
       54.0,      30.22,    31.56,    29.48,    29.38,    30.45
       55.0,      30.08,    31.45,    29.33,    29.25,    30.30
       56.0,      29.95,    31.34,    29.19,    29.12,    30.15
       57.0,      29.82,    31.22,    29.06,    28.99,    30.01
       58.0,      29.69,    31.11,    28.92,    28.86,    29.87
       59.0,      29.56,    31.00,    28.79,    28.73,    29.73
       60.0,      29.43,    30.89,    28.65,    28.61,    29.59
       61.0,      29.31,    30.78,    28.52,    28.48,    29.45
       62.0,      29.18,    30.67,    28.39,    28.35,    29.31
       63.0,      29.06,    30.56,    28.27,    28.23,    29.17
       64.0,      28.93,    30.45,    28.14,    28.11,    29.03
       65.0,      28.81,    30.34,    28.01,    27.99,    28.90
       66.0,      28.69,    30.24,    27.89,    27.86,    28.76
       67.0,      28.57,    30.13,    27.77,    27.74,    28.63
       68.0,      28.45,    30.02,    27.65,    27.62,    28.50
       69.0,      28.33,    29.92,    27.53,    27.50,    28.37
       70.0,      28.21,    29.81,    27.41,    27.38,    28.24
       71.0,      28.09,    29.71,    27.29,    27.27,    28.11
       72.0,      27.98,    29.60,    27.17,    27.15,    27.98
       73.0,      27.86,    29.50,    27.06,    27.03,    27.86
       74.0,      27.75,    29.39,    26.94,    26.92,    27.73
       75.0,      27.63,    29.29,    26.83,    26.80,    27.61
       76.0,      27.52,    29.19,    26.72,    26.69,    27.48
       77.0,      27.41,    29.09,    26.61,    26.57,    27.36
       78.0,      27.30,    28.98,    26.50,    26.46,    27.24
       79.0,      27.18,    28.88,    26.39,    26.35,    27.12
       80.0,      27.07,    28.78,    26.28,    26.24,    27.00
       81.0,      26.97,    28.68,    26.18,    26.13,    26.88
       82.0,      26.86,    28.58,    26.07,    26.02,    26.76
       83.0,      26.75,    28.48,    25.97,    25.91,    26.64
       84.0,      26.64,    28.38,    25.86,    25.80,    26.53
       85.0,      26.54,    28.29,    25.76,    25.69,    26.41
       86.0,      26.43,    28.19,    25.66,    25.58,    26.30
       87.0,      26.33,    28.09,    25.55,    25.47,    26.19
       88.0,      26.22,    27.99,    25.45,    25.37,    26.07
       89.0,      26.12,    27.90,    25.35,    25.26,    25.96
       90.0,      26.02,    27.80,    25.25,    25.16,    25.85
       91.0,      25.91,    27.71,    25.16,    25.05,    25.74
       92.0,      25.81,    27.61,    25.06,    24.95,    25.63
       93.0,      25.71,    27.52,    24.96,    24.85,    25.52
       94.0,      25.61,    27.42,    24.86,    24.74,    25.42
       95.0,      25.51,    27.33,    24.77,    24.64,    25.31
       96.0,      25.41,    27.24,    24.67,    24.54,    25.21
       97.0,      25.32,    27.14,    24.58,    24.44,    25.10
       98.0,      25.22,    27.05,    24.49,    24.34,    25.00
       99.0,      25.12,    26.96,    24.39,    24.24,    24.89
      100.0,      25.03,    26.87,    24.30,    24.14,    24.79
      101.0,      24.93,    26.78,    24.21,    24.05,    24.69
      102.0,      24.84,    26.69,    24.12,    23.95,    24.59
      103.0,      24.74,    26.60,    24.03,    23.85,    24.49
      104.0,      24.65,    26.51,    23.94,    23.75,    24.39
      105.0,      24.55,    26.42,    23.85,    23.66,    24.29
      106.0,      24.46,    26.33,    23.76,    23.56,    24.20
      107.0,      24.37,    26.24,    23.67,    23.47,    24.10
      108.0,      24.28,    26.15,    23.58,    23.38,    24.00
      109.0,      24.19,    26.07,    23.50,    23.28,    23.91
      110.0,      24.10,    25.98,    23.41,    23.19,    23.81
      111.0,      24.01,    25.89,    23.32,    23.10,    23.72
      112.0,      23.92,    25.81,    23.24,    23.01,    23.63
      113.0,      23.83,    25.72,    23.15,    22.91,    23.53
