Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.83,     1.54,     1.96,     2.30,     1.54
        2.0,       3.46,     3.15,     3.63,     3.89,     3.15
        3.0,       5.02,     4.79,     5.21,     5.30,     4.79
        4.0,       6.56,     6.44,     6.73,     6.60,     6.44
        5.0,       8.07,     8.12,     8.22,     7.82,     8.12
        6.0,       9.56,     9.80,     9.66,     8.99,     9.80
        7.0,      11.04,    11.49,    11.09,    10.11,    11.49
        8.0,      12.51,    13.19,    12.49,    11.19,    13.19
        9.0,      13.98,    14.90,    13.87,    12.24,    14.90
       10.0,      15.43,    16.61,    15.24,    13.26,    16.61
       11.0,      16.88,    18.33,    16.59,    14.26,    18.33
       12.0,      18.32,    20.07,    17.93,    15.24,    20.06
       13.0,      19.80,    21.85,    19.28,    16.23,    21.82
       14.0,      21.34,    23.75,    20.70,    17.24,    23.68
       15.0,      23.01,    25.82,    22.21,    18.32,    25.68
       16.0,      24.83,    28.11,    23.85,    19.47,    27.91
       17.0,      26.82,    30.61,    25.63,    20.69,    30.36
       18.0,      28.95,    33.29,    27.53,    21.97,    33.01
       19.0,      31.14,    36.05,    29.47,    23.26,    35.77
       20.0,      33.29,    38.76,    31.38,    24.51,    38.52
       21.0,      35.31,    41.30,    33.17,    25.66,    41.12
       22.0,      37.09,    43.52,    34.75,    26.67,    43.43
       23.0,      38.55,    45.34,    36.04,    27.50,    45.33
       24.0,      39.64,    46.68,    37.00,    28.13,    46.74
       25.0,      40.34,    47.53,    37.63,    28.56,    47.63
       26.0,      40.67,    47.93,    37.94,    28.80,    48.03
       27.0,      40.70,    47.95,    37.98,    28.88,    48.01
       28.0,      40.50,    47.68,    37.82,    28.86,    47.66
       29.0,      40.15,    47.23,    37.53,    28.76,    47.10
       30.0,      39.73,    46.70,    37.17,    28.63,    46.42
       31.0,      39.29,    46.14,    36.80,    28.49,    45.72
       32.0,      38.86,    45.60,    36.43,    28.35,    45.04
       33.0,      38.45,    45.10,    36.09,    28.22,    44.40
       34.0,      38.07,    44.61,    35.76,    28.10,    43.80
       35.0,      37.70,    44.14,    35.45,    27.98,    43.22
       36.0,      37.33,    43.68,    35.14,    27.86,    42.66
       37.0,      36.98,    43.22,    34.83,    27.74,    42.12
       38.0,      36.63,    42.78,    34.54,    27.62,    41.58
       39.0,      36.29,    42.34,    34.24,    27.50,    41.07
       40.0,      35.95,    41.91,    33.96,    27.39,    40.56
       41.0,      35.63,    41.49,    33.67,    27.27,    40.07
       42.0,      35.31,    41.08,    33.40,    27.16,    39.60
       43.0,      34.99,    40.67,    33.13,    27.04,    39.13
       44.0,      34.69,    40.27,    32.86,    26.93,    38.68
       45.0,      34.38,    39.88,    32.60,    26.82,    38.24
       46.0,      34.09,    39.50,    32.34,    26.70,    37.81
       47.0,      33.80,    39.13,    32.09,    26.59,    37.39
       48.0,      33.52,    38.76,    31.84,    26.48,    36.99
       49.0,      33.24,    38.39,    31.60,    26.37,    36.59
       50.0,      32.97,    38.04,    31.36,    26.27,    36.20
       51.0,      32.70,    37.69,    31.13,    26.16,    35.83
       52.0,      32.44,    37.35,    30.89,    26.05,    35.46
       53.0,      32.18,    37.01,    30.67,    25.95,    35.10
       54.0,      31.93,    36.68,    30.45,    25.84,    34.75
       55.0,      31.68,    36.36,    30.23,    25.74,    34.41
       56.0,      31.44,    36.04,    30.01,    25.63,    34.08
       57.0,      31.20,    35.72,    29.80,    25.53,    33.75
       58.0,      30.97,    35.42,    29.60,    25.43,    33.44
       59.0,      30.74,    35.12,    29.39,    25.33,    33.13
       60.0,      30.52,    34.82,    29.19,    25.23,    32.83
       61.0,      30.30,    34.53,    28.99,    25.13,    32.53
       62.0,      30.08,    34.24,    28.80,    25.03,    32.25
       63.0,      29.87,    33.96,    28.61,    24.93,    31.97
       64.0,      29.66,    33.69,    28.42,    24.83,    31.69
       65.0,      29.45,    33.42,    28.24,    24.73,    31.42
       66.0,      29.25,    33.15,    28.06,    24.64,    31.16
       67.0,      29.05,    32.89,    27.88,    24.54,    30.91
       68.0,      28.86,    32.63,    27.71,    24.45,    30.66
       69.0,      28.67,    32.38,    27.54,    24.35,    30.42
       70.0,      28.48,    32.13,    27.37,    24.26,    30.18
       71.0,      28.30,    31.89,    27.20,    24.16,    29.94
       72.0,      28.12,    31.65,    27.04,    24.07,    29.72
       73.0,      27.94,    31.41,    26.88,    23.98,    29.49
       74.0,      27.77,    31.18,    26.72,    23.89,    29.28
       75.0,      27.59,    30.96,    26.56,    23.80,    29.06
       76.0,      27.43,    30.73,    26.41,    23.71,    28.86
       77.0,      27.26,    30.51,    26.26,    23.62,    28.65
       78.0,      27.10,    30.30,    26.11,    23.53,    28.45
       79.0,      26.94,    30.08,    25.96,    23.44,    28.26
       80.0,      26.78,    29.88,    25.82,    23.35,    28.07
       81.0,      26.62,    29.67,    25.68,    23.27,    27.88
       82.0,      26.47,    29.47,    25.54,    23.18,    27.69
       83.0,      26.32,    29.27,    25.40,    23.09,    27.51
       84.0,      26.17,    29.08,    25.26,    23.01,    27.34
       85.0,      26.03,    28.88,    25.13,    22.93,    27.17
       86.0,      25.88,    28.70,    25.00,    22.84,    27.00
       87.0,      25.74,    28.51,    24.87,    22.76,    26.83
       88.0,      25.60,    28.33,    24.74,    22.67,    26.67
       89.0,      25.47,    28.15,    24.61,    22.59,    26.51
       90.0,      25.33,    27.97,    24.49,    22.51,    26.35
       91.0,      25.20,    27.80,    24.37,    22.43,    26.20
       92.0,      25.07,    27.63,    24.25,    22.35,    26.05
       93.0,      24.94,    27.46,    24.13,    22.27,    25.90
       94.0,      24.81,    27.29,    24.01,    22.19,    25.75
       95.0,      24.69,    27.13,    23.90,    22.11,    25.61
       96.0,      24.56,    26.97,    23.78,    22.03,    25.47
       97.0,      24.44,    26.81,    23.67,    21.95,    25.33
       98.0,      24.32,    26.66,    23.56,    21.88,    25.20
       99.0,      24.20,    26.50,    23.45,    21.80,    25.07
      100.0,      24.09,    26.35,    23.34,    21.72,    24.94
      101.0,      23.97,    26.20,    23.23,    21.65,    24.81
      102.0,      23.86,    26.06,    23.13,    21.57,    24.68
      103.0,      23.75,    25.91,    23.03,    21.49,    24.56
      104.0,      23.64,    25.77,    22.92,    21.42,    24.43
      105.0,      23.53,    25.63,    22.82,    21.35,    24.31
      106.0,      23.42,    25.50,    22.72,    21.27,    24.20
      107.0,      23.32,    25.36,    22.63,    21.20,    24.08
      108.0,      23.21,    25.23,    22.53,    21.13,    23.96
      109.0,      23.11,    25.10,    22.43,    21.05,    23.85
      110.0,      23.01,    24.97,    22.34,    20.98,    23.74
      111.0,      22.91,    24.84,    22.24,    20.91,    23.63
      112.0,      22.81,    24.71,    22.15,    20.84,    23.52
      113.0,      22.71,    24.59,    22.06,    20.77,    23.42
      114.0,      22.61,    24.47,    21.97,    20.70,    23.31
      115.0,      22.52,    24.35,    21.88,    20.63,    23.21
      116.0,      22.42,    24.23,    21.79,    20.56,    23.11
      117.0,      22.33,    24.11,    21.71,    20.49,    23.01
      118.0,      22.24,    24.00,    21.62,    20.42,    22.91
      119.0,      22.15,    23.88,    21.54,    20.36,    22.81
      120.0,      22.06,    23.77,    21.45,    20.29,    22.71
      121.0,      21.97,    23.66,    21.37,    20.22,    22.62
      122.0,      21.88,    23.55,    21.29,    20.16,    22.52
      123.0,      21.79,    23.44,    21.20,    20.09,    22.43
      124.0,      21.71,    23.34,    21.12,    20.02,    22.34
      125.0,      21.62,    23.23,    21.05,    19.96,    22.25
      126.0,      21.54,    23.13,    20.97,    19.89,    22.16
      127.0,      21.45,    23.03,    20.89,    19.83,    22.07
      128.0,      21.37,    22.93,    20.81,    19.77,    21.98
      129.0,      21.29,    22.83,    20.74,    19.70,    21.89
      130.0,      21.21,    22.73,    20.66,    19.64,    21.81
      131.0,      21.13,    22.63,    20.59,    19.58,    21.72
      132.0,      21.05,    22.54,    20.51,    19.51,    21.64
      133.0,      20.97,    22.44,    20.44,    19.45,    21.56
      134.0,      20.90,    22.35,    20.37,    19.39,    21.48
      135.0,      20.82,    22.26,    20.30,    19.33,    21.40
      136.0,      20.74,    22.17,    20.22,    19.27,    21.32
      137.0,      20.67,    22.08,    20.15,    19.21,    21.24
      138.0,      20.60,    21.99,    20.08,    19.15,    21.16
      139.0,      20.52,    21.90,    20.02,    19.09,    21.08
      140.0,      20.45,    21.82,    19.95,    19.03,    21.00
      141.0,      20.38,    21.73,    19.88,    18.97,    20.93
      142.0,      20.31,    21.65,    19.81,    18.91,    20.85
      143.0,      20.23,    21.57,    19.75,    18.85,    20.78
      144.0,      20.16,    21.48,    19.68,    18.79,    20.70
      145.0,      20.10,    21.40,    19.62,    18.73,    20.63
      146.0,      20.03,    21.32,    19.55,    18.68,    20.56
      147.0,      19.96,    21.24,    19.49,    18.62,    20.49
      148.0,      19.89,    21.16,    19.42,    18.56,    20.41
      149.0,      19.82,    21.09,    19.36,    18.50,    20.34
      150.0,      19.76,    21.01,    19.30,    18.45,    20.27
      151.0,      19.69,    20.93,    19.24,    18.39,    20.20
      152.0,      19.63,    20.86,    19.18,    18.34,    20.14
      153.0,      19.56,    20.78,    19.11,    18.28,    20.07
      154.0,      19.50,    20.71,    19.05,    18.23,    20.00
      155.0,      19.43,    20.64,    18.99,    18.17,    19.93
      156.0,      19.37,    20.57,    18.94,    18.12,    19.86
      157.0,      19.31,    20.50,    18.88,    18.06,    19.80
      158.0,      19.25,    20.43,    18.82,    18.01,    19.73
      159.0,      19.18,    20.36,    18.76,    17.96,    19.67
      160.0,      19.12,    20.29,    18.70,    17.90,    19.60
      161.0,      19.06,    20.22,    18.65,    17.85,    19.54
      162.0,      19.00,    20.15,    18.59,    17.80,    19.47
      163.0,      18.94,    20.08,    18.53,    17.75,    19.41
      164.0,      18.88,    20.02,    18.48,    17.69,    19.35
      165.0,      18.83,    19.95,    18.42,    17.64,    19.28
      166.0,      18.77,    19.89,    18.37,    17.59,    19.22
      167.0,      18.71,    19.82,    18.31,    17.54,    19.16
      168.0,      18.65,    19.76,    18.26,    17.49,    19.10
      169.0,      18.59,    19.70,    18.20,    17.44,    19.04
      170.0,      18.54,    19.64,    18.15,    17.39,    18.98
      171.0,      18.48,    19.57,    18.10,    17.34,    18.92
      172.0,      18.43,    19.51,    18.04,    17.29,    18.86
      173.0,      18.37,    19.45,    17.99,    17.24,    18.80
      174.0,      18.32,    19.39,    17.94,    17.19,    18.74
      175.0,      18.26,    19.33,    17.89,    17.14,    18.68
      176.0,      18.21,    19.27,    17.84,    17.09,    18.62
      177.0,      18.15,    19.22,    17.79,    17.04,    18.56
      178.0,      18.10,    19.16,    17.74,    17.00,    18.51
      179.0,      18.05,    19.10,    17.69,    16.95,    18.45
      180.0,      17.99,    19.04,    17.64,    16.90,    18.39
      181.0,      17.94,    18.99,    17.59,    16.85,    18.33
      182.0,      17.89,    18.93,    17.54,    16.81,    18.28
      183.0,      17.84,    18.87,    17.49,    16.76,    18.22
      184.0,      17.78,    18.82,    17.44,    16.71,    18.17
      185.0,      17.73,    18.77,    17.39,    16.67,    18.11
      186.0,      17.68,    18.71,    17.34,    16.62,    18.05
      187.0,      17.63,    18.66,    17.29,    16.57,    18.00
      188.0,      17.58,    18.60,    17.25,    16.53,    17.94
      189.0,      17.53,    18.55,    17.20,    16.48,    17.89
      190.0,      17.48,    18.50,    17.15,    16.44,    17.84
      191.0,      17.43,    18.45,    17.10,    16.39,    17.78
      192.0,      17.38,    18.40,    17.06,    16.35,    17.73
      193.0,      17.33,    18.34,    17.01,    16.30,    17.67
      194.0,      17.29,    18.29,    16.97,    16.26,    17.62
      195.0,      17.24,    18.24,    16.92,    16.22,    17.57
      196.0,      17.19,    18.19,    16.87,    16.17,    17.52
      197.0,      17.14,    18.14,    16.83,    16.13,    17.46
      198.0,      17.09,    18.09,    16.78,    16.09,    17.41
      199.0,      17.05,    18.04,    16.74,    16.04,    17.36
      200.0,      17.00,    18.00,    16.69,    16.00,    17.31
      201.0,      16.95,    17.95,    16.65,    15.96,    17.26
      202.0,      16.91,    17.90,    16.61,    15.91,    17.20
      203.0,      16.86,    17.85,    16.56,    15.87,    17.15
      204.0,      16.81,    17.80,    16.52,    15.83,    17.10
      205.0,      16.77,    17.76,    16.47,    15.79,    17.05
      206.0,      16.72,    17.71,    16.43,    15.75,    17.00
      207.0,      16.68,    17.66,    16.39,    15.70,    16.95
      208.0,      16.63,    17.62,    16.34,    15.66,    16.90
      209.0,      16.59,    17.57,    16.30,    15.62,    16.85
      210.0,      16.54,    17.53,    16.26,    15.58,    16.80
      211.0,      16.50,    17.48,    16.22,    15.54,    16.75
      212.0,      16.45,    17.44,    16.17,    15.50,    16.70
