Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.84,     1.54,     1.96,     2.30,     1.54
        2.0,       3.46,     3.15,     3.64,     3.90,     3.15
        3.0,       5.03,     4.79,     5.22,     5.31,     4.79
        4.0,       6.56,     6.45,     6.74,     6.61,     6.45
        5.0,       8.08,     8.12,     8.22,     7.83,     8.12
        6.0,       9.57,     9.81,     9.67,     9.00,     9.81
        7.0,      11.05,    11.50,    11.10,    10.11,    11.50
        8.0,      12.52,    13.20,    12.50,    11.20,    13.20
        9.0,      13.99,    14.91,    13.88,    12.25,    14.91
       10.0,      15.44,    16.62,    15.25,    13.27,    16.62
       11.0,      16.89,    18.34,    16.60,    14.27,    18.34
       12.0,      18.34,    20.08,    17.94,    15.25,    20.07
       13.0,      19.81,    21.89,    19.30,    16.23,    21.83
       14.0,      21.37,    23.82,    20.72,    17.25,    23.68
       15.0,      23.05,    25.94,    22.27,    18.32,    25.68
       16.0,      24.91,    28.29,    23.97,    19.46,    27.91
       17.0,      26.94,    30.87,    25.84,    20.68,    30.38
       18.0,      29.12,    33.61,    27.84,    21.95,    33.07
       19.0,      31.36,    36.42,    29.90,    23.23,    35.88
       20.0,      33.56,    39.16,    31.92,    24.48,    38.68
       21.0,      35.61,    41.70,    33.79,    25.63,    41.34
       22.0,      37.41,    43.90,    35.41,    26.65,    43.69
       23.0,      38.86,    45.66,    36.70,    27.48,    45.61
       24.0,      39.92,    46.94,    37.61,    28.11,    47.02
       25.0,      40.57,    47.72,    38.13,    28.54,    47.88
       26.0,      40.83,    48.04,    38.29,    28.79,    48.21
       27.0,      40.78,    47.99,    38.14,    28.88,    48.10
       28.0,      40.48,    47.67,    37.77,    28.86,    47.63
       29.0,      40.03,    47.17,    37.26,    28.76,    46.94
       30.0,      39.51,    46.60,    36.69,    28.63,    46.13
       31.0,      38.98,    46.01,    36.10,    28.49,    45.30
       32.0,      38.46,    45.45,    35.54,    28.35,    44.50
       33.0,      37.98,    44.91,    35.02,    28.23,    43.75
       34.0,      37.52,    44.40,    34.53,    28.11,    43.04
       35.0,      37.08,    43.89,    34.05,    27.99,    42.38
       36.0,      36.65,    43.40,    33.60,    27.87,    41.74
       37.0,      36.23,    42.91,    33.16,    27.75,    41.11
       38.0,      35.83,    42.44,    32.74,    27.63,    40.52
       39.0,      35.44,    41.98,    32.33,    27.51,    39.94
       40.0,      35.06,    41.52,    31.93,    27.40,    39.38
       41.0,      34.69,    41.07,    31.55,    27.28,    38.84
       42.0,      34.33,    40.63,    31.18,    27.17,    38.32
       43.0,      33.97,    40.20,    30.83,    27.06,    37.81
       44.0,      33.63,    39.78,    30.48,    26.94,    37.32
       45.0,      33.30,    39.37,    30.15,    26.83,    36.85
       46.0,      32.98,    38.96,    29.83,    26.72,    36.39
       47.0,      32.66,    38.56,    29.52,    26.61,    35.95
       48.0,      32.35,    38.17,    29.21,    26.50,    35.52
       49.0,      32.05,    37.79,    28.92,    26.39,    35.11
       50.0,      31.76,    37.41,    28.64,    26.29,    34.71
       51.0,      31.48,    37.04,    28.37,    26.18,    34.32
       52.0,      31.20,    36.68,    28.10,    26.07,    33.95
       53.0,      30.93,    36.33,    27.85,    25.97,    33.58
       54.0,      30.67,    35.98,    27.60,    25.86,    33.23
       55.0,      30.41,    35.64,    27.36,    25.76,    32.89
       56.0,      30.16,    35.30,    27.13,    25.66,    32.56
       57.0,      29.92,    34.97,    26.90,    25.55,    32.24
       58.0,      29.68,    34.65,    26.69,    25.45,    31.93
       59.0,      29.45,    34.34,    26.47,    25.35,    31.62
       60.0,      29.22,    34.03,    26.27,    25.25,    31.33
       61.0,      29.00,    33.72,    26.07,    25.15,    31.05
       62.0,      28.78,    33.42,    25.88,    25.05,    30.77
       63.0,      28.57,    33.13,    25.69,    24.95,    30.50
       64.0,      28.36,    32.84,    25.51,    24.85,    30.24
       65.0,      28.16,    32.56,    25.33,    24.76,    29.99
       66.0,      27.96,    32.28,    25.16,    24.66,    29.74
       67.0,      27.77,    32.01,    24.99,    24.56,    29.50
       68.0,      27.58,    31.74,    24.83,    24.47,    29.27
       69.0,      27.39,    31.48,    24.67,    24.38,    29.04
       70.0,      27.21,    31.22,    24.51,    24.28,    28.82
       71.0,      27.03,    30.97,    24.37,    24.19,    28.61
       72.0,      26.86,    30.72,    24.22,    24.10,    28.40
       73.0,      26.69,    30.47,    24.08,    24.00,    28.20
       74.0,      26.52,    30.24,    23.94,    23.91,    28.00
       75.0,      26.36,    30.00,    23.80,    23.82,    27.80
       76.0,      26.20,    29.77,    23.67,    23.73,    27.62
       77.0,      26.04,    29.54,    23.55,    23.64,    27.43
       78.0,      25.89,    29.32,    23.42,    23.55,    27.25
       79.0,      25.74,    29.10,    23.30,    23.46,    27.08
       80.0,      25.59,    28.89,    23.18,    23.38,    26.91
       81.0,      25.44,    28.68,    23.06,    23.29,    26.74
       82.0,      25.30,    28.47,    22.95,    23.20,    26.58
       83.0,      25.16,    28.27,    22.84,    23.12,    26.42
       84.0,      25.02,    28.07,    22.73,    23.03,    26.26
       85.0,      24.89,    27.87,    22.63,    22.94,    26.11
       86.0,      24.75,    27.68,    22.52,    22.86,    25.96
       87.0,      24.62,    27.49,    22.42,    22.78,    25.81
       88.0,      24.50,    27.30,    22.32,    22.69,    25.67
       89.0,      24.37,    27.12,    22.23,    22.61,    25.53
       90.0,      24.25,    26.94,    22.13,    22.53,    25.39
       91.0,      24.13,    26.76,    22.04,    22.45,    25.26
       92.0,      24.01,    26.59,    21.95,    22.36,    25.12
       93.0,      23.89,    26.42,    21.86,    22.28,    25.00
       94.0,      23.77,    26.25,    21.77,    22.20,    24.87
       95.0,      23.66,    26.09,    21.68,    22.12,    24.74
       96.0,      23.55,    25.92,    21.60,    22.04,    24.62
       97.0,      23.44,    25.76,    21.52,    21.97,    24.50
       98.0,      23.33,    25.61,    21.43,    21.89,    24.38
       99.0,      23.22,    25.45,    21.35,    21.81,    24.27
      100.0,      23.12,    25.30,    21.28,    21.73,    24.15
      101.0,      23.01,    25.15,    21.20,    21.66,    24.04
      102.0,      22.91,    25.01,    21.12,    21.58,    23.93
      103.0,      22.81,    24.86,    21.05,    21.50,    23.82
      104.0,      22.71,    24.72,    20.97,    21.43,    23.72
      105.0,      22.61,    24.58,    20.90,    21.35,    23.61
      106.0,      22.52,    24.45,    20.83,    21.28,    23.51
      107.0,      22.42,    24.31,    20.76,    21.21,    23.41
      108.0,      22.33,    24.18,    20.69,    21.13,    23.31
      109.0,      22.23,    24.05,    20.62,    21.06,    23.21
      110.0,      22.14,    23.92,    20.55,    20.99,    23.11
      111.0,      22.05,    23.79,    20.49,    20.92,    23.01
      112.0,      21.96,    23.67,    20.42,    20.84,    22.92
      113.0,      21.88,    23.55,    20.36,    20.77,    22.82
      114.0,      21.79,    23.43,    20.29,    20.70,    22.73
      115.0,      21.70,    23.31,    20.23,    20.63,    22.64
      116.0,      21.62,    23.19,    20.17,    20.56,    22.55
      117.0,      21.53,    23.08,    20.11,    20.49,    22.46
      118.0,      21.45,    22.97,    20.04,    20.42,    22.37
      119.0,      21.37,    22.85,    19.98,    20.35,    22.29
      120.0,      21.29,    22.74,    19.92,    20.29,    22.20
      121.0,      21.21,    22.64,    19.87,    20.22,    22.12
      122.0,      21.13,    22.53,    19.81,    20.15,    22.03
      123.0,      21.05,    22.43,    19.75,    20.08,    21.95
      124.0,      20.97,    22.32,    19.69,    20.02,    21.87
      125.0,      20.90,    22.22,    19.64,    19.95,    21.78
      126.0,      20.82,    22.12,    19.58,    19.89,    21.70
      127.0,      20.75,    22.02,    19.53,    19.82,    21.62
      128.0,      20.67,    21.93,    19.47,    19.76,    21.54
      129.0,      20.60,    21.83,    19.42,    19.69,    21.47
      130.0,      20.53,    21.74,    19.36,    19.63,    21.39
      131.0,      20.46,    21.64,    19.31,    19.56,    21.31
      132.0,      20.39,    21.55,    19.26,    19.50,    21.24
      133.0,      20.32,    21.46,    19.20,    19.44,    21.16
      134.0,      20.25,    21.37,    19.15,    19.37,    21.08
      135.0,      20.18,    21.29,    19.10,    19.31,    21.01
      136.0,      20.11,    21.20,    19.05,    19.25,    20.94
      137.0,      20.04,    21.12,    19.00,    19.19,    20.86
      138.0,      19.97,    21.03,    18.95,    19.13,    20.79
      139.0,      19.91,    20.95,    18.90,    19.06,    20.72
      140.0,      19.84,    20.87,    18.85,    19.00,    20.65
      141.0,      19.78,    20.79,    18.80,    18.94,    20.58
      142.0,      19.71,    20.71,    18.75,    18.88,    20.51
      143.0,      19.65,    20.63,    18.70,    18.82,    20.44
      144.0,      19.58,    20.55,    18.65,    18.77,    20.37
      145.0,      19.52,    20.48,    18.60,    18.71,    20.30
      146.0,      19.46,    20.40,    18.55,    18.65,    20.23
      147.0,      19.40,    20.33,    18.51,    18.59,    20.16
      148.0,      19.33,    20.25,    18.46,    18.53,    20.09
      149.0,      19.27,    20.18,    18.41,    18.47,    20.03
      150.0,      19.21,    20.11,    18.37,    18.42,    19.96
      151.0,      19.15,    20.04,    18.32,    18.36,    19.89
      152.0,      19.09,    19.97,    18.27,    18.30,    19.83
      153.0,      19.03,    19.90,    18.23,    18.25,    19.76
      154.0,      18.98,    19.83,    18.18,    18.19,    19.70
      155.0,      18.92,    19.77,    18.14,    18.14,    19.63
      156.0,      18.86,    19.70,    18.09,    18.08,    19.57
      157.0,      18.80,    19.63,    18.05,    18.03,    19.51
      158.0,      18.75,    19.57,    18.00,    17.97,    19.44
      159.0,      18.69,    19.51,    17.96,    17.92,    19.38
      160.0,      18.63,    19.44,    17.91,    17.86,    19.32
      161.0,      18.58,    19.38,    17.87,    17.81,    19.25
      162.0,      18.52,    19.32,    17.82,    17.76,    19.19
      163.0,      18.47,    19.26,    17.78,    17.70,    19.13
      164.0,      18.41,    19.20,    17.74,    17.65,    19.07
      165.0,      18.36,    19.14,    17.69,    17.60,    19.01
      166.0,      18.30,    19.08,    17.65,    17.54,    18.94
      167.0,      18.25,    19.02,    17.61,    17.49,    18.88
      168.0,      18.20,    18.96,    17.56,    17.44,    18.82
      169.0,      18.15,    18.91,    17.52,    17.39,    18.76
      170.0,      18.09,    18.85,    17.48,    17.34,    18.70
      171.0,      18.04,    18.80,    17.44,    17.29,    18.64
      172.0,      17.99,    18.74,    17.39,    17.24,    18.59
      173.0,      17.94,    18.69,    17.35,    17.19,    18.53
      174.0,      17.89,    18.63,    17.31,    17.14,    18.47
      175.0,      17.84,    18.58,    17.27,    17.09,    18.41
      176.0,      17.78,    18.53,    17.23,    17.04,    18.35
      177.0,      17.73,    18.47,    17.18,    16.99,    18.29
      178.0,      17.68,    18.42,    17.14,    16.94,    18.23
      179.0,      17.64,    18.37,    17.10,    16.89,    18.18
      180.0,      17.59,    18.32,    17.06,    16.84,    18.12
      181.0,      17.54,    18.27,    17.02,    16.79,    18.06
      182.0,      17.49,    18.22,    16.98,    16.74,    18.01
      183.0,      17.44,    18.17,    16.94,    16.70,    17.95
      184.0,      17.39,    18.12,    16.90,    16.65,    17.89
      185.0,      17.34,    18.08,    16.86,    16.60,    17.84
      186.0,      17.30,    18.03,    16.82,    16.55,    17.78
      187.0,      17.25,    17.98,    16.78,    16.51,    17.73
      188.0,      17.20,    17.93,    16.74,    16.46,    17.67
      189.0,      17.15,    17.89,    16.70,    16.41,    17.62
      190.0,      17.11,    17.84,    16.66,    16.37,    17.56
      191.0,      17.06,    17.80,    16.62,    16.32,    17.51
      192.0,      17.01,    17.75,    16.58,    16.28,    17.45
      193.0,      16.97,    17.71,    16.54,    16.23,    17.40
      194.0,      16.92,    17.66,    16.50,    16.19,    17.34
      195.0,      16.88,    17.62,    16.46,    16.14,    17.29
      196.0,      16.83,    17.58,    16.42,    16.10,    17.23
      197.0,      16.79,    17.53,    16.38,    16.05,    17.18
      198.0,      16.74,    17.49,    16.35,    16.01,    17.13
      199.0,      16.70,    17.45,    16.31,    15.96,    17.07
      200.0,      16.65,    17.41,    16.27,    15.92,    17.02
