Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.08,     2.05,     2.11,     2.13,     2.05
        2.0,       3.77,     3.74,     3.80,     3.81,     3.74
        3.0,       5.34,     5.32,     5.35,     5.36,     5.32
        4.0,       6.83,     6.83,     6.83,     6.83,     6.83
        5.0,       8.27,     8.29,     8.25,     8.24,     8.29
        6.0,       9.67,     9.72,     9.63,     9.60,     9.72
        7.0,      11.03,    11.11,    10.97,    10.93,    11.11
        8.0,      12.37,    12.48,    12.29,    12.23,    12.48
        9.0,      13.68,    13.82,    13.58,    13.50,    13.82
       10.0,      14.97,    15.15,    14.84,    14.75,    15.15
       11.0,      16.25,    16.46,    16.09,    15.98,    16.46
       12.0,      17.52,    17.77,    17.33,    17.21,    17.78
       13.0,      18.82,    19.11,    18.56,    18.47,    19.15
       14.0,      20.20,    20.55,    19.83,    19.80,    20.60
       15.0,      21.68,    22.12,    21.19,    21.23,    22.19
       16.0,      23.30,    23.85,    22.66,    22.78,    23.91
       17.0,      25.05,    25.73,    24.26,    24.44,    25.75
       18.0,      26.88,    27.71,    25.98,    26.18,    27.66
       19.0,      28.74,    29.72,    27.75,    27.92,    29.57
       20.0,      30.53,    31.64,    29.51,    29.59,    31.38
       21.0,      32.17,    33.38,    31.16,    31.11,    33.02
       22.0,      33.57,    34.86,    32.61,    32.41,    34.41
       23.0,      34.69,    35.99,    33.80,    33.45,    35.51
       24.0,      35.48,    36.76,    34.68,    34.20,    36.28
       25.0,      35.96,    37.17,    35.23,    34.67,    36.75
       26.0,      36.14,    37.26,    35.46,    34.89,    36.95
       27.0,      36.10,    37.10,    35.44,    34.90,    36.95
       28.0,      35.88,    36.75,    35.21,    34.78,    36.79
       29.0,      35.56,    36.29,    34.84,    34.56,    36.55
       30.0,      35.20,    35.79,    34.41,    34.31,    36.28
       31.0,      34.83,    35.30,    33.96,    34.05,    36.00
       32.0,      34.47,    34.83,    33.53,    33.80,    35.73
       33.0,      34.13,    34.38,    33.12,    33.56,    35.47
       34.0,      33.81,    33.96,    32.74,    33.33,    35.22
       35.0,      33.50,    33.56,    32.38,    33.10,    34.97
       36.0,      33.20,    33.17,    32.03,    32.87,    34.72
       37.0,      32.90,    32.79,    31.70,    32.65,    34.48
       38.0,      32.62,    32.43,    31.37,    32.42,    34.24
       39.0,      32.33,    32.08,    31.05,    32.20,    34.01
       40.0,      32.06,    31.74,    30.74,    31.99,    33.77
       41.0,      31.79,    31.41,    30.45,    31.77,    33.54
       42.0,      31.53,    31.10,    30.16,    31.56,    33.31
       43.0,      31.28,    30.79,    29.88,    31.35,    33.09
       44.0,      31.03,    30.50,    29.60,    31.14,    32.86
       45.0,      30.78,    30.21,    29.34,    30.93,    32.64
       46.0,      30.54,    29.94,    29.09,    30.73,    32.43
       47.0,      30.31,    29.67,    28.84,    30.52,    32.21
       48.0,      30.08,    29.42,    28.60,    30.32,    32.00
       49.0,      29.86,    29.17,    28.36,    30.13,    31.79
       50.0,      29.64,    28.93,    28.13,    29.93,    31.58
       51.0,      29.43,    28.69,    27.91,    29.74,    31.38
       52.0,      29.22,    28.47,    27.70,    29.55,    31.18
       53.0,      29.02,    28.25,    27.49,    29.36,    30.98
       54.0,      28.82,    28.04,    27.28,    29.17,    30.78
       55.0,      28.62,    27.84,    27.08,    28.98,    30.58
       56.0,      28.43,    27.64,    26.89,    28.80,    30.39
       57.0,      28.24,    27.45,    26.70,    28.62,    30.20
       58.0,      28.06,    27.26,    26.52,    28.44,    30.01
       59.0,      27.88,    27.08,    26.34,    28.26,    29.83
       60.0,      27.70,    26.91,    26.17,    28.08,    29.64
       61.0,      27.53,    26.74,    26.00,    27.91,    29.46
       62.0,      27.36,    26.57,    25.83,    27.73,    29.28
       63.0,      27.19,    26.41,    25.67,    27.56,    29.10
       64.0,      27.02,    26.26,    25.51,    27.39,    28.93
       65.0,      26.86,    26.11,    25.36,    27.23,    28.76
       66.0,      26.70,    25.96,    25.21,    27.06,    28.58
       67.0,      26.55,    25.82,    25.06,    26.90,    28.42
       68.0,      26.40,    25.68,    24.92,    26.73,    28.25
       69.0,      26.25,    25.55,    24.78,    26.57,    28.08
       70.0,      26.10,    25.42,    24.64,    26.41,    27.92
       71.0,      25.95,    25.29,    24.51,    26.26,    27.76
       72.0,      25.81,    25.17,    24.37,    26.10,    27.60
       73.0,      25.67,    25.05,    24.25,    25.95,    27.44
       74.0,      25.53,    24.94,    24.12,    25.79,    27.29
       75.0,      25.40,    24.82,    24.00,    25.64,    27.13
       76.0,      25.27,    24.71,    23.88,    25.49,    26.98
       77.0,      25.13,    24.60,    23.76,    25.35,    26.83
       78.0,      25.00,    24.50,    23.64,    25.20,    26.68
       79.0,      24.88,    24.40,    23.53,    25.05,    26.54
       80.0,      24.75,    24.30,    23.41,    24.91,    26.39
       81.0,      24.63,    24.20,    23.30,    24.77,    26.25
       82.0,      24.51,    24.10,    23.20,    24.63,    26.11
       83.0,      24.39,    24.01,    23.09,    24.49,    25.97
       84.0,      24.27,    23.92,    22.99,    24.35,    25.83
       85.0,      24.15,    23.83,    22.88,    24.22,    25.69
       86.0,      24.04,    23.74,    22.78,    24.08,    25.55
       87.0,      23.93,    23.66,    22.68,    23.95,    25.42
       88.0,      23.82,    23.57,    22.58,    23.82,    25.29
       89.0,      23.71,    23.49,    22.49,    23.68,    25.16
       90.0,      23.60,    23.41,    22.39,    23.56,    25.03
       91.0,      23.49,    23.34,    22.30,    23.43,    24.90
       92.0,      23.39,    23.26,    22.21,    23.30,    24.77
       93.0,      23.28,    23.18,    22.12,    23.17,    24.65
       94.0,      23.18,    23.11,    22.03,    23.05,    24.53
       95.0,      23.08,    23.04,    21.94,    22.93,    24.40
       96.0,      22.98,    22.97,    21.85,    22.81,    24.28
       97.0,      22.88,    22.90,    21.77,    22.69,    24.16
       98.0,      22.78,    22.83,    21.68,    22.57,    24.05
       99.0,      22.69,    22.76,    21.60,    22.45,    23.93
      100.0,      22.59,    22.70,    21.52,    22.33,    23.82
      101.0,      22.50,    22.63,    21.44,    22.22,    23.70
      102.0,      22.40,    22.57,    21.36,    22.10,    23.59
      103.0,      22.31,    22.51,    21.28,    21.99,    23.48
      104.0,      22.22,    22.44,    21.20,    21.87,    23.37
      105.0,      22.13,    22.38,    21.12,    21.76,    23.26
      106.0,      22.04,    22.32,    21.04,    21.65,    23.15
      107.0,      21.96,    22.26,    20.97,    21.54,    23.04
      108.0,      21.87,    22.21,    20.89,    21.44,    22.94
      109.0,      21.78,    22.15,    20.82,    21.33,    22.83
      110.0,      21.70,    22.09,    20.75,    21.22,    22.73
      111.0,      21.62,    22.04,    20.67,    21.12,    22.63
      112.0,      21.53,    21.98,    20.60,    21.02,    22.53
      113.0,      21.45,    21.93,    20.53,    20.91,    22.43
      114.0,      21.37,    21.88,    20.46,    20.81,    22.33
      115.0,      21.29,    21.82,    20.39,    20.71,    22.23
      116.0,      21.21,    21.77,    20.32,    20.61,    22.14
      117.0,      21.13,    21.72,    20.25,    20.51,    22.04
      118.0,      21.05,    21.67,    20.18,    20.42,    21.95
      119.0,      20.98,    21.62,    20.11,    20.32,    21.85
      120.0,      20.90,    21.57,    20.05,    20.22,    21.76
      121.0,      20.82,    21.52,    19.98,    20.13,    21.67
      122.0,      20.75,    21.47,    19.91,    20.03,    21.58
      123.0,      20.68,    21.42,    19.85,    19.94,    21.49
      124.0,      20.60,    21.37,    19.78,    19.85,    21.40
      125.0,      20.53,    21.33,    19.72,    19.76,    21.32
      126.0,      20.46,    21.28,    19.65,    19.67,    21.23
      127.0,      20.39,    21.23,    19.59,    19.58,    21.15
      128.0,      20.32,    21.19,    19.53,    19.49,    21.06
