Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.90,     1.66,     1.98,     2.28,     1.66
        2.0,       3.52,     3.29,     3.64,     3.86,     3.29
        3.0,       5.07,     4.92,     5.20,     5.25,     4.92
        4.0,       6.57,     6.53,     6.69,     6.53,     6.53
        5.0,       8.04,     8.14,     8.14,     7.73,     8.14
        6.0,       9.48,     9.75,     9.55,     8.88,     9.75
        7.0,      10.91,    11.36,    10.94,     9.98,    11.36
        8.0,      12.31,    12.96,    12.30,    11.04,    12.96
        9.0,      13.71,    14.55,    13.64,    12.07,    14.55
       10.0,      15.09,    16.15,    14.97,    13.08,    16.15
       11.0,      16.46,    17.75,    16.27,    14.06,    17.75
       12.0,      17.83,    19.37,    17.58,    15.02,    19.36
       13.0,      19.25,    21.05,    18.90,    15.99,    21.05
       14.0,      20.76,    22.87,    20.30,    17.00,    22.87
       15.0,      22.42,    24.87,    21.81,    18.09,    24.90
       16.0,      24.24,    27.07,    23.46,    19.30,    27.14
       17.0,      26.23,    29.47,    25.24,    20.61,    29.60
       18.0,      28.33,    32.00,    27.12,    22.01,    32.20
       19.0,      30.46,    34.55,    29.02,    23.44,    34.84
       20.0,      32.52,    37.01,    30.87,    24.83,    37.38
       21.0,      34.40,    39.25,    32.57,    26.10,    39.69
       22.0,      36.01,    41.17,    34.04,    27.18,    41.64
       23.0,      37.27,    42.67,    35.22,    28.01,    43.16
       24.0,      38.14,    43.74,    36.08,    28.56,    44.19
       25.0,      38.64,    44.37,    36.62,    28.83,    44.74
       26.0,      38.79,    44.61,    36.85,    28.84,    44.87
       27.0,      38.67,    44.53,    36.85,    28.64,    44.65
       28.0,      38.34,    44.23,    36.67,    28.29,    44.19
       29.0,      37.90,    43.80,    36.38,    27.84,    43.59
       30.0,      37.40,    43.31,    36.03,    27.35,    42.92
       31.0,      36.90,    42.81,    35.68,    26.86,    42.25
       32.0,      36.42,    42.33,    35.34,    26.39,    41.61
       33.0,      35.96,    41.87,    35.01,    25.95,    40.99
       34.0,      35.51,    41.43,    34.70,    25.53,    40.40
       35.0,      35.08,    40.99,    34.39,    25.13,    39.82
       36.0,      34.66,    40.56,    34.09,    24.75,    39.25
       37.0,      34.25,    40.14,    33.79,    24.38,    38.70
       38.0,      33.85,    39.72,    33.50,    24.02,    38.15
       39.0,      33.46,    39.32,    33.21,    23.68,    37.62
       40.0,      33.07,    38.91,    32.92,    23.35,    37.10
       41.0,      32.70,    38.52,    32.65,    23.03,    36.59
       42.0,      32.33,    38.13,    32.37,    22.72,    36.09
       43.0,      31.97,    37.75,    32.10,    22.43,    35.61
       44.0,      31.62,    37.37,    31.83,    22.14,    35.13
       45.0,      31.28,    37.00,    31.57,    21.86,    34.67
       46.0,      30.94,    36.64,    31.31,    21.60,    34.21
       47.0,      30.61,    36.28,    31.06,    21.34,    33.76
       48.0,      30.29,    35.93,    30.81,    21.09,    33.33
       49.0,      29.98,    35.58,    30.56,    20.86,    32.90
       50.0,      29.67,    35.24,    30.32,    20.62,    32.48
       51.0,      29.37,    34.91,    30.08,    20.40,    32.07
       52.0,      29.07,    34.58,    29.84,    20.19,    31.67
       53.0,      28.78,    34.25,    29.61,    19.98,    31.28
       54.0,      28.50,    33.93,    29.38,    19.78,    30.90
       55.0,      28.22,    33.62,    29.16,    19.59,    30.53
       56.0,      27.95,    33.31,    28.94,    19.40,    30.16
       57.0,      27.69,    33.01,    28.72,    19.22,    29.80
       58.0,      27.43,    32.71,    28.50,    19.05,    29.45
       59.0,      27.17,    32.41,    28.29,    18.88,    29.11
       60.0,      26.92,    32.12,    28.09,    18.71,    28.77
       61.0,      26.68,    31.84,    27.88,    18.56,    28.44
       62.0,      26.44,    31.56,    27.68,    18.41,    28.12
       63.0,      26.21,    31.28,    27.48,    18.26,    27.80
       64.0,      25.98,    31.01,    27.28,    18.12,    27.50
       65.0,      25.75,    30.75,    27.09,    17.98,    27.19
       66.0,      25.53,    30.48,    26.90,    17.84,    26.90
       67.0,      25.32,    30.23,    26.71,    17.72,    26.61
       68.0,      25.10,    29.97,    26.53,    17.59,    26.33
       69.0,      24.90,    29.72,    26.35,    17.47,    26.05
       70.0,      24.69,    29.47,    26.17,    17.35,    25.78
