Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.34,     2.35,     2.33,     2.33,     2.35
        2.0,       4.04,     4.05,     4.03,     4.03,     4.05
        3.0,       5.56,     5.56,     5.56,     5.56,     5.56
        4.0,       6.97,     6.97,     6.98,     6.98,     6.97
        5.0,       8.31,     8.30,     8.32,     8.32,     8.30
        6.0,       9.59,     9.57,     9.61,     9.61,     9.57
        7.0,      10.83,    10.80,    10.85,    10.85,    10.80
        8.0,      12.03,    11.99,    12.06,    12.06,    11.99
        9.0,      13.19,    13.15,    13.24,    13.24,    13.15
       10.0,      14.33,    14.28,    14.39,    14.39,    14.28
       11.0,      15.45,    15.39,    15.51,    15.51,    15.39
       12.0,      16.55,    16.50,    16.62,    16.62,    16.48
       13.0,      17.66,    17.63,    17.73,    17.72,    17.56
       14.0,      18.80,    18.83,    18.86,    18.83,    18.68
       15.0,      20.00,    20.11,    20.05,    20.00,    19.84
       16.0,      21.28,    21.49,    21.33,    21.23,    21.08
       17.0,      22.65,    22.95,    22.69,    22.55,    22.40
       18.0,      24.07,    24.46,    24.12,    23.93,    23.79
       19.0,      25.51,    25.94,    25.57,    25.35,    25.19
       20.0,      26.92,    27.36,    27.00,    26.75,    26.57
       21.0,      28.23,    28.63,    28.33,    28.08,    27.87
       22.0,      29.38,    29.71,    29.52,    29.28,    29.02
       23.0,      30.34,    30.57,    30.50,    30.29,    29.98
       24.0,      31.07,    31.19,    31.27,    31.10,    30.74
       25.0,      31.58,    31.59,    31.80,    31.67,    31.28
       26.0,      31.89,    31.79,    32.11,    32.04,    31.61
       27.0,      32.02,    31.84,    32.25,    32.21,    31.77
       28.0,      32.01,    31.78,    32.24,    32.25,    31.80
       29.0,      31.93,    31.66,    32.14,    32.18,    31.74
       30.0,      31.80,    31.51,    31.99,    32.06,    31.64
       31.0,      31.66,    31.36,    31.83,    31.93,    31.52
       32.0,      31.52,    31.22,    31.67,    31.79,    31.41
       33.0,      31.40,    31.09,    31.52,    31.67,    31.30
       34.0,      31.27,    30.95,    31.39,    31.55,    31.21
       35.0,      31.16,    30.82,    31.25,    31.44,    31.11
       36.0,      31.04,    30.69,    31.11,    31.33,    31.02
