Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.21,     2.20,     2.22,     2.22,     2.20
        2.0,       3.91,     3.90,     3.92,     3.92,     3.90
        3.0,       5.47,     5.46,     5.47,     5.47,     5.46
        4.0,       6.93,     6.93,     6.92,     6.92,     6.93
        5.0,       8.32,     8.33,     8.31,     8.31,     8.33
        6.0,       9.67,     9.69,     9.65,     9.65,     9.69
        7.0,      10.98,    11.01,    10.95,    10.95,    11.01
        8.0,      12.26,    12.30,    12.21,    12.21,    12.30
        9.0,      13.50,    13.56,    13.45,    13.45,    13.56
       10.0,      14.73,    14.79,    14.66,    14.66,    14.79
       11.0,      15.93,    16.01,    15.85,    15.85,    16.01
       12.0,      17.12,    17.22,    17.02,    17.02,    17.22
       13.0,      18.33,    18.47,    18.19,    18.19,    18.46
       14.0,      19.59,    19.81,    19.39,    19.38,    19.77
       15.0,      20.94,    21.27,    20.66,    20.63,    21.19
       16.0,      22.40,    22.89,    22.03,    21.96,    22.72
       17.0,      23.97,    24.64,    23.51,    23.39,    24.36
       18.0,      25.63,    26.47,    25.08,    24.90,    26.07
       19.0,      27.31,    28.32,    26.70,    26.45,    27.78
       20.0,      28.95,    30.08,    28.30,    27.99,    29.41
       21.0,      30.46,    31.66,    29.81,    29.46,    30.90
       22.0,      31.76,    32.98,    31.14,    30.77,    32.17
       23.0,      32.82,    33.97,    32.25,    31.88,    33.18
       24.0,      33.59,    34.62,    33.08,    32.74,    33.91
       25.0,      34.07,    34.94,    33.63,    33.35,    34.36
       26.0,      34.28,    34.96,    33.90,    33.71,    34.56
       27.0,      34.28,    34.75,    33.94,    33.85,    34.56
       28.0,      34.11,    34.37,    33.81,    33.83,    34.43
       29.0,      33.84,    33.91,    33.55,    33.70,    34.21
       30.0,      33.53,    33.41,    33.24,    33.51,    33.96
       31.0,      33.20,    32.91,    32.91,    33.29,    33.70
       32.0,      32.89,    32.44,    32.59,    33.08,    33.45
       33.0,      32.60,    32.00,    32.29,    32.89,    33.21
       34.0,      32.32,    31.58,    32.01,    32.71,    32.98
       35.0,      32.05,    31.17,    31.74,    32.53,    32.75
       36.0,      31.79,    30.78,    31.48,    32.36,    32.52
       37.0,      31.53,    30.41,    31.23,    32.20,    32.30
       38.0,      31.28,    30.04,    30.98,    32.03,    32.08
       39.0,      31.04,    29.69,    30.74,    31.87,    31.86
       40.0,      30.81,    29.36,    30.51,    31.71,    31.65
       41.0,      30.58,    29.03,    30.29,    31.55,    31.43
       42.0,      30.35,    28.72,    30.06,    31.40,    31.22
       43.0,      30.13,    28.41,    29.85,    31.24,    31.02
       44.0,      29.92,    28.12,    29.64,    31.09,    30.81
       45.0,      29.71,    27.84,    29.44,    30.95,    30.61
       46.0,      29.50,    27.57,    29.24,    30.80,    30.41
