Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.04,     2.96,     3.13,     3.13,     2.96
        2.0,       5.13,     5.26,     5.01,     5.01,     5.26
        3.0,       7.02,     7.43,     6.63,     6.60,     7.44
        4.0,       8.88,     9.62,     8.16,     8.08,     9.64
        5.0,      10.79,    11.95,     9.70,     9.53,    11.98
        6.0,      12.82,    14.47,    11.30,    11.02,    14.50
        7.0,      14.99,    17.19,    13.00,    12.59,    17.20
        8.0,      17.26,    20.04,    14.76,    14.23,    20.02
        9.0,      19.56,    22.92,    16.54,    15.91,    22.86
       10.0,      21.77,    25.70,    18.25,    17.56,    25.59
       11.0,      23.80,    28.23,    19.82,    19.10,    28.06
       12.0,      25.54,    30.38,    21.15,    20.46,    30.17
       13.0,      26.91,    32.05,    22.19,    21.58,    31.81
       14.0,      27.86,    33.19,    22.91,    22.40,    32.95
       15.0,      28.40,    33.82,    23.29,    22.90,    33.59
       16.0,      28.56,    33.97,    23.38,    23.11,    33.78
       17.0,      28.41,    33.74,    23.21,    23.06,    33.61
       18.0,      28.02,    33.23,    22.86,    22.81,    33.18
       19.0,      27.48,    32.54,    22.39,    22.42,    32.59
       20.0,      26.88,    31.78,    21.86,    21.96,    31.93
       21.0,      26.26,    31.01,    21.32,    21.47,    31.26
       22.0,      25.67,    30.27,    20.80,    20.98,    30.61
       23.0,      25.10,    29.57,    20.31,    20.53,    30.00
       24.0,      24.57,    28.90,    19.84,    20.10,    29.42
       25.0,      24.05,    28.26,    19.39,    19.69,    28.87
       26.0,      23.56,    27.65,    18.97,    19.30,    28.33
       27.0,      23.09,    27.06,    18.55,    18.93,    27.82
       28.0,      22.63,    26.49,    18.16,    18.57,    27.32
       29.0,      22.20,    25.94,    17.77,    18.22,    26.85
       30.0,      21.77,    25.42,    17.41,    17.88,    26.39
       31.0,      21.37,    24.91,    17.06,    17.56,    25.95
       32.0,      20.98,    24.43,    16.72,    17.25,    25.53
       33.0,      20.60,    23.96,    16.39,    16.95,    25.12
       34.0,      20.24,    23.51,    16.08,    16.66,    24.72
       35.0,      19.90,    23.08,    15.77,    16.38,    24.35
       36.0,      19.56,    22.66,    15.48,    16.12,    23.98
       37.0,      19.24,    22.26,    15.20,    15.86,    23.63
       38.0,      18.93,    21.88,    14.94,    15.61,    23.29
       39.0,      18.63,    21.51,    14.68,    15.37,    22.97
       40.0,      18.34,    21.15,    14.43,    15.14,    22.66
       41.0,      18.07,    20.81,    14.19,    14.92,    22.36
       42.0,      17.80,    20.48,    13.96,    14.71,    22.07
       43.0,      17.55,    20.16,    13.74,    14.50,    21.79
       44.0,      17.30,    19.85,    13.53,    14.31,    21.52
       45.0,      17.06,    19.56,    13.32,    14.11,    21.26
       46.0,      16.83,    19.28,    13.12,    13.93,    21.01
       47.0,      16.61,    19.00,    12.93,    13.75,    20.77
       48.0,      16.40,    18.74,    12.75,    13.58,    20.54
       49.0,      16.20,    18.49,    12.57,    13.42,    20.31
       50.0,      16.00,    18.25,    12.40,    13.26,    20.10
       51.0,      15.81,    18.01,    12.24,    13.10,    19.89
       52.0,      15.63,    17.79,    12.08,    12.96,    19.69
       53.0,      15.45,    17.57,    11.93,    12.81,    19.50
       54.0,      15.28,    17.36,    11.79,    12.67,    19.31
       55.0,      15.12,    17.16,    11.65,    12.54,    19.13
       56.0,      14.96,    16.97,    11.51,    12.41,    18.96
       57.0,      14.81,    16.78,    11.38,    12.29,    18.80
       58.0,      14.67,    16.60,    11.26,    12.17,    18.63
       59.0,      14.52,    16.43,    11.14,    12.05,    18.48
       60.0,      14.39,    16.26,    11.02,    11.94,    18.33
       61.0,      14.26,    16.10,    10.91,    11.83,    18.19
       62.0,      14.13,    15.95,    10.80,    11.73,    18.05
       63.0,      14.01,    15.80,    10.70,    11.63,    17.91
       64.0,      13.89,    15.65,    10.60,    11.53,    17.78
       65.0,      13.78,    15.51,    10.50,    11.44,    17.66
       66.0,      13.67,    15.38,    10.41,    11.34,    17.53
       67.0,      13.56,    15.25,    10.32,    11.26,    17.42
       68.0,      13.46,    15.13,    10.23,    11.17,    17.30
       69.0,      13.36,    15.01,    10.15,    11.09,    17.20
       70.0,      13.26,    14.89,    10.07,    11.01,    17.09
       71.0,      13.17,    14.78,     9.99,    10.93,    16.99
       72.0,      13.08,    14.67,     9.91,    10.86,    16.89
       73.0,      13.00,    14.57,     9.84,    10.78,    16.79
       74.0,      12.91,    14.47,     9.77,    10.71,    16.70
       75.0,      12.83,    14.37,     9.70,    10.65,    16.61
       76.0,      12.75,    14.27,     9.64,    10.58,    16.52
       77.0,      12.68,    14.18,     9.58,    10.52,    16.44
       78.0,      12.61,    14.10,     9.51,    10.45,    16.36
       79.0,      12.54,    14.01,     9.46,    10.39,    16.28
       80.0,      12.47,    13.93,     9.40,    10.33,    16.20
       81.0,      12.40,    13.85,     9.34,    10.28,    16.13
       82.0,      12.34,    13.78,     9.29,    10.22,    16.06
       83.0,      12.28,    13.70,     9.24,    10.17,    15.99
       84.0,      12.22,    13.63,     9.19,    10.12,    15.92
       85.0,      12.16,    13.56,     9.14,    10.07,    15.86
       86.0,      12.10,    13.50,     9.10,    10.02,    15.79
       87.0,      12.05,    13.43,     9.05,     9.97,    15.73
       88.0,      11.99,    13.37,     9.01,     9.92,    15.67
       89.0,      11.94,    13.31,     8.97,     9.88,    15.62
       90.0,      11.89,    13.25,     8.93,     9.83,    15.56
       91.0,      11.84,    13.19,     8.89,     9.79,    15.50
       92.0,      11.80,    13.14,     8.85,     9.75,    15.45
       93.0,      11.75,    13.08,     8.81,     9.71,    15.40
       94.0,      11.71,    13.03,     8.78,     9.67,    15.35
       95.0,      11.66,    12.98,     8.74,     9.63,    15.30
       96.0,      11.62,    12.93,     8.71,     9.59,    15.25
       97.0,      11.58,    12.89,     8.67,     9.56,    15.21
       98.0,      11.54,    12.84,     8.64,     9.52,    15.16
       99.0,      11.50,    12.80,     8.61,     9.48,    15.12
      100.0,      11.46,    12.75,     8.58,     9.45,    15.07
      101.0,      11.43,    12.71,     8.55,     9.42,    15.03
      102.0,      11.39,    12.67,     8.53,     9.38,    14.99
      103.0,      11.36,    12.63,     8.50,     9.35,    14.95
      104.0,      11.32,    12.59,     8.47,     9.32,    14.91
      105.0,      11.29,    12.55,     8.45,     9.29,    14.87
      106.0,      11.26,    12.52,     8.42,     9.26,    14.84
      107.0,      11.23,    12.48,     8.40,     9.23,    14.80
      108.0,      11.20,    12.45,     8.37,     9.20,    14.76
      109.0,      11.17,    12.41,     8.35,     9.17,    14.73
      110.0,      11.14,    12.38,     8.33,     9.15,    14.70
      111.0,      11.11,    12.35,     8.30,     9.12,    14.66
      112.0,      11.08,    12.32,     8.28,     9.09,    14.63
      113.0,      11.05,    12.29,     8.26,     9.07,    14.60
      114.0,      11.03,    12.26,     8.24,     9.04,    14.57
      115.0,      11.00,    12.23,     8.22,     9.02,    14.54
      116.0,      10.98,    12.20,     8.20,     8.99,    14.51
      117.0,      10.95,    12.17,     8.18,     8.97,    14.48
      118.0,      10.93,    12.15,     8.16,     8.94,    14.45
      119.0,      10.90,    12.12,     8.15,     8.92,    14.42
      120.0,      10.88,    12.09,     8.13,     8.90,    14.39
      121.0,      10.85,    12.07,     8.11,     8.87,    14.36
      122.0,      10.83,    12.04,     8.09,     8.85,    14.34
      123.0,      10.81,    12.02,     8.08,     8.83,    14.31
      124.0,      10.79,    12.00,     8.06,     8.81,    14.29
      125.0,      10.77,    11.97,     8.05,     8.79,    14.26
      126.0,      10.75,    11.95,     8.03,     8.76,    14.23
      127.0,      10.72,    11.93,     8.02,     8.74,    14.21
      128.0,      10.70,    11.91,     8.00,     8.72,    14.19
      129.0,      10.68,    11.89,     7.99,     8.70,    14.16
      130.0,      10.66,    11.86,     7.97,     8.68,    14.14
      131.0,      10.64,    11.84,     7.96,     8.66,    14.11
      132.0,      10.63,    11.82,     7.94,     8.64,    14.09
      133.0,      10.61,    11.80,     7.93,     8.62,    14.07
      134.0,      10.59,    11.78,     7.92,     8.61,    14.05
      135.0,      10.57,    11.77,     7.90,     8.59,    14.02
      136.0,      10.55,    11.75,     7.89,     8.57,    14.00
      137.0,      10.53,    11.73,     7.88,     8.55,    13.98
      138.0,      10.52,    11.71,     7.87,     8.53,    13.96
      139.0,      10.50,    11.69,     7.85,     8.51,    13.94
      140.0,      10.48,    11.67,     7.84,     8.50,    13.92
      141.0,      10.46,    11.66,     7.83,     8.48,    13.90
      142.0,      10.45,    11.64,     7.82,     8.46,    13.88
      143.0,      10.43,    11.62,     7.81,     8.44,    13.86
      144.0,      10.42,    11.60,     7.79,     8.43,    13.84
      145.0,      10.40,    11.59,     7.78,     8.41,    13.82
      146.0,      10.38,    11.57,     7.77,     8.39,    13.80
      147.0,      10.37,    11.56,     7.76,     8.38,    13.78
      148.0,      10.35,    11.54,     7.75,     8.36,    13.76
      149.0,      10.34,    11.52,     7.74,     8.34,    13.74
      150.0,      10.32,    11.51,     7.73,     8.33,    13.72
      151.0,      10.31,    11.49,     7.72,     8.31,    13.70
      152.0,      10.29,    11.48,     7.71,     8.29,    13.68
      153.0,      10.28,    11.46,     7.70,     8.28,    13.66
      154.0,      10.26,    11.45,     7.69,     8.26,    13.65
      155.0,      10.25,    11.43,     7.68,     8.25,    13.63
      156.0,      10.23,    11.42,     7.67,     8.23,    13.61
      157.0,      10.22,    11.40,     7.66,     8.21,    13.59
      158.0,      10.20,    11.39,     7.65,     8.20,    13.57
      159.0,      10.19,    11.37,     7.64,     8.18,    13.56
      160.0,      10.17,    11.36,     7.63,     8.17,    13.54
      161.0,      10.16,    11.35,     7.62,     8.15,    13.52
      162.0,      10.15,    11.33,     7.61,     8.14,    13.50
      163.0,      10.13,    11.32,     7.60,     8.12,    13.49
      164.0,      10.12,    11.30,     7.59,     8.11,    13.47
      165.0,      10.10,    11.29,     7.58,     8.09,    13.45
      166.0,      10.09,    11.28,     7.57,     8.08,    13.44
      167.0,      10.08,    11.26,     7.56,     8.06,    13.42
      168.0,      10.06,    11.25,     7.55,     8.05,    13.40
      169.0,      10.05,    11.24,     7.55,     8.04,    13.39
      170.0,      10.04,    11.22,     7.54,     8.02,    13.37
      171.0,      10.02,    11.21,     7.53,     8.01,    13.35
      172.0,      10.01,    11.20,     7.52,     7.99,    13.34
