Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.05,     2.96,     3.14,     3.14,     2.96
        2.0,       5.14,     5.26,     5.02,     5.02,     5.26
        3.0,       7.03,     7.41,     6.66,     6.62,     7.42
        4.0,       8.87,     9.57,     8.21,     8.10,     9.60
        5.0,      10.76,    11.82,     9.78,     9.57,    11.88
        6.0,      12.76,    14.23,    11.41,    11.07,    14.34
        7.0,      14.88,    16.80,    13.13,    12.63,    16.97
        8.0,      17.09,    19.49,    14.90,    14.25,    19.72
        9.0,      19.32,    22.21,    16.67,    15.89,    22.51
       10.0,      21.48,    24.85,    18.36,    17.48,    25.21
       11.0,      23.46,    27.28,    19.89,    18.97,    27.68
       12.0,      25.16,    29.38,    21.18,    20.28,    29.81
       13.0,      26.52,    31.07,    22.18,    21.36,    31.49
       14.0,      27.50,    32.29,    22.86,    22.16,    32.68
       15.0,      28.09,    33.06,    23.23,    22.67,    33.39
       16.0,      28.32,    33.40,    23.31,    22.91,    33.65
       17.0,      28.25,    33.38,    23.15,    22.93,    33.54
       18.0,      27.96,    33.10,    22.83,    22.76,    33.16
       19.0,      27.54,    32.66,    22.41,    22.47,    32.61
       20.0,      27.04,    32.13,    21.94,    22.12,    31.97
       21.0,      26.53,    31.58,    21.46,    21.74,    31.32
       22.0,      26.03,    31.04,    21.00,    21.37,    30.69
       23.0,      25.55,    30.52,    20.57,    21.02,    30.09
       24.0,      25.10,    30.03,    20.15,    20.68,    29.52
       25.0,      24.66,    29.55,    19.76,    20.36,    28.97
       26.0,      24.24,    29.09,    19.38,    20.05,    28.43
       27.0,      23.82,    28.63,    19.01,    19.74,    27.91
       28.0,      23.43,    28.19,    18.66,    19.45,    27.41
       29.0,      23.04,    27.76,    18.32,    19.16,    26.92
       30.0,      22.67,    27.34,    17.99,    18.88,    26.45
       31.0,      22.30,    26.93,    17.68,    18.61,    25.99
       32.0,      21.95,    26.53,    17.38,    18.35,    25.55
       33.0,      21.61,    26.14,    17.09,    18.09,    25.12
       34.0,      21.28,    25.76,    16.81,    17.85,    24.71
       35.0,      20.96,    25.39,    16.54,    17.61,    24.30
       36.0,      20.65,    25.03,    16.28,    17.37,    23.91
       37.0,      20.35,    24.68,    16.03,    17.14,    23.53
       38.0,      20.06,    24.34,    15.79,    16.92,    23.17
       39.0,      19.77,    24.01,    15.56,    16.71,    22.81
       40.0,      19.50,    23.68,    15.34,    16.50,    22.47
       41.0,      19.23,    23.36,    15.13,    16.29,    22.13
       42.0,      18.97,    23.06,    14.92,    16.10,    21.81
       43.0,      18.72,    22.76,    14.72,    15.91,    21.50
       44.0,      18.48,    22.46,    14.53,    15.72,    21.19
       45.0,      18.24,    22.18,    14.35,    15.54,    20.90
       46.0,      18.01,    21.90,    14.17,    15.36,    20.61
       47.0,      17.79,    21.63,    14.00,    15.19,    20.33
       48.0,      17.57,    21.36,    13.84,    15.02,    20.07
       49.0,      17.36,    21.10,    13.68,    14.86,    19.81
       50.0,      17.16,    20.85,    13.53,    14.70,    19.55
       51.0,      16.96,    20.61,    13.38,    14.55,    19.31
       52.0,      16.77,    20.37,    13.24,    14.40,    19.07
       53.0,      16.58,    20.14,    13.11,    14.25,    18.84
       54.0,      16.40,    19.91,    12.98,    14.11,    18.62
       55.0,      16.23,    19.69,    12.85,    13.98,    18.40
       56.0,      16.06,    19.47,    12.73,    13.84,    18.19
       57.0,      15.89,    19.26,    12.61,    13.71,    17.99
       58.0,      15.73,    19.06,    12.50,    13.58,    17.79
       59.0,      15.58,    18.86,    12.39,    13.46,    17.60
       60.0,      15.42,    18.66,    12.28,    13.34,    17.41
       61.0,      15.28,    18.47,    12.18,    13.22,    17.23
       62.0,      15.13,    18.28,    12.08,    13.11,    17.06
       63.0,      15.00,    18.10,    11.99,    13.00,    16.89
       64.0,      14.86,    17.93,    11.90,    12.89,    16.73
       65.0,      14.73,    17.75,    11.81,    12.79,    16.57
       66.0,      14.60,    17.59,    11.73,    12.69,    16.41
       67.0,      14.48,    17.42,    11.64,    12.59,    16.26
       68.0,      14.36,    17.26,    11.57,    12.49,    16.11
       69.0,      14.24,    17.11,    11.49,    12.39,    15.97
       70.0,      14.13,    16.95,    11.42,    12.30,    15.84
       71.0,      14.02,    16.81,    11.34,    12.21,    15.70
       72.0,      13.91,    16.66,    11.28,    12.12,    15.57
       73.0,      13.80,    16.52,    11.21,    12.04,    15.45
       74.0,      13.70,    16.38,    11.15,    11.96,    15.32
       75.0,      13.60,    16.25,    11.08,    11.88,    15.21
       76.0,      13.51,    16.12,    11.02,    11.80,    15.09
       77.0,      13.41,    15.99,    10.97,    11.72,    14.98
       78.0,      13.32,    15.86,    10.91,    11.64,    14.87
       79.0,      13.23,    15.74,    10.86,    11.57,    14.76
       80.0,      13.15,    15.62,    10.80,    11.50,    14.66
       81.0,      13.06,    15.50,    10.75,    11.43,    14.56
       82.0,      12.98,    15.39,    10.70,    11.36,    14.47
       83.0,      12.90,    15.28,    10.65,    11.30,    14.37
       84.0,      12.82,    15.17,    10.61,    11.23,    14.28
       85.0,      12.75,    15.07,    10.56,    11.17,    14.19
       86.0,      12.67,    14.96,    10.52,    11.11,    14.10
       87.0,      12.60,    14.86,    10.48,    11.05,    14.02
       88.0,      12.53,    14.76,    10.44,    10.99,    13.94
       89.0,      12.46,    14.67,    10.40,    10.93,    13.86
       90.0,      12.40,    14.57,    10.36,    10.87,    13.78
       91.0,      12.33,    14.48,    10.32,    10.82,    13.71
       92.0,      12.27,    14.39,    10.29,    10.76,    13.63
       93.0,      12.21,    14.30,    10.25,    10.71,    13.56
       94.0,      12.15,    14.22,    10.22,    10.66,    13.49
       95.0,      12.09,    14.13,    10.18,    10.61,    13.43
       96.0,      12.03,    14.05,    10.15,    10.56,    13.36
       97.0,      11.98,    13.97,    10.12,    10.51,    13.30
       98.0,      11.92,    13.90,    10.09,    10.47,    13.23
       99.0,      11.87,    13.82,    10.06,    10.42,    13.17
      100.0,      11.82,    13.74,    10.03,    10.38,    13.11
      101.0,      11.77,    13.67,    10.00,    10.33,    13.06
      102.0,      11.72,    13.60,     9.98,    10.29,    13.00
      103.0,      11.67,    13.53,     9.95,    10.25,    12.95
      104.0,      11.62,    13.46,     9.92,    10.21,    12.89
      105.0,      11.58,    13.40,     9.90,    10.16,    12.84
      106.0,      11.53,    13.33,     9.88,    10.13,    12.79
      107.0,      11.49,    13.27,     9.85,    10.09,    12.74
      108.0,      11.44,    13.20,     9.83,    10.05,    12.69
      109.0,      11.40,    13.14,     9.80,    10.01,    12.65
      110.0,      11.36,    13.08,     9.78,     9.97,    12.60
      111.0,      11.32,    13.03,     9.76,     9.94,    12.56
      112.0,      11.28,    12.97,     9.74,     9.90,    12.51
      113.0,      11.24,    12.91,     9.72,     9.87,    12.47
      114.0,      11.20,    12.86,     9.70,     9.84,    12.43
      115.0,      11.17,    12.80,     9.68,     9.80,    12.39
      116.0,      11.13,    12.75,     9.66,     9.77,    12.35
      117.0,      11.10,    12.70,     9.64,     9.74,    12.31
      118.0,      11.06,    12.65,     9.62,     9.71,    12.27
      119.0,      11.03,    12.60,     9.60,     9.68,    12.23
      120.0,      11.00,    12.55,     9.58,     9.65,    12.20
      121.0,      10.96,    12.51,     9.57,     9.62,    12.16
      122.0,      10.93,    12.46,     9.55,     9.59,    12.13
      123.0,      10.90,    12.41,     9.53,     9.56,    12.09
      124.0,      10.87,    12.37,     9.52,     9.53,    12.06
      125.0,      10.84,    12.33,     9.50,     9.50,    12.03
      126.0,      10.81,    12.28,     9.48,     9.47,    12.00
      127.0,      10.78,    12.24,     9.47,     9.45,    11.97
      128.0,      10.75,    12.20,     9.45,     9.42,    11.94
      129.0,      10.72,    12.16,     9.44,     9.39,    11.91
      130.0,      10.70,    12.12,     9.42,     9.37,    11.88
      131.0,      10.67,    12.08,     9.41,     9.34,    11.85
      132.0,      10.64,    12.04,     9.39,     9.32,    11.82
      133.0,      10.62,    12.01,     9.38,     9.29,    11.79
      134.0,      10.59,    11.97,     9.36,     9.27,    11.77
      135.0,      10.57,    11.93,     9.35,     9.25,    11.74
      136.0,      10.54,    11.90,     9.34,     9.22,    11.71
      137.0,      10.52,    11.87,     9.32,     9.20,    11.69
      138.0,      10.49,    11.83,     9.31,     9.18,    11.66
      139.0,      10.47,    11.80,     9.30,     9.15,    11.64
      140.0,      10.45,    11.77,     9.28,     9.13,    11.61
      141.0,      10.43,    11.73,     9.27,     9.11,    11.59
      142.0,      10.40,    11.70,     9.26,     9.09,    11.57
      143.0,      10.38,    11.67,     9.24,     9.07,    11.54
      144.0,      10.36,    11.64,     9.23,     9.05,    11.52
      145.0,      10.34,    11.61,     9.22,     9.03,    11.50
      146.0,      10.32,    11.58,     9.21,     9.00,    11.48
      147.0,      10.30,    11.55,     9.19,     8.98,    11.46
      148.0,      10.28,    11.52,     9.18,     8.96,    11.43
      149.0,      10.26,    11.50,     9.17,     8.94,    11.41
      150.0,      10.24,    11.47,     9.16,     8.92,    11.39
      151.0,      10.22,    11.44,     9.15,     8.91,    11.37
      152.0,      10.20,    11.41,     9.14,     8.89,    11.35
      153.0,      10.18,    11.39,     9.12,     8.87,    11.33
      154.0,      10.16,    11.36,     9.11,     8.85,    11.31
      155.0,      10.14,    11.34,     9.10,     8.83,    11.30
      156.0,      10.12,    11.31,     9.09,     8.81,    11.28
      157.0,      10.10,    11.29,     9.08,     8.79,    11.26
      158.0,      10.09,    11.26,     9.07,     8.78,    11.24
      159.0,      10.07,    11.24,     9.06,     8.76,    11.22
      160.0,      10.05,    11.22,     9.05,     8.74,    11.20
      161.0,      10.03,    11.19,     9.04,     8.72,    11.19
      162.0,      10.02,    11.17,     9.03,     8.71,    11.17
      163.0,      10.00,    11.15,     9.02,     8.69,    11.15
      164.0,       9.98,    11.13,     9.01,     8.67,    11.14
      165.0,       9.97,    11.10,     9.00,     8.65,    11.12
      166.0,       9.95,    11.08,     8.98,     8.64,    11.10
      167.0,       9.94,    11.06,     8.97,     8.62,    11.09
      168.0,       9.92,    11.04,     8.96,     8.60,    11.07
      169.0,       9.90,    11.02,     8.95,     8.59,    11.05
      170.0,       9.89,    11.00,     8.94,     8.57,    11.04
      171.0,       9.87,    10.98,     8.93,     8.56,    11.02
      172.0,       9.86,    10.96,     8.92,     8.54,    11.01
      173.0,       9.84,    10.94,     8.91,     8.52,    10.99
      174.0,       9.83,    10.92,     8.90,     8.51,    10.98
      175.0,       9.81,    10.90,     8.89,     8.49,    10.96
      176.0,       9.80,    10.88,     8.88,     8.48,    10.95
      177.0,       9.78,    10.86,     8.88,     8.46,    10.93
      178.0,       9.77,    10.84,     8.87,     8.45,    10.92
      179.0,       9.75,    10.83,     8.86,     8.43,    10.90
      180.0,       9.74,    10.81,     8.85,     8.42,    10.89
      181.0,       9.73,    10.79,     8.84,     8.40,    10.87
      182.0,       9.71,    10.77,     8.83,     8.39,    10.86
      183.0,       9.70,    10.76,     8.82,     8.37,    10.85
      184.0,       9.68,    10.74,     8.81,     8.36,    10.83
      185.0,       9.67,    10.72,     8.80,     8.34,    10.82
      186.0,       9.66,    10.70,     8.79,     8.33,    10.81
      187.0,       9.64,    10.69,     8.78,     8.32,    10.79
      188.0,       9.63,    10.67,     8.77,     8.30,    10.78
      189.0,       9.62,    10.65,     8.76,     8.29,    10.77
      190.0,       9.60,    10.64,     8.75,     8.27,    10.75
      191.0,       9.59,    10.62,     8.74,     8.26,    10.74
      192.0,       9.58,    10.61,     8.73,     8.24,    10.73
      193.0,       9.56,    10.59,     8.72,     8.23,    10.71
      194.0,       9.55,    10.58,     8.72,     8.22,    10.70
      195.0,       9.54,    10.56,     8.71,     8.20,    10.69
      196.0,       9.53,    10.54,     8.70,     8.19,    10.67
      197.0,       9.51,    10.53,     8.69,     8.18,    10.66
      198.0,       9.50,    10.51,     8.68,     8.16,    10.65
      199.0,       9.49,    10.50,     8.67,     8.15,    10.64
      200.0,       9.48,    10.49,     8.66,     8.14,    10.62
      201.0,       9.46,    10.47,     8.65,     8.12,    10.61
      202.0,       9.45,    10.46,     8.64,     8.11,    10.60
      203.0,       9.44,    10.44,     8.63,     8.10,    10.59
      204.0,       9.43,    10.43,     8.62,     8.08,    10.58
      205.0,       9.42,    10.41,     8.62,     8.07,    10.56
      206.0,       9.40,    10.40,     8.61,     8.06,    10.55
      207.0,       9.39,    10.39,     8.60,     8.04,    10.54
      208.0,       9.38,    10.37,     8.59,     8.03,    10.53
      209.0,       9.37,    10.36,     8.58,     8.02,    10.52
      210.0,       9.36,    10.34,     8.57,     8.00,    10.50
      211.0,       9.34,    10.33,     8.56,     7.99,    10.49
      212.0,       9.33,    10.32,     8.55,     7.98,    10.48
      213.0,       9.32,    10.30,     8.55,     7.97,    10.47
      214.0,       9.31,    10.29,     8.54,     7.95,    10.46
      215.0,       9.30,    10.28,     8.53,     7.94,    10.45
      216.0,       9.29,    10.26,     8.52,     7.93,    10.43
      217.0,       9.28,    10.25,     8.51,     7.92,    10.42
      218.0,       9.26,    10.24,     8.50,     7.90,    10.41
      219.0,       9.25,    10.23,     8.49,     7.89,    10.40
      220.0,       9.24,    10.21,     8.48,     7.88,    10.39
      221.0,       9.23,    10.20,     8.48,     7.87,    10.38
      222.0,       9.22,    10.19,     8.47,     7.85,    10.37
      223.0,       9.21,    10.18,     8.46,     7.84,    10.35
