Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.05,     2.97,     3.14,     3.14,     2.97
        2.0,       5.15,     5.28,     5.03,     5.02,     5.28
        3.0,       7.06,     7.47,     6.66,     6.65,     7.47
        4.0,       8.95,     9.70,     8.22,     8.17,     9.71
        5.0,      10.91,    12.07,     9.78,     9.69,    12.08
        6.0,      12.98,    14.63,    11.41,    11.24,    14.65
        7.0,      15.18,    17.37,    13.10,    12.84,    17.39
        8.0,      17.45,    20.23,    14.85,    14.47,    20.25
        9.0,      19.72,    23.10,    16.58,    16.09,    23.12
       10.0,      21.89,    25.84,    18.23,    17.65,    25.86
       11.0,      23.86,    28.32,    19.72,    19.07,    28.33
       12.0,      25.52,    30.41,    20.98,    20.30,    30.41
       13.0,      26.82,    32.02,    21.96,    21.29,    32.02
       14.0,      27.73,    33.12,    22.64,    22.03,    33.11
       15.0,      28.24,    33.72,    23.03,    22.51,    33.71
       16.0,      28.41,    33.87,    23.15,    22.75,    33.86
       17.0,      28.29,    33.66,    23.05,    22.80,    33.65
       18.0,      27.97,    33.20,    22.80,    22.71,    33.19
       19.0,      27.53,    32.57,    22.45,    22.52,    32.58
       20.0,      27.03,    31.89,    22.05,    22.29,    31.90
       21.0,      26.53,    31.20,    21.65,    22.04,    31.22
       22.0,      26.04,    30.53,    21.27,    21.80,    30.56
       23.0,      25.58,    29.91,    20.90,    21.56,    29.94
       24.0,      25.14,    29.31,    20.56,    21.33,    29.35
       25.0,      24.72,    28.73,    20.23,    21.11,    28.79
       26.0,      24.31,    28.18,    19.91,    20.90,    28.24
       27.0,      23.91,    27.65,    19.60,    20.68,    27.72
       28.0,      23.53,    27.14,    19.30,    20.47,    27.21
       29.0,      23.17,    26.65,    19.02,    20.27,    26.73
       30.0,      22.81,    26.18,    18.74,    20.06,    26.26
       31.0,      22.47,    25.72,    18.48,    19.87,    25.81
       32.0,      22.14,    25.28,    18.23,    19.67,    25.38
       33.0,      21.82,    24.86,    17.98,    19.48,    24.96
       34.0,      21.51,    24.46,    17.75,    19.29,    24.56
       35.0,      21.22,    24.07,    17.52,    19.11,    24.18
       36.0,      20.93,    23.69,    17.30,    18.93,    23.81
       37.0,      20.66,    23.33,    17.09,    18.75,    23.45
       38.0,      20.39,    22.99,    16.89,    18.58,    23.11
       39.0,      20.13,    22.65,    16.69,    18.40,    22.78
       40.0,      19.88,    22.33,    16.50,    18.24,    22.46
       41.0,      19.64,    22.02,    16.32,    18.07,    22.15
       42.0,      19.41,    21.72,    16.15,    17.91,    21.86
       43.0,      19.18,    21.44,    15.98,    17.75,    21.58
       44.0,      18.97,    21.16,    15.82,    17.59,    21.30
       45.0,      18.76,    20.89,    15.66,    17.44,    21.04
       46.0,      18.56,    20.64,    15.51,    17.29,    20.79
       47.0,      18.36,    20.39,    15.36,    17.14,    20.54
       48.0,      18.17,    20.15,    15.22,    16.99,    20.31
       49.0,      17.99,    19.92,    15.09,    16.85,    20.08
       50.0,      17.81,    19.70,    14.96,    16.71,    19.86
       51.0,      17.64,    19.49,    14.83,    16.57,    19.65
       52.0,      17.47,    19.29,    14.71,    16.44,    19.45
       53.0,      17.31,    19.09,    14.59,    16.30,    19.26
       54.0,      17.16,    18.90,    14.48,    16.17,    19.07
       55.0,      17.00,    18.72,    14.37,    16.04,    18.89
       56.0,      16.86,    18.54,    14.26,    15.92,    18.71
       57.0,      16.72,    18.37,    14.16,    15.79,    18.55
       58.0,      16.58,    18.21,    14.06,    15.67,    18.38
       59.0,      16.45,    18.05,    13.97,    15.55,    18.23
       60.0,      16.32,    17.90,    13.88,    15.44,    18.08
       61.0,      16.20,    17.75,    13.79,    15.32,    17.93
       62.0,      16.08,    17.61,    13.70,    15.21,    17.79
       63.0,      15.96,    17.47,    13.62,    15.10,    17.65
       64.0,      15.85,    17.34,    13.54,    14.99,    17.52
       65.0,      15.74,    17.21,    13.46,    14.88,    17.40
       66.0,      15.63,    17.09,    13.38,    14.77,    17.28
       67.0,      15.53,    16.97,    13.31,    14.67,    17.16
       68.0,      15.43,    16.86,    13.24,    14.57,    17.05
       69.0,      15.33,    16.75,    13.17,    14.47,    16.94
       70.0,      15.24,    16.64,    13.11,    14.37,    16.83
       71.0,      15.14,    16.54,    13.04,    14.27,    16.73
       72.0,      15.06,    16.44,    12.98,    14.18,    16.63
       73.0,      14.97,    16.34,    12.92,    14.08,    16.53
       74.0,      14.89,    16.25,    12.86,    13.99,    16.44
       75.0,      14.80,    16.16,    12.81,    13.90,    16.35
       76.0,      14.72,    16.07,    12.75,    13.81,    16.27
       77.0,      14.65,    15.99,    12.70,    13.72,    16.18
       78.0,      14.57,    15.90,    12.65,    13.64,    16.10
       79.0,      14.50,    15.83,    12.60,    13.55,    16.02
       80.0,      14.43,    15.75,    12.55,    13.47,    15.95
       81.0,      14.36,    15.68,    12.50,    13.39,    15.87
       82.0,      14.29,    15.60,    12.46,    13.31,    15.80
       83.0,      14.23,    15.54,    12.41,    13.23,    15.74
       84.0,      14.16,    15.47,    12.37,    13.15,    15.67
