Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.05,     2.96,     3.13,     3.13,     2.96
        2.0,       5.14,     5.26,     5.02,     5.01,     5.26
        3.0,       7.03,     7.44,     6.64,     6.61,     7.44
        4.0,       8.88,     9.64,     8.17,     8.08,     9.63
        5.0,      10.79,    11.98,     9.72,     9.52,    11.96
        6.0,      12.83,    14.51,    11.33,    11.00,    14.47
        7.0,      14.99,    17.23,    13.03,    12.55,    17.16
        8.0,      17.26,    20.08,    14.80,    14.18,    19.97
        9.0,      19.55,    22.96,    16.57,    15.84,    22.81
       10.0,      21.76,    25.73,    18.28,    17.48,    25.53
       11.0,      23.78,    28.25,    19.84,    19.02,    28.02
       12.0,      25.51,    30.39,    21.16,    20.38,    30.13
       13.0,      26.88,    32.05,    22.19,    21.49,    31.78
       14.0,      27.83,    33.18,    22.90,    22.32,    32.93
       15.0,      28.38,    33.80,    23.28,    22.84,    33.58
       16.0,      28.54,    33.96,    23.37,    23.07,    33.78
       17.0,      28.39,    33.73,    23.20,    23.04,    33.61
       18.0,      28.01,    33.22,    22.85,    22.80,    33.18
       19.0,      27.49,    32.55,    22.39,    22.43,    32.59
       20.0,      26.89,    31.80,    21.87,    21.98,    31.92
       21.0,      26.28,    31.05,    21.35,    21.50,    31.24
       22.0,      25.70,    30.32,    20.84,    21.03,    30.59
       23.0,      25.14,    29.63,    20.36,    20.59,    29.98
       24.0,      24.61,    28.98,    19.90,    20.17,    29.39
       25.0,      24.11,    28.35,    19.46,    19.78,    28.83
       26.0,      23.62,    27.75,    19.04,    19.40,    28.29
       27.0,      23.15,    27.17,    18.64,    19.03,    27.78
       28.0,      22.70,    26.61,    18.25,    18.68,    27.28
       29.0,      22.27,    26.07,    17.88,    18.34,    26.80
       30.0,      21.86,    25.56,    17.52,    18.01,    26.33
       31.0,      21.46,    25.06,    17.18,    17.70,    25.89
       32.0,      21.07,    24.58,    16.84,    17.40,    25.46
       33.0,      20.70,    24.12,    16.52,    17.11,    25.05
       34.0,      20.34,    23.68,    16.22,    16.82,    24.65
       35.0,      20.00,    23.26,    15.92,    16.55,    24.27
       36.0,      19.67,    22.85,    15.64,    16.29,    23.90
       37.0,      19.35,    22.46,    15.36,    16.04,    23.55
       38.0,      19.05,    22.08,    15.10,    15.80,    23.21
       39.0,      18.75,    21.72,    14.85,    15.57,    22.88
       40.0,      18.47,    21.37,    14.60,    15.34,    22.57
       41.0,      18.20,    21.03,    14.37,    15.13,    22.26
       42.0,      17.93,    20.70,    14.14,    14.92,    21.97
       43.0,      17.68,    20.39,    13.93,    14.72,    21.69
       44.0,      17.44,    20.09,    13.72,    14.52,    21.42
       45.0,      17.20,    19.80,    13.52,    14.34,    21.16
       46.0,      16.98,    19.53,    13.32,    14.16,    20.91
       47.0,      16.76,    19.26,    13.14,    13.98,    20.66
       48.0,      16.55,    19.00,    12.96,    13.82,    20.43
       49.0,      16.35,    18.75,    12.79,    13.65,    20.20
       50.0,      16.15,    18.51,    12.62,    13.50,    19.99
       51.0,      15.97,    18.28,    12.46,    13.35,    19.78
       52.0,      15.79,    18.06,    12.31,    13.20,    19.58
       53.0,      15.61,    17.85,    12.16,    13.06,    19.38
       54.0,      15.44,    17.64,    12.02,    12.92,    19.19
       55.0,      15.28,    17.45,    11.88,    12.79,    19.01
       56.0,      15.13,    17.26,    11.75,    12.67,    18.84
       57.0,      14.98,    17.07,    11.62,    12.55,    18.67
       58.0,      14.83,    16.90,    11.49,    12.43,    18.51
       59.0,      14.69,    16.73,    11.38,    12.31,    18.35
       60.0,      14.56,    16.56,    11.26,    12.20,    18.20
       61.0,      14.43,    16.40,    11.15,    12.10,    18.06
       62.0,      14.30,    16.25,    11.05,    11.99,    17.92
       63.0,      14.18,    16.10,    10.94,    11.89,    17.78
       64.0,      14.06,    15.96,    10.85,    11.80,    17.65
       65.0,      13.95,    15.82,    10.75,    11.70,    17.52
       66.0,      13.84,    15.69,    10.66,    11.61,    17.40
       67.0,      13.74,    15.57,    10.57,    11.53,    17.28
       68.0,      13.63,    15.44,    10.49,    11.44,    17.17
       69.0,      13.54,    15.32,    10.40,    11.36,    17.06
       70.0,      13.44,    15.21,    10.32,    11.28,    16.95
       71.0,      13.35,    15.10,    10.25,    11.20,    16.85
       72.0,      13.26,    14.99,    10.17,    11.13,    16.75
       73.0,      13.18,    14.89,    10.10,    11.06,    16.65
       74.0,      13.09,    14.79,    10.03,    10.99,    16.56
       75.0,      13.01,    14.70,     9.97,    10.92,    16.47
       76.0,      12.93,    14.60,     9.90,    10.85,    16.38
       77.0,      12.86,    14.51,     9.84,    10.79,    16.30
       78.0,      12.79,    14.43,     9.78,    10.73,    16.21
       79.0,      12.72,    14.34,     9.72,    10.66,    16.14
       80.0,      12.65,    14.26,     9.67,    10.61,    16.06
       81.0,      12.58,    14.19,     9.61,    10.55,    15.98
       82.0,      12.52,    14.11,     9.56,    10.49,    15.91
       83.0,      12.46,    14.04,     9.51,    10.44,    15.84
       84.0,      12.40,    13.97,     9.46,    10.39,    15.77
