Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.05,     2.96,     3.14,     3.14,     2.96
        2.0,       5.14,     5.27,     5.02,     5.02,     5.27
        3.0,       7.04,     7.45,     6.64,     6.62,     7.44
        4.0,       8.90,     9.67,     8.17,     8.10,     9.64
        5.0,      10.81,    12.03,     9.69,     9.55,    11.98
        6.0,      12.85,    14.57,    11.27,    11.04,    14.51
        7.0,      15.00,    17.30,    12.90,    12.57,    17.23
        8.0,      17.25,    20.16,    14.59,    14.16,    20.08
        9.0,      19.51,    23.04,    16.27,    15.76,    22.96
       10.0,      21.69,    25.79,    17.89,    17.33,    25.73
       11.0,      23.67,    28.29,    19.37,    18.79,    28.25
       12.0,      25.38,    30.41,    20.64,    20.08,    30.39
       13.0,      26.72,    32.04,    21.65,    21.14,    32.05
       14.0,      27.67,    33.16,    22.38,    21.95,    33.19
       15.0,      28.22,    33.77,    22.83,    22.49,    33.81
       16.0,      28.41,    33.92,    23.01,    22.77,    33.96
       17.0,      28.31,    33.70,    22.97,    22.84,    33.73
       18.0,      27.98,    33.21,    22.77,    22.73,    33.22
       19.0,      27.52,    32.56,    22.47,    22.50,    32.55
       20.0,      26.99,    31.84,    22.11,    22.21,    31.80
       21.0,      26.45,    31.11,    21.75,    21.90,    31.04
       22.0,      25.92,    30.42,    21.39,    21.58,    30.31
       23.0,      25.43,    29.76,    21.04,    21.28,    29.62
       24.0,      24.95,    29.13,    20.71,    20.99,    28.97
       25.0,      24.49,    28.52,    20.40,    20.71,    28.34
       26.0,      24.05,    27.94,    20.09,    20.44,    27.73
       27.0,      23.62,    27.39,    19.78,    20.17,    27.15
       28.0,      23.21,    26.85,    19.49,    19.90,    26.59
       29.0,      22.81,    26.34,    19.20,    19.64,    26.05
       30.0,      22.42,    25.84,    18.93,    19.39,    25.54
       31.0,      22.05,    25.36,    18.66,    19.14,    25.04
       32.0,      21.69,    24.90,    18.39,    18.89,    24.56
       33.0,      21.34,    24.46,    18.14,    18.65,    24.10
       34.0,      21.00,    24.04,    17.89,    18.42,    23.66
       35.0,      20.67,    23.63,    17.65,    18.19,    23.23
       36.0,      20.36,    23.23,    17.41,    17.96,    22.82
       37.0,      20.05,    22.86,    17.18,    17.74,    22.43
       38.0,      19.75,    22.49,    16.96,    17.52,    22.05
       39.0,      19.47,    22.14,    16.74,    17.30,    21.69
       40.0,      19.19,    21.81,    16.53,    17.09,    21.34
       41.0,      18.92,    21.48,    16.32,    16.89,    21.00
       42.0,      18.66,    21.17,    16.12,    16.68,    20.67
       43.0,      18.41,    20.87,    15.93,    16.48,    20.36
       44.0,      18.17,    20.58,    15.74,    16.29,    20.06
       45.0,      17.93,    20.30,    15.55,    16.10,    19.77
       46.0,      17.70,    20.03,    15.37,    15.91,    19.49
       47.0,      17.48,    19.77,    15.19,    15.73,    19.22
       48.0,      17.27,    19.53,    15.02,    15.54,    18.97
       49.0,      17.06,    19.29,    14.86,    15.37,    18.72
       50.0,      16.86,    19.06,    14.70,    15.19,    18.48
       51.0,      16.66,    18.83,    14.54,    15.02,    18.25
       52.0,      16.47,    18.62,    14.38,    14.85,    18.03
       53.0,      16.29,    18.42,    14.23,    14.69,    17.81
       54.0,      16.11,    18.22,    14.09,    14.53,    17.61
       55.0,      15.94,    18.03,    13.95,    14.37,    17.41
       56.0,      15.77,    17.84,    13.81,    14.21,    17.22
       57.0,      15.61,    17.66,    13.67,    14.06,    17.03
       58.0,      15.45,    17.49,    13.54,    13.91,    16.86
       59.0,      15.30,    17.33,    13.42,    13.76,    16.69
       60.0,      15.15,    17.17,    13.29,    13.62,    16.52
       61.0,      15.01,    17.02,    13.17,    13.48,    16.36
       62.0,      14.87,    16.87,    13.05,    13.34,    16.21
       63.0,      14.73,    16.73,    12.94,    13.20,    16.06
       64.0,      14.60,    16.59,    12.82,    13.07,    15.92
       65.0,      14.47,    16.46,    12.72,    12.93,    15.78
       66.0,      14.35,    16.33,    12.61,    12.81,    15.65
       67.0,      14.23,    16.21,    12.51,    12.68,    15.52
       68.0,      14.11,    16.09,    12.40,    12.55,    15.40
       69.0,      14.00,    15.97,    12.31,    12.43,    15.28
       70.0,      13.89,    15.86,    12.21,    12.31,    15.17
       71.0,      13.78,    15.75,    12.12,    12.19,    15.06
       72.0,      13.68,    15.65,    12.02,    12.08,    14.95
       73.0,      13.57,    15.55,    11.94,    11.96,    14.85
       74.0,      13.48,    15.46,    11.85,    11.85,    14.75
       75.0,      13.38,    15.36,    11.76,    11.74,    14.65
       76.0,      13.29,    15.27,    11.68,    11.64,    14.56
       77.0,      13.20,    15.19,    11.60,    11.53,    14.47
       78.0,      13.11,    15.10,    11.52,    11.43,    14.38
       79.0,      13.02,    15.02,    11.45,    11.33,    14.30
       80.0,      12.94,    14.94,    11.37,    11.23,    14.22
       81.0,      12.86,    14.87,    11.30,    11.13,    14.14
       82.0,      12.78,    14.79,    11.23,    11.03,    14.07
       83.0,      12.70,    14.72,    11.16,    10.94,    13.99
       84.0,      12.63,    14.65,    11.09,    10.84,    13.92
       85.0,      12.55,    14.58,    11.03,    10.75,    13.85
       86.0,      12.48,    14.52,    10.96,    10.66,    13.79
       87.0,      12.41,    14.46,    10.90,    10.58,    13.72
       88.0,      12.35,    14.40,    10.84,    10.49,    13.66
       89.0,      12.28,    14.34,    10.78,    10.41,    13.60
       90.0,      12.22,    14.28,    10.72,    10.32,    13.54
       91.0,      12.15,    14.23,    10.66,    10.24,    13.49
       92.0,      12.09,    14.17,    10.61,    10.16,    13.43
       93.0,      12.03,    14.12,    10.55,    10.08,    13.38
       94.0,      11.98,    14.07,    10.50,    10.00,    13.33
       95.0,      11.92,    14.02,    10.45,     9.93,    13.28
       96.0,      11.86,    13.97,    10.40,     9.85,    13.23
       97.0,      11.81,    13.93,    10.35,     9.78,    13.18
       98.0,      11.76,    13.88,    10.30,     9.71,    13.14
       99.0,      11.71,    13.84,    10.25,     9.64,    13.09
      100.0,      11.65,    13.80,    10.20,     9.57,    13.05
      101.0,      11.61,    13.76,    10.16,     9.50,    13.01
      102.0,      11.56,    13.72,    10.12,     9.43,    12.97
      103.0,      11.51,    13.68,    10.07,     9.37,    12.93
      104.0,      11.47,    13.64,    10.03,     9.30,    12.89
      105.0,      11.42,    13.60,     9.99,     9.24,    12.85
      106.0,      11.38,    13.57,     9.95,     9.17,    12.82
      107.0,      11.33,    13.53,     9.91,     9.11,    12.78
      108.0,      11.29,    13.50,     9.87,     9.05,    12.75
      109.0,      11.25,    13.46,     9.83,     8.99,    12.71
      110.0,      11.21,    13.43,     9.80,     8.94,    12.68
      111.0,      11.17,    13.40,     9.76,     8.88,    12.65
      112.0,      11.13,    13.37,     9.72,     8.82,    12.62
      113.0,      11.10,    13.34,     9.69,     8.77,    12.59
      114.0,      11.06,    13.31,     9.66,     8.71,    12.56
      115.0,      11.02,    13.28,     9.62,     8.66,    12.53
      116.0,      10.99,    13.25,     9.59,     8.61,    12.50
      117.0,      10.95,    13.22,     9.56,     8.55,    12.47
      118.0,      10.92,    13.19,     9.53,     8.50,    12.45
      119.0,      10.88,    13.17,     9.50,     8.45,    12.42
      120.0,      10.85,    13.14,     9.47,     8.40,    12.39
      121.0,      10.82,    13.12,     9.44,     8.36,    12.37
      122.0,      10.79,    13.09,     9.41,     8.31,    12.34
      123.0,      10.76,    13.07,     9.38,     8.26,    12.32
      124.0,      10.73,    13.04,     9.35,     8.22,    12.30
      125.0,      10.70,    13.02,     9.33,     8.17,    12.27
      126.0,      10.67,    13.00,     9.30,     8.13,    12.25
      127.0,      10.64,    12.97,     9.27,     8.08,    12.23
      128.0,      10.61,    12.95,     9.25,     8.04,    12.21
      129.0,      10.58,    12.93,     9.22,     8.00,    12.18
      130.0,      10.56,    12.91,     9.20,     7.96,    12.16
      131.0,      10.53,    12.89,     9.17,     7.92,    12.14
      132.0,      10.50,    12.87,     9.15,     7.88,    12.12
      133.0,      10.48,    12.85,     9.13,     7.84,    12.10
      134.0,      10.45,    12.83,     9.10,     7.80,    12.08
      135.0,      10.43,    12.81,     9.08,     7.76,    12.06
      136.0,      10.40,    12.79,     9.06,     7.72,    12.04
      137.0,      10.38,    12.77,     9.04,     7.69,    12.02
      138.0,      10.36,    12.75,     9.02,     7.65,    12.01
      139.0,      10.33,    12.73,     9.00,     7.62,    11.99
      140.0,      10.31,    12.71,     8.97,     7.58,    11.97
      141.0,      10.29,    12.69,     8.95,     7.55,    11.95
      142.0,      10.26,    12.67,     8.93,     7.51,    11.93
      143.0,      10.24,    12.66,     8.91,     7.48,    11.92
      144.0,      10.22,    12.64,     8.90,     7.45,    11.90
      145.0,      10.20,    12.62,     8.88,     7.41,    11.88
      146.0,      10.18,    12.60,     8.86,     7.38,    11.87
      147.0,      10.16,    12.59,     8.84,     7.35,    11.85
      148.0,      10.14,    12.57,     8.82,     7.32,    11.83
      149.0,      10.12,    12.55,     8.80,     7.29,    11.82
      150.0,      10.10,    12.54,     8.79,     7.26,    11.80
      151.0,      10.08,    12.52,     8.77,     7.23,    11.79
      152.0,      10.06,    12.51,     8.75,     7.20,    11.77
      153.0,      10.04,    12.49,     8.73,     7.17,    11.76
      154.0,      10.02,    12.47,     8.72,     7.14,    11.74
      155.0,      10.00,    12.46,     8.70,     7.12,    11.73
      156.0,       9.98,    12.44,     8.69,     7.09,    11.71
      157.0,       9.96,    12.43,     8.67,     7.06,    11.70
      158.0,       9.95,    12.41,     8.65,     7.04,    11.68
      159.0,       9.93,    12.40,     8.64,     7.01,    11.67
      160.0,       9.91,    12.38,     8.62,     6.98,    11.65
      161.0,       9.89,    12.37,     8.61,     6.96,    11.64
      162.0,       9.88,    12.35,     8.59,     6.93,    11.62
      163.0,       9.86,    12.34,     8.58,     6.91,    11.61
      164.0,       9.84,    12.32,     8.56,     6.89,    11.60
      165.0,       9.83,    12.31,     8.55,     6.86,    11.58
      166.0,       9.81,    12.29,     8.54,     6.84,    11.57
      167.0,       9.79,    12.28,     8.52,     6.82,    11.55
      168.0,       9.78,    12.27,     8.51,     6.79,    11.54
      169.0,       9.76,    12.25,     8.49,     6.77,    11.53
      170.0,       9.75,    12.24,     8.48,     6.75,    11.51
      171.0,       9.73,    12.22,     8.47,     6.73,    11.50
      172.0,       9.71,    12.21,     8.45,     6.71,    11.49
      173.0,       9.70,    12.20,     8.44,     6.68,    11.47
      174.0,       9.68,    12.18,     8.43,     6.66,    11.46
      175.0,       9.67,    12.17,     8.42,     6.64,    11.45
      176.0,       9.65,    12.16,     8.40,     6.62,    11.44
      177.0,       9.64,    12.14,     8.39,     6.60,    11.42
      178.0,       9.63,    12.13,     8.38,     6.58,    11.41
      179.0,       9.61,    12.12,     8.37,     6.56,    11.40
      180.0,       9.60,    12.10,     8.35,     6.54,    11.39
      181.0,       9.58,    12.09,     8.34,     6.53,    11.37
      182.0,       9.57,    12.08,     8.33,     6.51,    11.36
      183.0,       9.55,    12.06,     8.32,     6.49,    11.35
      184.0,       9.54,    12.05,     8.31,     6.47,    11.34
      185.0,       9.53,    12.04,     8.29,     6.45,    11.32
      186.0,       9.51,    12.02,     8.28,     6.44,    11.31
      187.0,       9.50,    12.01,     8.27,     6.42,    11.30
      188.0,       9.49,    12.00,     8.26,     6.40,    11.29
      189.0,       9.47,    11.99,     8.25,     6.38,    11.27
      190.0,       9.46,    11.97,     8.24,     6.37,    11.26
      191.0,       9.45,    11.96,     8.23,     6.35,    11.25
      192.0,       9.43,    11.95,     8.22,     6.33,    11.24
      193.0,       9.42,    11.93,     8.21,     6.32,    11.23
      194.0,       9.41,    11.92,     8.19,     6.30,    11.21
      195.0,       9.40,    11.91,     8.18,     6.29,    11.20
      196.0,       9.38,    11.90,     8.17,     6.27,    11.19
      197.0,       9.37,    11.88,     8.16,     6.26,    11.18
      198.0,       9.36,    11.87,     8.15,     6.24,    11.17
      199.0,       9.35,    11.86,     8.14,     6.23,    11.16
      200.0,       9.33,    11.85,     8.13,     6.21,    11.14
      201.0,       9.32,    11.83,     8.12,     6.20,    11.13
      202.0,       9.31,    11.82,     8.11,     6.18,    11.12
      203.0,       9.30,    11.81,     8.10,     6.17,    11.11
      204.0,       9.28,    11.80,     8.09,     6.15,    11.10
      205.0,       9.27,    11.79,     8.08,     6.14,    11.09
      206.0,       9.26,    11.77,     8.07,     6.13,    11.07
      207.0,       9.25,    11.76,     8.06,     6.11,    11.06
      208.0,       9.24,    11.75,     8.05,     6.10,    11.05
      209.0,       9.23,    11.74,     8.04,     6.09,    11.04
      210.0,       9.21,    11.72,     8.03,     6.07,    11.03
      211.0,       9.20,    11.71,     8.02,     6.06,    11.02
      212.0,       9.19,    11.70,     8.01,     6.05,    11.01
      213.0,       9.18,    11.69,     8.00,     6.03,    10.99
      214.0,       9.17,    11.68,     7.99,     6.02,    10.98
      215.0,       9.16,    11.66,     7.99,     6.01,    10.97
      216.0,       9.15,    11.65,     7.98,     6.00,    10.96
      217.0,       9.14,    11.64,     7.97,     5.99,    10.95
      218.0,       9.12,    11.63,     7.96,     5.97,    10.94
      219.0,       9.11,    11.62,     7.95,     5.96,    10.93
      220.0,       9.10,    11.61,     7.94,     5.95,    10.92
      221.0,       9.09,    11.59,     7.93,     5.94,    10.90
      222.0,       9.08,    11.58,     7.92,     5.93,    10.89
      223.0,       9.07,    11.57,     7.91,     5.92,    10.88
