Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.05,     2.96,     3.14,     3.14,     2.96
        2.0,       5.14,     5.27,     5.02,     5.02,     5.27
        3.0,       7.04,     7.46,     6.64,     6.62,     7.44
        4.0,       8.90,     9.67,     8.17,     8.10,     9.64
        5.0,      10.81,    12.03,     9.69,     9.56,    11.98
        6.0,      12.84,    14.57,    11.26,    11.04,    14.50
        7.0,      15.00,    17.30,    12.90,    12.58,    17.22
        8.0,      17.25,    20.16,    14.58,    14.17,    20.07
        9.0,      19.51,    23.04,    16.26,    15.77,    22.96
       10.0,      21.69,    25.80,    17.88,    17.34,    25.73
       11.0,      23.67,    28.29,    19.36,    18.80,    28.25
       12.0,      25.38,    30.41,    20.63,    20.09,    30.39
       13.0,      26.72,    32.04,    21.64,    21.16,    32.05
       14.0,      27.67,    33.16,    22.37,    21.96,    33.19
       15.0,      28.22,    33.77,    22.81,    22.50,    33.81
       16.0,      28.41,    33.92,    23.00,    22.78,    33.96
       17.0,      28.31,    33.70,    22.96,    22.84,    33.73
       18.0,      27.98,    33.21,    22.77,    22.73,    33.22
       19.0,      27.52,    32.56,    22.47,    22.50,    32.55
       20.0,      26.99,    31.84,    22.12,    22.21,    31.79
       21.0,      26.45,    31.12,    21.75,    21.89,    31.03
       22.0,      25.92,    30.42,    21.40,    21.57,    30.30
       23.0,      25.42,    29.76,    21.06,    21.26,    29.61
       24.0,      24.95,    29.13,    20.73,    20.97,    28.95
       25.0,      24.49,    28.53,    20.42,    20.69,    28.32
       26.0,      24.05,    27.95,    20.11,    20.41,    27.72
       27.0,      23.62,    27.40,    19.81,    20.14,    27.13
       28.0,      23.21,    26.86,    19.52,    19.87,    26.57
       29.0,      22.81,    26.35,    19.24,    19.61,    26.03
       30.0,      22.42,    25.85,    18.96,    19.35,    25.51
       31.0,      22.05,    25.37,    18.69,    19.10,    25.01
       32.0,      21.68,    24.91,    18.43,    18.85,    24.53
       33.0,      21.33,    24.47,    18.18,    18.61,    24.07
       34.0,      21.00,    24.05,    17.93,    18.37,    23.63
       35.0,      20.67,    23.64,    17.69,    18.14,    23.20
       36.0,      20.35,    23.25,    17.45,    17.91,    22.79
       37.0,      20.04,    22.87,    17.22,    17.69,    22.40
       38.0,      19.75,    22.51,    17.00,    17.47,    22.02
       39.0,      19.46,    22.16,    16.79,    17.25,    21.65
       40.0,      19.18,    21.82,    16.57,    17.04,    21.30
       41.0,      18.91,    21.50,    16.37,    16.83,    20.96
       42.0,      18.65,    21.19,    16.17,    16.63,    20.63
       43.0,      18.40,    20.89,    15.97,    16.43,    20.32
       44.0,      18.16,    20.60,    15.78,    16.23,    20.02
       45.0,      17.92,    20.32,    15.60,    16.04,    19.73
       46.0,      17.69,    20.05,    15.42,    15.85,    19.45
       47.0,      17.47,    19.79,    15.25,    15.66,    19.18
       48.0,      17.26,    19.55,    15.07,    15.48,    18.92
       49.0,      17.05,    19.31,    14.91,    15.30,    18.67
       50.0,      16.85,    19.08,    14.75,    15.13,    18.43
       51.0,      16.65,    18.86,    14.59,    14.96,    18.20
       52.0,      16.46,    18.64,    14.44,    14.79,    17.98
       53.0,      16.28,    18.44,    14.29,    14.62,    17.76
       54.0,      16.10,    18.24,    14.14,    14.46,    17.56
       55.0,      15.93,    18.05,    14.00,    14.30,    17.36
       56.0,      15.76,    17.86,    13.86,    14.15,    17.17
       57.0,      15.60,    17.69,    13.73,    13.99,    16.98
       58.0,      15.44,    17.52,    13.59,    13.84,    16.80
       59.0,      15.29,    17.35,    13.47,    13.69,    16.63
       60.0,      15.14,    17.19,    13.34,    13.55,    16.47
       61.0,      14.99,    17.04,    13.22,    13.41,    16.31
       62.0,      14.85,    16.89,    13.10,    13.27,    16.16
       63.0,      14.72,    16.75,    12.99,    13.13,    16.01
       64.0,      14.59,    16.61,    12.87,    13.00,    15.87
       65.0,      14.46,    16.48,    12.76,    12.87,    15.73
       66.0,      14.34,    16.35,    12.66,    12.74,    15.60
       67.0,      14.22,    16.23,    12.55,    12.61,    15.47
       68.0,      14.10,    16.11,    12.45,    12.49,    15.34
       69.0,      13.98,    16.00,    12.35,    12.36,    15.23
       70.0,      13.87,    15.89,    12.26,    12.24,    15.11
       71.0,      13.77,    15.78,    12.16,    12.13,    15.00
       72.0,      13.66,    15.68,    12.07,    12.01,    14.89
       73.0,      13.56,    15.58,    11.98,    11.90,    14.79
       74.0,      13.46,    15.48,    11.89,    11.79,    14.69
       75.0,      13.37,    15.39,    11.81,    11.68,    14.60
       76.0,      13.27,    15.30,    11.73,    11.57,    14.50
       77.0,      13.18,    15.21,    11.65,    11.46,    14.41
       78.0,      13.09,    15.13,    11.57,    11.36,    14.33
       79.0,      13.01,    15.04,    11.49,    11.26,    14.24
       80.0,      12.93,    14.97,    11.41,    11.16,    14.16
       81.0,      12.84,    14.89,    11.34,    11.06,    14.08
       82.0,      12.77,    14.82,    11.27,    10.97,    14.01
       83.0,      12.69,    14.75,    11.20,    10.87,    13.93
       84.0,      12.61,    14.68,    11.13,    10.78,    13.86
       85.0,      12.54,    14.61,    11.06,    10.69,    13.80
       86.0,      12.47,    14.55,    11.00,    10.60,    13.73
       87.0,      12.40,    14.48,    10.94,    10.51,    13.66
       88.0,      12.33,    14.42,    10.87,    10.43,    13.60
       89.0,      12.27,    14.36,    10.81,    10.34,    13.54
       90.0,      12.20,    14.31,    10.76,    10.26,    13.48
       91.0,      12.14,    14.25,    10.70,    10.18,    13.43
       92.0,      12.08,    14.20,    10.64,    10.10,    13.37
       93.0,      12.02,    14.15,    10.59,    10.02,    13.32
       94.0,      11.96,    14.10,    10.53,     9.94,    13.27
       95.0,      11.90,    14.05,    10.48,     9.87,    13.22
       96.0,      11.85,    14.00,    10.43,     9.80,    13.17
       97.0,      11.79,    13.95,    10.38,     9.72,    13.12
       98.0,      11.74,    13.91,    10.33,     9.65,    13.08
       99.0,      11.69,    13.87,    10.28,     9.58,    13.03
      100.0,      11.64,    13.82,    10.24,     9.51,    12.99
      101.0,      11.59,    13.78,    10.19,     9.44,    12.95
      102.0,      11.54,    13.74,    10.15,     9.38,    12.91
      103.0,      11.50,    13.70,    10.10,     9.31,    12.87
      104.0,      11.45,    13.66,    10.06,     9.25,    12.83
      105.0,      11.41,    13.63,    10.02,     9.19,    12.79
      106.0,      11.36,    13.59,     9.98,     9.12,    12.76
      107.0,      11.32,    13.56,     9.94,     9.06,    12.72
      108.0,      11.28,    13.52,     9.90,     9.00,    12.69
      109.0,      11.24,    13.49,     9.86,     8.94,    12.65
      110.0,      11.20,    13.46,     9.82,     8.89,    12.62
      111.0,      11.16,    13.42,     9.79,     8.83,    12.59
      112.0,      11.12,    13.39,     9.75,     8.77,    12.56
      113.0,      11.08,    13.36,     9.71,     8.72,    12.53
      114.0,      11.04,    13.33,     9.68,     8.67,    12.50
      115.0,      11.01,    13.30,     9.65,     8.61,    12.47
      116.0,      10.97,    13.28,     9.61,     8.56,    12.44
      117.0,      10.94,    13.25,     9.58,     8.51,    12.41
      118.0,      10.90,    13.22,     9.55,     8.46,    12.39
      119.0,      10.87,    13.19,     9.52,     8.41,    12.36
      120.0,      10.84,    13.17,     9.49,     8.36,    12.33
      121.0,      10.81,    13.14,     9.46,     8.31,    12.31
      122.0,      10.77,    13.12,     9.43,     8.27,    12.28
      123.0,      10.74,    13.09,     9.40,     8.22,    12.26
      124.0,      10.71,    13.07,     9.37,     8.18,    12.24
      125.0,      10.68,    13.05,     9.34,     8.13,    12.21
      126.0,      10.65,    13.02,     9.32,     8.09,    12.19
      127.0,      10.63,    13.00,     9.29,     8.05,    12.17
      128.0,      10.60,    12.98,     9.27,     8.00,    12.15
      129.0,      10.57,    12.96,     9.24,     7.96,    12.12
      130.0,      10.54,    12.93,     9.21,     7.92,    12.10
      131.0,      10.52,    12.91,     9.19,     7.88,    12.08
      132.0,      10.49,    12.89,     9.17,     7.84,    12.06
      133.0,      10.46,    12.87,     9.14,     7.80,    12.04
      134.0,      10.44,    12.85,     9.12,     7.77,    12.02
      135.0,      10.41,    12.83,     9.10,     7.73,    12.00
      136.0,      10.39,    12.81,     9.07,     7.69,    11.98
      137.0,      10.37,    12.79,     9.05,     7.66,    11.96
      138.0,      10.34,    12.77,     9.03,     7.62,    11.95
      139.0,      10.32,    12.75,     9.01,     7.58,    11.93
      140.0,      10.30,    12.74,     8.99,     7.55,    11.91
      141.0,      10.27,    12.72,     8.97,     7.52,    11.89
      142.0,      10.25,    12.70,     8.95,     7.48,    11.87
      143.0,      10.23,    12.68,     8.93,     7.45,    11.86
      144.0,      10.21,    12.66,     8.91,     7.42,    11.84
      145.0,      10.19,    12.65,     8.89,     7.39,    11.82
      146.0,      10.17,    12.63,     8.87,     7.35,    11.81
      147.0,      10.14,    12.61,     8.85,     7.32,    11.79
      148.0,      10.12,    12.60,     8.83,     7.29,    11.77
      149.0,      10.10,    12.58,     8.81,     7.26,    11.76
      150.0,      10.08,    12.56,     8.80,     7.23,    11.74
      151.0,      10.06,    12.55,     8.78,     7.21,    11.73
      152.0,      10.05,    12.53,     8.76,     7.18,    11.71
      153.0,      10.03,    12.52,     8.74,     7.15,    11.70
      154.0,      10.01,    12.50,     8.73,     7.12,    11.68
      155.0,       9.99,    12.48,     8.71,     7.09,    11.67
      156.0,       9.97,    12.47,     8.69,     7.07,    11.65
      157.0,       9.95,    12.45,     8.68,     7.04,    11.64
      158.0,       9.93,    12.44,     8.66,     7.02,    11.62
      159.0,       9.92,    12.42,     8.65,     6.99,    11.61
      160.0,       9.90,    12.41,     8.63,     6.97,    11.59
      161.0,       9.88,    12.39,     8.62,     6.94,    11.58
      162.0,       9.86,    12.38,     8.60,     6.92,    11.56
      163.0,       9.85,    12.36,     8.59,     6.89,    11.55
      164.0,       9.83,    12.35,     8.57,     6.87,    11.54
      165.0,       9.81,    12.33,     8.56,     6.85,    11.52
      166.0,       9.80,    12.32,     8.54,     6.82,    11.51
      167.0,       9.78,    12.31,     8.53,     6.80,    11.50
      168.0,       9.77,    12.29,     8.51,     6.78,    11.48
      169.0,       9.75,    12.28,     8.50,     6.76,    11.47
      170.0,       9.73,    12.26,     8.49,     6.73,    11.46
      171.0,       9.72,    12.25,     8.47,     6.71,    11.44
      172.0,       9.70,    12.24,     8.46,     6.69,    11.43
      173.0,       9.69,    12.22,     8.45,     6.67,    11.42
      174.0,       9.67,    12.21,     8.43,     6.65,    11.40
      175.0,       9.66,    12.19,     8.42,     6.63,    11.39
      176.0,       9.64,    12.18,     8.41,     6.61,    11.38
      177.0,       9.63,    12.17,     8.39,     6.59,    11.37
      178.0,       9.62,    12.15,     8.38,     6.57,    11.35
      179.0,       9.60,    12.14,     8.37,     6.55,    11.34
      180.0,       9.59,    12.13,     8.36,     6.53,    11.33
      181.0,       9.57,    12.11,     8.35,     6.52,    11.31
      182.0,       9.56,    12.10,     8.33,     6.50,    11.30
      183.0,       9.54,    12.09,     8.32,     6.48,    11.29
      184.0,       9.53,    12.07,     8.31,     6.46,    11.28
      185.0,       9.52,    12.06,     8.30,     6.44,    11.27
      186.0,       9.50,    12.05,     8.29,     6.43,    11.25
      187.0,       9.49,    12.04,     8.27,     6.41,    11.24
      188.0,       9.48,    12.02,     8.26,     6.39,    11.23
      189.0,       9.46,    12.01,     8.25,     6.38,    11.22
      190.0,       9.45,    12.00,     8.24,     6.36,    11.20
      191.0,       9.44,    11.98,     8.23,     6.34,    11.19
      192.0,       9.42,    11.97,     8.22,     6.33,    11.18
      193.0,       9.41,    11.96,     8.21,     6.31,    11.17
      194.0,       9.40,    11.95,     8.20,     6.30,    11.16
      195.0,       9.39,    11.93,     8.19,     6.28,    11.15
      196.0,       9.37,    11.92,     8.18,     6.27,    11.13
      197.0,       9.36,    11.91,     8.16,     6.25,    11.12
      198.0,       9.35,    11.90,     8.15,     6.24,    11.11
      199.0,       9.34,    11.88,     8.14,     6.22,    11.10
      200.0,       9.32,    11.87,     8.13,     6.21,    11.09
      201.0,       9.31,    11.86,     8.12,     6.19,    11.08
      202.0,       9.30,    11.85,     8.11,     6.18,    11.06
      203.0,       9.29,    11.83,     8.10,     6.17,    11.05
      204.0,       9.28,    11.82,     8.09,     6.15,    11.04
      205.0,       9.26,    11.81,     8.08,     6.14,    11.03
      206.0,       9.25,    11.80,     8.07,     6.13,    11.02
      207.0,       9.24,    11.79,     8.06,     6.11,    11.01
      208.0,       9.23,    11.77,     8.05,     6.10,    10.99
      209.0,       9.22,    11.76,     8.04,     6.09,    10.98
      210.0,       9.21,    11.75,     8.03,     6.07,    10.97
      211.0,       9.20,    11.74,     8.02,     6.06,    10.96
      212.0,       9.18,    11.72,     8.01,     6.05,    10.95
      213.0,       9.17,    11.71,     8.00,     6.04,    10.94
      214.0,       9.16,    11.70,     7.99,     6.02,    10.93
      215.0,       9.15,    11.69,     7.99,     6.01,    10.92
      216.0,       9.14,    11.68,     7.98,     6.00,    10.90
      217.0,       9.13,    11.67,     7.97,     5.99,    10.89
      218.0,       9.12,    11.65,     7.96,     5.98,    10.88
      219.0,       9.11,    11.64,     7.95,     5.96,    10.87
      220.0,       9.10,    11.63,     7.94,     5.95,    10.86
      221.0,       9.08,    11.62,     7.93,     5.94,    10.85
      222.0,       9.07,    11.61,     7.92,     5.93,    10.84
      223.0,       9.06,    11.59,     7.91,     5.92,    10.83
