Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.83,     2.40,     3.07,     3.07,     2.77
        2.0,       5.23,     4.89,     5.40,     5.40,     5.23
        3.0,       7.53,     7.46,     7.52,     7.51,     7.64
        4.0,       9.83,    10.20,     9.53,     9.49,    10.10
        5.0,      12.22,    13.21,    11.54,    11.41,    12.71
        6.0,      14.78,    16.60,    13.63,    13.35,    15.53
        7.0,      17.54,    20.38,    15.84,    15.36,    18.58
        8.0,      20.51,    24.52,    18.20,    17.51,    21.82
        9.0,      23.62,    28.86,    20.66,    19.79,    25.15
       10.0,      26.75,    33.22,    23.16,    22.18,    28.44
       11.0,      29.77,    37.35,    25.58,    24.59,    31.55
       12.0,      32.52,    41.04,    27.81,    26.90,    34.31
       13.0,      34.86,    44.09,    29.74,    28.99,    36.62
       14.0,      36.69,    46.37,    31.28,    30.73,    38.39
       15.0,      37.96,    47.83,    32.37,    32.05,    39.60
       16.0,      38.67,    48.50,    33.02,    32.88,    40.28
       17.0,      38.88,    48.49,    33.26,    33.24,    40.51
       18.0,      38.66,    47.95,    33.15,    33.17,    40.39
       19.0,      38.15,    47.05,    32.79,    32.75,    40.03
       20.0,      37.46,    45.96,    32.27,    32.08,    39.54
       21.0,      36.69,    44.81,    31.67,    31.26,    39.00
       22.0,      35.90,    43.68,    31.07,    30.40,    38.47
       23.0,      35.15,    42.62,    30.49,    29.55,    37.96
       24.0,      34.45,    41.61,    29.95,    28.76,    37.47
       25.0,      33.78,    40.65,    29.43,    28.03,    37.00
       26.0,      33.14,    39.72,    28.94,    27.35,    36.53
       27.0,      32.51,    38.82,    28.47,    26.69,    36.07
       28.0,      31.91,    37.96,    28.01,    26.06,    35.62
       29.0,      31.33,    37.12,    27.56,    25.46,    35.18
       30.0,      30.76,    36.32,    27.12,    24.87,    34.74
       31.0,      30.21,    35.54,    26.70,    24.30,    34.31
       32.0,      29.68,    34.78,    26.29,    23.75,    33.89
       33.0,      29.16,    34.06,    25.89,    23.21,    33.48
       34.0,      28.66,    33.36,    25.50,    22.70,    33.07
       35.0,      28.17,    32.68,    25.12,    22.20,    32.67
       36.0,      27.69,    32.02,    24.75,    21.72,    32.27
       37.0,      27.23,    31.39,    24.40,    21.25,    31.89
       38.0,      26.79,    30.78,    24.05,    20.80,    31.51
       39.0,      26.35,    30.19,    23.72,    20.37,    31.13
       40.0,      25.93,    29.62,    23.39,    19.94,    30.76
       41.0,      25.52,    29.07,    23.07,    19.54,    30.40
       42.0,      25.12,    28.54,    22.76,    19.14,    30.04
