Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.03,     2.70,     3.12,     3.18,     3.12
        2.0,       5.31,     5.16,     5.37,     5.35,     5.37
        3.0,       7.39,     7.53,     7.39,     7.25,     7.39
        4.0,       9.37,     9.89,     9.29,     9.02,     9.30
        5.0,      11.35,    12.31,    11.15,    10.76,    11.17
        6.0,      13.39,    14.88,    13.06,    12.56,    13.07
        7.0,      15.56,    17.66,    15.05,    14.48,    15.05
        8.0,      17.86,    20.65,    17.15,    16.54,    17.11
        9.0,      20.27,    23.82,    19.32,    18.72,    19.24
       10.0,      22.72,    27.06,    21.52,    20.93,    21.36
       11.0,      25.10,    30.24,    23.66,    23.08,    23.42
       12.0,      27.30,    33.20,    25.64,    25.04,    25.32
       13.0,      29.22,    35.81,    27.38,    26.69,    27.00
       14.0,      30.76,    37.95,    28.79,    27.94,    28.38
       15.0,      31.89,    39.53,    29.84,    28.75,    29.44
       16.0,      32.59,    40.56,    30.51,    29.10,    30.18
       17.0,      32.89,    41.07,    30.85,    29.03,    30.62
       18.0,      32.86,    41.13,    30.89,    28.60,    30.80
       19.0,      32.58,    40.86,    30.72,    27.92,    30.80
       20.0,      32.14,    40.39,    30.41,    27.08,    30.69
       21.0,      31.63,    39.81,    30.03,    26.17,    30.51
       22.0,      31.11,    39.22,    29.64,    25.27,    30.32
       23.0,      30.62,    38.65,    29.26,    24.41,    30.14
       24.0,      30.15,    38.13,    28.92,    23.60,    29.97
       25.0,      29.72,    37.64,    28.59,    22.84,    29.82
       26.0,      29.31,    37.17,    28.28,    22.12,    29.67
       27.0,      28.91,    36.72,    27.98,    21.42,    29.52
       28.0,      28.52,    36.27,    27.69,    20.76,    29.36
       29.0,      28.15,    35.85,    27.41,    20.12,    29.22
       30.0,      27.78,    35.43,    27.13,    19.50,    29.07
       31.0,      27.43,    35.02,    26.86,    18.91,    28.92
       32.0,      27.08,    34.63,    26.60,    18.34,    28.77
       33.0,      26.75,    34.25,    26.34,    17.79,    28.62
       34.0,      26.43,    33.87,    26.09,    17.26,    28.48
       35.0,      26.11,    33.51,    25.85,    16.76,    28.33
       36.0,      25.81,    33.15,    25.61,    16.27,    28.19
       37.0,      25.51,    32.81,    25.38,    15.80,    28.05
       38.0,      25.22,    32.47,    25.15,    15.36,    27.90
       39.0,      24.94,    32.14,    24.93,    14.92,    27.76
       40.0,      24.67,    31.82,    24.71,    14.51,    27.62
       41.0,      24.40,    31.51,    24.50,    14.11,    27.48
       42.0,      24.14,    31.21,    24.30,    13.72,    27.34
       43.0,      23.89,    30.91,    24.10,    13.36,    27.20
       44.0,      23.65,    30.62,    23.90,    13.00,    27.06
       45.0,      23.41,    30.34,    23.71,    12.66,    26.93
       46.0,      23.17,    30.06,    23.52,    12.33,    26.79
       47.0,      22.95,    29.79,    23.33,    12.01,    26.65
       48.0,      22.73,    29.53,    23.15,    11.71,    26.52
       49.0,      22.51,    29.27,    22.98,    11.42,    26.38
       50.0,      22.30,    29.02,    22.80,    11.14,    26.25
       51.0,      22.10,    28.77,    22.63,    10.87,    26.12
       52.0,      21.90,    28.53,    22.47,    10.61,    25.98
       53.0,      21.70,    28.29,    22.30,    10.36,    25.85
       54.0,      21.51,    28.06,    22.14,    10.12,    25.72
       55.0,      21.32,    27.83,    21.99,     9.89,    25.59
       56.0,      21.14,    27.61,    21.83,     9.67,    25.46
       57.0,      20.96,    27.39,    21.68,     9.45,    25.33
       58.0,      20.79,    27.18,    21.53,     9.25,    25.20
       59.0,      20.62,    26.97,    21.39,     9.05,    25.07
       60.0,      20.45,    26.76,    21.24,     8.86,    24.95
       61.0,      20.29,    26.56,    21.10,     8.68,    24.82
       62.0,      20.13,    26.36,    20.96,     8.50,    24.69
       63.0,      19.97,    26.16,    20.83,     8.33,    24.57
       64.0,      19.82,    25.97,    20.69,     8.17,    24.44
       65.0,      19.67,    25.79,    20.56,     8.01,    24.32
       66.0,      19.52,    25.60,    20.43,     7.86,    24.20
       67.0,      19.38,    25.42,    20.30,     7.72,    24.08
       68.0,      19.24,    25.24,    20.18,     7.58,    23.95
       69.0,      19.10,    25.07,    20.05,     7.44,    23.83
       70.0,      18.96,    24.89,    19.93,     7.32,    23.71
       71.0,      18.83,    24.72,    19.81,     7.19,    23.59
       72.0,      18.70,    24.56,    19.69,     7.07,    23.47
       73.0,      18.57,    24.39,    19.58,     6.96,    23.35
       74.0,      18.44,    24.23,    19.46,     6.85,    23.24
       75.0,      18.32,    24.07,    19.35,     6.74,    23.12
       76.0,      18.20,    23.91,    19.24,     6.64,    23.00
       77.0,      18.08,    23.76,    19.12,     6.54,    22.88
       78.0,      17.96,    23.60,    19.01,     6.44,    22.77
       79.0,      17.84,    23.45,    18.91,     6.35,    22.65
       80.0,      17.73,    23.30,    18.80,     6.26,    22.54
       81.0,      17.61,    23.16,    18.69,     6.18,    22.43
       82.0,      17.50,    23.01,    18.59,     6.10,    22.31
       83.0,      17.39,    22.87,    18.49,     6.02,    22.20
       84.0,      17.29,    22.73,    18.39,     5.94,    22.09
       85.0,      17.18,    22.59,    18.28,     5.87,    21.98
       86.0,      17.07,    22.45,    18.19,     5.80,    21.86
       87.0,      16.97,    22.31,    18.09,     5.73,    21.75
       88.0,      16.87,    22.18,    17.99,     5.67,    21.64
       89.0,      16.77,    22.05,    17.89,     5.60,    21.54
       90.0,      16.67,    21.92,    17.80,     5.54,    21.43
       91.0,      16.57,    21.79,    17.70,     5.48,    21.32
       92.0,      16.48,    21.66,    17.61,     5.43,    21.21
       93.0,      16.38,    21.53,    17.52,     5.37,    21.10
       94.0,      16.29,    21.41,    17.43,     5.32,    21.00
       95.0,      16.19,    21.28,    17.33,     5.27,    20.89
       96.0,      16.10,    21.16,    17.24,     5.22,    20.79
       97.0,      16.01,    21.04,    17.16,     5.18,    20.68
       98.0,      15.92,    20.92,    17.07,     5.13,    20.58
       99.0,      15.83,    20.80,    16.98,     5.09,    20.47
      100.0,      15.75,    20.68,    16.89,     5.04,    20.37
      101.0,      15.66,    20.56,    16.81,     5.00,    20.27
      102.0,      15.57,    20.45,    16.72,     4.96,    20.17
      103.0,      15.49,    20.33,    16.64,     4.93,    20.06
      104.0,      15.41,    20.22,    16.55,     4.89,    19.96
      105.0,      15.32,    20.11,    16.47,     4.85,    19.86
      106.0,      15.24,    20.00,    16.39,     4.82,    19.76
      107.0,      15.16,    19.89,    16.31,     4.79,    19.66
      108.0,      15.08,    19.78,    16.23,     4.76,    19.56
      109.0,      15.00,    19.67,    16.15,     4.73,    19.47
      110.0,      14.92,    19.56,    16.07,     4.70,    19.37
      111.0,      14.84,    19.45,    15.99,     4.67,    19.27
      112.0,      14.77,    19.35,    15.91,     4.64,    19.17
      113.0,      14.69,    19.24,    15.83,     4.61,    19.08
      114.0,      14.62,    19.14,    15.75,     4.59,    18.98
      115.0,      14.54,    19.04,    15.68,     4.56,    18.89
      116.0,      14.47,    18.93,    15.60,     4.54,    18.79
      117.0,      14.39,    18.83,    15.52,     4.51,    18.70
      118.0,      14.32,    18.73,    15.45,     4.49,    18.60
      119.0,      14.25,    18.63,    15.37,     4.47,    18.51
      120.0,      14.17,    18.53,    15.30,     4.45,    18.42
      121.0,      14.10,    18.44,    15.23,     4.43,    18.32
      122.0,      14.03,    18.34,    15.15,     4.41,    18.23
      123.0,      13.96,    18.24,    15.08,     4.39,    18.14
      124.0,      13.89,    18.14,    15.01,     4.37,    18.05
      125.0,      13.82,    18.05,    14.94,     4.35,    17.96
      126.0,      13.76,    17.95,    14.86,     4.33,    17.87
      127.0,      13.69,    17.86,    14.79,     4.32,    17.78
      128.0,      13.62,    17.77,    14.72,     4.30,    17.69
      129.0,      13.55,    17.67,    14.65,     4.28,    17.60
      130.0,      13.49,    17.58,    14.58,     4.27,    17.51
      131.0,      13.42,    17.49,    14.51,     4.25,    17.42
      132.0,      13.35,    17.40,    14.45,     4.24,    17.34
      133.0,      13.29,    17.31,    14.38,     4.22,    17.25
      134.0,      13.23,    17.22,    14.31,     4.21,    17.16
      135.0,      13.16,    17.13,    14.24,     4.20,    17.08
      136.0,      13.10,    17.04,    14.18,     4.18,    16.99
      137.0,      13.03,    16.95,    14.11,     4.17,    16.91
      138.0,      12.97,    16.87,    14.04,     4.16,    16.82
      139.0,      12.91,    16.78,    13.98,     4.15,    16.74
      140.0,      12.85,    16.69,    13.91,     4.13,    16.65
      141.0,      12.79,    16.61,    13.85,     4.12,    16.57
      142.0,      12.73,    16.52,    13.78,     4.11,    16.49
      143.0,      12.66,    16.44,    13.72,     4.10,    16.40
      144.0,      12.60,    16.35,    13.65,     4.09,    16.32
      145.0,      12.54,    16.27,    13.59,     4.08,    16.24
      146.0,      12.49,    16.19,    13.52,     4.07,    16.16
      147.0,      12.43,    16.10,    13.46,     4.06,    16.08
      148.0,      12.37,    16.02,    13.40,     4.05,    16.00
      149.0,      12.31,    15.94,    13.34,     4.04,    15.92
      150.0,      12.25,    15.86,    13.27,     4.03,    15.84
      151.0,      12.19,    15.78,    13.21,     4.02,    15.76
      152.0,      12.14,    15.70,    13.15,     4.01,    15.68
      153.0,      12.08,    15.62,    13.09,     4.00,    15.60
      154.0,      12.02,    15.54,    13.03,     4.00,    15.52
      155.0,      11.97,    15.46,    12.97,     3.99,    15.45
      156.0,      11.91,    15.38,    12.91,     3.98,    15.37
      157.0,      11.85,    15.30,    12.85,     3.97,    15.29
      158.0,      11.80,    15.23,    12.79,     3.96,    15.22
      159.0,      11.74,    15.15,    12.73,     3.96,    15.14
      160.0,      11.69,    15.07,    12.67,     3.95,    15.07
      161.0,      11.64,    15.00,    12.61,     3.94,    14.99
      162.0,      11.58,    14.92,    12.56,     3.93,    14.91
      163.0,      11.53,    14.85,    12.50,     3.93,    14.84
      164.0,      11.47,    14.77,    12.44,     3.92,    14.77
      165.0,      11.42,    14.70,    12.38,     3.91,    14.69
      166.0,      11.37,    14.62,    12.33,     3.91,    14.62
      167.0,      11.32,    14.55,    12.27,     3.90,    14.55
      168.0,      11.26,    14.47,    12.21,     3.89,    14.47
      169.0,      11.21,    14.40,    12.16,     3.89,    14.40
