Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.93,     2.41,     3.06,     3.17,     3.06
        2.0,       5.27,     4.89,     5.39,     5.38,     5.41
        3.0,       7.50,     7.46,     7.55,     7.35,     7.63
        4.0,       9.75,    10.19,     9.70,     9.23,     9.88
        5.0,      12.14,    13.19,    11.95,    11.15,    12.27
        6.0,      14.72,    16.52,    14.36,    13.18,    14.83
        7.0,      17.53,    20.22,    16.94,    15.37,    17.57
        8.0,      20.50,    24.22,    19.67,    17.71,    20.41
        9.0,      23.55,    28.39,    22.45,    20.12,    23.25
       10.0,      26.54,    32.57,    25.15,    22.51,    25.95
       11.0,      29.33,    36.52,    27.64,    24.76,    28.38
       12.0,      31.76,    40.06,    29.80,    26.73,    30.43
       13.0,      33.72,    43.02,    31.52,    28.32,    32.01
       14.0,      35.14,    45.27,    32.75,    29.47,    33.08
       15.0,      36.02,    46.78,    33.48,    30.14,    33.67
       16.0,      36.37,    47.59,    33.74,    30.35,    33.82
       17.0,      36.30,    47.79,    33.61,    30.16,    33.62
       18.0,      35.89,    47.51,    33.19,    29.66,    33.18
       19.0,      35.26,    46.92,    32.59,    28.95,    32.60
       20.0,      34.53,    46.15,    31.89,    28.13,    31.95
       21.0,      33.76,    45.32,    31.17,    27.27,    31.30
       22.0,      33.02,    44.50,    30.46,    26.43,    30.68
       23.0,      32.31,    43.72,    29.80,    25.64,    30.09
       24.0,      31.64,    42.98,    29.16,    24.90,    29.53
       25.0,      31.00,    42.26,    28.55,    24.19,    28.99
       26.0,      30.37,    41.56,    27.96,    23.51,    28.47
       27.0,      29.77,    40.88,    27.39,    22.86,    27.97
       28.0,      29.19,    40.21,    26.83,    22.23,    27.49
       29.0,      28.63,    39.57,    26.30,    21.62,    27.02
       30.0,      28.08,    38.93,    25.78,    21.04,    26.58
       31.0,      27.56,    38.31,    25.28,    20.49,    26.15
       32.0,      27.05,    37.71,    24.79,    19.95,    25.74
       33.0,      26.55,    37.12,    24.32,    19.44,    25.34
       34.0,      26.08,    36.54,    23.87,    18.94,    24.96
       35.0,      25.62,    35.98,    23.43,    18.46,    24.59
       36.0,      25.17,    35.44,    23.00,    18.01,    24.24
       37.0,      24.74,    34.90,    22.59,    17.57,    23.90
       38.0,      24.32,    34.38,    22.19,    17.14,    23.57
       39.0,      23.92,    33.87,    21.80,    16.74,    23.26
       40.0,      23.52,    33.37,    21.43,    16.35,    22.95
       41.0,      23.15,    32.89,    21.07,    15.97,    22.66
       42.0,      22.78,    32.41,    20.72,    15.61,    22.38
       43.0,      22.42,    31.95,    20.38,    15.26,    22.11
       44.0,      22.08,    31.50,    20.05,    14.93,    21.85
       45.0,      21.75,    31.06,    19.73,    14.61,    21.60
       46.0,      21.43,    30.63,    19.42,    14.30,    21.35
       47.0,      21.11,    30.21,    19.13,    14.00,    21.12
       48.0,      20.81,    29.80,    18.84,    13.71,    20.90
       49.0,      20.52,    29.40,    18.56,    13.44,    20.68
       50.0,      20.24,    29.01,    18.29,    13.17,    20.47
       51.0,      19.96,    28.63,    18.03,    12.92,    20.27
       52.0,      19.70,    28.26,    17.77,    12.68,    20.08
       53.0,      19.44,    27.90,    17.53,    12.44,    19.89
       54.0,      19.19,    27.54,    17.29,    12.21,    19.71
       55.0,      18.95,    27.19,    17.06,    12.00,    19.53
       56.0,      18.71,    26.86,    16.84,    11.79,    19.37
       57.0,      18.48,    26.53,    16.62,    11.59,    19.21
       58.0,      18.26,    26.20,    16.41,    11.39,    19.05
       59.0,      18.05,    25.89,    16.21,    11.21,    18.90
       60.0,      17.84,    25.58,    16.01,    11.03,    18.76
       61.0,      17.64,    25.28,    15.82,    10.85,    18.62
       62.0,      17.45,    24.99,    15.64,    10.69,    18.48
       63.0,      17.26,    24.70,    15.46,    10.53,    18.35
       64.0,      17.08,    24.42,    15.29,    10.37,    18.23
       65.0,      16.90,    24.15,    15.12,    10.23,    18.10
       66.0,      16.73,    23.88,    14.96,    10.08,    17.99
       67.0,      16.56,    23.62,    14.80,     9.95,    17.87
       68.0,      16.40,    23.37,    14.65,     9.81,    17.76
       69.0,      16.24,    23.12,    14.50,     9.69,    17.66
       70.0,      16.09,    22.87,    14.36,     9.56,    17.56
       71.0,      15.94,    22.64,    14.22,     9.45,    17.46
       72.0,      15.80,    22.41,    14.08,     9.33,    17.36
