Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.88,     2.35,     3.05,     3.14,     2.97
        2.0,       5.25,     4.83,     5.39,     5.40,     5.36
        3.0,       7.50,     7.43,     7.53,     7.41,     7.62
        4.0,       9.76,    10.24,     9.62,     9.29,     9.89
        5.0,      12.12,    13.37,    11.77,    11.09,    12.27
        6.0,      14.67,    16.91,    14.05,    12.89,    14.84
        7.0,      17.45,    20.89,    16.52,    14.76,    17.61
        8.0,      20.42,    25.24,    19.17,    16.76,    20.54
        9.0,      23.53,    29.80,    21.91,    18.87,    23.54
       10.0,      26.63,    34.34,    24.65,    21.07,    26.47
       11.0,      29.59,    38.64,    27.23,    23.29,    29.20
       12.0,      32.24,    42.43,    29.53,    25.40,    31.59
       13.0,      34.44,    45.52,    31.43,    27.29,    33.53
       14.0,      36.11,    47.78,    32.83,    28.87,    34.94
       15.0,      37.19,    49.18,    33.72,    30.04,    35.82
       16.0,      37.70,    49.75,    34.09,    30.77,    36.20
       17.0,      37.72,    49.62,    34.03,    31.06,    36.15
       18.0,      37.33,    48.95,    33.61,    30.96,    35.79
       19.0,      36.66,    47.92,    32.96,    30.53,    35.22
       20.0,      35.83,    46.70,    32.17,    29.89,    34.54
       21.0,      34.93,    45.44,    31.35,    29.12,    33.83
       22.0,      34.05,    44.22,    30.53,    28.31,    33.14
       23.0,      33.21,    43.06,    29.77,    27.52,    32.48
       24.0,      32.41,    41.97,    29.04,    26.79,    31.85
       25.0,      31.66,    40.93,    28.36,    26.11,    31.25
       26.0,      30.95,    39.94,    27.70,    25.48,    30.67
       27.0,      30.26,    38.98,    27.07,    24.87,    30.10
       28.0,      29.59,    38.05,    26.46,    24.29,    29.56
       29.0,      28.95,    37.16,    25.88,    23.73,    29.03
       30.0,      28.33,    36.31,    25.31,    23.20,    28.51
       31.0,      27.74,    35.49,    24.77,    22.68,    28.01
       32.0,      27.16,    34.70,    24.25,    22.18,    27.53
       33.0,      26.61,    33.94,    23.75,    21.69,    27.06
       34.0,      26.08,    33.21,    23.27,    21.23,    26.61
       35.0,      25.56,    32.51,    22.80,    20.78,    26.17
       36.0,      25.07,    31.83,    22.36,    20.35,    25.74
       37.0,      24.59,    31.18,    21.93,    19.93,    25.33
       38.0,      24.13,    30.55,    21.51,    19.53,    24.93
       39.0,      23.69,    29.95,    21.12,    19.14,    24.54
       40.0,      23.26,    29.37,    20.73,    18.77,    24.16
       41.0,      22.85,    28.81,    20.36,    18.41,    23.80
       42.0,      22.45,    28.27,    20.01,    18.06,    23.45
       43.0,      22.06,    27.76,    19.67,    17.72,    23.10
       44.0,      21.69,    27.26,    19.34,    17.40,    22.77
       45.0,      21.33,    26.78,    19.02,    17.08,    22.45
       46.0,      20.99,    26.32,    18.71,    16.78,    22.14
       47.0,      20.65,    25.88,    18.42,    16.49,    21.83
       48.0,      20.33,    25.45,    18.14,    16.20,    21.54
       49.0,      20.02,    25.04,    17.86,    15.93,    21.25
       50.0,      19.72,    24.64,    17.60,    15.67,    20.98
       51.0,      19.43,    24.26,    17.35,    15.41,    20.71
       52.0,      19.15,    23.90,    17.10,    15.17,    20.45
       53.0,      18.88,    23.54,    16.87,    14.93,    20.20
       54.0,      18.62,    23.20,    16.64,    14.70,    19.95
       55.0,      18.37,    22.87,    16.42,    14.47,    19.72
       56.0,      18.13,    22.56,    16.21,    14.26,    19.49
       57.0,      17.89,    22.25,    16.01,    14.05,    19.26
       58.0,      17.67,    21.96,    15.81,    13.85,    19.04
       59.0,      17.45,    21.68,    15.62,    13.65,    18.83
       60.0,      17.24,    21.41,    15.44,    13.47,    18.63
       61.0,      17.03,    21.14,    15.27,    13.28,    18.43
       62.0,      16.83,    20.89,    15.10,    13.10,    18.24
       63.0,      16.64,    20.65,    14.93,    12.93,    18.05
       64.0,      16.46,    20.41,    14.77,    12.77,    17.87
       65.0,      16.28,    20.18,    14.62,    12.61,    17.70
       66.0,      16.10,    19.97,    14.47,    12.45,    17.52
       67.0,      15.94,    19.75,    14.33,    12.30,    17.36
       68.0,      15.77,    19.55,    14.20,    12.15,    17.20
       69.0,      15.62,    19.35,    14.06,    12.01,    17.04
       70.0,      15.46,    19.17,    13.93,    11.87,    16.89
       71.0,      15.32,    18.98,    13.81,    11.74,    16.74
       72.0,      15.18,    18.81,    13.69,    11.60,    16.60
       73.0,      15.04,    18.64,    13.58,    11.48,    16.46
       74.0,      14.90,    18.47,    13.46,    11.35,    16.32
       75.0,      14.77,    18.31,    13.36,    11.24,    16.19
       76.0,      14.65,    18.16,    13.25,    11.12,    16.06
       77.0,      14.53,    18.01,    13.15,    11.01,    15.94
       78.0,      14.41,    17.87,    13.05,    10.90,    15.82
       79.0,      14.29,    17.73,    12.96,    10.79,    15.70
       80.0,      14.18,    17.59,    12.87,    10.69,    15.59
       81.0,      14.08,    17.46,    12.78,    10.58,    15.48
       82.0,      13.97,    17.34,    12.69,    10.49,    15.37
       83.0,      13.87,    17.22,    12.61,    10.39,    15.26
       84.0,      13.77,    17.10,    12.53,    10.30,    15.16
       85.0,      13.68,    16.99,    12.45,    10.20,    15.06
       86.0,      13.58,    16.88,    12.37,    10.12,    14.97
       87.0,      13.49,    16.77,    12.30,    10.03,    14.87
       88.0,      13.41,    16.67,    12.23,     9.94,    14.78
       89.0,      13.32,    16.57,    12.16,     9.86,    14.69
       90.0,      13.24,    16.47,    12.09,     9.78,    14.61
       91.0,      13.16,    16.38,    12.03,     9.70,    14.52
       92.0,      13.08,    16.29,    11.96,     9.63,    14.44
       93.0,      13.00,    16.20,    11.90,     9.55,    14.36
       94.0,      12.93,    16.12,    11.84,     9.48,    14.28
       95.0,      12.86,    16.03,    11.79,     9.41,    14.20
       96.0,      12.79,    15.95,    11.73,     9.34,    14.13
       97.0,      12.72,    15.87,    11.67,     9.27,    14.06
       98.0,      12.65,    15.80,    11.62,     9.20,    13.99
       99.0,      12.59,    15.73,    11.57,     9.13,    13.92
      100.0,      12.52,    15.65,    11.52,     9.07,    13.85
      101.0,      12.46,    15.58,    11.47,     9.01,    13.79
      102.0,      12.40,    15.52,    11.42,     8.94,    13.72
      103.0,      12.34,    15.45,    11.37,     8.88,    13.66
      104.0,      12.29,    15.39,    11.33,     8.82,    13.60
      105.0,      12.23,    15.33,    11.28,     8.77,    13.54
      106.0,      12.18,    15.27,    11.24,     8.71,    13.49
      107.0,      12.12,    15.21,    11.20,     8.65,    13.43
      108.0,      12.07,    15.15,    11.16,     8.60,    13.37
      109.0,      12.02,    15.09,    11.12,     8.54,    13.32
      110.0,      11.97,    15.04,    11.08,     8.49,    13.27
      111.0,      11.92,    14.99,    11.04,     8.44,    13.22
      112.0,      11.87,    14.93,    11.00,     8.39,    13.17
      113.0,      11.83,    14.88,    10.96,     8.34,    13.12
      114.0,      11.78,    14.83,    10.93,     8.29,    13.07
      115.0,      11.74,    14.79,    10.89,     8.24,    13.02
      116.0,      11.69,    14.74,    10.86,     8.19,    12.98
      117.0,      11.65,    14.69,    10.82,     8.14,    12.93
      118.0,      11.61,    14.65,    10.79,     8.10,    12.89
      119.0,      11.57,    14.60,    10.76,     8.05,    12.85
      120.0,      11.52,    14.56,    10.73,     8.01,    12.81
      121.0,      11.49,    14.52,    10.70,     7.96,    12.76
      122.0,      11.45,    14.48,    10.67,     7.92,    12.72
      123.0,      11.41,    14.44,    10.64,     7.87,    12.68
      124.0,      11.37,    14.40,    10.61,     7.83,    12.65
      125.0,      11.33,    14.36,    10.58,     7.79,    12.61
      126.0,      11.30,    14.32,    10.55,     7.75,    12.57
      127.0,      11.26,    14.28,    10.52,     7.71,    12.54
      128.0,      11.23,    14.25,    10.49,     7.67,    12.50
      129.0,      11.19,    14.21,    10.47,     7.63,    12.46
      130.0,      11.16,    14.18,    10.44,     7.59,    12.43
      131.0,      11.13,    14.14,    10.41,     7.55,    12.40
      132.0,      11.09,    14.11,    10.39,     7.51,    12.36
      133.0,      11.06,    14.08,    10.36,     7.47,    12.33
      134.0,      11.03,    14.04,    10.34,     7.43,    12.30
      135.0,      11.00,    14.01,    10.31,     7.40,    12.27
      136.0,      10.97,    13.98,    10.29,     7.36,    12.24
      137.0,      10.94,    13.95,    10.26,     7.32,    12.21
      138.0,      10.91,    13.92,    10.24,     7.29,    12.18
      139.0,      10.88,    13.89,    10.22,     7.25,    12.15
      140.0,      10.85,    13.86,    10.19,     7.22,    12.12
      141.0,      10.82,    13.83,    10.17,     7.18,    12.09
      142.0,      10.79,    13.80,    10.15,     7.15,    12.06
      143.0,      10.76,    13.77,    10.13,     7.11,    12.04
      144.0,      10.73,    13.74,    10.10,     7.08,    12.01
      145.0,      10.71,    13.71,    10.08,     7.05,    11.98
      146.0,      10.68,    13.69,    10.06,     7.01,    11.96
      147.0,      10.65,    13.66,    10.04,     6.98,    11.93
      148.0,      10.63,    13.63,    10.02,     6.95,    11.91
      149.0,      10.60,    13.60,    10.00,     6.91,    11.88
      150.0,      10.57,    13.58,     9.98,     6.88,    11.86
      151.0,      10.55,    13.55,     9.96,     6.85,    11.83
      152.0,      10.52,    13.53,     9.94,     6.82,    11.81
      153.0,      10.50,    13.50,     9.92,     6.79,    11.78
      154.0,      10.47,    13.48,     9.90,     6.76,    11.76
      155.0,      10.45,    13.45,     9.88,     6.73,    11.74
      156.0,      10.42,    13.43,     9.86,     6.70,    11.72
      157.0,      10.40,    13.40,     9.84,     6.67,    11.69
      158.0,      10.38,    13.38,     9.82,     6.64,    11.67
      159.0,      10.35,    13.35,     9.80,     6.61,    11.65
      160.0,      10.33,    13.33,     9.78,     6.58,    11.63
      161.0,      10.31,    13.31,     9.76,     6.55,    11.61
      162.0,      10.28,    13.28,     9.74,     6.52,    11.59
      163.0,      10.26,    13.26,     9.72,     6.49,    11.56
      164.0,      10.24,    13.24,     9.71,     6.46,    11.54
      165.0,      10.21,    13.22,     9.69,     6.43,    11.52
      166.0,      10.19,    13.19,     9.67,     6.40,    11.50
      167.0,      10.17,    13.17,     9.65,     6.37,    11.48
      168.0,      10.15,    13.15,     9.63,     6.35,    11.46
      169.0,      10.13,    13.13,     9.62,     6.32,    11.44
      170.0,      10.10,    13.10,     9.60,     6.29,    11.42
      171.0,      10.08,    13.08,     9.58,     6.26,    11.41
      172.0,      10.06,    13.06,     9.56,     6.24,    11.39
      173.0,      10.04,    13.04,     9.55,     6.21,    11.37
      174.0,      10.02,    13.02,     9.53,     6.18,    11.35
      175.0,      10.00,    13.00,     9.51,     6.16,    11.33
      176.0,       9.98,    12.98,     9.49,     6.13,    11.31
      177.0,       9.96,    12.95,     9.48,     6.10,    11.29
      178.0,       9.94,    12.93,     9.46,     6.08,    11.28
      179.0,       9.92,    12.91,     9.44,     6.05,    11.26
      180.0,       9.90,    12.89,     9.43,     6.02,    11.24
      181.0,       9.88,    12.87,     9.41,     6.00,    11.22
      182.0,       9.86,    12.85,     9.39,     5.97,    11.21
      183.0,       9.84,    12.83,     9.38,     5.95,    11.19
      184.0,       9.82,    12.81,     9.36,     5.92,    11.17
      185.0,       9.80,    12.79,     9.34,     5.90,    11.15
      186.0,       9.78,    12.77,     9.33,     5.87,    11.14
      187.0,       9.76,    12.75,     9.31,     5.85,    11.12
      188.0,       9.74,    12.73,     9.29,     5.82,    11.10
      189.0,       9.72,    12.71,     9.28,     5.80,    11.09
      190.0,       9.70,    12.69,     9.26,     5.77,    11.07
      191.0,       9.68,    12.67,     9.25,     5.75,    11.05
      192.0,       9.66,    12.65,     9.23,     5.72,    11.04
      193.0,       9.64,    12.63,     9.21,     5.70,    11.02
      194.0,       9.62,    12.61,     9.20,     5.68,    11.00
      195.0,       9.60,    12.59,     9.18,     5.65,    10.99
      196.0,       9.59,    12.57,     9.17,     5.63,    10.97
      197.0,       9.57,    12.56,     9.15,     5.60,    10.96
      198.0,       9.55,    12.54,     9.14,     5.58,    10.94
      199.0,       9.53,    12.52,     9.12,     5.56,    10.93
      200.0,       9.51,    12.50,     9.11,     5.53,    10.91
      201.0,       9.49,    12.48,     9.09,     5.51,    10.89
      202.0,       9.48,    12.46,     9.07,     5.49,    10.88
      203.0,       9.46,    12.44,     9.06,     5.46,    10.86
      204.0,       9.44,    12.42,     9.04,     5.44,    10.85
      205.0,       9.42,    12.40,     9.03,     5.42,    10.83
      206.0,       9.40,    12.39,     9.01,     5.40,    10.82
      207.0,       9.39,    12.37,     9.00,     5.37,    10.80
      208.0,       9.37,    12.35,     8.98,     5.35,    10.79
      209.0,       9.35,    12.33,     8.97,     5.33,    10.77
      210.0,       9.33,    12.31,     8.95,     5.31,    10.76
      211.0,       9.31,    12.29,     8.94,     5.28,    10.74
      212.0,       9.30,    12.28,     8.92,     5.26,    10.73
      213.0,       9.28,    12.26,     8.91,     5.24,    10.71
      214.0,       9.26,    12.24,     8.89,     5.22,    10.70
      215.0,       9.25,    12.22,     8.88,     5.20,    10.69
      216.0,       9.23,    12.20,     8.86,     5.18,    10.67
      217.0,       9.21,    12.18,     8.85,     5.15,    10.66
      218.0,       9.19,    12.17,     8.83,     5.13,    10.64
      219.0,       9.18,    12.15,     8.82,     5.11,    10.63
      220.0,       9.16,    12.13,     8.80,     5.09,    10.61
      221.0,       9.14,    12.11,     8.79,     5.07,    10.60
      222.0,       9.13,    12.09,     8.77,     5.05,    10.58
      223.0,       9.11,    12.08,     8.76,     5.03,    10.57
      224.0,       9.09,    12.06,     8.75,     5.01,    10.56
      225.0,       9.07,    12.04,     8.73,     4.98,    10.54
      226.0,       9.06,    12.02,     8.72,     4.96,    10.53
      227.0,       9.04,    12.01,     8.70,     4.94,    10.51
      228.0,       9.02,    11.99,     8.69,     4.92,    10.50
      229.0,       9.01,    11.97,     8.67,     4.90,    10.49
      230.0,       8.99,    11.95,     8.66,     4.88,    10.47
      231.0,       8.98,    11.94,     8.64,     4.86,    10.46
      232.0,       8.96,    11.92,     8.63,     4.84,    10.45
      233.0,       8.94,    11.90,     8.62,     4.82,    10.43
      234.0,       8.93,    11.88,     8.60,     4.80,    10.42
      235.0,       8.91,    11.87,     8.59,     4.78,    10.40
      236.0,       8.89,    11.85,     8.57,     4.76,    10.39
      237.0,       8.88,    11.83,     8.56,     4.74,    10.38
      238.0,       8.86,    11.81,     8.54,     4.72,    10.36
      239.0,       8.85,    11.80,     8.53,     4.70,    10.35
      240.0,       8.83,    11.78,     8.52,     4.68,    10.34
      241.0,       8.81,    11.76,     8.50,     4.66,    10.32
      242.0,       8.80,    11.75,     8.49,     4.65,    10.31
      243.0,       8.78,    11.73,     8.47,     4.63,    10.30
      244.0,       8.77,    11.71,     8.46,     4.61,    10.28
      245.0,       8.75,    11.69,     8.45,     4.59,    10.27
      246.0,       8.73,    11.68,     8.43,     4.57,    10.26
      247.0,       8.72,    11.66,     8.42,     4.55,    10.24
      248.0,       8.70,    11.64,     8.40,     4.53,    10.23
      249.0,       8.69,    11.63,     8.39,     4.51,    10.22
      250.0,       8.67,    11.61,     8.38,     4.49,    10.20
      251.0,       8.66,    11.59,     8.36,     4.48,    10.19
      252.0,       8.64,    11.58,     8.35,     4.46,    10.18
      253.0,       8.62,    11.56,     8.34,     4.44,    10.17
      254.0,       8.61,    11.54,     8.32,     4.42,    10.15
      255.0,       8.59,    11.53,     8.31,     4.40,    10.14
      256.0,       8.58,    11.51,     8.29,     4.38,    10.13
      257.0,       8.56,    11.49,     8.28,     4.37,    10.11
      258.0,       8.55,    11.48,     8.27,     4.35,    10.10
      259.0,       8.53,    11.46,     8.25,     4.33,    10.09
      260.0,       8.52,    11.44,     8.24,     4.31,    10.07
      261.0,       8.50,    11.43,     8.23,     4.29,    10.06
      262.0,       8.49,    11.41,     8.21,     4.28,    10.05
      263.0,       8.47,    11.39,     8.20,     4.26,    10.04
      264.0,       8.46,    11.38,     8.19,     4.24,    10.02
      265.0,       8.44,    11.36,     8.17,     4.22,    10.01
      266.0,       8.43,    11.34,     8.16,     4.21,    10.00
      267.0,       8.41,    11.33,     8.15,     4.19,     9.99
      268.0,       8.40,    11.31,     8.13,     4.17,     9.97
      269.0,       8.38,    11.29,     8.12,     4.15,     9.96
      270.0,       8.37,    11.28,     8.11,     4.14,     9.95
      271.0,       8.35,    11.26,     8.09,     4.12,     9.93
      272.0,       8.34,    11.24,     8.08,     4.10,     9.92
      273.0,       8.32,    11.23,     8.07,     4.09,     9.91
      274.0,       8.31,    11.21,     8.05,     4.07,     9.90
      275.0,       8.29,    11.20,     8.04,     4.05,     9.88
      276.0,       8.28,    11.18,     8.03,     4.04,     9.87
      277.0,       8.26,    11.16,     8.01,     4.02,     9.86
