Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.18,     3.14,     3.14,     3.30,     3.14
        2.0,       5.40,     5.48,     5.51,     5.17,     5.47
        3.0,       7.42,     7.62,     7.73,     6.73,     7.59
        4.0,       9.37,     9.73,     9.97,     8.15,     9.64
        5.0,      11.36,    11.88,    12.33,     9.54,    11.71
        6.0,      13.45,    14.14,    14.84,    10.94,    13.89
        7.0,      15.66,    16.52,    17.50,    12.41,    16.21
        8.0,      17.96,    18.99,    20.24,    13.93,    18.66
        9.0,      20.28,    21.50,    22.97,    15.48,    21.19
       10.0,      22.55,    23.93,    25.55,    17.01,    23.70
       11.0,      24.65,    26.20,    27.88,    18.44,    26.09
       12.0,      26.49,    28.20,    29.84,    19.70,    28.22
       13.0,      27.99,    29.86,    31.36,    20.74,    30.01
       14.0,      29.11,    31.14,    32.42,    21.51,    31.39
       15.0,      29.84,    32.01,    33.03,    21.99,    32.32
       16.0,      30.20,    32.52,    33.24,    22.21,    32.82
       17.0,      30.24,    32.71,    33.14,    22.18,    32.94
       18.0,      30.05,    32.67,    32.81,    21.97,    32.76
       19.0,      29.71,    32.47,    32.35,    21.63,    32.38
       20.0,      29.28,    32.19,    31.84,    21.21,    31.87
       21.0,      28.82,    31.88,    31.32,    20.77,    31.32
       22.0,      28.37,    31.57,    30.83,    20.33,    30.78
       23.0,      27.95,    31.27,    30.35,    19.91,    30.26
       24.0,      27.54,    30.99,    29.90,    19.51,    29.77
       25.0,      27.15,    30.72,    29.46,    19.13,    29.30
       26.0,      26.77,    30.45,    29.03,    18.77,    28.85
       27.0,      26.41,    30.18,    28.63,    18.41,    28.41
       28.0,      26.05,    29.92,    28.23,    18.07,    27.98
       29.0,      25.70,    29.66,    27.85,    17.73,    27.57
       30.0,      25.37,    29.41,    27.48,    17.41,    27.17
       31.0,      25.04,    29.16,    27.12,    17.09,    26.78
       32.0,      24.72,    28.92,    26.77,    16.79,    26.40
       33.0,      24.41,    28.68,    26.44,    16.49,    26.03
       34.0,      24.11,    28.44,    26.11,    16.21,    25.67
       35.0,      23.82,    28.21,    25.80,    15.93,    25.32
       36.0,      23.53,    27.98,    25.50,    15.66,    24.99
       37.0,      23.25,    27.75,    25.21,    15.40,    24.66
       38.0,      22.98,    27.53,    24.92,    15.14,    24.34
       39.0,      22.72,    27.31,    24.65,    14.90,    24.03
       40.0,      22.47,    27.10,    24.39,    14.66,    23.73
       41.0,      22.22,    26.89,    24.13,    14.43,    23.43
       42.0,      21.98,    26.68,    23.88,    14.20,    23.15
       43.0,      21.75,    26.48,    23.64,    13.99,    22.87
       44.0,      21.52,    26.28,    23.41,    13.78,    22.61
       45.0,      21.30,    26.08,    23.19,    13.57,    22.34
       46.0,      21.08,    25.89,    22.97,    13.37,    22.09
       47.0,      20.87,    25.70,    22.76,    13.18,    21.84
