Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.18,     3.14,     3.14,     3.30,     3.14
        2.0,       5.42,     5.50,     5.51,     5.17,     5.47
        3.0,       7.44,     7.69,     7.74,     6.73,     7.60
        4.0,       9.42,     9.87,    10.00,     8.16,     9.64
        5.0,      11.44,    12.13,    12.38,     9.54,    11.72
        6.0,      13.56,    14.50,    14.91,    10.94,    13.90
        7.0,      15.80,    17.00,    17.60,    12.40,    16.22
        8.0,      18.13,    19.57,    20.37,    13.92,    18.67
        9.0,      20.47,    22.13,    23.11,    15.47,    21.19
       10.0,      22.74,    24.58,    25.71,    16.99,    23.70
       11.0,      24.84,    26.81,    28.04,    18.42,    26.07
       12.0,      26.66,    28.74,    30.00,    19.68,    28.20
       13.0,      28.13,    30.30,    31.51,    20.71,    29.99
       14.0,      29.21,    31.46,    32.54,    21.48,    31.37
       15.0,      29.91,    32.23,    33.13,    21.97,    32.30
       16.0,      30.24,    32.64,    33.31,    22.19,    32.80
       17.0,      30.26,    32.76,    33.18,    22.17,    32.93
       18.0,      30.06,    32.68,    32.82,    21.97,    32.76
       19.0,      29.71,    32.47,    32.34,    21.63,    32.38
       20.0,      29.28,    32.20,    31.81,    21.22,    31.89
       21.0,      28.83,    31.91,    31.27,    20.78,    31.34
       22.0,      28.38,    31.62,    30.75,    20.35,    30.81
       23.0,      27.96,    31.35,    30.26,    19.94,    30.29
       24.0,      27.56,    31.08,    29.79,    19.55,    29.81
       25.0,      27.17,    30.83,    29.34,    19.18,    29.35
       26.0,      26.80,    30.57,    28.91,    18.82,    28.90
       27.0,      26.44,    30.32,    28.49,    18.47,    28.47
       28.0,      26.08,    30.08,    28.09,    18.13,    28.05
       29.0,      25.74,    29.84,    27.70,    17.80,    27.64
       30.0,      25.41,    29.61,    27.32,    17.48,    27.24
       31.0,      25.09,    29.37,    26.96,    17.17,    26.85
       32.0,      24.77,    29.15,    26.61,    16.86,    26.48
       33.0,      24.47,    28.92,    26.28,    16.57,    26.11
       34.0,      24.18,    28.70,    25.95,    16.29,    25.76
       35.0,      23.89,    28.49,    25.64,    16.01,    25.41
       36.0,      23.61,    28.28,    25.34,    15.75,    25.08
       37.0,      23.34,    28.07,    25.05,    15.49,    24.75
       38.0,      23.08,    27.87,    24.77,    15.24,    24.43
       39.0,      22.82,    27.66,    24.50,    14.99,    24.13
       40.0,      22.57,    27.47,    24.24,    14.76,    23.83
       41.0,      22.33,    27.27,    23.99,    14.53,    23.54
       42.0,      22.10,    27.08,    23.74,    14.30,    23.25
       43.0,      21.87,    26.90,    23.51,    14.09,    22.98
       44.0,      21.64,    26.71,    23.28,    13.88,    22.71
       45.0,      21.43,    26.53,    23.06,    13.67,    22.45
       46.0,      21.22,    26.36,    22.85,    13.47,    22.20
       47.0,      21.02,    26.18,    22.65,    13.28,    21.95
