Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.14,     3.09,     3.11,     3.29,     3.09
        2.0,       5.38,     5.45,     5.46,     5.18,     5.44
        3.0,       7.41,     7.63,     7.64,     6.77,     7.60
        4.0,       9.37,     9.79,     9.79,     8.21,     9.71
        5.0,      11.38,    12.00,    12.02,     9.63,    11.86
        6.0,      13.48,    14.34,    14.37,    11.07,    14.13
        7.0,      15.71,    16.82,    16.87,    12.58,    16.57
        8.0,      18.05,    19.42,    19.47,    14.15,    19.16
        9.0,      20.44,    22.05,    22.10,    15.76,    21.85
       10.0,      22.79,    24.63,    24.65,    17.35,    24.52
       11.0,      24.98,    27.04,    27.01,    18.84,    27.05
       12.0,      26.92,    29.17,    29.06,    20.16,    29.31
       13.0,      28.52,    30.93,    30.74,    21.23,    31.20
       14.0,      29.73,    32.27,    31.98,    22.02,    32.63
       15.0,      30.52,    33.18,    32.79,    22.51,    33.57
       16.0,      30.91,    33.69,    33.21,    22.71,    34.05
       17.0,      30.98,    33.85,    33.29,    22.66,    34.11
       18.0,      30.78,    33.74,    33.12,    22.40,    33.85
       19.0,      30.41,    33.47,    32.78,    22.01,    33.36
       20.0,      29.94,    33.10,    32.37,    21.54,    32.74
       21.0,      29.44,    32.70,    31.93,    21.04,    32.08
       22.0,      28.94,    32.30,    31.49,    20.55,    31.43
       23.0,      28.47,    31.92,    31.08,    20.08,    30.81
       24.0,      28.03,    31.56,    30.68,    19.63,    30.23
       25.0,      27.60,    31.21,    30.29,    19.21,    29.68
       26.0,      27.18,    30.87,    29.90,    18.81,    29.15
       27.0,      26.78,    30.54,    29.53,    18.41,    28.63
       28.0,      26.39,    30.21,    29.16,    18.04,    28.14
       29.0,      26.00,    29.89,    28.80,    17.67,    27.66
       30.0,      25.63,    29.58,    28.45,    17.32,    27.20
       31.0,      25.27,    29.27,    28.10,    16.97,    26.75
       32.0,      24.92,    28.97,    27.76,    16.64,    26.32
       33.0,      24.58,    28.68,    27.43,    16.32,    25.90
       34.0,      24.25,    28.39,    27.10,    16.01,    25.50
       35.0,      23.93,    28.11,    26.78,    15.72,    25.11
       36.0,      23.62,    27.84,    26.47,    15.43,    24.73
       37.0,      23.31,    27.57,    26.16,    15.15,    24.36
       38.0,      23.01,    27.31,    25.86,    14.88,    24.01
       39.0,      22.73,    27.05,    25.56,    14.62,    23.67
       40.0,      22.45,    26.80,    25.27,    14.37,    23.34
       41.0,      22.17,    26.55,    24.99,    14.12,    23.03
       42.0,      21.91,    26.31,    24.71,    13.89,    22.72
       43.0,      21.65,    26.08,    24.44,    13.66,    22.42
       44.0,      21.40,    25.85,    24.17,    13.44,    22.13
       45.0,      21.15,    25.62,    23.91,    13.22,    21.85
       46.0,      20.91,    25.40,    23.65,    13.02,    21.58
       47.0,      20.68,    25.18,    23.40,    12.82,    21.32
       48.0,      20.45,    24.97,    23.15,    12.63,    21.07
       49.0,      20.23,    24.76,    22.91,    12.44,    20.83
       50.0,      20.02,    24.56,    22.67,    12.26,    20.59
       51.0,      19.81,    24.36,    22.43,    12.09,    20.36
       52.0,      19.61,    24.16,    22.20,    11.92,    20.14
       53.0,      19.41,    23.97,    21.98,    11.75,    19.93
       54.0,      19.21,    23.79,    21.76,    11.60,    19.72
       55.0,      19.03,    23.60,    21.54,    11.44,    19.52
       56.0,      18.84,    23.42,    21.33,    11.30,    19.32
       57.0,      18.66,    23.25,    21.12,    11.15,    19.13
       58.0,      18.49,    23.07,    20.92,    11.01,    18.95
       59.0,      18.32,    22.91,    20.72,    10.88,    18.77
       60.0,      18.15,    22.74,    20.52,    10.75,    18.60
       61.0,      17.99,    22.58,    20.33,    10.63,    18.43
       62.0,      17.83,    22.42,    20.14,    10.50,    18.27
       63.0,      17.68,    22.26,    19.96,    10.39,    18.11
       64.0,      17.53,    22.11,    19.78,    10.27,    17.96
       65.0,      17.38,    21.96,    19.60,    10.16,    17.81
       66.0,      17.24,    21.81,    19.42,    10.06,    17.67
       67.0,      17.10,    21.67,    19.25,     9.95,    17.53
       68.0,      16.96,    21.53,    19.08,     9.85,    17.39
       69.0,      16.83,    21.39,    18.92,     9.75,    17.26
       70.0,      16.70,    21.25,    18.76,     9.66,    17.13
       71.0,      16.58,    21.12,    18.60,     9.57,    17.01
       72.0,      16.45,    20.99,    18.44,     9.48,    16.89
       73.0,      16.33,    20.86,    18.29,     9.40,    16.77
       74.0,      16.21,    20.74,    18.14,     9.31,    16.66
       75.0,      16.10,    20.61,    17.99,     9.23,    16.55
       76.0,      15.98,    20.49,    17.85,     9.16,    16.44
       77.0,      15.87,    20.37,    17.71,     9.08,    16.33
       78.0,      15.77,    20.26,    17.57,     9.01,    16.23
       79.0,      15.66,    20.14,    17.43,     8.94,    16.13
       80.0,      15.56,    20.03,    17.30,     8.87,    16.03
       81.0,      15.46,    19.92,    17.17,     8.80,    15.94
       82.0,      15.36,    19.81,    17.04,     8.73,    15.85
       83.0,      15.26,    19.71,    16.91,     8.67,    15.76
       84.0,      15.17,    19.60,    16.79,     8.61,    15.67
       85.0,      15.08,    19.50,    16.67,     8.55,    15.59
       86.0,      14.99,    19.40,    16.55,     8.49,    15.50
       87.0,      14.90,    19.30,    16.43,     8.44,    15.42
       88.0,      14.81,    19.20,    16.32,     8.38,    15.34
       89.0,      14.73,    19.11,    16.20,     8.33,    15.26
       90.0,      14.64,    19.01,    16.09,     8.28,    15.19
       91.0,      14.56,    18.92,    15.98,     8.23,    15.11
       92.0,      14.48,    18.83,    15.88,     8.18,    15.04
       93.0,      14.41,    18.74,    15.77,     8.14,    14.97
       94.0,      14.33,    18.65,    15.67,     8.09,    14.90
       95.0,      14.25,    18.57,    15.57,     8.05,    14.84
       96.0,      14.18,    18.48,    15.47,     8.00,    14.77
       97.0,      14.11,    18.40,    15.37,     7.96,    14.71
       98.0,      14.04,    18.32,    15.28,     7.92,    14.64
       99.0,      13.97,    18.24,    15.18,     7.88,    14.58
      100.0,      13.90,    18.16,    15.09,     7.84,    14.52
      101.0,      13.84,    18.08,    15.00,     7.80,    14.46
      102.0,      13.77,    18.01,    14.91,     7.77,    14.40
      103.0,      13.71,    17.93,    14.82,     7.73,    14.35
      104.0,      13.64,    17.86,    14.74,     7.70,    14.29
      105.0,      13.58,    17.78,    14.65,     7.66,    14.23
      106.0,      13.52,    17.71,    14.57,     7.63,    14.18
      107.0,      13.46,    17.64,    14.49,     7.60,    14.13
      108.0,      13.41,    17.57,    14.41,     7.57,    14.08
      109.0,      13.35,    17.50,    14.33,     7.54,    14.02
      110.0,      13.29,    17.44,    14.25,     7.51,    13.97
      111.0,      13.24,    17.37,    14.18,     7.48,    13.93
      112.0,      13.18,    17.30,    14.10,     7.45,    13.88
      113.0,      13.13,    17.24,    14.03,     7.42,    13.83
      114.0,      13.08,    17.18,    13.96,     7.39,    13.78
      115.0,      13.03,    17.11,    13.89,     7.37,    13.74
      116.0,      12.98,    17.05,    13.82,     7.34,    13.69
      117.0,      12.93,    16.99,    13.75,     7.32,    13.65
      118.0,      12.88,    16.93,    13.68,     7.29,    13.60
      119.0,      12.83,    16.87,    13.62,     7.27,    13.56
      120.0,      12.78,    16.81,    13.55,     7.24,    13.52
      121.0,      12.73,    16.76,    13.49,     7.22,    13.47
      122.0,      12.69,    16.70,    13.42,     7.20,    13.43
      123.0,      12.64,    16.64,    13.36,     7.18,    13.39
      124.0,      12.60,    16.59,    13.30,     7.16,    13.35
      125.0,      12.56,    16.53,    13.24,     7.13,    13.31
      126.0,      12.51,    16.48,    13.18,     7.11,    13.27
      127.0,      12.47,    16.43,    13.13,     7.09,    13.23
      128.0,      12.43,    16.38,    13.07,     7.07,    13.20
      129.0,      12.39,    16.32,    13.01,     7.05,    13.16
      130.0,      12.35,    16.27,    12.96,     7.03,    13.12
      131.0,      12.31,    16.22,    12.91,     7.02,    13.08
      132.0,      12.27,    16.17,    12.85,     7.00,    13.05
      133.0,      12.23,    16.12,    12.80,     6.98,    13.01
      134.0,      12.19,    16.08,    12.75,     6.96,    12.98
      135.0,      12.15,    16.03,    12.70,     6.94,    12.94
      136.0,      12.12,    15.98,    12.65,     6.93,    12.91
      137.0,      12.08,    15.93,    12.60,     6.91,    12.87
      138.0,      12.04,    15.89,    12.55,     6.89,    12.84
      139.0,      12.01,    15.84,    12.51,     6.88,    12.80
      140.0,      11.97,    15.80,    12.46,     6.86,    12.77
      141.0,      11.94,    15.75,    12.41,     6.85,    12.74
      142.0,      11.90,    15.71,    12.37,     6.83,    12.70
      143.0,      11.87,    15.67,    12.33,     6.82,    12.67
      144.0,      11.84,    15.62,    12.28,     6.80,    12.64
      145.0,      11.80,    15.58,    12.24,     6.79,    12.61
      146.0,      11.77,    15.54,    12.20,     6.77,    12.57
      147.0,      11.74,    15.50,    12.15,     6.76,    12.54
      148.0,      11.71,    15.46,    12.11,     6.74,    12.51
      149.0,      11.67,    15.41,    12.07,     6.73,    12.48
      150.0,      11.64,    15.37,    12.03,     6.72,    12.45
      151.0,      11.61,    15.33,    11.99,     6.70,    12.42
      152.0,      11.58,    15.29,    11.96,     6.69,    12.39
      153.0,      11.55,    15.26,    11.92,     6.68,    12.36
      154.0,      11.52,    15.22,    11.88,     6.66,    12.33
      155.0,      11.49,    15.18,    11.84,     6.65,    12.30
      156.0,      11.46,    15.14,    11.81,     6.64,    12.27
      157.0,      11.43,    15.10,    11.77,     6.62,    12.24
      158.0,      11.41,    15.07,    11.74,     6.61,    12.21
      159.0,      11.38,    15.03,    11.70,     6.60,    12.18
      160.0,      11.35,    14.99,    11.67,     6.59,    12.15
      161.0,      11.32,    14.96,    11.63,     6.58,    12.13
      162.0,      11.30,    14.92,    11.60,     6.56,    12.10
      163.0,      11.27,    14.88,    11.57,     6.55,    12.07
      164.0,      11.24,    14.85,    11.54,     6.54,    12.04
      165.0,      11.22,    14.81,    11.50,     6.53,    12.01
      166.0,      11.19,    14.78,    11.47,     6.52,    11.99
      167.0,      11.16,    14.74,    11.44,     6.51,    11.96
      168.0,      11.14,    14.71,    11.41,     6.50,    11.93
      169.0,      11.11,    14.68,    11.38,     6.48,    11.90
      170.0,      11.09,    14.64,    11.35,     6.47,    11.88
      171.0,      11.06,    14.61,    11.32,     6.46,    11.85
      172.0,      11.04,    14.58,    11.29,     6.45,    11.82
      173.0,      11.01,    14.54,    11.26,     6.44,    11.80
      174.0,      10.99,    14.51,    11.24,     6.43,    11.77
      175.0,      10.96,    14.48,    11.21,     6.42,    11.74
      176.0,      10.94,    14.45,    11.18,     6.41,    11.72
      177.0,      10.91,    14.41,    11.15,     6.40,    11.69
      178.0,      10.89,    14.38,    11.13,     6.39,    11.67
      179.0,      10.87,    14.35,    11.10,     6.38,    11.64
      180.0,      10.84,    14.32,    11.08,     6.37,    11.61
      181.0,      10.82,    14.29,    11.05,     6.36,    11.59
      182.0,      10.80,    14.26,    11.02,     6.35,    11.56
      183.0,      10.78,    14.23,    11.00,     6.34,    11.54
      184.0,      10.75,    14.20,    10.97,     6.33,    11.51
      185.0,      10.73,    14.17,    10.95,     6.32,    11.49
      186.0,      10.71,    14.14,    10.93,     6.31,    11.46
      187.0,      10.69,    14.11,    10.90,     6.30,    11.44
      188.0,      10.66,    14.08,    10.88,     6.29,    11.41
      189.0,      10.64,    14.05,    10.86,     6.28,    11.39
      190.0,      10.62,    14.02,    10.83,     6.27,    11.36
      191.0,      10.60,    13.99,    10.81,     6.26,    11.34
      192.0,      10.58,    13.96,    10.79,     6.25,    11.31
      193.0,      10.56,    13.93,    10.76,     6.24,    11.29
      194.0,      10.54,    13.91,    10.74,     6.23,    11.26
      195.0,      10.52,    13.88,    10.72,     6.23,    11.24
      196.0,      10.49,    13.85,    10.70,     6.22,    11.21
      197.0,      10.47,    13.82,    10.68,     6.21,    11.19
      198.0,      10.45,    13.79,    10.66,     6.20,    11.17
      199.0,      10.43,    13.77,    10.64,     6.19,    11.14
      200.0,      10.41,    13.74,    10.62,     6.18,    11.12
      201.0,      10.39,    13.71,    10.60,     6.17,    11.09
      202.0,      10.37,    13.68,    10.58,     6.16,    11.07
      203.0,      10.35,    13.66,    10.56,     6.15,    11.05
      204.0,      10.33,    13.63,    10.54,     6.14,    11.02
      205.0,      10.31,    13.60,    10.52,     6.14,    11.00
      206.0,      10.29,    13.58,    10.50,     6.13,    10.98
      207.0,      10.27,    13.55,    10.48,     6.12,    10.95
      208.0,      10.26,    13.52,    10.46,     6.11,    10.93
      209.0,      10.24,    13.50,    10.44,     6.10,    10.91
      210.0,      10.22,    13.47,    10.42,     6.09,    10.88
