Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.06,     2.77,     3.13,     3.19,     3.13
        2.0,       5.32,     5.21,     5.37,     5.34,     5.37
        3.0,       7.37,     7.54,     7.36,     7.23,     7.36
        4.0,       9.32,     9.84,     9.23,     8.98,     9.24
        5.0,      11.26,    12.19,    11.07,    10.72,    11.08
        6.0,      13.27,    14.66,    12.94,    12.52,    12.95
        7.0,      15.39,    17.32,    14.89,    14.44,    14.89
        8.0,      17.63,    20.18,    16.95,    16.50,    16.91
        9.0,      19.98,    23.19,    19.08,    18.67,    18.99
       10.0,      22.36,    26.26,    21.23,    20.87,    21.07
       11.0,      24.66,    29.26,    23.31,    23.00,    23.08
       12.0,      26.80,    32.07,    25.25,    24.93,    24.94
       13.0,      28.65,    34.53,    26.94,    26.56,    26.57
       14.0,      30.14,    36.54,    28.31,    27.78,    27.92
       15.0,      31.22,    38.04,    29.34,    28.56,    28.96
       16.0,      31.89,    39.01,    30.00,    28.88,    29.67
       17.0,      32.17,    39.49,    30.32,    28.78,    30.10
       18.0,      32.14,    39.56,    30.37,    28.35,    30.28
       19.0,      31.87,    39.33,    30.20,    27.66,    30.29
       20.0,      31.45,    38.90,    29.91,    26.82,    30.18
       21.0,      30.96,    38.37,    29.54,    25.92,    30.01
       22.0,      30.46,    37.83,    29.17,    25.02,    29.83
       23.0,      29.99,    37.32,    28.81,    24.17,    29.65
       24.0,      29.54,    36.84,    28.47,    23.37,    29.49
       25.0,      29.13,    36.39,    28.16,    22.61,    29.34
       26.0,      28.73,    35.97,    27.86,    21.90,    29.20
       27.0,      28.35,    35.55,    27.57,    21.21,    29.05
       28.0,      27.97,    35.15,    27.29,    20.55,    28.91
       29.0,      27.61,    34.76,    27.02,    19.91,    28.77
       30.0,      27.26,    34.38,    26.75,    19.30,    28.62
       31.0,      26.92,    34.00,    26.49,    18.71,    28.48
       32.0,      26.59,    33.64,    26.23,    18.15,    28.34
       33.0,      26.27,    33.29,    25.99,    17.61,    28.20
       34.0,      25.96,    32.95,    25.75,    17.09,    28.06
       35.0,      25.66,    32.61,    25.51,    16.59,    27.92
       36.0,      25.36,    32.29,    25.28,    16.10,    27.78
       37.0,      25.08,    31.97,    25.06,    15.64,    27.65
       38.0,      24.80,    31.66,    24.84,    15.20,    27.51
       39.0,      24.53,    31.36,    24.62,    14.77,    27.37
       40.0,      24.27,    31.06,    24.42,    14.36,    27.24
       41.0,      24.01,    30.77,    24.21,    13.96,    27.10
       42.0,      23.76,    30.49,    24.01,    13.58,    26.97
       43.0,      23.52,    30.21,    23.82,    13.22,    26.83
       44.0,      23.29,    29.95,    23.63,    12.87,    26.70
       45.0,      23.06,    29.68,    23.44,    12.53,    26.57
       46.0,      22.83,    29.43,    23.26,    12.21,    26.44
       47.0,      22.61,    29.17,    23.08,    11.89,    26.31
       48.0,      22.40,    28.93,    22.90,    11.59,    26.18
       49.0,      22.19,    28.69,    22.73,    11.31,    26.05
       50.0,      21.99,    28.45,    22.56,    11.03,    25.92
       51.0,      21.79,    28.22,    22.40,    10.76,    25.79
       52.0,      21.60,    27.99,    22.24,    10.51,    25.66
       53.0,      21.41,    27.77,    22.08,    10.26,    25.53
       54.0,      21.23,    27.55,    21.92,    10.03,    25.41
       55.0,      21.05,    27.34,    21.77,     9.80,    25.28
       56.0,      20.87,    27.13,    21.62,     9.58,    25.16
       57.0,      20.70,    26.93,    21.47,     9.37,    25.03
       58.0,      20.53,    26.73,    21.33,     9.17,    24.91
       59.0,      20.37,    26.53,    21.19,     8.97,    24.79
       60.0,      20.21,    26.33,    21.05,     8.79,    24.66
       61.0,      20.05,    26.14,    20.91,     8.61,    24.54
       62.0,      19.90,    25.96,    20.78,     8.43,    24.42
       63.0,      19.75,    25.77,    20.64,     8.27,    24.30
       64.0,      19.60,    25.59,    20.51,     8.11,    24.18
       65.0,      19.45,    25.41,    20.38,     7.95,    24.06
       66.0,      19.31,    25.24,    20.26,     7.80,    23.94
       67.0,      19.17,    25.07,    20.13,     7.66,    23.82
       68.0,      19.03,    24.90,    20.01,     7.53,    23.70
       69.0,      18.90,    24.73,    19.89,     7.39,    23.59
       70.0,      18.77,    24.57,    19.77,     7.27,    23.47
       71.0,      18.64,    24.40,    19.65,     7.15,    23.35
       72.0,      18.51,    24.24,    19.53,     7.03,    23.24
       73.0,      18.39,    24.09,    19.42,     6.91,    23.12
       74.0,      18.26,    23.93,    19.31,     6.81,    23.01
       75.0,      18.14,    23.78,    19.20,     6.70,    22.89
       76.0,      18.02,    23.63,    19.09,     6.60,    22.78
       77.0,      17.91,    23.48,    18.98,     6.50,    22.67
       78.0,      17.79,    23.33,    18.87,     6.41,    22.56
       79.0,      17.68,    23.19,    18.76,     6.32,    22.45
       80.0,      17.57,    23.05,    18.66,     6.24,    22.33
       81.0,      17.46,    22.91,    18.56,     6.15,    22.22
       82.0,      17.35,    22.77,    18.45,     6.07,    22.11
       83.0,      17.25,    22.63,    18.35,     6.00,    22.00
