Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.34,     1.34,     1.34,     1.35,     1.31
        2.0,       2.40,     2.41,     2.41,     2.41,     2.36
        3.0,       3.37,     3.38,     3.38,     3.39,     3.33
        4.0,       4.30,     4.30,     4.30,     4.31,     4.26
        5.0,       5.18,     5.19,     5.19,     5.20,     5.15
        6.0,       6.04,     6.05,     6.05,     6.06,     6.02
        7.0,       6.88,     6.88,     6.88,     6.89,     6.86
        8.0,       7.70,     7.70,     7.70,     7.70,     7.69
        9.0,       8.50,     8.50,     8.50,     8.50,     8.50
       10.0,       9.29,     9.29,     9.29,     9.28,     9.30
       11.0,      10.07,    10.06,    10.06,    10.06,    10.09
       12.0,      10.83,    10.82,    10.82,    10.81,    10.86
       13.0,      11.59,    11.58,    11.58,    11.56,    11.63
       14.0,      12.33,    12.32,    12.32,    12.30,    12.39
       15.0,      13.07,    13.05,    13.05,    13.03,    13.14
       16.0,      13.80,    13.78,    13.78,    13.76,    13.88
       17.0,      14.52,    14.50,    14.50,    14.47,    14.61
       18.0,      15.24,    15.21,    15.21,    15.18,    15.34
       19.0,      15.95,    15.92,    15.92,    15.89,    16.07
       20.0,      16.65,    16.62,    16.62,    16.58,    16.78
       21.0,      17.35,    17.31,    17.31,    17.27,    17.50
       22.0,      18.04,    18.00,    18.00,    17.96,    18.20
       23.0,      18.73,    18.68,    18.68,    18.64,    18.91
       24.0,      19.41,    19.36,    19.36,    19.31,    19.61
       25.0,      20.09,    20.04,    20.04,    19.99,    20.30
       26.0,      20.77,    20.71,    20.71,    20.65,    20.99
       27.0,      21.44,    21.38,    21.38,    21.32,    21.67
       28.0,      22.10,    22.04,    22.04,    21.97,    22.36
       29.0,      22.76,    22.70,    22.70,    22.63,    23.03
       30.0,      23.42,    23.35,    23.35,    23.28,    23.71
       31.0,      24.08,    24.00,    24.00,    23.93,    24.38
       32.0,      24.73,    24.65,    24.65,    24.57,    25.05
       33.0,      25.38,    25.30,    25.30,    25.21,    25.71
       34.0,      26.03,    25.94,    25.94,    25.85,    26.38
       35.0,      26.67,    26.58,    26.58,    26.48,    27.04
       36.0,      27.31,    27.21,    27.21,    27.12,    27.69
       37.0,      27.95,    27.85,    27.85,    27.75,    28.35
