Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.58,     1.35,     1.63,     1.98,     1.35
        2.0,       2.79,     2.60,     2.92,     3.05,     2.60
        3.0,       3.92,     3.82,     4.10,     3.94,     3.82
        4.0,       4.99,     5.02,     5.22,     4.71,     5.02
        5.0,       6.03,     6.20,     6.29,     5.42,     6.20
        6.0,       7.03,     7.36,     7.33,     6.07,     7.36
        7.0,       8.02,     8.52,     8.35,     6.69,     8.52
        8.0,       8.99,     9.67,     9.34,     7.27,     9.67
        9.0,       9.94,    10.81,    10.31,     7.83,    10.81
       10.0,      10.88,    11.94,    11.26,     8.36,    11.94
       11.0,      11.80,    13.07,    12.20,     8.87,    13.07
       12.0,      12.72,    14.19,    13.12,     9.37,    14.19
       13.0,      13.62,    15.30,    14.04,     9.85,    15.30
       14.0,      14.52,    16.42,    14.94,    10.32,    16.42
       15.0,      15.41,    17.52,    15.83,    10.78,    17.52
       16.0,      16.30,    18.63,    16.71,    11.22,    18.63
       17.0,      17.17,    19.73,    17.58,    11.65,    19.73
       18.0,      18.04,    20.82,    18.44,    12.08,    20.82
       19.0,      18.91,    21.92,    19.30,    12.49,    21.92
       20.0,      19.77,    23.01,    20.15,    12.90,    23.01
       21.0,      20.62,    24.09,    21.00,    13.30,    24.09
       22.0,      21.50,    25.19,    21.88,    13.71,    25.20
       23.0,      22.42,    26.34,    22.82,    14.14,    26.36
       24.0,      23.43,    27.58,    23.88,    14.61,    27.64
       25.0,      24.55,    28.95,    25.08,    15.13,    29.06
       26.0,      25.81,    30.47,    26.41,    15.70,    30.66
       27.0,      27.17,    32.13,    27.86,    16.30,    32.40
       28.0,      28.59,    33.87,    29.34,    16.91,    34.23
       29.0,      29.99,    35.61,    30.78,    17.51,    36.05
       30.0,      31.29,    37.27,    32.09,    18.05,    37.76
       31.0,      32.42,    38.74,    33.18,    18.51,    39.26
       32.0,      33.32,    39.95,    34.00,    18.86,    40.46
       33.0,      33.94,    40.84,    34.51,    19.09,    41.31
       34.0,      34.27,    41.38,    34.71,    19.21,    41.77
       35.0,      34.33,    41.60,    34.63,    19.21,    41.88
       36.0,      34.16,    41.53,    34.31,    19.13,    41.68
