Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.28,     1.30,     1.25,     1.26,     1.33
        2.0,       2.19,     2.21,     2.15,     2.17,     2.25
        3.0,       3.00,     3.01,     2.95,     2.97,     3.06
        4.0,       3.74,     3.76,     3.70,     3.72,     3.80
        5.0,       4.45,     4.46,     4.40,     4.42,     4.50
        6.0,       5.12,     5.13,     5.08,     5.10,     5.16
        7.0,       5.76,     5.77,     5.73,     5.75,     5.80
        8.0,       6.39,     6.40,     6.37,     6.38,     6.41
        9.0,       7.00,     7.00,     6.98,     6.99,     7.01
       10.0,       7.59,     7.59,     7.58,     7.59,     7.59
       11.0,       8.17,     8.17,     8.17,     8.17,     8.16
       12.0,       8.73,     8.73,     8.75,     8.74,     8.71
       13.0,       9.29,     9.28,     9.32,     9.31,     9.26
       14.0,       9.84,     9.83,     9.87,     9.86,     9.79
       15.0,      10.38,    10.36,    10.42,    10.40,    10.32
       16.0,      10.91,    10.89,    10.96,    10.94,    10.83
       17.0,      11.43,    11.41,    11.50,    11.47,    11.34
       18.0,      11.94,    11.92,    12.02,    11.99,    11.84
       19.0,      12.45,    12.42,    12.54,    12.51,    12.33
       20.0,      12.95,    12.92,    13.06,    13.01,    12.82
       21.0,      13.45,    13.41,    13.57,    13.52,    13.30
       22.0,      13.94,    13.90,    14.07,    14.02,    13.78
       23.0,      14.43,    14.38,    14.57,    14.51,    14.25
       24.0,      14.91,    14.86,    15.07,    15.00,    14.72
       25.0,      15.39,    15.33,    15.56,    15.48,    15.18
       26.0,      15.86,    15.80,    16.04,    15.96,    15.63
       27.0,      16.33,    16.27,    16.52,    16.44,    16.09
       28.0,      16.79,    16.73,    17.00,    16.91,    16.53
       29.0,      17.26,    17.18,    17.48,    17.38,    16.98
       30.0,      17.71,    17.64,    17.95,    17.85,    17.42
       31.0,      18.17,    18.09,    18.42,    18.31,    17.86
       32.0,      18.62,    18.53,    18.88,    18.77,    18.29
       33.0,      19.06,    18.97,    19.34,    19.22,    18.72
