Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.25,     1.00,     1.38,     1.59,     1.00
        2.0,       2.48,     2.15,     2.67,     2.92,     2.15
        3.0,       3.71,     3.36,     3.94,     4.17,     3.36
        4.0,       4.95,     4.61,     5.18,     5.38,     4.61
        5.0,       6.18,     5.90,     6.40,     6.54,     5.90
        6.0,       7.43,     7.21,     7.62,     7.68,     7.21
        7.0,       8.67,     8.54,     8.82,     8.79,     8.54
        8.0,       9.92,     9.89,    10.02,     9.89,     9.89
        9.0,      11.17,    11.26,    11.21,    10.96,    11.26
       10.0,      12.43,    12.64,    12.39,    12.03,    12.64
       11.0,      13.68,    14.04,    13.57,    13.08,    14.04
       12.0,      14.94,    15.45,    14.74,    14.12,    15.45
       13.0,      16.20,    16.87,    15.91,    15.15,    16.87
       14.0,      17.46,    18.30,    17.07,    16.17,    18.30
       15.0,      18.72,    19.74,    18.23,    17.18,    19.74
       16.0,      19.99,    21.20,    19.39,    18.18,    21.20
       17.0,      21.26,    22.66,    20.54,    19.18,    22.66
       18.0,      22.53,    24.13,    21.69,    20.17,    24.13
       19.0,      23.80,    25.60,    22.84,    21.15,    25.60
       20.0,      25.07,    27.09,    23.98,    22.12,    27.09
       21.0,      26.35,    28.60,    25.12,    23.09,    28.59
       22.0,      27.65,    30.16,    26.27,    24.07,    30.12
       23.0,      29.02,    31.83,    27.43,    25.07,    31.74
       24.0,      30.49,    33.68,    28.64,    26.14,    33.50
       25.0,      32.10,    35.74,    29.94,    27.28,    35.43
       26.0,      33.86,    38.01,    31.35,    28.52,    37.56
       27.0,      35.76,    40.45,    32.88,    29.85,    39.86
       28.0,      37.73,    42.96,    34.51,    31.22,    42.24
       29.0,      39.71,    45.44,    36.18,    32.60,    44.63
       30.0,      41.59,    47.75,    37.81,    33.91,    46.89
       31.0,      43.28,    49.77,    39.33,    35.10,    48.92
       32.0,      44.70,    51.41,    40.65,    36.12,    50.63
       33.0,      45.80,    52.61,    41.72,    36.93,    51.93
       34.0,      46.55,    53.35,    42.50,    37.51,    52.83
       35.0,      46.96,    53.68,    42.98,    37.86,    53.32
       36.0,      47.08,    53.66,    43.18,    38.03,    53.48
       37.0,      46.98,    53.37,    43.14,    38.03,    53.36
       38.0,      46.71,    52.91,    42.93,    37.93,    53.07
       39.0,      46.36,    52.37,    42.62,    37.77,    52.67
       40.0,      45.97,    51.81,    42.25,    37.59,    52.24
       41.0,      45.59,    51.26,    41.87,    37.40,    51.82
       42.0,      45.22,    50.74,    41.51,    37.22,    51.42
       43.0,      44.87,    50.23,    41.17,    37.06,    51.04
       44.0,      44.53,    49.73,    40.84,    36.90,    50.66
       45.0,      44.20,    49.24,    40.53,    36.74,    50.29
       46.0,      43.87,    48.76,    40.22,    36.58,    49.92
       47.0,      43.55,    48.29,    39.91,    36.42,    49.56
       48.0,      43.22,    47.82,    39.60,    36.27,    49.20
       49.0,      42.91,    47.36,    39.30,    36.11,    48.85
       50.0,      42.59,    46.91,    39.00,    35.96,    48.49
       51.0,      42.28,    46.47,    38.71,    35.80,    48.14
       52.0,      41.97,    46.03,    38.42,    35.65,    47.80
       53.0,      41.67,    45.60,    38.13,    35.50,    47.46
       54.0,      41.37,    45.18,    37.84,    35.35,    47.12
       55.0,      41.07,    44.76,    37.56,    35.20,    46.78
       56.0,      40.78,    44.35,    37.28,    35.05,    46.45
       57.0,      40.49,    43.94,    37.00,    34.90,    46.13
       58.0,      40.21,    43.54,    36.73,    34.75,    45.80
       59.0,      39.92,    43.15,    36.46,    34.60,    45.48
       60.0,      39.64,    42.76,    36.19,    34.46,    45.16
       61.0,      39.37,    42.38,    35.93,    34.31,    44.85
       62.0,      39.09,    42.01,    35.67,    34.17,    44.53
       63.0,      38.82,    41.64,    35.41,    34.02,    44.22
       64.0,      38.56,    41.27,    35.15,    33.88,    43.92
       65.0,      38.29,    40.92,    34.90,    33.74,    43.62
       66.0,      38.03,    40.56,    34.65,    33.60,    43.32
       67.0,      37.77,    40.22,    34.40,    33.46,    43.02
       68.0,      37.52,    39.87,    34.16,    33.32,    42.73
       69.0,      37.27,    39.54,    33.92,    33.18,    42.44
       70.0,      37.02,    39.21,    33.68,    33.04,    42.15
       71.0,      36.77,    38.88,    33.44,    32.90,    41.86
       72.0,      36.53,    38.56,    33.20,    32.77,    41.58
       73.0,      36.29,    38.24,    32.97,    32.63,    41.30
       74.0,      36.05,    37.93,    32.74,    32.50,    41.03
       75.0,      35.81,    37.62,    32.52,    32.36,    40.75
       76.0,      35.58,    37.32,    32.29,    32.23,    40.48
       77.0,      35.35,    37.02,    32.07,    32.10,    40.22
       78.0,      35.12,    36.73,    31.85,    31.96,    39.95
       79.0,      34.90,    36.44,    31.63,    31.83,    39.69
       80.0,      34.68,    36.16,    31.42,    31.70,    39.43
       81.0,      34.46,    35.88,    31.20,    31.57,    39.17
       82.0,      34.24,    35.60,    30.99,    31.44,    38.91
       83.0,      34.02,    35.33,    30.78,    31.31,    38.66
       84.0,      33.81,    35.06,    30.58,    31.19,    38.41
       85.0,      33.60,    34.80,    30.37,    31.06,    38.17
