Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.47,     1.47,     1.47,     1.47,     1.47
        2.0,       2.56,     2.56,     2.56,     2.56,     2.56
        3.0,       3.53,     3.53,     3.53,     3.53,     3.53
        4.0,       4.45,     4.45,     4.45,     4.45,     4.45
        5.0,       5.31,     5.31,     5.31,     5.31,     5.31
        6.0,       6.14,     6.14,     6.14,     6.14,     6.14
        7.0,       6.95,     6.95,     6.95,     6.95,     6.95
        8.0,       7.73,     7.73,     7.73,     7.73,     7.73
        9.0,       8.49,     8.49,     8.49,     8.49,     8.49
       10.0,       9.24,     9.24,     9.24,     9.24,     9.24
       11.0,       9.97,     9.97,     9.97,     9.97,     9.97
       12.0,      10.68,    10.68,    10.68,    10.68,    10.68
       13.0,      11.39,    11.39,    11.39,    11.39,    11.39
       14.0,      12.08,    12.08,    12.08,    12.08,    12.08
       15.0,      12.77,    12.77,    12.77,    12.77,    12.77
       16.0,      13.44,    13.44,    13.44,    13.44,    13.44
       17.0,      14.11,    14.11,    14.11,    14.11,    14.11
       18.0,      14.76,    14.76,    14.76,    14.76,    14.76
       19.0,      15.42,    15.42,    15.42,    15.42,    15.42
       20.0,      16.06,    16.06,    16.06,    16.06,    16.06
       21.0,      16.70,    16.70,    16.70,    16.70,    16.70
       22.0,      17.33,    17.33,    17.33,    17.33,    17.33
       23.0,      17.95,    17.95,    17.95,    17.95,    17.95
       24.0,      18.57,    18.57,    18.57,    18.57,    18.57
       25.0,      19.19,    19.19,    19.19,    19.19,    19.19
       26.0,      19.80,    19.80,    19.80,    19.80,    19.80
       27.0,      20.41,    20.41,    20.41,    20.41,    20.41
       28.0,      21.01,    21.01,    21.01,    21.01,    21.01
       29.0,      21.60,    21.60,    21.60,    21.60,    21.60
       30.0,      22.20,    22.20,    22.20,    22.20,    22.20
       31.0,      22.78,    22.78,    22.78,    22.78,    22.78
       32.0,      23.37,    23.37,    23.37,    23.37,    23.37
       33.0,      23.95,    23.95,    23.95,    23.95,    23.95
       34.0,      24.53,    24.53,    24.53,    24.53,    24.53
       35.0,      25.10,    25.10,    25.10,    25.10,    25.10
       36.0,      25.67,    25.67,    25.67,    25.67,    25.67
       37.0,      26.24,    26.24,    26.24,    26.24,    26.24
       38.0,      26.80,    26.80,    26.80,    26.80,    26.80
       39.0,      27.36,    27.36,    27.36,    27.36,    27.36
       40.0,      27.93,    27.92,    27.93,    27.93,    27.93
       41.0,      28.51,    28.50,    28.51,    28.50,    28.52
       42.0,      29.12,    29.10,    29.14,    29.10,    29.15
       43.0,      29.80,    29.76,    29.84,    29.74,    29.87
       44.0,      30.56,    30.50,    30.61,    30.44,    30.69
       45.0,      31.40,    31.32,    31.46,    31.21,    31.60
       46.0,      32.29,    32.20,    32.37,    32.01,    32.57
       47.0,      33.20,    33.11,    33.29,    32.83,    33.56
       48.0,      34.08,    34.01,    34.17,    33.63,    34.52
       49.0,      34.89,    34.83,    34.96,    34.38,    35.37
       50.0,      35.56,    35.54,    35.63,    35.03,    36.06
       51.0,      36.08,    36.08,    36.13,    35.56,    36.56
       52.0,      36.42,    36.43,    36.45,    35.94,    36.84
       53.0,      36.57,    36.60,    36.59,    36.19,    36.90
       54.0,      36.56,    36.59,    36.57,    36.31,    36.78
       55.0,      36.42,    36.43,    36.42,    36.32,    36.50
       56.0,      36.18,    36.17,    36.18,    36.26,    36.11
       57.0,      35.88,    35.83,    35.89,    36.14,    35.67
       58.0,      35.56,    35.47,    35.58,    36.00,    35.20
       59.0,      35.25,    35.11,    35.28,    35.86,    34.74
       60.0,      34.94,    34.76,    34.99,    35.72,    34.30
       61.0,      34.66,    34.44,    34.72,    35.59,    33.89
       62.0,      34.39,    34.13,    34.46,    35.47,    33.49
       63.0,      34.13,    33.83,    34.21,    35.35,    33.11
       64.0,      33.87,    33.55,    33.97,    35.24,    32.74
       65.0,      33.63,    33.28,    33.73,    35.13,    32.39
       66.0,      33.40,    33.01,    33.51,    35.02,    32.05
       67.0,      33.17,    32.75,    33.29,    34.91,    31.72
       68.0,      32.95,    32.51,    33.08,    34.81,    31.40
       69.0,      32.73,    32.27,    32.88,    34.71,    31.09
       70.0,      32.53,    32.03,    32.68,    34.61,    30.79
       71.0,      32.33,    31.81,    32.49,    34.51,    30.51
       72.0,      32.13,    31.59,    32.31,    34.41,    30.23
       73.0,      31.95,    31.38,    32.13,    34.32,    29.96
       74.0,      31.77,    31.18,    31.96,    34.22,    29.70
       75.0,      31.59,    30.98,    31.79,    34.13,    29.45
       76.0,      31.42,    30.79,    31.63,    34.04,    29.21
       77.0,      31.25,    30.61,    31.47,    33.96,    28.98
       78.0,      31.09,    30.43,    31.32,    33.87,    28.75
       79.0,      30.94,    30.26,    31.17,    33.79,    28.53
       80.0,      30.79,    30.09,    31.03,    33.70,    28.32
       81.0,      30.64,    29.93,    30.89,    33.62,    28.12
       82.0,      30.50,    29.77,    30.76,    33.54,    27.92
       83.0,      30.36,    29.62,    30.63,    33.46,    27.73
       84.0,      30.22,    29.47,    30.50,    33.39,    27.54
       85.0,      30.09,    29.32,    30.38,    33.31,    27.36
       86.0,      29.97,    29.18,    30.26,    33.23,    27.19
       87.0,      29.84,    29.05,    30.15,    33.16,    27.02
       88.0,      29.72,    28.91,    30.03,    33.09,    26.86
       89.0,      29.61,    28.79,    29.92,    33.01,    26.71
       90.0,      29.49,    28.66,    29.82,    32.94,    26.55
       91.0,      29.38,    28.54,    29.72,    32.87,    26.41
       92.0,      29.28,    28.42,    29.62,    32.80,    26.26
       93.0,      29.17,    28.31,    29.52,    32.73,    26.13
       94.0,      29.07,    28.19,    29.42,    32.67,    25.99
       95.0,      28.97,    28.09,    29.33,    32.60,    25.86
       96.0,      28.87,    27.98,    29.24,    32.53,    25.74
       97.0,      28.78,    27.88,    29.15,    32.47,    25.62
       98.0,      28.69,    27.77,    29.07,    32.40,    25.50
       99.0,      28.60,    27.68,    28.98,    32.34,    25.38
      100.0,      28.51,    27.58,    28.90,    32.28,    25.27
      101.0,      28.42,    27.49,    28.82,    32.22,    25.16
      102.0,      28.34,    27.40,    28.75,    32.15,    25.06
      103.0,      28.26,    27.31,    28.67,    32.09,    24.96
      104.0,      28.18,    27.22,    28.60,    32.03,    24.86
      105.0,      28.10,    27.13,    28.53,    31.97,    24.76
      106.0,      28.02,    27.05,    28.46,    31.91,    24.67
      107.0,      27.95,    26.97,    28.39,    31.85,    24.58
      108.0,      27.87,    26.89,    28.32,    31.79,    24.49
      109.0,      27.80,    26.81,    28.25,    31.74,    24.41
      110.0,      27.73,    26.74,    28.19,    31.68,    24.32
      111.0,      27.66,    26.66,    28.12,    31.62,    24.24
      112.0,      27.59,    26.59,    28.06,    31.57,    24.16
      113.0,      27.53,    26.52,    28.00,    31.51,    24.09
      114.0,      27.46,    26.45,    27.94,    31.45,    24.01
      115.0,      27.40,    26.38,    27.88,    31.40,    23.94
      116.0,      27.34,    26.31,    27.83,    31.34,    23.87
      117.0,      27.28,    26.24,    27.77,    31.29,    23.80
      118.0,      27.22,    26.18,    27.71,    31.24,    23.73
      119.0,      27.16,    26.11,    27.66,    31.18,    23.67
      120.0,      27.10,    26.05,    27.61,    31.13,    23.60
      121.0,      27.04,    25.99,    27.55,    31.08,    23.54
      122.0,      26.98,    25.93,    27.50,    31.02,    23.48
      123.0,      26.93,    25.87,    27.45,    30.97,    23.42
      124.0,      26.87,    25.81,    27.40,    30.92,    23.36
      125.0,      26.82,    25.75,    27.35,    30.87,    23.30
      126.0,      26.77,    25.69,    27.30,    30.82,    23.25
      127.0,      26.71,    25.64,    27.26,    30.76,    23.19
      128.0,      26.66,    25.58,    27.21,    30.71,    23.14
      129.0,      26.61,    25.53,    27.16,    30.66,    23.09
      130.0,      26.56,    25.47,    27.12,    30.61,    23.04
      131.0,      26.51,    25.42,    27.07,    30.56,    22.99
      132.0,      26.46,    25.37,    27.03,    30.51,    22.94
      133.0,      26.41,    25.32,    26.98,    30.46,    22.89
      134.0,      26.37,    25.27,    26.94,    30.41,    22.85
      135.0,      26.32,    25.22,    26.90,    30.36,    22.80
      136.0,      26.27,    25.17,    26.86,    30.31,    22.76
      137.0,      26.23,    25.12,    26.81,    30.27,    22.71
      138.0,      26.18,    25.07,    26.77,    30.22,    22.67
      139.0,      26.14,    25.02,    26.73,    30.17,    22.63
      140.0,      26.09,    24.97,    26.69,    30.12,    22.59
      141.0,      26.05,    24.93,    26.65,    30.07,    22.54
      142.0,      26.00,    24.88,    26.61,    30.02,    22.50
      143.0,      25.96,    24.83,    26.57,    29.98,    22.46
      144.0,      25.92,    24.79,    26.53,    29.93,    22.43
      145.0,      25.88,    24.74,    26.49,    29.88,    22.39
      146.0,      25.83,    24.70,    26.46,    29.83,    22.35
      147.0,      25.79,    24.65,    26.42,    29.79,    22.31
      148.0,      25.75,    24.61,    26.38,    29.74,    22.28
      149.0,      25.71,    24.57,    26.34,    29.69,    22.24
      150.0,      25.67,    24.52,    26.31,    29.65,    22.21
      151.0,      25.63,    24.48,    26.27,    29.60,    22.17
      152.0,      25.59,    24.44,    26.23,    29.55,    22.14
      153.0,      25.55,    24.40,    26.20,    29.51,    22.10
      154.0,      25.51,    24.35,    26.16,    29.46,    22.07
      155.0,      25.47,    24.31,    26.13,    29.42,    22.04
      156.0,      25.43,    24.27,    26.09,    29.37,    22.01
      157.0,      25.40,    24.23,    26.06,    29.32,    21.97
      158.0,      25.36,    24.19,    26.02,    29.28,    21.94
      159.0,      25.32,    24.15,    25.99,    29.23,    21.91
      160.0,      25.28,    24.11,    25.95,    29.19,    21.88
      161.0,      25.25,    24.07,    25.92,    29.14,    21.85
      162.0,      25.21,    24.03,    25.88,    29.10,    21.82
      163.0,      25.17,    23.99,    25.85,    29.05,    21.79
      164.0,      25.13,    23.95,    25.82,    29.01,    21.76
      165.0,      25.10,    23.91,    25.78,    28.96,    21.73
      166.0,      25.06,    23.87,    25.75,    28.92,    21.70
      167.0,      25.03,    23.84,    25.72,    28.87,    21.67
      168.0,      24.99,    23.80,    25.68,    28.83,    21.65
      169.0,      24.95,    23.76,    25.65,    28.79,    21.62
      170.0,      24.92,    23.72,    25.62,    28.74,    21.59
      171.0,      24.88,    23.68,    25.59,    28.70,    21.56
      172.0,      24.85,    23.65,    25.56,    28.65,    21.54
      173.0,      24.81,    23.61,    25.52,    28.61,    21.51
      174.0,      24.78,    23.57,    25.49,    28.57,    21.48
      175.0,      24.74,    23.53,    25.46,    28.52,    21.45
      176.0,      24.71,    23.50,    25.43,    28.48,    21.43
      177.0,      24.67,    23.46,    25.40,    28.44,    21.40
      178.0,      24.64,    23.42,    25.36,    28.39,    21.38
      179.0,      24.61,    23.39,    25.33,    28.35,    21.35
      180.0,      24.57,    23.35,    25.30,    28.31,    21.33
      181.0,      24.54,    23.32,    25.27,    28.26,    21.30
      182.0,      24.50,    23.28,    25.24,    28.22,    21.27
      183.0,      24.47,    23.24,    25.21,    28.18,    21.25
      184.0,      24.44,    23.21,    25.18,    28.13,    21.23
      185.0,      24.40,    23.17,    25.15,    28.09,    21.20
      186.0,      24.37,    23.14,    25.12,    28.05,    21.18
      187.0,      24.34,    23.10,    25.09,    28.01,    21.15
      188.0,      24.30,    23.07,    25.06,    27.96,    21.13
      189.0,      24.27,    23.03,    25.03,    27.92,    21.10
      190.0,      24.24,    23.00,    25.00,    27.88,    21.08
      191.0,      24.21,    22.96,    24.97,    27.84,    21.06
      192.0,      24.17,    22.93,    24.94,    27.79,    21.03
      193.0,      24.14,    22.89,    24.91,    27.75,    21.01
      194.0,      24.11,    22.86,    24.88,    27.71,    20.98
      195.0,      24.07,    22.82,    24.85,    27.67,    20.96
      196.0,      24.04,    22.79,    24.82,    27.63,    20.94
      197.0,      24.01,    22.76,    24.79,    27.58,    20.91
      198.0,      23.98,    22.72,    24.76,    27.54,    20.89
      199.0,      23.95,    22.69,    24.73,    27.50,    20.87
      200.0,      23.91,    22.65,    24.70,    27.46,    20.85
      201.0,      23.88,    22.62,    24.67,    27.42,    20.82
      202.0,      23.85,    22.59,    24.64,    27.38,    20.80
      203.0,      23.82,    22.55,    24.61,    27.33,    20.78
      204.0,      23.79,    22.52,    24.58,    27.29,    20.76
      205.0,      23.76,    22.49,    24.55,    27.25,    20.73
      206.0,      23.72,    22.45,    24.52,    27.21,    20.71
      207.0,      23.69,    22.42,    24.49,    27.17,    20.69
      208.0,      23.66,    22.39,    24.47,    27.13,    20.67
      209.0,      23.63,    22.35,    24.44,    27.09,    20.64
      210.0,      23.60,    22.32,    24.41,    27.05,    20.62
      211.0,      23.57,    22.29,    24.38,    27.01,    20.60
      212.0,      23.54,    22.25,    24.35,    26.96,    20.58
      213.0,      23.51,    22.22,    24.32,    26.92,    20.56
      214.0,      23.48,    22.19,    24.29,    26.88,    20.54
      215.0,      23.44,    22.16,    24.27,    26.84,    20.51
      216.0,      23.41,    22.12,    24.24,    26.80,    20.49
      217.0,      23.38,    22.09,    24.21,    26.76,    20.47
      218.0,      23.35,    22.06,    24.18,    26.72,    20.45
      219.0,      23.32,    22.02,    24.15,    26.68,    20.43
      220.0,      23.29,    21.99,    24.12,    26.64,    20.41
      221.0,      23.26,    21.96,    24.09,    26.60,    20.39
      222.0,      23.23,    21.93,    24.07,    26.56,    20.36
      223.0,      23.20,    21.90,    24.04,    26.52,    20.34
      224.0,      23.17,    21.86,    24.01,    26.48,    20.32
      225.0,      23.14,    21.83,    23.98,    26.44,    20.30
      226.0,      23.11,    21.80,    23.95,    26.40,    20.28
      227.0,      23.08,    21.77,    23.93,    26.36,    20.26
      228.0,      23.05,    21.74,    23.90,    26.32,    20.24
      229.0,      23.02,    21.70,    23.87,    26.28,    20.22
      230.0,      22.99,    21.67,    23.84,    26.24,    20.20
      231.0,      22.96,    21.64,    23.82,    26.20,    20.18
      232.0,      22.93,    21.61,    23.79,    26.16,    20.15
      233.0,      22.90,    21.58,    23.76,    26.12,    20.13
      234.0,      22.87,    21.55,    23.73,    26.08,    20.11
      235.0,      22.84,    21.51,    23.70,    26.05,    20.09
      236.0,      22.81,    21.48,    23.68,    26.01,    20.07
      237.0,      22.78,    21.45,    23.65,    25.97,    20.05
      238.0,      22.75,    21.42,    23.62,    25.93,    20.03
      239.0,      22.72,    21.39,    23.59,    25.89,    20.01
      240.0,      22.69,    21.36,    23.57,    25.85,    19.99
      241.0,      22.66,    21.33,    23.54,    25.81,    19.97
      242.0,      22.63,    21.29,    23.51,    25.77,    19.95
      243.0,      22.60,    21.26,    23.49,    25.73,    19.93
      244.0,      22.57,    21.23,    23.46,    25.69,    19.91
      245.0,      22.54,    21.20,    23.43,    25.66,    19.89
      246.0,      22.51,    21.17,    23.40,    25.62,    19.87
      247.0,      22.49,    21.14,    23.38,    25.58,    19.85
      248.0,      22.46,    21.11,    23.35,    25.54,    19.83
      249.0,      22.43,    21.08,    23.32,    25.50,    19.81
      250.0,      22.40,    21.05,    23.30,    25.46,    19.79
      251.0,      22.37,    21.02,    23.27,    25.42,    19.77
      252.0,      22.34,    20.99,    23.24,    25.39,    19.75
      253.0,      22.31,    20.96,    23.21,    25.35,    19.73
      254.0,      22.28,    20.93,    23.19,    25.31,    19.71
      255.0,      22.25,    20.89,    23.16,    25.27,    19.69
      256.0,      22.22,    20.86,    23.13,    25.23,    19.67
      257.0,      22.20,    20.83,    23.11,    25.20,    19.65
      258.0,      22.17,    20.80,    23.08,    25.16,    19.63
      259.0,      22.14,    20.77,    23.05,    25.12,    19.61
      260.0,      22.11,    20.74,    23.03,    25.08,    19.59
      261.0,      22.08,    20.71,    23.00,    25.04,    19.57
      262.0,      22.05,    20.68,    22.97,    25.01,    19.55
      263.0,      22.02,    20.65,    22.95,    24.97,    19.53
      264.0,      22.00,    20.62,    22.92,    24.93,    19.51
      265.0,      21.97,    20.59,    22.89,    24.89,    19.49
      266.0,      21.94,    20.56,    22.87,    24.86,    19.47
      267.0,      21.91,    20.53,    22.84,    24.82,    19.45
      268.0,      21.88,    20.50,    22.81,    24.78,    19.43
      269.0,      21.85,    20.47,    22.79,    24.75,    19.41
      270.0,      21.83,    20.44,    22.76,    24.71,    19.39
      271.0,      21.80,    20.41,    22.74,    24.67,    19.37
      272.0,      21.77,    20.38,    22.71,    24.63,    19.35
      273.0,      21.74,    20.35,    22.68,    24.60,    19.33
      274.0,      21.71,    20.33,    22.66,    24.56,    19.31
      275.0,      21.69,    20.30,    22.63,    24.52,    19.29
      276.0,      21.66,    20.27,    22.60,    24.49,    19.27
      277.0,      21.63,    20.24,    22.58,    24.45,    19.26
      278.0,      21.60,    20.21,    22.55,    24.41,    19.24
      279.0,      21.57,    20.18,    22.53,    24.38,    19.22
      280.0,      21.55,    20.15,    22.50,    24.34,    19.20
      281.0,      21.52,    20.12,    22.47,    24.30,    19.18
      282.0,      21.49,    20.09,    22.45,    24.27,    19.16
      283.0,      21.46,    20.06,    22.42,    24.23,    19.14
      284.0,      21.44,    20.03,    22.40,    24.19,    19.12
      285.0,      21.41,    20.00,    22.37,    24.16,    19.10
      286.0,      21.38,    19.97,    22.34,    24.12,    19.08
      287.0,      21.35,    19.94,    22.32,    24.08,    19.06
      288.0,      21.33,    19.92,    22.29,    24.05,    19.04
      289.0,      21.30,    19.89,    22.27,    24.01,    19.02
      290.0,      21.27,    19.86,    22.24,    23.98,    19.01
      291.0,      21.24,    19.83,    22.22,    23.94,    18.99
      292.0,      21.22,    19.80,    22.19,    23.90,    18.97
      293.0,      21.19,    19.77,    22.16,    23.87,    18.95
      294.0,      21.16,    19.74,    22.14,    23.83,    18.93
      295.0,      21.13,    19.71,    22.11,    23.80,    18.91
      296.0,      21.11,    19.69,    22.09,    23.76,    18.89
      297.0,      21.08,    19.66,    22.06,    23.72,    18.87
      298.0,      21.05,    19.63,    22.04,    23.69,    18.85
      299.0,      21.02,    19.60,    22.01,    23.65,    18.83
      300.0,      21.00,    19.57,    21.99,    23.62,    18.82
      301.0,      20.97,    19.54,    21.96,    23.58,    18.80
      302.0,      20.94,    19.51,    21.94,    23.55,    18.78
      303.0,      20.92,    19.49,    21.91,    23.51,    18.76
      304.0,      20.89,    19.46,    21.88,    23.48,    18.74
      305.0,      20.86,    19.43,    21.86,    23.44,    18.72
      306.0,      20.84,    19.40,    21.83,    23.40,    18.70
      307.0,      20.81,    19.37,    21.81,    23.37,    18.68
      308.0,      20.78,    19.35,    21.78,    23.33,    18.67
      309.0,      20.76,    19.32,    21.76,    23.30,    18.65
      310.0,      20.73,    19.29,    21.73,    23.26,    18.63
      311.0,      20.70,    19.26,    21.71,    23.23,    18.61
      312.0,      20.68,    19.23,    21.68,    23.19,    18.59
      313.0,      20.65,    19.21,    21.66,    23.16,    18.57
      314.0,      20.62,    19.18,    21.63,    23.12,    18.55
      315.0,      20.60,    19.15,    21.61,    23.09,    18.54
      316.0,      20.57,    19.12,    21.58,    23.06,    18.52
      317.0,      20.54,    19.09,    21.56,    23.02,    18.50
      318.0,      20.52,    19.07,    21.53,    22.99,    18.48
      319.0,      20.49,    19.04,    21.51,    22.95,    18.46
      320.0,      20.46,    19.01,    21.48,    22.92,    18.44
