Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.44,     3.35,     3.35,     3.53,     3.53
        2.0,       6.09,     6.02,     6.03,     6.15,     6.14
        3.0,       8.53,     8.51,     8.53,     8.57,     8.50
        4.0,      10.90,    10.95,    11.00,    10.93,    10.73
        5.0,      13.33,    13.44,    13.54,    13.37,    12.95
        6.0,      15.88,    16.09,    16.22,    15.95,    15.26
        7.0,      18.60,    18.95,    19.08,    18.67,    17.71
        8.0,      21.49,    22.01,    22.10,    21.51,    20.33
        9.0,      24.47,    25.21,    25.21,    24.39,    23.07
       10.0,      27.44,    28.42,    28.28,    27.19,    25.86
       11.0,      30.26,    31.49,    31.20,    29.78,    28.56
       12.0,      32.79,    34.27,    33.82,    32.04,    31.04
       13.0,      34.93,    36.61,    36.04,    33.89,    33.17
       14.0,      36.57,    38.41,    37.76,    35.27,    34.85
       15.0,      37.70,    39.62,    38.97,    36.17,    36.02
       16.0,      38.31,    40.25,    39.69,    36.64,    36.66
       17.0,      38.47,    40.37,    39.97,    36.72,    36.83
       18.0,      38.28,    40.07,    39.92,    36.53,    36.60
       19.0,      37.83,    39.48,    39.63,    36.16,    36.08
       20.0,      37.25,    38.72,    39.20,    35.69,    35.37
       21.0,      36.60,    37.89,    38.73,    35.19,    34.58
       22.0,      35.96,    37.07,    38.26,    34.70,    33.79
       23.0,      35.34,    36.30,    37.81,    34.23,    33.04
       24.0,      34.77,    35.57,    37.39,    33.78,    32.33
       25.0,      34.22,    34.89,    36.99,    33.34,    31.67
       26.0,      33.70,    34.23,    36.60,    32.91,    31.05
       27.0,      33.19,    33.60,    36.22,    32.49,    30.44
       28.0,      32.69,    32.99,    35.85,    32.08,    29.86
       29.0,      32.22,    32.40,    35.49,    31.68,    29.30
       30.0,      31.75,    31.84,    35.13,    31.29,    28.76
       31.0,      31.30,    31.29,    34.79,    30.90,    28.23
       32.0,      30.87,    30.77,    34.45,    30.53,    27.73
       33.0,      30.45,    30.26,    34.13,    30.16,    27.25
       34.0,      30.04,    29.77,    33.81,    29.80,    26.78
       35.0,      29.64,    29.30,    33.50,    29.44,    26.33
       36.0,      29.26,    28.84,    33.19,    29.10,    25.89
       37.0,      28.88,    28.41,    32.90,    28.76,    25.47
       38.0,      28.52,    27.98,    32.61,    28.43,    25.07
       39.0,      28.17,    27.57,    32.32,    28.10,    24.67
       40.0,      27.83,    27.18,    32.05,    27.79,    24.30
       41.0,      27.50,    26.80,    31.78,    27.48,    23.93
       42.0,      27.18,    26.43,    31.52,    27.17,    23.58
       43.0,      26.86,    26.08,    31.26,    26.88,    23.24
