Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.95,     2.90,     2.84,     2.87,     3.18
        2.0,       5.02,     4.99,     4.95,     4.97,     5.17
        3.0,       6.86,     6.87,     6.84,     6.86,     6.86
        4.0,       8.56,     8.61,     8.62,     8.61,     8.40
        5.0,      10.16,    10.26,    10.30,    10.28,     9.82
        6.0,      11.70,    11.84,    11.92,    11.88,    11.16
        7.0,      13.17,    13.36,    13.49,    13.42,    12.43
        8.0,      14.60,    14.84,    15.01,    14.92,    13.65
        9.0,      16.00,    16.28,    16.50,    16.39,    14.82
       10.0,      17.37,    17.69,    18.00,    17.84,    15.96
       11.0,      18.77,    19.11,    19.56,    19.32,    17.09
       12.0,      20.23,    20.60,    21.22,    20.87,    18.24
       13.0,      21.79,    22.19,    23.00,    22.53,    19.45
       14.0,      23.47,    23.92,    24.90,    24.31,    20.75
       15.0,      25.24,    25.78,    26.88,    26.18,    22.14
       16.0,      27.07,    27.72,    28.88,    28.09,    23.58
       17.0,      28.87,    29.65,    30.81,    29.97,    25.03
       18.0,      30.55,    31.49,    32.58,    31.73,    26.42
       19.0,      32.04,    33.13,    34.11,    33.28,    27.66
       20.0,      33.27,    34.47,    35.33,    34.56,    28.70
       21.0,      34.17,    35.46,    36.22,    35.53,    29.48
       22.0,      34.75,    36.06,    36.79,    36.16,    29.99
       23.0,      35.01,    36.29,    37.05,    36.49,    30.21
       24.0,      35.00,    36.19,    37.08,    36.55,    30.19
       25.0,      34.79,    35.84,    36.92,    36.42,    29.97
       26.0,      34.43,    35.31,    36.66,    36.15,    29.61
       27.0,      34.00,    34.68,    36.35,    35.81,    29.16
       28.0,      33.55,    34.03,    36.03,    35.46,    28.70
       29.0,      33.12,    33.40,    35.72,    35.11,    28.24
       30.0,      32.71,    32.81,    35.43,    34.78,    27.81
       31.0,      32.32,    32.26,    35.15,    34.47,    27.41
       32.0,      31.96,    31.74,    34.88,    34.17,    27.03
